t_ns,board_id,sensor_id,t,x,y,z
360564288677500,0,0,26.460176467895508,19.05000114440918,-55.95000076293945,678.3259887695312
360564288677500,0,1,27.234512329101562,11.25,-168.90000915527344,529.4959716796875
360564288677500,0,2,27.743362426757812,39.60000228881836,129.90000915527344,573.2979736328125
360564288677500,0,3,28.694690704345703,114.1500015258789,12.450000762939453,585.3980102539062
360564288677500,0,4,27.87610626220703,102.45000457763672,-41.85000228881836,558.7780151367188
360564290930300,1,0,26.83628273010254,2.5500001907348633,-67.35000610351562,-282.656005859375
360564290930300,1,1,28.473451614379883,8.40000057220459,507.45001220703125,-308.7919921875
360564290930300,1,2,26.792036056518555,-31.05000114440918,-531.300048828125,-299.8380126953125
360564290930300,1,3,29.159292221069336,-509.8500061035156,11.40000057220459,-253.85800170898438
360564290930300,1,4,27.87610626220703,-438.6000061035156,21.30000114440918,-255.552001953125
360564293092900,2,0,28.871681213378906,48.60000228881836,-32.55000305175781,-1530.6500244140625
360564293092900,2,1,29.092920303344727,43.05000305175781,-448.20001220703125,-1302.927978515625
360564293092900,2,2,28.473451614379883,64.95000457763672,429.9000244140625,-1364.154052734375
360564293092900,2,3,26.92477798461914,447.3000183105469,26.700000762939453,-1361.9759521484375
360564293092900,2,4,28.429203033447266,332.1000061035156,-20.55000114440918,-1359.31396484375
360564305369000,0,0,26.504425048828125,21.75,-54.30000305175781,677.5999755859375
360564305369000,0,1,27.190265655517578,12.0,-167.85000610351562,537.239990234375
360564305369000,0,2,27.87610626220703,35.400001525878906,135.3000030517578,582.97802734375
360564305369000,0,3,28.45132827758789,114.45000457763672,9.75,579.1060180664062
360564305369000,0,4,28.00885009765625,105.60000610351562,-45.0,553.2119750976562
360564307585800,1,0,27.013275146484375,-1.8000000715255737,-67.35000610351562,-286.2860107421875
360564307585800,1,1,28.45132827758789,5.100000381469727,507.7500305175781,-320.8919982910156
360564307585800,1,2,26.747787475585938,-28.950000762939453,-530.25,-299.11199951171875
