t_frame_ns,theta_1,theta_2,theta_3,theta_4,quality
876984618300300,-0.0454,-0.0481,-0.0510,1.7357,1
876984650240800,-0.0454,-0.0481,-1.7835,3.4682,1
876984682294400,-0.0454,-0.0481,-0.0510,1.7357,1
876984714333400,-0.0454,-0.0481,-0.0510,1.7357,1
876984746372500,-0.0454,-0.0481,-0.0510,1.7357,1
876984794285700,-0.0454,-0.0481,-0.0510,1.7357,1
876984826522400,-0.0454,-0.0481,-0.0510,1.7357,1
876984858262800,-0.0454,-0.0481,-0.0510,1.7357,1
876984890456200,-0.0454,-0.0481,-0.0510,1.7357,1
876984922131400,-0.0454,-0.0481,-0.0510,1.7357,1
876984954637000,-0.0454,-0.0481,-0.0510,1.7357,1
876984986256500,-0.0454,-0.0481,-0.0510,1.7357,1
876985018234200,-0.0454,-0.0481,-0.0510,1.7357,1
876985810499700,-0.0454,-0.0481,1.6847,0.0000,1
876985834390000,1.5911,-1.6847,-0.0510,1.7357,1
876985866439600,1.5911,-1.6847,1.6847,-1.8476,1
876985898443200,1.5911,-1.6847,1.6847,0.0000,1
876985946812100,-1.5911,-0.0935,1.6847,-1.8476,1
876985978445500,0.0000,-0.0935,-0.0510,1.7357,1
876986010471500,0.0000,-0.0935,-0.0510,-0.0542,1
876986042680100,0.0000,-0.0935,-0.0510,1.7357,1
876986074305500,-0.0454,-0.0481,-0.0510,-0.1119,1
876986106303500,-0.0454,1.6366,-1.7357,-0.0542,1
876986138499800,-0.0454,1.6366,-1.7357,1.7357,1
876986170295100,-0.0454,1.6366,-1.7357,-0.1119,1
876986218359000,0.0000,-0.0935,-0.0510,-0.0542,1
876986250396800,0.0000,-0.0935,-0.0510,-0.0542,1
876986282677400,0.0000,-0.0935,-0.1052,-0.0577,1
876986314259300,-0.0454,-0.0481,-0.1052,-0.0577,1
876986346564400,-0.0454,-0.0991,0.0000,-0.0542,1
876986378451200,-0.0454,-0.0481,-0.0510,-0.1119,1
876986410414900,-0.0454,-0.0481,-0.1052,-0.0577,1
876986442423600,-0.0454,-0.0481,-0.1052,0.0000,1
876986490424200,-0.0454,-0.0481,-0.1052,0.0000,1
876986522488700,-0.0454,-0.0481,-0.1052,-0.0577,1
876986554553100,-0.0454,-0.0481,-0.1052,0.0000,1
876986586469400,-0.0454,-0.0481,-0.0510,1.7357,1
876986618561100,-0.0884,-0.0481,-0.0510,-0.1119,1
876986650320000,-0.0454,-0.0481,-1.8917,1.7287,1
876986682522500,-1.5887,1.4951,-1.8917,0.0000,1
876986714279300,-3.3080,1.5326,-0.2099,0.0000,1
876986746468700,-3.3080,1.5326,-0.2099,-0.1151,1
876986794457900,-3.3080,-0.1434,-0.1520,-0.1614,1
876986826414200,-4.7491,1.2977,-0.1520,-0.3331,1
876986858429400,-4.9287,-0.1900,-0.4152,1.5975,1
876986890466000,-6.5390,-0.4855,-0.2650,1.7556,1
876986922281200,-6.5390,1.2189,-1.9694,-0.2817,1
876986954643300,-8.1364,1.3617,-0.5148,-0.2817,1
876986986723000,-8.1364,1.3617,-0.5148,-1.7390,1
876987018530300,-8.1364,-0.2804,-0.2969,-0.3148,1
876987066334100,-8.4168,-1.6257,-0.3425,1.0221,1
876987098501400,-9.7188,-0.6662,0.0000,-0.7482,1
876987130333300,-9.7188,-0.3237,1.3288,-0.3148,1
876987162628800,-10.0425,-1.6069,2.9357,-0.3148,1
876987194763200,-11.2839,-0.3655,0.9014,0.0000,1
876987226627300,-11.6494,-0.3865,-0.4092,1.3119,1
876987258466900,-12.8296,-0.8343,1.2189,-0.4341,1
876987290426100,-13.2353,1.1995,-0.4092,-0.4341,1
876987322470000,-12.8296,-0.8343,1.2189,-0.4341,1
876987370491000,-12.8296,-0.8343,0.0000,-0.4535,1
876987402525800,-14.7984,0.6809,0.4535,0.7848,1
876987434760400,-14.3543,-0.9130,1.1498,-0.4806,1
876987466516300,-14.7984,-0.9645,1.6454,-2.1701,1
876987498756700,-16.3368,-1.0425,1.6164,-0.5247,1
876987530343800,-16.3368,-0.5070,2.2457,-1.6895,1
876987562681100,-16.3368,-0.5070,1.0809,-0.5247,1
876987594570200,-17.8489,-0.5431,1.0127,-0.5662,1
876987642557400,-18.3920,1.5482,-0.5355,0.5355,1
876987674568300,-19.3334,0.3685,0.0000,-0.6052,1
876987706532000,-19.3763,0.3685,1.5856,-2.1909,1
876987738522700,-20.7890,0.2707,1.5534,-0.6052,1
876987770518000,-19.9103,0.0000,0.9454,-0.6052,1
876987802482700,-20.7890,-1.2492,1.5199,0.9482,1
876987834665800,-22.8528,0.8146,0.8784,0.9496,1
876987866373700,-22.8528,0.8146,0.0000,0.2007,1
876987898476100,-23.5237,0.0000,0.8103,0.8759,1
876987946506400,-24.2752,0.0454,0.0000,1.5164,1
876987978524400,-25.6642,0.6903,0.7441,0.8041,1
876988010552300,-25.6642,-0.0442,1.4786,0.8041,1
876988042562800,-25.6642,-0.0442,0.0000,2.2827,1
876988074578400,-26.3883,1.4144,-0.7345,0.7345,1
876988106607200,-26.3883,-0.7603,0.6673,0.0000,1
876988138825800,-27.0193,0.6310,-0.7603,2.1747,1
876988170545900,-27.0193,0.6310,0.6799,-0.0503,1
876988218624200,-27.0193,-0.1293,1.4402,-0.0503,1
876988250595900,-27.0193,-0.1293,0.6673,0.0000,1
876988282587700,-27.7666,0.6180,0.0000,-0.1468,1
876988314827500,-27.7666,0.6180,-0.7990,2.9737,1
876988346784600,-27.7666,0.6180,1.4402,-0.7729,1
876988378565000,-27.7666,0.6180,0.6673,-1.4663,1
876988410542400,-27.7666,0.6180,0.6673,-1.4663,1
876988442536100,-27.7666,0.6180,0.0000,0.6673,1
876988490611000,-28.5932,0.0000,0.6026,0.6522,1
876988522453400,-28.5502,0.0000,0.6026,0.0000,1
876988554772200,-28.5502,0.0000,1.4016,0.6673,1
876988586500100,-29.1086,-0.2640,1.4250,0.6522,1
876988618702300,-29.1086,-0.2640,1.4250,0.0000,1
876988650660100,-29.1086,-0.2640,1.4250,-0.8403,1
876988682752900,-29.1086,-0.2640,1.4250,1.4663,1
876988714884700,-29.1086,0.5583,0.6026,1.4663,1
876988746917400,-29.1086,0.5583,-0.2377,1.4925,1
876988794696700,-29.1086,1.9599,0.0000,-0.1468,1
876988826603800,-29.1086,1.9599,-2.2240,2.0772,1
876988858690800,-29.1086,1.9599,-2.2240,1.4250,1
876988890725700,-29.1086,1.9599,-2.2240,1.4250,1
876988922928600,-29.1086,1.9599,-0.7990,1.4663,1
876988954761300,-29.1086,1.9599,-2.2240,2.0772,1
876988986916400,-29.1086,1.1609,-1.4250,2.0772,1
876989018656000,-29.1086,1.1609,0.7990,-1.6393,1
876989066661000,-29.1086,1.1609,0.7990,-0.7990,1
876989098702400,-29.1086,0.5583,0.6026,1.4663,1
876989130511100,-29.1086,0.5583,0.6026,0.6522,1
876989162901500,-29.1516,0.5583,-0.8224,2.0772,1
876989194695300,-29.9131,1.3629,-1.6861,2.2887,1
876989226608700,-29.9131,1.3629,-1.6861,1.4483,1
876989258962400,-29.1086,0.5583,-1.6861,1.4483,1
876989290695600,-29.1086,0.5583,-1.6861,1.4483,1
876989322502600,-29.1086,0.5583,-0.8224,1.4250,1
876989371085000,-29.1086,-0.2640,1.4250,-0.8403,1
876989402739200,-29.1086,0.5583,-0.8224,0.5846,1
876989434758300,-28.5502,-0.8224,2.8913,-1.4663,1
876989467061800,-27.7666,-0.7836,0.6026,1.4663,1
876989498726600,-27.7666,0.6180,-0.7990,1.4663,1
876989530698300,-27.7666,0.6180,0.6673,0.0000,1
876989562747400,-27.0193,-1.5309,1.4016,0.6673,1
876989594661800,-27.0193,-0.1293,-0.7990,0.6522,1
876989642718300,-26.3883,0.0000,-0.0930,0.7226,1
876989674741400,-26.3883,0.0000,-1.5593,0.6522,1
876989706729900,-25.6642,-0.0442,0.7345,-2.3215,1
876989739064200,-24.2752,0.0454,-0.7441,0.0000,1
876989771131100,-22.8528,-0.6709,-1.4502,1.5482,1
876989803026600,-22.8528,-0.6709,0.8103,-0.7123,1
876989834784000,-22.2148,0.1766,-0.6752,0.8759,1
876989867051500,-20.7890,-2.7347,0.8103,0.8759,1
876989898750800,-21.3976,-0.6407,0.8784,-0.6777,1
876989946573900,-21.3976,-0.6407,0.8784,-0.6777,1
876989978784900,-19.3334,-2.7049,0.8784,-0.6777,1
876990010837500,-19.3334,-0.5769,-0.6080,0.3080,1
876990042670900,-19.9103,-0.6080,0.0000,-0.6415,1
876990074703500,-19.3334,-1.1849,1.5534,-0.6052,1
876990106974500,-19.3334,-0.5769,0.3402,0.0000,1
876990138969100,-19.3334,-0.5769,-0.6080,0.3080,1
876990170785100,-17.8489,-2.6694,1.5534,0.4197,1
876990218983800,-17.8489,-2.6694,1.5534,-1.2454,1
876990250969500,-17.8489,-2.0614,1.9648,-1.6246,1
876990283030700,-17.8489,-1.1160,1.5856,-2.8310,1
876990315141800,-17.8489,-1.1160,1.5856,-2.1909,1
876990346851900,-17.8489,-1.1160,-0.6052,1.0250,1
876990378866300,-17.8489,-0.5431,-1.1782,1.6246,1
876990410841900,-17.8489,-1.1160,0.0000,-0.6052,1
876990442880900,-19.3334,0.3685,-0.6052,0.0000,1
876990474795100,-17.8489,-0.5431,-0.5729,-0.6052,1
876990522800700,-17.8489,-0.5431,-0.5729,0.4197,1
876990555069800,-17.8489,-2.0614,2.5310,-0.5662,1
876990586883200,-17.8489,-1.1160,0.0000,-0.6052,1
876990618993900,-17.8489,-0.5431,1.0127,1.0917,1
876990650986400,-17.8489,-0.5431,-0.5729,1.0194,1
876990682778500,-17.8489,-0.5431,-0.5729,0.4197,1
876990714900600,-17.8489,-0.5431,-0.5729,2.6773,1
876990746823800,-17.8489,-1.1160,1.0194,0.0000,1
876990794969700,-17.8489,-0.5431,1.0127,-0.5662,1
876990826976200,-17.8489,-0.5431,1.0127,-1.1659,1
876990858890200,-17.8489,-0.5431,1.0127,-1.1659,1
876990891096900,-16.3368,-1.0425,-0.5662,0.0000,1
876990922881800,-16.3368,-1.0425,0.0000,-0.5662,1
876990954735000,-17.3335,0.4897,0.5563,0.0000,1
876990986869000,-16.3368,-0.5070,1.0809,-0.5247,1
876991019155200,-16.3368,-0.5070,1.0809,-2.1826,1
876991066879100,-16.3368,0.5739,0.0000,-2.7823,1
876991098868500,-16.3368,1.0695,-0.4956,-2.1826,1
876991130985700,-16.3368,1.0695,-0.4956,-2.1826,1
876991163024000,-16.3368,-0.5070,1.0809,-0.5247,1
876991194840700,-16.3368,-1.0425,0.0000,1.0917,1
876991227329000,-16.3368,-0.5070,1.0809,0.6548,1
876991259135700,-15.8560,-1.5232,1.6164,-1.0809,1
876991291155200,-15.8560,-0.9878,1.0809,-0.5247,1
876991322667100,-14.7984,-2.0454,1.0809,-0.5247,1
876991370974400,-14.7984,-0.4689,-0.4956,-0.5247,1
876991403106400,-14.7984,-2.0454,1.0809,-0.5247,1
876991435122800,-14.7984,-0.4689,0.6692,-2.2457,1
876991467079400,-14.3543,-0.9130,-0.4956,1.1648,1
876991499187000,-14.3543,-0.9130,-0.4956,1.1648,1
876991530730800,-14.3543,-0.9130,0.6692,0.4806,1
876991563056500,-13.2353,-1.5631,0.6809,1.2383,1
876991595230000,-13.2353,-0.4286,0.0000,-0.9341,1
876991643030800,-13.2353,-0.4286,-0.4535,0.0000,1
876991674950400,-13.2353,-0.4286,-0.4535,-0.4806,1
876991707113300,-12.8296,-0.8343,1.2189,-1.6724,1
876991739041700,-12.8296,0.7938,-2.0816,1.2383,1
876991771228400,-13.2353,1.1995,-2.0816,-0.9906,1
876991803109500,-12.8296,1.1803,-2.4681,1.2383,1
876991834868300,-11.2839,-0.3655,-2.4681,0.0000,1
876991866880100,-11.2839,-2.3801,0.0000,0.7848,1
876991898998800,-11.2839,-0.3655,-0.7957,-0.4341,1
876991947144900,-11.2839,-0.7520,-0.4092,0.0000,1
876991979053500,-11.2839,-0.7520,0.0000,-0.4092,1
876992011058700,-11.2839,-0.3655,-0.7957,-0.4341,1
876992043058400,-11.2839,-0.7520,1.2879,-2.1312,1
876992075167100,-11.2839,-0.7520,1.2879,-2.1312,1
876992106978300,-9.7188,-2.3171,1.6509,-2.4942,1
876992138783600,-9.7188,-2.3171,1.2879,-0.3853,1
876992171104700,-10.0425,-1.9934,1.2879,-0.3853,1
876992219144600,-10.0425,-0.3425,1.6713,-2.4195,1
876992251214300,-9.7188,-0.3237,-0.7055,-0.3853,1
876992282869900,-9.7188,-0.3237,-0.7055,-0.3853,1
876992314777500,-9.7188,-0.6662,-0.3630,-0.3853,1
876992347134700,-9.7188,-0.6662,0.0000,1.0221,1
876992379244200,-9.7188,-0.3237,-0.3425,-0.3630,1
876992410995200,-9.7188,-0.3237,-0.7055,1.3850,1
876992443211900,-9.4124,-0.9726,-0.3630,1.7194,1
876992474950300,-8.1364,-1.9061,-0.3425,1.0221,1
876992523107500,-8.1364,-0.5773,0.0000,-2.0342,1
876992554933200,-8.1364,-0.5773,0.0000,-2.4195,1
876992587295000,-8.1364,-0.2804,-0.6117,-0.3344,1
876992619078200,-8.1364,-0.2804,-0.6117,-0.3344,1
876992651041200,-8.1364,1.1119,-0.2650,-1.7390,1
876992683107300,-8.1364,1.1119,-2.0040,1.4573,1
876992715062800,-8.1364,1.3617,-1.9390,1.1425,1
876992746887800,-6.5390,-0.4855,-1.6892,1.1425,1
