frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
13,1382241249674425,-3.2184,2.6136,3.6071,0.2992,6.1356,-4.5618,-3.7776,-2.6952,-0.1179,-0.3844,0.4800,-0.1707,nan
14,1382241281956232,-2.5167,1.8820,3.4379,0.4761,6.1968,-4.4668,-3.9259,-2.7922,-0.5318,-0.1144,0.5328,-1.3810,3.8831
15,1382241314238038,-1.9817,1.4086,3.5463,0.5158,6.0449,-4.1909,-4.0552,-3.1454,-0.2318,-0.4276,0.6478,-0.9392,4.0278
16,1382241346519844,-1.7898,1.1990,3.6653,0.5353,6.0319,-4.3836,-4.0131,-3.1209,-0.2819,-0.3352,0.5451,-0.5973,4.1726
17,1382241378801651,-1.8807,1.2392,3.5528,0.5905,6.0539,-4.7263,-3.9870,-2.9190,-0.4583,-0.5570,0.7989,-1.9311,4.3173
18,1382241411083457,-1.5536,1.3590,3.6526,0.6752,5.9988,-4.5136,-4.0643,-2.9543,-0.6584,-0.1704,-0.8277,-1.7541,4.4621
19,1382241443365263,-1.4390,1.1706,3.7556,0.5687,6.0430,-4.6978,-4.2165,-2.7602,-0.4746,-0.0913,-1.0282,-1.3561,4.6068
20,1382241475647070,-1.8065,1.8642,3.0685,0.6744,6.2230,-5.2164,-3.9659,-2.8604,-0.3034,-0.1703,-0.6735,-1.6490,4.7516
21,1382241507928876,-1.6369,1.6159,3.7147,0.2704,6.2105,-5.2799,-3.9357,-2.7411,-0.2087,-0.3563,-0.1392,-1.4165,4.8963
22,1382241540210682,-1.8836,1.9096,3.6209,0.0063,6.3900,-4.8833,-4.0859,-2.4114,-0.1081,-0.6792,-0.4786,-1.3539,5.0411
23,1382241572492488,-2.1637,2.4747,2.9523,0.2287,6.3090,-4.6281,-3.7605,-2.1145,-0.3887,-0.5055,-0.2241,-1.5226,5.1858
24,1382241604774295,-2.1641,2.4116,2.4022,0.4284,6.1842,-4.3679,-3.6523,-2.4003,-0.2054,-0.3460,-0.1850,-1.6317,5.0534
25,1382241637056101,-2.1645,2.3485,3.4313,-0.0637,6.1570,-4.1797,-3.5290,-2.2023,-0.1672,-0.4894,0.2448,-1.9195,nan
26,1382241669337907,-2.0065,2.2688,3.0438,0.4253,6.1425,-4.0594,-3.5365,-2.2238,-0.0528,-0.5627,-0.0169,-0.5885,nan
27,1382241701619714,-1.7193,1.6081,3.4907,0.3219,6.2688,-3.9129,-3.9064,-2.1011,-0.0329,-0.4198,-0.0652,-1.2766,nan
28,1382241733901520,-2.0153,1.7376,3.3954,0.4590,6.3422,-3.6398,-3.7518,-2.3688,0.1234,-0.4455,-0.3267,-0.6807,nan
29,1382241766183326,-1.7355,1.7685,3.1986,0.3328,6.2085,-3.5172,-3.6819,-2.5396,-0.0715,-0.3088,0.1038,-0.7340,nan
30,1382241798465133,-2.3213,2.4523,3.2236,0.4760,6.1705,-3.9702,-3.2762,-2.4442,-0.1528,-0.3416,0.0839,0.1287,nan
31,1382241830746939,-2.6750,2.8300,3.1922,0.6076,6.1182,-4.0118,-3.3559,-1.9527,-0.2712,-0.4259,0.1937,-1.0027,nan
32,1382241863028745,-2.8192,2.7653,3.6215,0.2471,6.1342,-4.0371,-3.4983,-1.9522,-0.2849,-0.3653,0.4294,-1.4236,nan
33,1382241895310552,-2.4206,2.8786,3.0243,0.4938,5.9562,-3.6258,-3.5559,-2.1006,-0.1212,-0.3899,0.3896,-2.0400,nan
34,1382241927592358,-1.8787,2.5433,2.8895,0.3206,6.1176,-3.7733,-3.5290,-2.2184,-0.0865,-0.3999,0.3862,-0.9701,nan
35,1382241959874164,-1.6087,2.3079,3.4800,-0.4019,6.2956,-4.0341,-3.5955,-2.2869,-0.0659,-0.4915,0.2330,-0.5690,nan
36,1382241992155970,-1.9672,2.9979,3.1011,-0.7191,6.4925,-4.3055,-3.4408,-2.2471,-0.1406,-0.3919,0.0767,-0.7691,nan
37,1382242024437777,-2.4758,3.3398,3.5369,-1.0306,6.4366,-4.3387,-3.7666,-2.3944,0.1254,-0.3266,-0.0228,-0.5871,nan
38,1382242056719583,-1.9667,2.4011,4.4463,-1.6744,6.4874,-4.3304,-3.9247,-2.6325,0.1747,-0.3860,-0.2966,-1.3656,nan
39,1382242089001389,-0.8085,1.7522,3.9624,-1.2834,6.2824,-4.0357,-4.1627,-2.4882,0.1412,-0.3651,-0.1451,-1.2859,nan
40,1382242121283196,-0.9419,1.8983,4.2796,-1.4196,5.8637,-4.0146,-3.8920,-3.0451,0.3661,-0.3849,-0.0480,-0.8419,nan
41,1382242153565002,-0.8835,1.4328,4.4831,-1.4574,5.6978,-4.1249,-4.2267,-2.7970,0.2838,-0.4956,-0.1451,0.2055,nan
42,1382242185846808,-1.2586,1.7836,3.6918,-0.6186,6.0158,-4.2077,-4.5087,-2.7427,-0.0106,-0.4894,-0.8332,-0.0061,nan
43,1382242218128615,-1.4255,2.0219,3.4975,-0.3899,5.9910,-4.4328,-4.4390,-2.6288,-0.3748,-0.5503,-0.5480,-0.3049,nan
44,1382242250410421,-2.0433,2.8126,2.9053,-0.1937,6.0325,-4.4459,-4.4781,-2.5070,-0.5764,-0.4439,-0.9229,0.2576,nan
45,1382242282692227,-1.0850,2.6682,3.0614,-0.6981,6.1438,-4.7451,-4.0515,-2.8308,-0.3515,-0.4206,-0.4157,0.2614,nan
46,1382242314974034,-0.5498,2.0791,3.4242,-1.0439,6.2299,-4.7237,-3.7267,-3.1343,-0.1989,-0.2359,-0.0671,-0.1281,nan
47,1382242347255840,-1.7274,3.1090,4.1447,-1.4513,6.1629,-4.2772,-3.8169,-3.0056,-0.1114,-0.5082,0.2934,0.3263,nan
48,1382242379537646,-1.7024,2.6133,3.5060,-0.5771,6.4098,-4.3055,-3.4960,-2.6389,-0.2521,-0.6388,0.1122,0.2504,nan
49,1382242411819452,-2.1615,2.9055,3.6803,-0.6312,6.3759,-4.2196,-3.1288,-2.6392,-0.1287,-0.4439,-1.0315,0.5124,nan
50,1382242444101259,-1.7797,2.8228,3.8872,-0.7882,6.6393,-3.8342,-3.3109,-2.0922,-0.1754,-0.2871,-1.0568,-0.4480,nan
51,1382242476383065,-1.7135,3.0130,3.6501,-0.6166,6.7080,-3.2113,-3.4735,-1.7649,-0.0654,-0.1353,-1.8885,-0.8791,nan
52,1382242508664871,-1.0216,2.6928,4.0314,-0.8992,6.8887,-2.7151,-3.4422,-1.9987,0.0446,0.0164,-2.0794,-0.0525,nan
53,1382242540946678,-0.9765,2.3982,4.4191,-0.9874,7.0381,-2.9459,-2.9472,-1.9968,0.2162,-0.0569,-2.3276,0.2174,nan
54,1382242573228484,-1.2905,2.8242,3.1897,-0.0853,6.8801,-3.0137,-2.7262,-1.8565,0.2242,-0.1414,-1.8873,0.7331,nan
55,1382242605510290,-1.6306,2.8369,3.4698,-0.3069,7.1563,-3.3823,-2.5452,-1.7727,0.2081,-0.2792,-0.8544,-1.0422,nan
56,1382242637792097,-0.9828,2.2248,3.2814,0.0342,7.1179,-3.7081,-2.2896,-1.8174,0.1287,-0.2171,-1.5136,-1.2381,nan
57,1382242670073903,-1.2880,2.8951,3.6440,-0.9109,7.1833,-3.5588,-2.3625,-1.9322,0.1120,-0.3406,-0.7821,-1.6730,nan
58,1382242702355709,-0.8869,2.3612,4.1269,-1.1443,7.0797,-3.4240,-2.8967,-1.7906,0.1751,-0.1899,-1.9140,-0.7417,nan
59,1382242734637515,-1.0948,2.6869,4.2632,-1.1783,6.9591,-3.5076,-2.6267,-2.1311,0.1912,-0.0753,-1.7947,-0.5441,nan
60,1382242766919322,-0.8457,2.3527,3.8299,-1.0066,7.1981,-3.5264,-2.4587,-2.3408,0.1244,-0.0557,-1.1668,-0.1017,nan
61,1382242799201128,-1.1294,2.2459,4.0756,-0.6397,7.4385,-3.6505,-2.3434,-2.3933,0.3717,-0.2823,-1.6238,0.1115,nan
62,1382242831482934,-1.4070,2.8806,2.4926,0.4438,7.4098,-3.7208,-2.2462,-2.4542,0.5545,-0.4367,-1.0440,-0.3786,nan
63,1382242863764741,-1.6677,2.6403,3.3307,-0.0272,7.2739,-3.3916,-2.3056,-2.2479,0.4705,-0.3120,-1.3370,0.0058,nan
64,1382242896046547,-1.8641,2.2916,4.3123,-0.5220,7.2593,-3.0680,-2.2844,-2.0779,0.3650,-0.3389,-1.4519,-0.4306,nan
65,1382242928328353,-2.7409,2.5993,4.1608,-0.2986,7.3669,-3.0191,-2.6366,-1.6127,0.1078,-0.0404,-1.6479,-0.0596,nan
66,1382242960610160,-2.5091,2.2420,3.9562,0.0908,7.2156,-2.8235,-2.8978,-1.8689,0.0537,-0.1287,-1.8037,-0.0255,nan
67,1382242992891966,-1.8251,1.6436,3.7048,0.2197,7.0603,-2.9019,-2.9284,-2.1853,0.2672,-0.4589,-1.8532,0.0297,nan
68,1382243025173772,-2.2623,1.8336,3.9181,0.2256,7.1548,-3.0346,-2.9802,-2.2025,0.2100,-0.3929,-0.9711,-0.3128,nan
69,1382243057455579,-1.9620,1.3536,4.5390,-0.1949,7.2888,-2.8491,-3.1324,-2.3013,0.1539,-0.3376,-0.4978,-0.3978,nan
70,1382243089737385,-1.7518,1.4672,4.3909,0.3708,7.2241,-2.8579,-3.1243,-2.3568,0.3936,-0.5417,-1.3502,0.5168,nan
71,1382243122019191,-2.2905,1.7938,4.1486,0.6627,7.3612,-2.7803,-3.0946,-2.3255,0.1919,-0.4163,-1.0507,0.4188,nan
72,1382243154300997,-2.6529,2.0620,4.3885,0.7144,7.4742,-2.7356,-3.0173,-2.4319,0.3585,-0.4756,-0.4684,0.4301,nan
73,1382243186582804,-3.1715,2.2170,4.6207,1.1442,7.8018,-3.3742,-2.7197,-2.5834,-0.1436,0.2621,-0.9161,-0.1173,nan
74,1382243218864610,-3.1450,2.1613,4.2240,1.6325,7.8546,-3.0861,-2.6790,-2.3953,0.0902,0.0681,-1.3761,-0.0706,nan
75,1382243251146416,-3.3539,1.9660,4.2699,2.3237,7.9535,-3.1621,-2.8201,-1.9239,0.0659,-0.0099,-1.7638,-0.5170,nan
76,1382243283428223,-3.7259,1.9729,4.6194,2.3458,8.1433,-2.9998,-2.7560,-1.5683,0.0564,-0.2332,-0.9725,0.2312,nan
77,1382243315710029,-2.9748,1.3993,4.7524,2.3584,8.5105,-3.2324,-2.4102,-1.7014,0.4040,-0.4460,-0.3296,-0.8425,nan
78,1382243347991835,-3.6262,1.0449,4.8458,2.4759,8.6510,-2.9208,-2.0116,-1.8873,0.2382,-0.0662,-0.9583,-0.3247,nan
79,1382243380273642,-4.2819,1.0738,5.3161,2.5941,8.6926,-2.7304,-1.5273,-1.6702,0.0799,0.0315,-1.3159,-0.3066,nan
80,1382243412555448,-4.1795,0.9450,5.5458,2.4229,8.9121,-2.5247,-1.2310,-1.6011,0.2394,0.0213,-1.6473,-0.0944,nan
81,1382243444837254,-4.8509,1.1228,5.2217,2.7584,9.2093,-2.3043,-1.1861,-1.4382,0.4272,0.1724,-0.6929,0.5094,-0.3941
82,1382243477119061,-4.9653,1.5968,5.1151,2.4558,9.2570,-1.9827,-1.3975,-0.8038,0.5603,0.1945,-0.4722,0.1125,nan
83,1382243509400867,-5.3647,1.9453,4.6605,2.7820,9.1964,-2.1330,-1.0860,-0.7832,0.7170,0.0121,-0.8851,-0.5486,nan
84,1382243541682673,-5.3285,2.1078,4.4598,2.9681,9.1972,-2.0514,-1.0765,-0.9289,0.9365,-0.0026,-1.1263,-0.1883,nan
85,1382243573964479,-5.8030,2.1864,4.8292,3.0432,9.2948,-2.0648,-1.0384,-1.0582,0.8517,0.0948,-0.9379,-0.4727,nan
86,1382243606246286,-6.7770,2.1927,5.0532,3.0173,9.3579,-2.3398,-1.1271,-0.8864,0.6775,0.0038,-0.6324,-0.6280,nan
87,1382243638528092,-6.8703,2.4111,5.2328,2.7580,9.4326,-2.7290,-1.3096,-0.7240,0.5772,-0.0757,-1.3420,0.3116,nan
88,1382243670809898,-5.9435,1.6253,5.1847,3.0278,9.1996,-3.0599,-1.3977,-0.9829,0.5602,-0.0805,-0.7028,-0.4753,nan
89,1382243703091705,-5.5253,1.0646,5.2051,3.1915,8.9763,-2.7986,-1.5386,-1.0167,0.4923,-0.1313,-0.3700,0.6234,nan
90,1382243735373511,-5.9726,2.2329,5.3627,2.7997,8.7966,-2.9501,-1.1575,-1.2538,0.2853,-0.0099,-0.3864,-0.6640,nan
91,1382243767655317,-5.1263,1.4323,5.4067,3.1484,8.6709,-2.9736,-1.2463,-1.3278,0.2180,0.1822,-1.4814,-0.4969,nan
92,1382243799937124,-5.0156,1.2159,6.0192,2.7891,8.7005,-2.8211,-1.3740,-1.5728,0.4339,0.1387,-1.5243,-0.8658,nan
93,1382243832218930,-5.6737,1.7203,5.9439,3.0862,8.6792,-2.4745,-1.6297,-1.7619,0.6325,0.0876,-0.9000,-1.3359,nan
94,1382243864500736,-6.3134,1.8575,6.1549,3.1580,8.6685,-2.0642,-2.0791,-1.5780,0.6142,0.1190,-0.3181,-0.7878,nan
95,1382243896782543,-6.0425,1.8219,6.2325,3.0573,9.1107,-1.7299,-2.1678,-1.4708,0.5493,-0.0281,-0.1753,-0.3762,nan
96,1382243929064349,-5.8781,2.2257,6.1587,2.5986,9.5691,-2.0140,-1.7820,-1.5972,0.8767,-0.1334,-0.1507,-1.0291,nan
97,1382243961346155,-5.8537,2.1549,5.7383,3.1823,9.3592,-2.0124,-1.6076,-1.7959,1.3074,-0.2269,-0.0374,-1.1107,nan
98,1382243993627961,-5.8746,2.8722,5.2271,3.3486,9.1464,-1.9005,-1.5118,-1.3058,1.2157,-0.2790,0.1054,-1.9291,nan
99,1382244025909768,-6.3867,3.2975,5.0800,3.6354,9.1325,-1.7338,-1.5865,-0.9183,1.0934,-0.2476,0.0251,-1.4508,nan
100,1382244058191574,-6.0722,2.8460,5.4897,3.3221,9.2110,-1.3241,-1.3893,-0.5777,0.9746,-0.2237,-0.2040,-0.6745,nan
101,1382244090473380,-6.3290,2.9653,5.3063,3.4958,9.2564,-1.1622,-1.0973,-0.6439,0.9783,0.1665,-0.3448,-0.3104,nan
102,1382244122755187,-6.2679,2.5592,6.0032,3.1087,9.2022,-1.0150,-0.8968,-0.4217,1.1808,0.3813,-1.1818,0.2233,nan
103,1382244155036993,-6.2808,2.6160,5.8191,2.7871,9.3759,-0.7663,-0.5479,-0.1708,1.3797,0.1731,-1.4397,0.5270,nan
104,1382244187318799,-5.6728,2.3939,5.6524,2.4522,9.5010,-0.7036,-0.0651,-0.2454,1.7654,0.0200,-1.2543,0.1713,nan
105,1382244219600606,-4.4065,1.7941,5.3515,2.5995,9.2816,-0.5899,-0.1399,-0.0504,1.6447,0.1606,-0.8264,0.1257,nan
106,1382244251882412,-4.4248,2.5095,4.3848,2.5902,8.8793,-0.4863,-0.1382,0.0635,1.4334,0.3557,-0.2343,-0.1019,nan
107,1382244284164218,-4.2141,2.7511,3.6792,2.5917,8.6103,-0.5932,-0.4529,-0.2331,1.4714,0.3902,-0.8539,-0.3427,nan
108,1382244316446025,-3.8744,3.0836,3.9196,1.8954,8.0957,-1.0122,-0.2514,-0.4750,1.0771,0.2564,-0.8429,-0.8310,nan
109,1382244348727831,-3.3277,3.1111,4.1005,0.9122,7.7235,-1.6357,-0.6011,-0.6121,0.9196,0.0658,-1.3008,-0.6142,nan
110,1382244381009637,-2.6967,3.4877,3.0431,0.8430,7.3185,-1.8784,-0.9156,-0.8939,0.7806,-0.0861,-1.3623,-0.4843,nan
111,1382244413291443,-1.4280,2.3821,2.4741,1.1376,6.6106,-1.9238,-1.4920,-1.4149,0.7733,0.0366,-1.4748,-1.4463,nan
112,1382244445573250,-1.5554,2.5571,2.1357,1.1733,6.0756,-2.3178,-1.9444,-1.6936,0.4957,0.0107,-2.2191,-0.9590,nan
113,1382244477855056,-1.1267,2.3666,3.2149,-0.2288,5.5309,-2.5841,-2.5095,-1.7596,0.1827,0.0131,-1.7144,-0.5332,nan
114,1382244510136862,-0.4413,2.4289,2.9036,-0.6306,4.8638,-3.2585,-2.5705,-1.7146,-0.2301,-0.2134,-1.1143,-1.0805,nan
115,1382244542418669,-0.6962,3.2402,2.7349,-1.3479,4.4053,-3.5864,-2.9057,-1.9141,-0.2636,-0.3584,-1.3179,-0.8067,nan
116,1382244574700475,0.3394,3.0370,3.1039,-2.4601,3.5724,-3.4336,-3.3482,-2.3837,-0.0201,-0.7146,-1.1820,-0.5283,nan
117,1382244606982281,0.8126,3.3586,3.6341,-3.7928,2.9252,-3.4181,-3.8184,-2.5935,0.3424,-0.7687,-1.2054,-0.7950,nan
118,1382244639264088,1.2858,3.6803,2.5212,-3.9625,2.5282,-4.0945,-3.5224,-2.8964,0.6341,-0.9202,-1.7215,-1.1008,nan
119,1382244671545894,2.3649,3.6460,2.1054,-4.6121,1.9813,-4.7666,-3.7732,-2.7829,0.2618,-1.2211,-0.9692,-0.8560,nan
120,1382244703827700,3.1214,3.6982,1.6365,-5.6226,0.9454,-5.0360,-4.1714,-2.6739,-0.3438,-1.1560,-1.0158,-0.8821,nan
121,1382244736109507,4.4888,3.3875,1.1717,-6.4487,0.4453,-5.2759,-4.6409,-2.7301,-0.6903,-0.7204,-1.1294,-1.4214,nan
122,1382244768391313,4.9572,3.6346,0.8382,-7.5437,-0.3846,-5.3797,-4.6963,-3.2527,-0.6001,-1.2834,-0.0761,-2.1183,nan
123,1382244800673119,5.2918,4.5507,0.4008,-8.3210,-1.3240,-6.1173,-5.1807,-3.8526,-1.1815,-1.2917,0.9647,-2.3765,nan
124,1382244832954925,6.0765,4.7577,-0.2324,-8.3176,-2.0703,-6.9764,-6.0197,-4.3976,-0.7390,-1.7276,0.8370,-2.1973,nan
125,1382244865236732,7.0268,4.9557,0.6910,-10.2182,-2.9651,-7.3340,-6.5729,-4.7095,-1.2514,-1.8229,0.1179,-1.6259,nan
126,1382244897518538,8.2892,4.6766,0.1198,-10.8088,-3.7819,-8.1098,-7.2622,-4.7792,-1.6675,-1.4285,-0.5494,-1.4938,nan
127,1382244929800344,9.5799,5.0121,-0.7282,-11.1619,-5.0399,-8.3541,-7.6951,-5.0602,-1.9592,-1.1881,-1.1613,-1.3219,nan
128,1382244962082151,11.2904,4.7839,-1.5890,-11.8372,-6.0001,-8.5942,-7.8962,-5.5269,-2.2339,-0.7682,-1.5583,-1.2839,nan
129,1382244994363957,12.3050,4.3420,-1.2883,-12.7717,-7.1701,-8.7860,-8.5007,-5.7093,-2.4822,-0.8729,-0.6175,-1.9464,nan
130,1382245026645763,13.0167,4.8122,-1.9293,-13.2851,-7.6875,-8.9914,-9.3043,-5.9180,-2.2602,-1.0175,-0.2068,-2.4872,nan
131,1382245058927570,13.4036,5.6177,-1.9341,-14.3203,-8.4348,-9.3396,-9.6859,-6.3014,-2.6430,-0.9179,-0.2425,-3.0647,nan
132,1382245091209376,13.7490,6.2716,-1.6451,-15.7675,-8.8448,-9.7283,-10.1663,-6.2092,-3.2008,-0.1891,-1.3639,-2.3485,nan
133,1382245123491182,14.5595,6.3114,-2.3002,-16.2726,-9.2736,-9.9290,-10.6504,-6.2208,-3.2284,-0.5129,-1.3730,-0.6848,nan
134,1382245155772989,15.5839,6.0428,-2.4719,-16.7763,-9.7692,-10.0220,-10.6035,-6.9193,-3.6087,-0.5028,-0.4988,0.0856,nan
135,1382245188054795,16.9575,5.8567,-2.7986,-17.0209,-10.2683,-9.9986,-11.0229,-6.8779,-3.3112,-0.8015,-0.0196,0.9695,nan
136,1382245220336601,17.3376,5.6862,-2.9608,-17.1600,-10.9448,-10.3580,-11.1795,-6.1775,-3.5846,-1.8983,1.0401,1.1420,nan
137,1382245252618407,18.2256,5.9584,-3.7939,-17.3331,-11.2120,-10.5345,-10.8452,-6.4502,-3.1129,-2.0627,0.9430,0.4594,nan
138,1382245284900214,17.9229,6.7531,-3.6900,-17.6308,-11.7695,-10.7658,-10.7424,-6.7952,-2.7392,-1.4309,-0.0826,-0.0245,nan
139,1382245317182020,19.1983,6.4574,-4.0002,-17.9228,-11.9416,-10.9793,-10.8595,-6.4778,-3.2552,-1.6936,0.2441,-0.7034,10.6363
140,1382245349463826,19.9361,7.3816,-4.7026,-18.4706,-12.6390,-10.8598,-10.9628,-7.0058,-3.1403,-1.5636,-0.0367,0.3781,10.2722
141,1382245381745633,21.1524,7.4615,-4.9094,-19.5162,-13.0559,-10.7754,-11.2517,-6.9376,-3.2110,-1.5467,-0.4818,0.7506,9.9081
142,1382245414027439,21.5426,8.5055,-4.8019,-20.8517,-13.2357,-11.0318,-11.2836,-7.2313,-3.2449,-1.7404,-1.1814,0.4566,9.5440
143,1382245446309245,21.6098,8.3833,-4.0179,-21.4782,-13.5737,-11.1066,-11.3148,-8.2819,-2.4606,-1.7699,-2.1276,-0.1059,9.1799
144,1382245478591052,22.2386,8.7673,-4.8853,-21.2652,-13.8086,-11.5589,-11.3534,-8.3773,-2.5501,-2.5874,-0.8032,-0.1727,8.8157
145,1382245510872858,22.4733,9.9083,-6.0218,-21.3460,-14.0998,-11.4162,-11.7415,-8.2382,-3.0890,-2.7753,-0.4814,0.4352,6.3038
146,1382245543154664,23.0283,10.3206,-5.8467,-22.2392,-13.7988,-11.3605,-12.0523,-7.4704,-3.7094,-2.4697,-0.3749,0.3459,4.4672
147,1382245575436471,23.7379,10.1401,-5.7842,-23.2297,-14.0089,-11.4690,-12.0104,-7.7158,-3.8353,-1.9858,-0.6054,-0.6377,3.5302
148,1382245607718277,24.6429,9.9645,-6.4894,-22.9916,-14.3209,-11.4729,-11.9270,-7.5551,-3.8129,-2.3444,-0.9244,-0.7829,3.1257
149,1382245640000083,25.4776,9.7698,-6.1460,-23.5904,-14.6026,-11.1686,-11.9981,-7.1886,-3.9881,-2.6667,-0.1835,-0.3416,2.7212
150,1382245672281889,26.0296,10.8157,-6.1327,-24.5327,-14.7319,-10.8216,-11.8741,-7.3356,-3.9907,-1.8955,-0.9831,-1.1609,2.3167
151,1382245704563696,25.8773,11.0411,-5.7710,-24.7322,-14.9036,-10.6714,-12.0814,-7.3946,-4.0900,-1.7111,-0.7153,-0.4130,1.9122
152,1382245736845502,26.7684,10.7046,-5.8252,-24.5668,-15.3079,-10.6385,-11.7937,-7.4684,-4.1844,-1.7203,-0.3165,-0.1555,3.8564
153,1382245769127308,26.7575,11.0394,-7.6120,-22.9512,-15.4549,-10.3799,-11.6265,-7.4874,-3.9606,-1.9088,-0.2867,-0.6437,3.1863
154,1382245801409115,27.1211,11.6867,-6.5440,-24.3292,-15.7521,-10.5401,-11.7716,-7.8202,-3.4655,-2.6154,0.3535,-0.2078,2.5162
155,1382245833690921,27.0918,12.1854,-5.7205,-25.8255,-15.4769,-10.0598,-12.1881,-7.6630,-3.3574,-2.5126,0.2605,-0.4580,3.6177
156,1382245865972727,27.2117,12.2190,-4.9696,-26.4886,-15.2597,-9.6875,-12.0095,-7.2534,-3.4895,-2.2568,0.0372,0.1533,3.1133
157,1382245898254534,27.1740,12.5984,-4.9606,-26.4786,-15.3675,-9.6080,-11.5454,-7.1994,-3.5266,-1.9155,-0.0413,-1.0039,2.6089
158,1382245930536340,26.7955,13.5411,-5.3378,-26.3121,-16.1116,-9.4844,-11.6311,-7.3799,-3.7105,-2.1622,-0.9220,-1.6727,2.1045
159,1382245962818146,26.6278,14.2188,-5.4856,-26.7123,-16.3890,-9.4675,-11.2560,-7.2186,-3.7779,-1.7828,-1.3360,-1.9517,1.7016
160,1382245995099953,26.4445,15.2508,-5.4659,-27.4740,-16.7263,-9.6230,-11.0285,-7.1523,-3.6691,-1.6385,-0.7337,-1.3129,2.1484
161,1382246027381759,26.7534,15.9353,-5.3724,-28.1358,-17.1942,-9.5429,-11.2377,-6.9772,-3.8264,-1.6105,-0.9905,-1.6574,2.5951
162,1382246059663565,27.6149,15.9266,-5.1948,-28.5519,-17.3834,-9.8983,-12.0786,-7.5030,-3.4487,-1.5420,-2.8485,-1.6554,2.7632
163,1382246091945371,27.9477,16.0639,-6.4127,-27.7274,-17.3380,-10.1156,-12.8970,-7.4978,-4.0020,-1.9625,-2.1636,-1.7208,2.9313
164,1382246124227178,27.5312,16.8111,-6.2738,-27.8412,-17.3530,-10.0249,-13.7943,-7.9793,-3.9472,-2.0729,-1.6641,-1.2568,3.0994
165,1382246156508984,27.3635,17.3599,-6.0433,-28.0752,-17.0378,-9.7749,-13.6160,-8.1610,-3.9880,-2.4090,-1.8880,-1.5345,3.2675
166,1382246188790790,27.0798,17.7565,-6.7236,-27.4780,-16.4150,-9.3609,-13.4873,-8.1950,-3.9703,-2.6445,-1.5799,-2.6618,3.4355
167,1382246221072597,26.3499,18.8155,-7.2527,-27.2894,-15.9393,-8.9708,-12.8125,-7.7804,-4.1521,-2.1875,-1.1085,-2.5224,3.6036
168,1382246253354403,26.0121,19.3983,-7.8898,-27.0033,-15.5729,-8.8713,-12.2871,-7.0066,-4.1783,-1.7053,-0.9596,-3.4062,3.7717
169,1382246285636209,27.3960,18.4409,-8.1959,-26.9441,-15.3559,-8.3675,-11.6674,-6.8839,-3.9255,-1.6859,-0.4579,-3.8970,3.9398
170,1382246317918016,26.6366,19.0442,-7.8102,-26.8386,-15.3469,-7.8628,-11.5099,-7.1812,-3.8638,-1.4156,-0.2618,-3.3949,4.1079
171,1382246350199822,26.3604,19.1591,-6.8767,-27.6652,-14.7099,-7.4139,-11.3904,-7.0262,-3.5775,-1.9029,-0.0187,-3.0762,3.9642
