frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
62,688723299601851,-0.1857,-0.9742,-0.6772,-0.0178,1.8538,0.2168,-0.2623,1.3825,1.9114,-0.0914,-0.0142,-2.5115,1.9783
63,688723332918394,-0.1346,-1.2810,-0.4922,-0.0289,1.7299,-0.2591,0.4919,1.5864,2.1687,-0.1455,-0.1704,-2.4649,1.8592
64,688723366234937,0.1903,-1.6022,-0.1552,-0.1021,1.7802,0.0168,-0.8005,1.0705,1.6322,-0.6489,0.1203,-2.2995,1.9575
65,688723399551480,0.5680,-1.7401,-0.1812,-0.2543,1.8464,0.4920,-0.0418,1.4877,1.5160,-0.5832,-1.0120,-1.1937,1.4814
66,688723432868023,0.7751,-2.0061,0.2197,-0.3481,1.7452,1.1442,-1.5042,1.0590,1.3998,-0.5174,-0.3459,-1.5001,1.2198
67,688723466184566,0.4641,-2.1479,0.5631,-0.6422,1.8931,1.4908,-1.2723,0.4934,1.6582,-0.4908,-0.2789,-1.9417,1.6720
68,688723499501109,-0.0485,-1.7511,0.3318,-0.6654,1.6475,1.2687,-1.3156,-0.0280,2.1337,-0.4616,-1.0113,-2.3293,2.3616
69,688723532817652,0.2092,-1.5230,0.0777,-0.3661,1.6808,0.9119,-1.9577,0.1022,0.7875,-0.6520,-0.3240,-1.8756,1.6525
70,688723566134195,0.5729,-1.6741,0.5823,-0.4728,1.9505,0.3562,-1.4162,0.6715,0.2434,-0.4847,-0.0783,-1.7875,1.3098
71,688723599450738,0.7322,-1.5430,0.3511,-0.5758,1.8692,-0.0730,-0.8125,1.3456,0.1408,-0.1817,-0.1355,-1.7267,1.4683
72,688723632767281,0.8146,-1.3873,0.0832,-0.6593,1.8599,-0.2594,-0.0957,1.2487,-0.5298,0.1766,-0.2513,-1.7551,1.6846
73,688723666083824,0.7249,-1.3345,-0.0162,-0.4630,1.4715,0.3920,-0.7008,0.5246,-0.2001,0.1508,-0.0080,-2.0343,1.7238
74,688723699400366,0.6108,-1.2145,-0.2404,-0.0519,1.6685,-0.0217,-1.5525,0.4646,0.1611,0.1257,0.2120,-2.1480,1.5300
75,688723732716909,0.5407,-0.9423,-0.1653,-0.0955,1.9075,0.0280,-0.9269,0.0607,0.5224,0.1005,-0.0340,-1.9018,1.3083
76,688723766033452,0.5295,-1.0555,0.0226,-0.3131,1.5312,0.8222,-1.0726,-0.0245,1.3761,0.0058,0.1593,-1.7416,0.8967
77,688723799349995,0.4288,-1.1194,0.1139,-0.5438,2.0352,0.7744,-0.3438,-0.3803,2.7185,-1.3759,0.6825,-2.0607,1.0774
78,688723832666538,0.3178,-1.2437,0.2058,-0.2631,1.7510,0.7821,-0.7563,-0.2137,1.3968,-1.1826,0.6300,-2.5537,1.2581
79,688723865983081,0.1250,-1.4573,0.2883,0.1507,1.9441,0.7201,-0.0686,0.4102,0.9471,-1.2374,1.2255,-2.5038,1.1350
80,688723899299624,-0.1449,-1.3403,0.2504,0.4383,1.9744,1.1480,0.0291,0.8660,1.3244,-1.1453,1.7738,-2.5646,1.3069
81,688723932616167,-0.3910,-1.1720,0.2651,0.4315,2.0033,1.1504,-0.7503,0.8385,1.9110,-0.8833,1.5220,-2.6962,1.3390
82,688723965932710,-0.5738,-0.6312,-0.1484,0.2112,2.0649,1.5075,-1.0381,0.6311,2.1496,-1.2297,0.9345,-2.3047,1.3487
83,688723999249253,-0.4487,-0.7343,-0.0556,-0.1933,1.9859,1.3679,-1.2062,0.4401,2.3204,-1.1205,0.5953,-2.4484,1.3018
84,688724032565796,-0.2369,-0.9346,0.1088,-0.4810,1.9497,1.5544,-0.8045,0.9456,2.0605,-0.7977,0.6224,-3.1672,1.5310
85,688724065882339,-0.3775,-0.9732,0.0772,-0.2600,2.0498,1.1129,-1.3570,0.9599,1.3617,-0.2950,0.7229,-3.0967,1.7602
86,688724099198882,-0.6696,-0.9509,0.0475,-0.0868,1.9332,1.3702,-0.1393,0.2273,0.6629,0.2078,0.6141,-2.8616,1.7811
87,688724132515425,-0.8498,-1.1978,0.1450,0.0628,2.0187,1.3284,-0.9817,0.6751,0.7532,-0.1446,0.5054,-2.6264,1.6043
88,688724165831968,-0.5859,-1.3587,0.2191,0.1312,2.3753,1.4678,-1.8263,0.7966,1.8198,-0.6540,0.1126,-2.3509,1.8074
89,688724199148511,-0.2734,-1.5370,0.3050,0.0253,2.3636,1.4640,-0.6437,-0.0807,1.5493,-0.6987,-0.3116,-1.5743,1.9975
90,688724232465054,0.0815,-1.6819,0.4569,0.1788,2.0488,1.9419,-1.0402,-0.3130,1.2789,-0.7434,-0.8012,-0.7438,1.3395
91,688724265781597,0.0969,-1.7496,0.5060,0.1098,2.0267,1.2398,-2.2103,-0.3147,2.2594,-1.2436,-0.6002,-0.9962,1.2265
92,688724299098140,-0.1252,-1.7232,0.4956,0.0260,2.0047,0.3964,-0.4528,-0.2681,2.3981,-1.1253,0.1121,-1.8595,1.8569
93,688724332414683,-0.2365,-1.6711,0.3252,-0.0163,1.9174,-0.2738,0.9385,-0.1099,2.5368,-1.0070,0.6373,-2.4551,1.9030
94,688724365731226,-0.1635,-1.6045,0.2100,0.1395,2.0244,-0.2070,-0.7742,-0.2276,2.4815,-1.5604,1.3712,-2.7980,1.8045
95,688724399047769,-0.1224,-1.5451,-0.0323,0.2935,2.8123,0.0448,-1.1344,1.0965,2.5085,-1.2217,0.9393,-2.6830,2.4470
96,688724432364312,-0.4435,-1.3059,-0.1889,0.4407,2.6114,0.0618,-1.6841,0.6819,1.5115,-0.5635,-0.0882,-1.9127,1.9542
97,688724465680855,-0.5506,-1.2851,-0.1723,0.3945,2.3097,-0.3189,-1.3750,1.2440,2.1126,-0.7439,-0.5401,-1.2072,1.4034
98,688724498997398,-0.6288,-1.4163,0.0047,0.3295,2.0011,0.3062,-0.2917,0.9934,1.7840,-0.0079,-0.8127,-0.8147,0.9058
99,688724532313941,-0.7015,-1.3899,0.1404,0.1937,2.0683,0.0461,-1.0175,0.1307,2.1112,-0.4716,0.1360,-1.0380,0.6670
100,688724565630484,-0.8718,-1.6550,0.4370,-0.1980,1.7966,-0.2225,0.4022,0.4534,2.1489,-0.4636,0.8292,-1.4024,0.6193
101,688724598947027,-0.7969,-1.6871,0.3897,-0.1484,1.9778,0.9474,0.0321,0.2575,1.7403,-0.0562,0.2352,-1.5049,0.8951
102,688724632263570,-0.9953,-1.5581,0.2310,-0.4144,1.9663,1.2443,-0.4308,-0.2401,2.0483,0.0130,0.1852,-2.0617,1.3168
103,688724665580113,-1.0540,-1.3686,0.0689,-0.3440,2.1005,1.3472,-0.4844,-0.1622,1.2019,0.0094,0.0586,-2.2315,1.4013
104,688724698896656,-0.9213,-1.1175,0.0114,0.0030,2.3286,0.4795,-1.3989,-0.4084,0.1146,0.1951,0.0571,-2.1542,1.6351
105,688724732213198,-1.1149,-1.1142,-0.0184,0.1146,2.2986,0.0599,-2.8093,0.0102,0.4056,0.0481,-0.0357,-1.6859,1.9065
106,688724765529741,-0.8868,-1.5679,0.0324,-0.0126,1.7697,0.3949,-2.0882,0.4397,0.6967,-0.0989,0.2448,-2.2727,1.8350
107,688724798846284,-0.7106,-2.1975,0.2965,-0.2575,1.8076,1.0409,-2.7999,0.2197,0.9389,-0.0464,0.0897,-2.2159,1.7636
108,688724832162827,-0.4124,-2.3018,0.6309,-0.6930,1.8309,0.8463,-2.6399,0.3192,1.1319,-0.7384,-0.2933,-1.7157,1.5960
109,688724865479370,-0.4690,-1.9228,0.0399,-0.6945,1.8795,0.9302,-1.3204,-0.0526,1.4804,-1.1912,-0.1621,-1.5431,2.1777
110,688724898795913,-0.1169,-1.9657,0.2264,-0.5347,2.1463,1.3980,-0.9655,-0.2351,1.8357,-1.0112,0.2511,-2.0173,2.2073
111,688724932112456,-0.0220,-2.1905,0.4258,-0.0711,2.2569,1.0995,-0.4511,0.4488,2.1622,-0.7480,-0.2154,-1.5220,2.2368
112,688724965428999,-0.2857,-1.8633,0.4347,0.0655,2.2570,1.3668,-0.6330,0.4752,1.4862,-0.7411,-0.3680,-1.7607,2.2663
113,688724998745542,-1.0355,-1.3469,0.5171,0.3304,2.2122,0.8346,-2.0444,0.8255,0.8101,-0.7343,0.0065,-2.2077,1.7589
114,688725032062085,-0.9909,-0.7362,0.0865,-0.0173,2.4123,1.1919,-1.3466,0.3097,-0.0946,-0.1292,-0.2465,-2.1408,1.6794
115,688725065378628,-0.9792,-0.5693,-0.1486,-0.1806,2.2138,0.7797,-1.7195,0.3254,0.3853,-0.5420,-0.0117,-2.0274,1.7790
116,688725098695171,-0.7701,-0.9937,0.0144,0.0173,2.2050,0.2948,-1.1775,-0.1331,0.7916,-0.8176,0.2234,-1.9350,1.8842
117,688725132011714,-0.8658,-0.9786,0.1739,-0.1152,1.9629,0.1054,-1.0832,-0.5577,1.7666,-0.9782,0.4974,-2.2085,1.6750
118,688725165328257,-0.5761,-1.2494,-0.2107,0.2088,2.0990,0.0855,-0.6337,-0.6685,1.6527,-0.8051,0.5130,-2.3391,2.1758
119,688725198644800,-0.6393,-1.6691,0.1373,-0.1781,2.1798,-0.2842,0.3153,-0.3924,1.5388,-0.6320,0.0818,-2.0631,2.2621
120,688725231961343,-1.1340,-1.5854,0.3444,-0.1839,2.2060,0.7982,0.3260,-0.0500,1.1064,-0.7873,-0.3047,-1.8085,2.4117
121,688725265277886,-1.0024,-1.4531,0.4695,-0.1466,2.0849,1.1959,-0.5457,0.1702,1.1551,-0.5893,-0.2502,-2.0917,2.2095
122,688725298594429,-0.4674,-2.2027,0.3094,0.0750,2.2085,1.6594,0.0595,1.1999,1.2038,-0.3914,0.5045,-2.5476,1.8375
123,688725331910972,-0.4829,-2.0331,0.4538,0.1537,2.1926,2.1424,0.2093,1.0742,0.2889,-0.7462,1.0165,-2.0419,1.5368
124,688725365227515,-0.4797,-1.9546,0.1870,0.5273,2.2013,2.4734,-0.2887,0.8158,-0.0317,-1.1544,0.5553,-1.8120,1.3558
125,688725398544058,-0.1340,-1.8505,-0.0164,0.4936,2.5625,2.1851,-0.9191,-0.1238,0.5201,0.0345,-0.4675,-1.0488,1.4014
126,688725431860601,-0.4761,-1.6356,0.0237,0.2606,2.5032,1.2994,-1.5461,0.0903,-0.4101,0.3000,-0.5508,-1.4659,1.4257
127,688725465177144,-0.9323,-1.5766,-0.3791,0.3687,2.9928,0.8047,-0.6639,-0.1032,0.5265,0.3772,-0.1720,-1.8297,1.3866
128,688725498493687,-0.9815,-1.4361,-0.6723,0.3623,2.7245,0.9134,-0.5973,-1.1153,1.6504,-0.0394,0.1138,-2.4787,1.7571
129,688725531810230,-0.9943,-1.6620,-0.4547,0.2852,3.1705,1.0222,-0.5307,-0.6826,1.2054,-0.2649,-0.6795,-1.7027,1.6659
130,688725565126773,-1.1711,-1.4617,-0.2896,-0.2122,2.7783,0.9241,-1.1397,-0.7252,0.2699,-0.1294,-0.8394,-1.1921,1.5669
131,688725598443316,-1.0064,-1.4996,-0.5241,0.3634,2.3834,0.9193,-1.4700,-0.5979,1.2640,-0.1098,0.0191,-1.9107,1.7303
132,688725631759859,-0.6703,-1.8269,-0.3982,0.4752,2.7584,1.6498,-0.1157,-0.7861,1.0574,-0.5261,0.0717,-2.0618,1.3875
133,688725665076402,-0.3700,-2.1000,-0.2703,0.3529,2.8836,0.8132,-1.0301,-1.0926,0.6289,-0.3367,0.1610,-2.2307,1.7134
134,688725698392945,-0.7418,-1.6256,-0.6320,0.4822,2.6802,0.5608,-1.5299,-0.7413,0.5229,-0.4819,-0.1497,-1.2207,1.8087
135,688725731709487,-0.1714,-1.7191,-0.4740,0.1534,2.2740,-0.2707,-0.2017,-0.3763,0.0545,-0.1786,-0.0138,-1.2364,1.4833
136,688725765026030,-0.8226,-1.9144,-0.4250,0.2049,2.6360,0.0978,0.5161,-0.1588,0.4180,-0.1700,0.3900,-2.2593,2.4092
137,688725798342573,-0.6446,-1.2972,-0.8886,-0.0693,2.7437,0.0924,0.4628,-0.8911,1.2307,-0.5976,1.5344,-2.5228,3.0196
138,688725831659116,-0.3439,-1.0352,-0.8598,-0.0598,2.4822,-0.0119,0.3485,-2.1971,1.2625,-0.5118,0.9139,-2.1760,2.0097
139,688725864975659,-0.3305,-1.1954,-0.7965,0.1589,2.6133,1.3023,-0.1494,-3.1242,1.5527,-0.3422,1.4844,-2.5601,1.8952
140,688725898292202,-0.2122,-1.6174,-0.6765,-0.0084,2.6691,0.8622,0.7125,-2.6524,2.1562,-0.1624,0.9906,-2.2075,1.7806
141,688725931608745,-0.3985,-1.8643,-0.2961,-0.2444,2.5043,1.0469,-0.6696,-2.1200,2.8610,-0.9262,1.0448,-2.5881,1.6661
142,688725964925288,-0.1425,-2.0808,-0.1790,-0.0294,2.8443,1.1868,-0.7693,-1.2931,1.8717,-0.6644,0.9465,-3.0003,1.6476
143,688725998241831,-0.3727,-1.8572,-0.1612,-0.1128,2.6781,0.6310,-0.6342,-1.1182,1.4819,-0.3430,0.8928,-2.5638,1.6309
144,688726031558374,-0.5535,-1.6402,-0.3462,-0.0614,2.1191,0.4956,-0.0892,-1.3358,0.4533,-0.7735,1.3391,-2.1028,2.0520
145,688726064874917,-0.8026,-1.6969,-0.0583,-0.2469,2.3020,0.1522,-0.4066,-2.9180,1.7457,-1.4180,1.3000,-1.8841,1.9645
146,688726098191460,-1.2831,-0.9415,-0.0999,-0.4744,2.4673,0.4320,0.1030,-2.9185,1.7875,-1.4274,0.7716,-2.1524,2.0530
147,688726131508003,-1.3675,-0.8543,-0.2545,-0.1649,2.4856,0.1712,-0.0832,-2.2024,0.5371,-0.7115,0.4104,-2.2178,2.2878
148,688726164824546,-1.0933,-1.2898,0.4130,-0.2682,2.2797,-0.0822,-0.4553,-1.0794,0.9964,-0.8518,0.3400,-2.3302,2.0984
149,688726198141089,-0.8660,-1.6432,0.3358,0.0189,2.3236,0.3135,0.4963,-1.8392,1.4472,-0.7614,0.6157,-2.4583,2.0007
150,688726231457632,-1.1789,-1.6288,0.2471,0.1174,2.3223,0.8325,0.4548,-1.6570,1.1601,-0.6238,0.9183,-2.9529,2.3797
151,688726264774175,-1.5050,-1.7033,0.2070,0.3753,2.0434,1.5602,0.2231,-1.7401,0.1870,-0.4007,1.0026,-2.9922,2.3519
152,688726298090718,-1.7265,-1.3572,-0.0468,0.5058,2.2640,1.4773,0.4728,-2.2667,1.1552,-0.5815,0.8197,-3.0843,2.0763
153,688726331407261,-1.8344,-1.7902,0.0715,0.4550,2.4893,1.4318,0.7501,-2.6833,1.2772,-0.1498,0.9114,-2.8423,1.0908
154,688726364723804,-2.1582,-1.6105,0.2009,0.2963,2.8815,1.7829,-0.4272,-0.9294,1.1357,-0.2467,0.4138,-2.5280,1.3771
155,688726398040347,-2.3372,-1.4035,0.2334,0.3942,3.0548,1.8451,-0.8802,-1.7733,1.5668,-0.5022,0.2347,-2.5069,1.4911
156,688726431356890,-2.3173,-1.7606,0.0076,0.5732,2.8122,2.4992,-1.3954,-0.3327,0.7080,-1.0909,0.1588,-2.2382,1.4549
157,688726464673433,-2.1264,-1.9642,-0.2384,0.7490,2.9117,2.3452,-0.9247,-0.1064,0.0004,-0.9472,0.6858,-1.6943,1.4640
158,688726497989976,-2.1393,-1.8231,-0.4161,0.9468,3.2145,1.6286,0.2362,-0.5211,1.1168,-0.7224,0.7171,-2.1432,1.6005
159,688726531306519,-2.0880,-2.0944,-0.1944,0.9314,3.0087,1.4976,-0.1253,-1.4245,1.4765,-0.3503,0.3420,-2.4731,2.2455
160,688726564623062,-2.2384,-2.2927,0.2935,1.1855,2.9173,1.6296,-0.1775,-1.3428,1.0471,0.2151,0.5037,-2.7387,2.0235
161,688726597939605,-2.2125,-2.2743,0.4792,0.7447,2.8579,1.7701,0.1013,-2.1793,0.9086,-0.2447,1.3952,-3.0713,2.5039
162,688726631256148,-2.1178,-2.0414,0.0628,0.8817,3.0181,2.1850,-0.5519,-2.1405,0.6252,-0.5610,1.7576,-3.4855,2.5531
163,688726664572691,-1.6651,-1.9564,-0.1417,0.6374,2.7965,1.6424,-0.9291,-1.3937,0.4731,-0.5680,0.8515,-2.6104,2.3684
164,688726697889234,-1.5159,-1.7671,-0.7961,0.6474,3.1839,1.4635,-0.6557,-1.6278,0.0901,-0.4724,1.2775,-3.2043,2.4376
165,688726731205776,-1.1371,-2.1708,-0.4355,0.4043,3.3327,1.3589,-0.1911,-1.6985,-0.5649,-0.0154,1.6190,-3.3508,2.2304
166,688726764522319,-1.0825,-2.2282,-0.4092,0.5400,3.1708,1.5282,0.1804,-0.2249,-1.2709,0.1581,1.6419,-3.5943,2.2271
167,688726797838862,-1.3930,-2.1291,-0.5006,0.4291,2.8743,1.3797,0.9621,-0.2711,-0.0937,-0.4430,1.5508,-3.8082,2.1999
168,688726831155405,-1.8030,-1.8494,-0.5204,0.7522,2.8517,1.6566,0.1890,-2.7820,1.5619,-0.2731,0.5490,-2.9600,2.1726
169,688726864471948,-1.5494,-2.2388,-0.1918,0.9216,3.0236,1.6621,-0.3289,-2.4591,1.9296,-0.7320,-0.0692,-1.9037,2.3215
170,688726897788491,-1.3946,-2.4266,-0.0189,1.1516,3.1290,2.1111,-2.0226,-1.6482,1.5077,-0.6116,1.2966,-2.2549,2.2863
171,688726931105034,-1.4614,-2.1482,0.0023,1.3212,3.2024,1.6905,-1.1880,-1.4494,0.8795,-0.3195,1.2989,-2.4508,2.2153
172,688726964421577,-1.6081,-1.8168,0.0261,1.0869,3.1221,1.5899,-0.8477,-2.1918,1.4236,-0.9771,1.3422,-2.1711,2.5238
173,688726997738120,-1.9806,-1.7613,0.2169,1.1646,3.2460,1.6518,-1.8612,-1.3731,1.2475,-0.7643,1.0569,-2.1762,1.8882
