frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
21,688721371738246,0.0516,0.3790,-0.3386,0.1270,-1.9791,-1.1679,0.0756,-0.0823,-1.5062,0.3103,-1.1419,0.7771,3.2459
22,688721405116301,-0.2414,1.1597,-1.1750,-0.3054,-0.9670,-1.0762,-0.4582,0.7290,-1.9681,-0.0326,2.0623,-2.0326,1.9571
23,688721438494357,-0.0305,0.4953,-0.4393,-0.6776,-0.8094,-1.4125,0.6286,-0.2313,-0.6999,-0.6083,-0.9745,0.3716,0.6682
24,688721471872413,-0.1537,0.8158,-0.8564,-0.0646,-1.2422,-1.2813,0.1617,0.1206,-1.6898,0.4722,-0.6568,0.5436,0.3769
25,688721505250469,-0.5406,0.7553,-0.3867,-0.3912,-1.3122,-1.8678,1.2773,-0.9679,-1.3657,0.7177,-0.6832,0.6915,0.2635
26,688721538628524,-0.3780,1.1437,-1.1871,-0.0360,-1.5901,-1.7183,1.1398,-0.4102,-1.7183,0.3766,-0.9878,1.1343,-1.0741
27,688721572006580,-0.4860,1.1980,-1.1638,0.2696,-1.7819,-1.2796,0.2819,-0.4073,-1.5364,0.5917,-2.8495,2.1905,-0.6307
28,688721605384636,-0.4090,1.1495,-1.0669,0.5918,-2.0876,-1.3919,-0.0924,-0.4186,-1.5155,0.2906,0.5911,-0.4304,-0.6894
29,688721638762691,-0.3933,1.0007,-0.8582,-0.0893,-1.7371,-1.5042,-0.4667,0.6555,-1.5436,0.2125,-0.1876,-0.5854,-0.6414
30,688721672140747,-0.4091,0.4133,-0.5701,-0.4429,-1.2553,-1.4096,0.6066,-1.1010,-0.9129,-0.4536,0.3225,0.2540,-0.7215
31,688721705518803,-0.4718,0.4023,-0.2114,0.4965,-2.4476,-1.3474,0.2668,0.1288,-1.8946,0.1787,-0.8389,0.8282,-0.0069
32,688721738896859,-0.2733,0.5744,-0.6992,-0.1543,-1.5504,-1.5443,-0.1640,0.8788,-1.4593,0.1171,-0.6834,0.8733,-0.1297
33,688721772274914,-0.1285,-0.0058,-0.0029,-0.5741,-1.0122,-1.6813,0.3801,-0.0546,-0.9243,-0.0200,-1.0097,0.3788,1.0672
34,688721805652970,-1.3407,0.5330,-0.1130,-0.8633,-1.5930,-1.5631,0.9624,0.0481,-2.1981,0.6506,-1.4061,1.5467,-0.3774
35,688721839031026,-0.0305,-0.2150,-0.2084,-0.4802,-1.6546,-0.8964,0.3578,-0.3244,-1.8917,0.8394,-0.9801,0.6286,-1.0079
36,688721872409081,0.0949,0.2507,-0.4723,-0.5859,-1.8304,-1.4310,1.0418,-0.9069,-0.6339,-0.5657,-1.4133,1.4921,0.1354
37,688721905787137,0.1453,0.0860,-0.1844,-0.6011,-2.2221,-0.7637,0.8228,-1.2814,-1.3214,0.0170,-1.9315,1.7978,0.1448
38,688721939165193,-0.8243,0.0447,-0.1531,-0.7852,-1.9238,-0.7954,0.1730,0.5766,-2.1937,0.2915,-1.1287,0.4478,0.2565
39,688721972543249,-0.5881,0.0479,0.1451,-1.2120,-1.5210,-1.3692,0.0342,0.5144,-1.6851,0.2380,-1.4382,1.6676,-0.7439
40,688722005921304,0.1535,1.2879,-0.2339,-1.0491,-1.7346,-1.1543,0.2889,0.1259,-1.2324,-0.2423,-0.9674,1.2893,0.0024
41,688722039299360,-0.5536,0.9468,-0.3523,-0.5353,-1.4449,-2.1099,1.0937,-0.5848,-1.0398,-0.0430,1.2609,-1.2557,-0.1284
42,688722072677416,0.1048,0.6371,0.2261,-0.8568,-1.7374,-1.6215,0.6435,0.6102,-2.6653,0.6755,-0.1429,-0.0070,-0.2452
43,688722106055471,0.1315,0.1588,0.0332,-0.1521,-1.5442,-1.6224,0.2037,0.2518,-2.5338,0.5529,-1.3558,1.5403,-0.1115
44,688722139433527,0.5357,0.7032,-0.1122,-0.6097,-2.0023,-1.4195,1.0617,-0.5888,-1.3061,0.4068,0.6055,-1.0172,-0.1462
45,688722172811583,0.4284,0.8969,-0.6478,-0.3353,-1.8678,-1.5920,0.7644,-0.0538,-2.2193,0.5859,-0.3324,0.4683,0.1479
46,688722206189638,0.4478,0.7321,-0.5545,-0.3193,-1.6806,-1.6051,0.7048,0.0387,-1.9074,-0.0044,-1.2825,0.8215,-0.1909
47,688722239567694,-0.4652,0.8095,-0.4113,-0.4568,-2.3241,-1.0450,0.3893,0.0202,-1.8057,0.2912,1.0291,-0.8262,-1.1049
48,688722272945750,0.5531,0.9284,-0.5303,-0.7754,-1.3316,-1.6820,0.6985,-0.6729,-0.7742,-0.1758,-0.1190,0.0830,-0.9068
49,688722306323806,0.2505,0.5798,0.0277,-1.0243,-1.2367,-1.6846,0.0918,0.4958,-1.9757,0.6306,-0.2659,0.3103,-0.7086
50,688722339701861,0.2430,0.8329,-0.3291,-1.0552,-0.3677,-2.4277,0.6403,-0.1519,-2.0262,0.5131,-0.7078,0.5915,-0.5104
51,688722373079917,-0.5265,0.8711,0.3467,-1.6680,-1.3026,-1.4418,0.2755,0.0001,-2.4997,0.8046,0.8414,-0.8935,-0.6991
52,688722406457973,-1.3468,0.7778,-0.0950,-0.6825,-1.6829,-1.6345,0.7748,-0.3308,-1.7425,-0.0353,0.1185,-0.1205,-0.8879
53,688722439836028,-0.9820,1.1363,-0.1146,-0.9235,-1.4297,-1.5065,0.0556,0.1778,-1.6893,0.7415,-0.3646,-0.1700,0.8487
54,688722473214084,-1.1488,1.1583,-0.0908,-1.3866,-0.8932,-1.5207,0.7159,-0.6302,-1.1963,0.1542,-0.1671,-0.0150,-0.1886
55,688722506592140,-0.8839,0.8428,0.1046,-1.4668,-1.0575,-0.9656,-0.7548,0.9528,-1.6218,0.6501,1.2906,-1.7151,0.7829
56,688722539970196,-0.3151,0.4263,-0.1578,-0.7812,-1.0523,-0.8678,-0.0164,0.0637,-1.0861,0.2481,-0.6639,0.1829,0.0978
57,688722573348251,-0.7098,0.6178,0.4746,-1.4069,-1.5101,-0.4711,-1.2082,0.6749,-1.3136,0.8025,-0.8910,0.4967,-0.3176
58,688722606726307,-0.9104,0.7653,-0.3943,-0.6530,-1.6325,-0.5694,0.1682,-0.6468,-1.3384,0.3163,-0.0235,-0.3327,0.0970
59,688722640104363,-0.9557,1.2111,-0.3378,-0.9912,-1.6541,-0.9571,0.3585,-0.5511,-1.3713,0.2703,-0.7816,0.2020,-0.2623
60,688722673482418,-1.2385,1.0286,0.4763,-0.7995,-2.0843,-2.1841,0.9966,-0.0282,-1.6841,-0.0212,0.3689,-0.0304,0.1831
61,688722706860474,-0.6542,0.8870,0.1688,-1.0905,-1.5507,-1.8682,0.5663,-0.0630,-1.9182,0.3821,0.1582,-0.2497,-0.4721
62,688722740238530,-0.9267,1.3754,-0.7391,-0.5872,-2.0032,-1.9010,0.7260,-0.0991,-1.0586,-0.1648,-0.9234,0.8024,-1.0323
63,688722773616586,-0.4440,1.2081,0.1372,-0.8414,-1.8391,-1.5148,0.4853,-0.3574,-1.9513,0.4111,-1.1233,1.0950,-0.3505
64,688722806994641,-0.6262,1.4492,-0.3910,-0.2123,-2.0516,-1.1289,0.1787,-0.4815,-1.5728,0.3437,-0.2373,0.7548,0.3313
65,688722840372697,-0.8521,1.4740,-0.3559,-0.0384,-2.2765,-0.7466,-0.1932,-0.0976,-1.1942,0.2763,-0.5377,0.5038,0.5707
66,688722873750753,-1.0979,1.8889,-0.9919,-0.2243,-1.5011,-1.5142,0.7661,0.3581,-1.9896,0.6046,-0.3204,-0.0383,0.3036
67,688722907128808,-0.4182,1.4098,-0.5301,-0.2798,-1.9606,-1.1399,0.0493,0.2209,-1.0902,0.4423,-0.9680,0.8006,0.3169
68,688722940506864,-0.5100,1.7900,-0.5376,-0.8090,-1.7460,-1.2466,0.4994,-0.2455,-1.6222,0.9484,0.9847,-0.5012,-1.7538
69,688722973884920,-1.3216,1.7739,-0.7154,-0.5387,-1.6352,-1.2406,0.3202,-0.1524,-2.1541,1.4544,-1.3065,0.8606,-0.0251
70,688723007262976,-0.5472,1.9317,-0.6352,-1.0115,-1.3702,-1.5677,1.1084,-0.8312,-1.5835,0.1139,-0.0911,0.5582,-1.3543
71,688723040641031,-0.5333,1.1937,-1.2560,0.5347,-1.8132,-1.0663,0.1098,-0.3093,-0.7651,-0.4045,-0.5325,0.2441,0.6822
72,688723074019087,-0.5777,1.0504,-0.8830,0.3133,-2.1635,-0.6076,0.4785,-0.7217,-0.8376,-0.2697,-0.5272,0.1253,-0.1292
73,688723107397143,-0.5484,0.8977,-0.8391,-0.1973,-1.2782,-1.5262,0.6470,-0.0906,-1.1979,0.3668,0.0901,-0.6313,0.5479
74,688723140775198,-0.5408,1.0002,-0.9932,-0.4517,-0.9208,-1.5144,0.2717,0.0947,-1.6078,0.5607,-0.8450,0.3019,-0.8248
75,688723174153254,-0.6567,0.6059,-0.7667,-0.2778,-1.3696,-0.9740,0.3459,0.0266,-2.2013,0.1380,1.3382,-1.4421,-0.2275
76,688723207531310,-0.0955,0.7856,-0.7046,-0.0720,-1.2804,-1.5909,0.5353,-0.2571,-2.1063,0.4859,-0.5958,0.4901,-0.9252
77,688723240909366,-0.4299,0.7548,-0.0611,-0.5688,-1.6547,-1.0748,-0.7285,1.0836,-1.7656,0.2967,-0.5471,0.3850,-0.6338
78,688723274287421,-0.4530,0.9952,-0.2536,-1.0521,-1.2656,-1.2794,0.1848,0.2229,-1.4250,0.1075,-0.1183,0.8950,-0.3424
79,688723307665477,-0.9660,1.2207,-0.4336,-0.9892,-1.5959,-1.2833,0.6210,-0.1846,-0.7005,0.0318,-0.5747,0.3185,-0.0511
80,688723341043533,-0.7218,1.4650,-0.4433,-1.2103,-1.4068,-1.5972,0.4737,0.3564,-1.8034,0.5622,-0.4138,-0.1128,-0.9831
81,688723374421588,-0.7437,1.4368,-0.7919,-0.8100,-1.6562,-1.9031,0.6675,0.0540,-2.3796,0.6460,-0.4998,0.7587,-0.0393
82,688723407799644,-0.4987,1.0496,0.1428,-1.2312,-2.1313,-1.7194,0.5665,-0.0923,-2.1426,0.9572,-0.5273,0.6621,-0.4125
83,688723441177700,-0.8883,1.2190,-0.7073,-0.4123,-2.1546,-2.1614,0.9205,0.1779,-1.1647,0.2074,-0.8903,0.3143,-0.7857
84,688723474555756,-0.3693,1.5983,-0.9517,-0.3082,-2.2015,-2.0515,0.3632,0.3572,-0.9577,0.5891,-0.2687,-0.4730,-0.0113
85,688723507933811,-0.6745,1.5859,-0.3081,-1.1373,-2.2804,-2.1046,1.2461,-0.0715,-2.2023,1.1275,-0.3022,0.5888,-0.7864
86,688723541311867,0.1112,1.0827,-0.0257,-1.2251,-2.3112,-2.2535,0.8169,0.0526,-1.8037,-0.2420,0.7573,-0.1775,-1.5615
87,688723574689923,-0.4411,1.4894,-0.7899,-1.1698,-1.8700,-1.8369,0.7653,-0.1711,-1.4669,0.1594,0.2991,-0.4851,-1.0362
88,688723608067978,-0.1900,1.4282,-0.1300,-1.6934,-2.1317,-1.7765,0.9729,-0.4596,-1.3473,0.7672,-0.1423,-0.2840,-0.5109
89,688723641446034,0.0778,1.0637,-0.5961,-0.7532,-2.0340,-2.0203,0.2397,0.0415,-1.0245,0.5790,1.8048,-1.8233,-0.3226
90,688723674824090,1.0730,0.9881,-0.6654,-1.1594,-2.5433,-0.8193,-0.2842,0.9762,-2.0540,0.7293,1.0741,-1.1309,-0.1343
91,688723708202146,-0.2377,1.3731,-0.5735,-0.9775,-2.3360,-1.2536,0.2589,0.2852,-1.3341,0.4481,-0.6433,0.6618,0.3622
92,688723741580201,-0.3087,1.3561,-0.5981,-0.6841,-2.4543,-1.2878,0.5915,-0.2018,-1.6765,0.5028,-0.8554,1.0325,-1.0683
93,688723774958257,0.7557,0.8018,-0.2769,-0.8062,-2.3326,-1.1415,0.3005,-0.5250,-1.0531,0.2214,-1.1786,1.3174,-0.6882
94,688723808336313,0.6904,1.2736,-0.2483,-0.9530,-1.5916,-1.9003,0.5759,0.1274,-1.4915,-0.3139,0.7366,-0.3898,-0.9594
95,688723841714368,0.3606,1.1267,-0.4213,-0.3785,-1.6670,-2.0099,-0.5218,1.6057,-1.8819,0.2319,1.3843,-1.9528,-0.9261
96,688723875092424,-0.1472,1.0488,-0.2377,-0.6593,-2.3704,-1.2996,1.5808,-1.3814,-0.3140,-0.3006,-0.6210,0.8149,-0.0274
97,688723908470480,-0.3656,1.2121,-0.5794,-0.4111,-3.0137,-1.0963,1.0023,-0.4046,-0.7425,-0.3664,0.4052,-0.2820,-0.3163
98,688723941848536,0.3567,1.0742,-0.5266,-0.7876,-2.1789,-1.4519,0.5868,-0.3864,-1.1649,0.0676,-0.9143,0.5163,-0.6051
99,688723975226591,0.2257,1.1165,-0.5085,-0.6216,-2.6741,-1.3132,0.7540,-0.3223,-1.3544,0.0735,-1.7881,1.8632,-0.9634
100,688724008604647,0.1446,1.6791,-0.8407,-0.8683,-2.3999,-1.1717,-0.4361,1.1155,-1.5438,0.0795,-4.1813,4.4023,-0.8704
101,688724041982703,0.6598,0.9489,-0.3879,-0.7470,-2.3038,-1.7743,0.7639,-0.4972,-0.0213,-0.3488,-0.3872,0.4984,-0.7774
102,688724075360758,0.8497,0.5145,0.2428,-1.1676,-2.5281,-1.0782,0.3567,-0.2144,-1.2294,0.4558,0.7858,-1.0301,-0.6844
103,688724108738814,0.5634,0.5205,-0.2364,-0.5755,-2.1844,-1.7782,0.3031,0.2920,-1.0127,-0.4057,-2.4191,2.3852,-0.5913
104,688724142116870,0.2654,1.2378,0.0790,-1.4596,-2.3683,-1.2920,0.3285,0.4888,-1.0388,-0.5953,1.4927,-0.9559,-0.5639
105,688724175494926,0.6889,1.2858,-0.0246,-1.3593,-2.1198,-1.4114,0.6129,0.1984,-1.5159,-0.2965,1.3135,-1.2750,-0.5364
106,688724208872981,0.3004,1.1291,-0.1495,-1.5905,-1.4533,-2.2446,0.8860,0.7856,-1.7157,-0.3154,-0.7444,0.8819,-0.5090
107,688724242251037,0.6698,1.6243,-0.5640,-0.9275,-2.0992,-1.9426,0.7102,0.9286,-1.6289,-0.2193,0.6993,-0.7160,-0.4816
108,688724275629093,0.4849,1.1740,-0.1648,-1.4863,-1.7647,-1.6406,0.5344,0.7180,-1.7629,-0.0556,1.3460,-1.3776,-0.4541
109,688724309007148,0.1090,1.1100,0.1315,-1.1482,-2.3097,-2.0013,0.6215,0.7475,-2.2252,0.7634,1.7753,-2.0062,0.8259
110,688724342385204,-0.3250,1.6752,0.1233,-1.6285,-1.6870,-2.5253,1.4299,0.1550,-2.0985,1.2104,-1.3690,0.3033,0.1954
111,688724375763260,0.3350,1.5221,-0.0488,-1.6667,-1.7032,-2.1847,0.8907,0.2834,-1.7465,0.4046,-0.4888,0.5247,-0.4351
112,688724409141316,0.1984,1.6802,-0.6335,-0.8931,-2.1060,-1.7287,0.6209,-0.3617,-0.8177,-0.4761,-0.8701,1.0646,-1.0656
113,688724442519371,0.6518,1.7592,-0.9255,-0.8890,-2.0888,-2.2403,1.3297,0.0311,-1.2980,-0.1727,-0.3619,0.4490,-0.9498
114,688724475897427,0.1898,1.8014,-0.9121,-0.3509,-2.0868,-2.1570,0.9623,0.1781,-1.3076,0.2756,0.6585,-0.5816,0.0817
115,688724509275483,-0.3476,1.6702,-0.8872,-0.2706,-2.0847,-2.0736,0.4874,0.7161,-1.4539,0.4299,-2.2279,1.7443,1.1132
116,688724542653538,-0.1603,1.5542,-0.4564,-0.8090,-1.6924,-1.8570,0.7696,0.4239,-1.2021,-0.7396,-0.1216,-0.2599,0.6066
117,688724576031594,-0.3497,1.2717,0.0864,-1.2375,-1.7817,-1.4187,0.5890,-0.2313,-1.7398,0.6700,0.0083,0.0574,-0.1273
118,688724609409650,1.1408,0.8033,-0.1180,-0.7032,-2.2268,-1.4939,0.6199,0.2681,-0.8379,-0.7148,2.3139,-2.0287,-0.7441
119,688724642787706,1.6070,0.9686,-0.3790,-0.4377,-2.2730,-1.5690,0.6507,0.6061,-1.3141,0.0941,-1.8697,1.3918,-0.9833
120,688724676165761,-0.3237,1.8837,-0.6629,-0.5968,-2.6547,-1.6428,0.7152,0.4700,-0.9865,0.2880,-1.2543,0.7381,-1.2225
121,688724709543817,2.3374,2.3957,-1.1142,-0.8871,-2.3062,-1.6853,0.7997,0.0571,-1.7374,0.7173,1.3542,-1.5860,0.5566
122,688724742921873,0.1161,1.3571,-0.2170,-0.7880,-2.3779,-2.0970,-0.4470,1.9655,-2.4917,0.8324,-0.6973,0.7742,0.3259
123,688724776299928,0.5176,1.1697,-0.3049,-0.7634,-2.1555,-1.7014,0.2054,0.3385,-1.7373,0.6153,1.8919,-2.1075,0.0952
124,688724809677984,3.2989,0.2811,0.4037,-1.2803,-2.1213,-2.3684,0.4780,1.2882,-1.8366,0.2067,0.5083,-0.6980,-0.1355
125,688724843056040,0.4175,1.1854,0.3960,-1.1764,-2.4929,-1.8726,-0.1223,1.5893,-1.4505,0.1163,-0.6722,0.7552,-0.3662
126,688724876434096,0.3467,0.6716,0.0161,-0.6947,-2.1422,-1.5625,-0.1734,1.0323,-1.4111,0.3559,-0.1815,0.3746,0.1960
127,688724909812151,0.0757,1.5067,0.4083,-0.9205,-2.3990,-2.5674,0.9365,0.6550,-0.9644,0.2663,-0.9391,0.6116,-0.8827
128,688724943190207,0.4610,1.6509,0.2128,-1.1195,-2.5081,-1.7336,0.5069,-0.1110,-1.4360,0.5060,-0.8445,0.8097,-0.6886
129,688724976568263,0.5317,1.8753,-0.2874,-0.8614,-2.2932,-1.8303,0.0570,0.6727,-1.9076,0.7456,-0.2642,0.8031,-0.4944
130,688725009946318,0.4378,1.1990,0.6329,-1.0996,-2.7835,-2.1040,0.7165,0.4616,-1.2670,0.0533,-0.0515,0.0287,-0.3003
131,688725043324374,0.3096,1.4762,-0.0133,-1.6790,-1.0765,-2.6736,1.0579,-0.0318,-1.5844,0.4884,-0.8673,0.9137,-0.1808
132,688725076702430,1.9566,1.2946,-0.1468,-0.9583,-2.1643,-1.1600,-0.6862,0.8564,-1.2099,0.1757,0.6678,-1.1428,-0.0614
133,688725110080486,2.7971,0.8349,0.1217,-1.5943,-2.1062,-1.6392,-0.2258,1.6424,-2.6149,0.6857,-0.2082,0.3852,-0.4802
134,688725143458541,0.4819,1.4923,-0.3975,-1.0983,-1.8116,-2.1604,0.3975,0.9747,-0.5633,-0.7743,-0.4323,-0.3799,-1.2032
135,688725176836597,-1.6859,1.5315,-0.6609,-0.1448,-2.3549,-2.0044,-0.1420,1.3269,-1.8669,-0.1224,-0.0667,0.5879,-0.8549
136,688725210214653,0.1490,1.4695,-0.2863,-0.4186,-2.3173,-1.5911,-0.3416,0.6815,-1.6290,0.0458,-1.1517,1.2853,-0.9197
137,688725243592708,0.3478,1.0429,0.6840,-1.0998,-2.1812,-2.1473,0.7011,0.3154,-1.3912,0.2139,0.7519,-1.2050,-0.9844
138,688725276970764,-0.1384,1.4317,1.1434,-1.9162,-2.3576,-1.8241,-0.0924,0.7725,-1.1533,0.3820,-0.5081,0.6571,-1.0492
139,688725310348820,-0.2749,1.3267,0.7076,-1.7443,-2.1718,-1.9757,0.5752,0.4834,-1.1655,0.2232,-0.9483,0.7252,-0.5896
140,688725343726876,0.2200,1.5796,0.5192,-1.3061,-2.5564,-1.6381,0.2384,0.4348,-1.9452,0.3911,2.0728,-1.4378,-0.1300
141,688725377104931,0.1750,1.9615,-0.3952,-0.7694,-2.5132,-0.5544,-0.5070,0.2448,-1.7488,0.4695,-0.5070,0.4843,0.3296
142,688725410482987,0.6016,1.1187,0.6348,-1.4944,-2.1019,-1.7881,-0.3894,1.5373,-2.6197,0.8604,1.8451,-1.5537,0.0495
143,688725443861043,-0.2533,2.1812,0.0672,-1.4523,-1.7834,-1.3592,-0.3910,0.7298,-1.7262,0.4652,-0.9350,0.6049,-0.2306
144,688725477239098,0.8709,1.3903,-0.3885,-0.7224,-2.1300,-1.7928,0.3472,0.9222,-2.5896,0.9752,-0.6088,0.6895,-0.7861
145,688725510617154,-0.2601,2.0711,-0.9376,-0.2383,-2.5055,-1.0868,-0.4003,0.7969,-2.1537,1.4107,0.8961,-1.4101,-1.0059
146,688725543995210,0.3849,0.8013,-0.2656,-0.1195,-2.3688,-1.9636,0.4647,0.1969,-1.4567,-0.0560,0.8575,0.1557,-0.8690
147,688725577373266,-0.2461,0.8235,-0.3809,-0.2007,-2.7841,-1.4591,-0.0833,0.4123,-1.4565,0.5653,0.4951,-0.1644,-0.7132
148,688725610751321,0.2901,1.0713,-0.1807,-0.9384,-2.2806,-1.7885,0.6344,-0.0383,-1.6571,0.3006,0.0156,0.4885,-1.3369
149,688725644129377,0.2011,1.7029,-0.2411,-1.2998,-3.2086,-1.9453,0.9786,0.3075,-2.1953,0.7063,-3.0649,3.4646,-0.2204
150,688725677507433,0.1872,2.0589,0.1108,-1.8802,-2.3024,-2.1022,1.3228,-0.2133,-1.4438,0.3000,-0.5002,0.6355,-0.2734
151,688725710885488,0.4615,1.9402,0.0993,-2.0911,-2.4074,-1.8908,0.9038,0.2624,-1.6485,0.5925,-0.5275,0.1681,-0.3263
152,688725744263544,1.1133,2.0784,-0.9637,-1.5474,-2.5368,-2.8092,1.8267,-0.3082,-1.2890,0.7910,1.7459,-2.2149,-0.3793
153,688725777641600,0.4168,2.3197,-0.5725,-1.3058,-3.0692,-2.3381,0.2290,1.1618,-1.5297,0.5706,-0.8350,0.0177,-0.4323
154,688725811019656,0.6989,2.0837,-0.3487,-1.6013,-3.1234,-2.7705,1.0684,0.4762,-1.7703,0.3502,1.7824,-1.3743,-0.4853
155,688725844397711,1.5496,1.1667,-0.4255,-1.2784,-3.1398,-2.3469,0.8280,0.9741,-2.9843,0.3210,0.6927,0.3150,-0.5383
156,688725877775767,3.6298,1.1613,-0.0823,-1.5761,-3.3719,-2.7407,0.6779,1.0696,-1.5417,0.7374,1.0256,-0.9460,-0.5913
157,688725911153823,1.1982,1.4306,0.2463,-1.8604,-2.9226,-1.9210,-0.6373,1.1626,-1.5182,0.2454,-1.1901,1.0959,-0.6442
158,688725944531878,3.3092,1.2029,0.0128,-1.1521,-3.2523,-2.3135,0.6338,0.3227,-1.4113,0.2330,-0.5656,0.6988,-0.6972
159,688725977909934,1.4990,2.0509,-0.2150,-2.0011,-3.0503,-1.4472,-0.1232,0.8796,-2.4911,0.4957,-0.5074,0.8475,-0.4795
160,688726011287990,2.3507,1.8743,-1.4855,-0.9220,-2.9814,-2.0475,0.2481,1.0537,-1.7417,-0.0047,0.4286,0.4719,-0.3027
161,688726044666046,1.5617,1.7277,-0.4563,-1.1304,-2.9125,-2.6477,0.2840,1.3640,-2.1521,0.9073,1.3269,-1.0092,-0.6914
162,688726078044101,2.5519,1.7877,0.4212,-1.9089,-2.9598,-2.2883,0.1193,1.0009,-1.1114,-0.1677,0.9551,-1.1548,-0.5317
163,688726111422157,1.4915,2.0694,-0.8157,-0.7523,-3.2489,-1.8201,0.3721,1.0761,-1.7643,0.2755,1.3743,-0.8750,-0.3719
164,688726144800213,3.3534,1.1940,1.1400,-2.2042,-2.3267,-2.6231,0.7635,0.4672,-0.8759,0.4637,-0.2125,0.4333,-0.2122
165,688726178178268,0.6711,1.9244,-0.2321,-1.0950,-2.6914,-2.7079,0.8766,1.1901,-1.7032,0.1371,0.9877,-0.7148,0.0234
166,688726211556324,0.1595,1.8733,0.3870,-1.3807,-3.1971,-2.1834,1.3169,0.2628,-1.4053,0.6200,-1.7095,2.2248,0.2590
167,688726244934380,0.3592,2.0454,-0.3631,-1.0606,-2.7763,-2.5358,0.5995,0.2952,-1.3204,0.4881,-1.3464,2.0425,-0.6162
168,688726278312435,0.7011,1.6072,-0.0918,-2.2223,-2.3415,-2.5570,0.1790,1.9718,-1.9635,-0.5226,1.0551,-0.6899,-1.4915
169,688726311690491,0.3639,1.5441,-0.4198,-1.7464,-2.0825,-2.6216,0.9083,0.8540,-2.4263,0.0536,1.4498,-1.0930,-1.2406
170,688726345068547,0.7659,1.1175,0.1034,-2.7563,-2.7504,-3.1819,2.2790,0.7596,-2.2296,-0.1327,0.3075,0.0520,-0.9897
