frame_idx,t_frame_ns
255,599796154270900
256,599796196402600
257,599796231123900
258,599796278289600
259,599796312112900
260,599796355279100
261,599796403983600
262,599796447094600
263,599796497049400
264,599796540818400
265,599796572203800
266,599796611143500
267,599796651996900
268,599796697067900
269,599796744114500
270,599796791220600
271,599796838905600
272,599796885532000
273,599796931376500
274,599796977185800
275,599797013209300
276,599797056795900
277,599797103087300
278,599797152794900
279,599797187916800
280,599797229317700
281,599797276566100
282,599797320080000
283,599797367144300
284,599797415068400
285,599797450935400
286,599797495299900
287,599797540911800
288,599797589679300
289,599797623014100
290,599797667982100
291,599797713807300
292,599797761054800
293,599797806891400
294,599797852187800
295,599797887314500
296,599797922168100
297,599797962359600
298,599798009503100
299,599798056381900
300,599798103034700
301,599798133249900
302,599798180834800
303,599798227786700
304,599798273942700
305,599798320875900
306,599798368498500
307,599798415112800
308,599798461084400
309,599798508327200
310,599798556034800
311,599798605377400
312,599798644931100
313,599798682942500
314,599798731027500
315,599798776229200
316,599798824988000
317,599798871262100
318,599798918973600
319,599798964933700
320,599799010857600
321,599799045921800
322,599799090788600
323,599799136213200
324,599799173164600
325,599799217970500
326,599799265389300
327,599799300466900
328,599799344162200
329,599799389311100
330,599799437098400
331,599799471902500
332,599799514892400
333,599799561042100
334,599799594072800
335,599799629422200
336,599799671180400
337,599799704398900
338,599799746925200
339,599799795172100
340,599799842966400
341,599799892751000
342,599799927740300
343,599799970813100
344,599800015133100
345,599800061160300
346,599800108137400
347,599800155752400
348,599800188708300
349,599800220933500
350,599800264985000
351,599800313090700
352,599800360883400
353,599800407286200
354,599800455959700
355,599800498356900
356,599800545528900
357,599800579257100
358,599800626249400
359,599800676047900
360,599800721146800
361,599800753941000
362,599800800420800
363,599800845583000
364,599800893561300
365,599800940916300
366,599800987235100
367,599801033790000
368,599801082923100
369,599801130993200
370,599801176243700
371,599801224978500
372,599801270831600
373,599801305018900
374,599801339755600
375,599801382705400
376,599801426335400
377,599801473163700
378,599801519933700
379,599801555963000
380,599801598473200
381,599801645521800
382,599801681756300
383,599801724075600
384,599801771116800
385,599801803222000
386,599801850499800
387,599801896888800
388,599801945757900
389,599801989429100
390,599802038413100
391,599802076584300
392,599802116818100
393,599802147746900
394,599802196370900
395,599802242943000
396,599802293058600
397,599802341768600
398,599802385676200
399,599802430854000
400,599802475916400
401,599802511873900
402,599802556771100
403,599802606089700
404,599802650502900
405,599802696575600
406,599802740989100
407,599802789260100
408,599802836842800
409,599802882858500
410,599802921284500
411,599802960966500
412,599803005958300
413,599803054866900
414,599803100624100
415,599803138036700
416,599803180921900
417,599803224798200
418,599803261451800
419,599803302142700
420,599803350897700
421,599803382804200
422,599803430887500
423,599803474343400
424,599803523132700
425,599803567938300
426,599803622227300
427,599803662951100
428,599803708071800
429,599803744040600
430,599803780057900
431,599803814797300
432,599803866003900
433,599803910786400
434,599803958523900
435,599804005916400
436,599804056062100
437,599804100538200
438,599804146078200
439,599804192813800
440,599804241030000
441,599804286285800
442,599804335134000
443,599804380692500
444,599804426217600
445,599804460215500
446,599804505872900
447,599804552866500
448,599804587066000
449,599804630675500
450,599804676635600
451,599804724084900
452,599804772028200
453,599804804913100
454,599804848403500
455,599804898235100
456,599804936867300
457,599804975115200
458,599805014650800
459,599805052082700
460,599805100506900
461,599805146289400
462,599805194801400
463,599805242139500
464,599805288683600
465,599805336081100
466,599805383170100
467,599805431377700
468,599805476477300
469,599805509673300
470,599805556903300
471,599805602829000
472,599805648496000
473,599805681073000
474,599805728396400
475,599805776164900
476,599805822902300
477,599805868173900
478,599805902058100
479,599805948552500
480,599805995557300
481,599806069888400
482,599806104368100
483,599806150670100
484,599806196664600
485,599806244036200
486,599806293059200
487,599806340974300
488,599806385416900
489,599806433754000
490,599806480912300
491,599806526131200
492,599806574309200
493,599806620740500
494,599806667941400
495,599806715486400
496,599806760838900
497,599806808254100
498,599806856096300
499,599806901467300
500,599806949677200
501,599806994827100
502,599807044617800
503,599807077414700
504,599807121888100
505,599807155038400
506,599807201737000
507,599807248736100
508,599807295055100
509,599807331023200
510,599807372920200
511,599807419954800
512,599807466912000
513,599807512243800
514,599807558440500
515,599807606406100
516,599807651715900
517,599807682212300
518,599807735453200
519,599807782808300
520,599807828336800
521,599807874710500
522,599807921162100
523,599807968264900
524,599808015087600
525,599808052485100
526,599808095184900
527,599808139187700
528,599808185892400
529,599808233806900
530,599808283102900
531,599808328864300
532,599808375050600
533,599808422061300
534,599808468339300
535,599808515911700
536,599808561291400
537,599808609761200
538,599808654057200
539,599808703335500
540,599808748362800
541,599808779605700
542,599808826394300
543,599808862094300
544,599808905376700
545,599808948555700
546,599808998638600
547,599809044923200
548,599809094935200
549,599809141003000
550,599809187861400
551,599809223111900
552,599809258526100
553,599809296931300
554,599809344169400
555,599809391762000
556,599809439520500
557,599809486314900
558,599809533711700
559,599809580953900
560,599809611434800
561,599809659241700
562,599809696734100
563,599809736516400
564,599809784708100
565,599809815264200
566,599809862009600
567,599809910930800
568,599809958008100
569,599810005343300
570,599810052158200
571,599810099639100
572,599810144728300
573,599810178466900
574,599810211797400
575,599810255194500
576,599810301952800
577,599810342721000
578,599810378350300
579,599810414014700
580,599810461065600
581,599810508291900
582,599810553843100
583,599810601693800
584,599810647440100
585,599810694938700
586,599810740984800
587,599810778217600
588,599810820772700
589,599810854088200
590,599810901780500
591,599810946194200
592,599810995086800
593,599811040816400
594,599811086613200
595,599811135376300
596,599811184739800
597,599811228344800
598,599811262120000
599,599811307582900
600,599811354888500
601,599811386706900
602,599811431819900
603,599811480863400
604,599811524712300
605,599811571635000
606,599811620837700
607,599811665876700
608,599811715454200
609,599811762982000
610,599811798637400
611,599811840578500
612,599811887346200
613,599811919541800
614,599811965940100
615,599812014685500
616,599812071825000
617,599812111041700
618,599812157675500
619,599812190770500
620,599812236795500
621,599812283955800
622,599812320872700
623,599812352991900
624,599812395060200
625,599812428651100
626,599812474877400
627,599812520842500
628,599812566767400
629,599812613897300
630,599812660801200
631,599812696744900
632,599812740876000
633,599812786710300
634,599812835161700
635,599812880581600
636,599812928471200
637,599812973983700
638,599813020977200
639,599813054132200
640,599813100891700
641,599813146591200
642,599813181013800
643,599813224066300
644,599813270980800
645,599813304102900
646,599813338237800
647,599813382628800
648,599813428318200
649,599813456646900
650,599813505317500
651,599813552880700
652,599813588582500
653,599813620950200
654,599813662826900
655,599813710933100
656,599813755057800
657,599813801916200
658,599813848804900
659,599813895016600
660,599813930874300
661,599813973792600
662,599814007441500
663,599814052003500
664,599814098469100
665,599814144825100
666,599814178357400
667,599814223941800
668,599814257166300
669,599814302767700
670,599814348435800
671,599814394809400
672,599814440894800
673,599814472705500
674,599814519293100
675,599814565026300
676,599814598517000
677,599814645930100
678,599814692806600
679,599814726251400
680,599814771120200
681,599814806599100
682,599814850611300
683,599814897760900
684,599814945141000
685,599814980686700
686,599815021995000
687,599815074901000
688,599815117577100
689,599815164822400
690,599815211290300
691,599815257649500
692,599815306464600
693,599815348418700
694,599815384019500
695,599815430971600
696,599815476466100
697,599815510902100
698,599815556057600
699,599815601909900
700,599815654836000
701,599815695638600
702,599815730422000
703,599815770912000
704,599815818308700
705,599815864884200
706,599815896789700
707,599815942852900
708,599815990812300
709,599816023919000
710,599816072812700
711,599816114869900
712,599816162852100
713,599816197643200
714,599816240794600
715,599816287658000
716,599816334166400
717,599816382283800
718,599816430980400
719,599816476234800
720,599816522783600
721,599816554815000
722,599816587827500
723,599816632872600
724,599816676265200
725,599816712051500
726,599816755206600
727,599816788429700
728,599816836244800
729,599816882842000
730,599816928444700
731,599816974905900
732,599817020860800
733,599817054897500
734,599817100557400
735,599817145992900
736,599817194738300
737,599817240741900
738,599817285583200
739,599817334898100
740,599817382954500
741,599817430658900
742,599817476448900
743,599817522917600
744,599817570837100
745,599817603919000
746,599817633967300
747,599817680787500
748,599817718249500
749,599817757688200
750,599817804895400
751,599817837070300
752,599817884601000
753,599817920135200
754,599817964628600
755,599818010933600
756,599818052417300
757,599818088528800
758,599818133948700
759,599818185539400
760,599818217791500
761,599818265207700
762,599818308256200
763,599818356696000
764,599818405773200
765,599818449734200
766,599818497721700
767,599818545250800
768,599818590763300
769,599818620793000
770,599818670582600
771,599818717531300
772,599818752852100
773,599818795866600
774,599818842831100
775,599818889688700
776,599818928540200
777,599818970964200
778,599819016761900
779,599819063630300
780,599819109345500
781,599819142069400
782,599819189656500
783,599819235822700
784,599819285777600
785,599819332701700
786,599819382799000
787,599819424774500
788,599819474209000
789,599819519592000
790,599819566736300
791,599819602769900
792,599819646186500
793,599819692807200
794,599819739249400
795,599819786399400
796,599819835354500
797,599819882852900
798,599819930939600
799,599819976312200
800,599820023238300
801,599820065612100
802,599820104839600
803,599820147604300
804,599820193133100
805,599820240720900
806,599820285407600
807,599820332820400
808,599820381018400
809,599820426375800
810,599820470707300
811,599820520825800
812,599820567114600
813,599820604739400
814,599820649656800
815,599820690964000
816,599820740984400
817,599820772914200
818,599820818323100
819,599820864845000
820,599820912852100
821,599820960766600
822,599820996082000
823,599821038364000
824,599821085680100
825,599821122744600
826,599821165812400
827,599821212647100
828,599821256063400
829,599821289424300
830,599821338505900
831,599821385364400
832,599821419443700
833,599821455732900
834,599821498393500
835,599821542630000
836,599821589739000
837,599821637574500
838,599821685171100
839,599821732609600
840,599821780814500
841,599821828272100
842,599821871489500
843,599821922776400
844,599821965530000
845,599822014477800
846,599822060770200
847,599822108266000
848,599822155697100
849,599822202862400
850,599822248593800
851,599822294579600
852,599822341570300
853,599822371999900
854,599822420944400
855,599822470848000
856,599822514744600
857,599822562756300
858,599822609476700
859,599822648559700
860,599822699838000
861,599822748324800
862,599822794971800
863,599822840569700
864,599822887396300
865,599822936692600
866,599822981154500
867,599823031723900
868,599823082663200
869,599823126264500
870,599823174552300
871,599823211093000
872,599823253819200
873,599823295918400
874,599823328333200
875,599823375150200
876,599823420859400
877,599823453569500
878,599823498430100
879,599823544477000
880,599823593619000
881,599823624583200
882,599823670692800
883,599823703589700
884,599823749323900
885,599823796918400
886,599823841602700
887,599823888070200
888,599823936349500
889,599823982698600
890,599824030893600
891,599824070677500
892,599824109899600
893,599824154970200
894,599824201565100
895,599824245855500
896,599824295351600
897,599824340635300
898,599824388212800
899,599824434601400
900,599824470935100
901,599824513916700
902,599824560700100
903,599824608195200
904,599824655608200
905,599824689867300
906,599824727945200
907,599824764783400
908,599824812213000
909,599824860868300
910,599824908093800
911,599824950498500
912,599825002953500
913,599825034165500
914,599825082745900
915,599825130838800
916,599825174376600
917,599825226418300
918,599825272806300
919,599825318530700
920,599825354756300
921,599825396319300
922,599825446700000
923,599825490620600
924,599825538061500
925,599825570776700
926,599825602876900
927,599825647606800
928,599825694815900
929,599825741428500
930,599825778313200
931,599825820665900
932,599825866445700
933,599825915136800
934,599825960678400
935,599826007991800
936,599826055782500
937,599826086011200
938,599826135815000
939,599826184394100
940,599826230556100
941,599826282458000
942,599826326471000
943,599826376219200
944,599826412624700
945,599826453797000
946,599826493200500
947,599826536065300
948,599826572731400
949,599826608426700
950,599826655879700
951,599826692541600
952,599826734644600
953,599826770816400
954,599826812005200
955,599826858158900
956,599826906870700
957,599826947183900
958,599826986525900
959,599827032756500
960,599827080775700
961,599827114033400
962,599827158131200
963,599827205907800
964,599827244128400
965,599827287169100
966,599827331469300
967,599827378244700
968,599827426448300
969,599827462795700
970,599827501860000
971,599827553783100
972,599827599596900
973,599827645923400
974,599827694608600
975,599827740853500
976,599827780047000
977,599827819687000
978,599827863677400
979,599827900836400
980,599827930808800
981,599827976217800
982,599828011876000
983,599828048596000
984,599828086688400
985,599828131906300
986,599828180691500
987,599828215379300
988,599828257562500
989,599828303610700
990,599828351836800
991,599828398736100
992,599828445829600
993,599828491158400
994,599828538184500
995,599828584673300
996,599828632773500
997,599828662620000
998,599828710515900
999,599828746191800
1000,599828788142800
1001,599828834528800
1002,599828880788700
1003,599828927731600
1004,599828974892000
1005,599829020876700
1006,599829069255800
1007,599829114763700
1008,599829162803000
1009,599829195757900
1010,599829239689800
1011,599829285937400
1012,599829334665000
1013,599829368847900
1014,599829414390600
1015,599829460735100
1016,599829495749200
1017,599829539453800
1018,599829589757500
1019,599829634403900
1020,599829663765800
1021,599829695835500
1022,599829744786400
1023,599829791987800
1024,599829838418100
1025,599829886560700
1026,599829919552700
1027,599829965457600
1028,599830012878700
1029,599830060736200
1030,599830107539900
1031,599830154697700
1032,599830201469700
1033,599830234639300
1034,599830279443500
1035,599830328329100
1036,599830361967100
1037,599830396574400
1038,599830435944200
1039,599830481141200
1040,599830530381800
1041,599830566568600
1042,599830602467500
1043,599830642369300
1044,599830687895100
1045,599830720568200
1046,599830754951200
1047,599830792235500
1048,599830845676600
1049,599830894894900
1050,599830940772600
1051,599830986729100
1052,599831034547700
1053,599831076261400
1054,599831113392500
1055,599831159472000
1056,599831207436400
1057,599831235492000
1058,599831284419600
1059,599831332816800
1060,599831380609000
1061,599831426411000
1062,599831473783600
1063,599831519714400
1064,599831567588200
1065,599831604574800
1066,599831645966000
1067,599831688712600
1068,599831737711600
1069,599831784539500
1070,599831832696300
1071,599831880777500
1072,599831926206600
1073,599831962452800
1074,599832004879700
1075,599832052118200
1076,599832103479000
1077,599832137729200
1078,599832180369900
1079,599832211465600
1080,599832258282800
1081,599832292789700
1082,599832337490300
1083,599832384497800
1084,599832430971800
1085,599832476247300
1086,599832524556300
1087,599832570828200
1088,599832618480000
1089,599832652836700
1090,599832687045500
1091,599832726078600
1092,599832762097900
1093,599832801459700
1094,599832838736300
1095,599832876430300
1096,599832910639500
1097,599832951470600
1098,599833005184300
1099,599833052800000
1100,599833100845500
1101,599833145399900
1102,599833193594700
1103,599833239278200
1104,599833285976400
1105,599833320699100
1106,599833364526300
1107,599833395738600
1108,599833445679100
1109,599833481040400
1110,599833521751400
1111,599833566863600
1112,599833613803000
1113,599833660590500
1114,599833707769600
1115,599833754208000
1116,599833801682300
1117,599833834045900
1118,599833880711600
1119,599833926556700
1120,599833965734200
1121,599834006419000
1122,599834055192100
1123,599834102813200
1124,599834147524100
1125,599834195981300
1126,599834240890300
1127,599834288918200
1128,599834326290500
1129,599834369774100
1130,599834414539200
1131,599834460819400
1132,599834508780600
1133,599834555730800
1134,599834603819500
1135,599834650798400
1136,599834696749000
1137,599834742450900
1138,599834780527900
1139,599834825181500
1140,599834872395400
1141,599834907679800
1142,599834946658700
1143,599834987133100
1144,599835029354800
1145,599835080624400
1146,599835124216500
1147,599835168998300
1148,599835208571700
1149,599835249656700
1150,599835294807100
1151,599835342501600
1152,599835389456800
1153,599835420897400
1154,599835470598500
1155,599835515916900
1156,599835563702600
1157,599835610836200
1158,599835654681600
1159,599835703841700
1160,599835751833900
1161,599835800716800
1162,599835836631100
1163,599835878588000
1164,599835922167000
1165,599835957808900
1166,599836001553300
1167,599836047421500
1168,599836094021100
1169,599836140376300
1170,599836187821800
1171,599836234948200
1172,599836281575200
1173,599836330413500
1174,599836376520300
1175,599836423512400
1176,599836471644000
1177,599836517532200
1178,599836565689200
1179,599836611403800
1180,599836659383200
1181,599836707319500
1182,599836754901600
1183,599836802724900
1184,599836848887600
1185,599836896686000
1186,599836943662900
1187,599836989880300
1188,599837036545400
1189,599837081599500
1190,599837130910800
1191,599837178585000
1192,599837225316100
1193,599837272528200
1194,599837320068600
1195,599837365691900
1196,599837414557200
1197,599837460621400
1198,599837508149000
1199,599837558444600
1200,599837603836100
1201,599837636576600
1202,599837682419900
1203,599837721656000
1204,599837762364900
1205,599837803089200
1206,599837855860600
1207,599837901600600
1208,599837932438400
1209,599837980475800
1210,599838026158700
1211,599838076358400
1212,599838136546800
1213,599838170546800
1214,599838202871800
1215,599838246428000
1216,599838295639800
1217,599838340288100
1218,599838386274000
1219,599838434553300
1220,599838480663800
1221,599838518562000
1222,599838562554300
1223,599838607624500
1224,599838653549200
1225,599838686342300
1226,599838734396700
1227,599838770774500
1228,599838812589500
1229,599838859473500
1230,599838905363400
1231,599838953874000
1232,599838994352600
1233,599839031297500
1234,599839080956800
1235,599839126180000
1236,599839173313000
1237,599839205994800
1238,599839255569800
1239,599839298663600
1240,599839346738200
1241,599839393639800
1242,599839440501600
1243,599839487343600
1244,599839535527800
1245,599839581067000
1246,599839628204300
1247,599839674359400
1248,599839721828700
1249,599839755531100
1250,599839799202300
1251,599839847387100
1252,599839895680300
1253,599839942664000
1254,599839979805700
1255,599840035319500
1256,599840070759200
1257,599840139174300
1258,599840186448800
1259,599840226684300
1260,599840271419200
1261,599840303817500
1262,599840338607800
1263,599840381815800
1264,599840426749100
1265,599840472225700
1266,599840510397500
1267,599840554608600
1268,599840599613200
1269,599840645762300
1270,599840693730100
1271,599840740407100
1272,599840787013700
1273,599840819616000
1274,599840865416900
1275,599840914623500
1276,599840960405300
1277,599841005885900
1278,599841055026600
1279,599841100878300
1280,599841147377900
1281,599841194496400
1282,599841242445100
1283,599841289343700
1284,599841326484800
1285,599841367714500
1286,599841417525900
1287,599841461519000
1288,599841508986000
1289,599841555852300
1290,599841594590800
1291,599841636280500
1292,599841683840000
1293,599841730322300
1294,599841780483900
1295,599841828314500
1296,599841874362700
1297,599841920395800
1298,599841967814700
1299,599842003922600
1300,599842046527200
1301,599842094427600
1302,599842140297900
1303,599842188046500
1304,599842220783300
1305,599842265457200
1306,599842313342200
1307,599842361453200
1308,599842410372600
1309,599842454367500
1310,599842500839600
1311,599842540550500
1312,599842581438700
1313,599842627197500
1314,599842674599500
1315,599842722673900
1316,599842760241400
1317,599842796641500
1318,599842836380200
1319,599842881642600
1320,599842930449500
1321,599842976284000
1322,599843011819200
1323,599843051854000
1324,599843099680700
1325,599843147143000
1326,599843195221200
1327,599843240258800
1328,599843287846400
1329,599843336295800
1330,599843384281600
1331,599843420772500
1332,599843460607500
1333,599843506762900
1334,599843554554500
1335,599843601702200
1336,599843648523900
1337,599843695749300
1338,599843742530300
1339,599843788946000
1340,599843837457200
1341,599843884387000
1342,599843931601700
1343,599843980371800
1344,599844023993500
1345,599844060286600
1346,599844105454000
1347,599844149536900
1348,599844195789200
1349,599844227773100
1350,599844275017600
1351,599844321369000
1352,599844368836900
1353,599844414980600
1354,599844452726100
1355,599844494524100
1356,599844544404500
1357,599844590758800
1358,599844636729700
1359,599844684641800
1360,599844731249600
1361,599844780254400
1362,599844826479800
1363,599844874214900
1364,599844920417500
1365,599844960453400
1366,599845001638600
1367,599845036693900
1368,599845078388700
1369,599845123223800
1370,599845170453600
1371,599845215343600
1372,599845264670300
1373,599845310557300
1374,599845346657000
1375,599845390521300
1376,599845438201100
1377,599845486108500
1378,599845521840200
1379,599845562823700
1380,599845608907900
1381,599845644707500
1382,599845688978200
1383,599845738167000
1384,599845785728000
1385,599845833767200
1386,599845879492300
1387,599845928200800
1388,599845974439800
1389,599846010590500
1390,599846045121000
1391,599846084961300
1392,599846130606400
1393,599846162643700
1394,599846209121600
1395,599846256587500
1396,599846303841600
1397,599846349740400
1398,599846393669200
1399,599846440272500
1400,599846488375300
1401,599846535692200
1402,599846570525700
1403,599846605522600
1404,599846645463500
1405,599846678670300
1406,599846713571600
1407,599846749259400
1408,599846787453400
1409,599846834871000
1410,599846881790700
1411,599846917568200
1412,599846959223100
1413,599847005996600
1414,599847055736700
1415,599847102115100
1416,599847146487600
1417,599847180695300
1418,599847228359700
1419,599847276341700
1420,599847320326600
1421,599847367718300
1422,599847417351400
1423,599847462416300
1424,599847509172300
1425,599847557637900
1426,599847604496600
1427,599847649795100
1428,599847683662300
1429,599847728439500
1430,599847776551000
1431,599847822813600
1432,599847870507200
1433,599847916375400
1434,599847950735800
1435,599847993263300
1436,599848040185800
1437,599848087826100
1438,599848135632600
1439,599848183383600
1440,599848231401400
1441,599848262806900
1442,599848310539300
1443,599848357640000
1444,599848403711900
1445,599848449493000
1446,599848495401200
1447,599848529132600
1448,599848574956700
1449,599848622492100
1450,599848670357900
1451,599848717471800
1452,599848764587400
1453,599848812636200
1454,599848858353100
1455,599848904434100
1456,599848938607200
1457,599848986300600
1458,599849030162000
1459,599849081474000
1460,599849124947000
1461,599849171645600
1462,599849220601100
1463,599849268131000
1464,599849314908200
1465,599849357309900
1466,599849395727400
1467,599849440300600
1468,599849487578400
1469,599849534480400
1470,599849581351600
1471,599849630519900
1472,599849675330700
1473,599849720242300
1474,599849754893800
1475,599849801601600
1476,599849848333400
1477,599849895348200
1478,599849941401100
1479,599849988074200
1480,599850037377700
1481,599850085241000
1482,599850130394200
1483,599850177693800
1484,599850224434500
1485,599850270508400
1486,599850317868000
1487,599850364468700
1488,599850412557300
1489,599850444546100
1490,599850490411700
1491,599850537986100
1492,599850586501900
1493,599850632134100
1494,599850681664800
1495,599850726412500
1496,599850775555100
1497,599850812266200
1498,599850853466500
1499,599850899736100
1500,599850945515000
1501,599850977419600
1502,599851025396500
1503,599851070875900
1504,599851118173900
1505,599851164533500
1506,599851211451400
1507,599851259133800
1508,599851305614700
1509,599851342367000
1510,599851372772900
1511,599851417649000
1512,599851464222300
1513,599851511855300
1514,599851560173600
1515,599851605721600
1516,599851653600300
1517,599851699672100
1518,599851747171100
1519,599851780523600
1520,599851824301300
1521,599851870468700
1522,599851918224600
1523,599851965346600
1524,599852012635100
1525,599852043971900
1526,599852079568700
1527,599852114214200
1528,599852151088700
1529,599852186357500
1530,599852232191400
1531,599852279364500
1532,599852326158400
1533,599852372255600
1534,599852420285100
1535,599852467427000
1536,599852514330000
1537,599852560646200
1538,599852607685500
1539,599852654416000
1540,599852701845300
1541,599852748460600
1542,599852795585900
1543,599852840274500
1544,599852876531900
1545,599852921728700
1546,599852969487300
1547,599853016405900
1548,599853064626500
1549,599853110432600
1550,599853157235400
1551,599853204321100
1552,599853251936400
1553,599853300240400
1554,599853347480000
1555,599853380613300
1556,599853426231800
1557,599853471488700
1558,599853520298000
1559,599853565440900
1560,599853614646100
1561,599853645603900
1562,599853691250400
1563,599853738819400
1564,599853786527800
1565,599853833500200
1566,599853870247900
1567,599853914391300
1568,599853958206200
1569,599853996512900
1570,599854038056000
1571,599854084715100
1572,599854133151200
1573,599854179393800
1574,599854225129100
1575,599854272533500
1576,599854320629700
1577,599854368095500
1578,599854414399700
1579,599854461426000
1580,599854506401000
1581,599854541643000
1582,599854586382200
1583,599854631789800
1584,599854683257100
1585,599854728391900
1586,599854774135700
1587,599854822074300
1588,599854868192900
1589,599854901623200
1590,599854937955300
1591,599854979591400
1592,599855024349300
1593,599855072387700
1594,599855120288700
1595,599855167854600
1596,599855214313800
1597,599855259157400
1598,599855294285500
1599,599855341512400
1600,599855387823800
1601,599855436249800
1602,599855481930300
1603,599855520290300
1604,599855563906300
1605,599855607695000
1606,599855655808100
1607,599855701495000
1608,599855748482200
1609,599855794151500
1610,599855831705200
1611,599855869371300
1612,599855920498200
1613,599855955824000
1614,599855995394200
1615,599856044147100
1616,599856089156800
1617,599856138899100
1618,599856185373600
1619,599856233376600
1620,599856280217900
1621,599856314382400
1622,599856360668600
1623,599856407676400
1624,599856453576800
1625,599856500148900
1626,599856545148800
1627,599856594337900
1628,599856627416800
1629,599856672317800
1630,599856720158300
1631,599856767282400
1632,599856801907000
1633,599856844457100
1634,599856892653400
1635,599856937349600
1636,599856973627600
1637,599857018869000
1638,599857053801100
1639,599857095107500
1640,599857145449200
1641,599857190392700
1642,599857237158100
1643,599857284914100
1644,599857321248200
1645,599857360204500
1646,599857405702700
1647,599857451589200
1648,599857499510300
1649,599857536819600
1650,599857578604900
1651,599857626310900
1652,599857671210000
1653,599857718583300
1654,599857764329200
1655,599857811025200
1656,599857859663400
1657,599857896003900
1658,599857938015300
1659,599857971077900
1660,599858011445700
1661,599858061274900
1662,599858107912400
