t_frame_ns,theta_1,theta_2,theta_3,theta_4,quality
599791775091100,3.3997,-6.8679,-0.1840,-0.2046,1
599791822158400,2.7935,-6.8700,-0.7553,0.3584,1
599791855286700,3.9259,-8.0115,0.3942,-0.2091,1
599791902061300,3.3997,-6.9032,-0.1487,-0.2046,1
599791937168800,4.5319,-7.4682,-0.7553,0.4020,1
599791978413400,3.3586,-8.0115,-0.1732,-0.2892,1
599792024224600,3.9647,-7.4682,-0.1487,-0.2483,1
599792070504000,3.9259,-7.4294,-0.1487,-0.2483,1
599792116971500,3.9647,-7.4329,-0.7906,0.3584,1
599792162220400,3.9647,-7.4329,-0.7906,0.3584,1
599792196860900,4.4846,-8.5702,-0.1732,-0.2892,1
599792241593100,2.7935,-6.8700,-0.7553,-0.2383,1
599792276179500,3.3586,-7.9704,0.3923,-0.2483,1
599792321254300,2.8268,-6.9393,-0.1127,-0.2483,1
599792365437900,4.5319,-7.4329,-0.1840,-0.2483,1
599792400857500,3.9173,-7.9528,-0.1840,-0.2046,1
599792446553100,3.9259,-8.0115,-0.1732,0.4020,1
599792493293600,4.4846,-7.9881,-0.1487,-0.2046,1
599792529586700,3.9259,-7.4294,-0.1879,-0.8058,1
599792572560700,3.9647,-6.8854,-0.7315,-0.2483,1
599792620888400,3.3974,-6.8559,-0.7610,-0.2046,1
599792666962300,3.3150,-6.8086,0.5097,-0.8045,1
599792701231400,4.5288,-6.8661,-0.0993,-0.7788,1
599792736950300,5.0425,-7.3798,0.4897,-1.3679,1
599792777194900,5.6544,-6.2331,-0.0244,-1.3275,1
599792825019000,5.6544,-6.2391,-0.0249,-0.6635,1
599792871396300,5.5993,-5.0206,-1.1818,-0.6699,1
599792916013900,5.6544,-5.0698,-1.1877,-0.0407,1
599792964162700,5.0815,-6.2331,0.5787,-1.2873,1
599793010088300,5.6544,-6.2331,-0.0308,-0.6635,1
599793044843700,4.4649,-5.5993,0.0000,-1.2873,1
599793088187700,5.5993,-5.5993,-0.6095,-0.6778,1
599793135502400,5.5993,-5.5993,-0.6095,-0.6778,1
599793184993700,5.5993,-5.5993,-0.6095,-0.6778,1
599793228291100,5.5993,-5.5993,0.0000,-1.9092,1
599793276575000,6.1552,-6.1552,0.0000,-0.6437,1
599793321931500,5.6544,-5.6544,-0.6095,-0.0342,1
599793371053000,5.5993,-5.5993,0.0000,-0.6437,1
599793403473400,6.1552,-5.5764,-0.5787,-1.2730,1
599793448482100,5.0757,-5.6544,0.0000,-1.3020,1
599793495342800,5.5993,-5.0206,-1.1818,-0.6842,1
599793542200800,5.5993,-4.4420,-1.1573,0.0000,1
599793586338800,4.4695,-3.8851,-1.1573,-0.6437,1
599793621085900,3.9117,-2.7312,-0.5474,-1.2060,1
599793665896700,2.2334,-1.0530,-0.5345,-1.8626,1
599793701123200,2.7935,-1.6308,-0.5297,-1.2060,1
599793738836900,3.3150,-2.1345,0.0942,-1.8476,1
599793781046900,2.2668,-1.0984,0.7009,-2.4366,1
599793838503200,2.2668,-1.0984,0.7009,-2.4366,1
599793870083400,2.8341,-1.0984,-0.5297,-1.2060,1
599793916372800,2.2680,-1.0988,0.0497,-1.2189,1
599793962312200,2.2457,-1.6611,0.0249,-0.6095,1
599794037706200,2.2680,-1.1106,-0.5478,-1.2533,1
599794086022500,2.2680,-1.1222,-1.1458,0.0000,1
599794135401400,2.2680,-1.1222,-1.1458,0.0000,1
599794165213200,1.6950,-1.1106,-0.5542,-0.6031,1
599794198550900,1.6950,-1.0988,-0.5531,-0.6161,1
599794242091400,1.6950,-1.0988,-0.5531,-1.2598,1
599794290158100,1.7007,-1.1106,-0.5478,-0.6095,1
599794338534100,1.6950,-1.0988,-0.5596,-0.6095,1
599794385234400,1.6950,-1.1222,-0.5363,-1.2533,1
599794434992700,1.6950,-1.0988,-0.5531,-0.6161,1
599794469210500,2.2334,-1.6372,-0.5660,-0.6031,1
599794512361600,2.2334,-1.0707,-1.1326,-1.2468,1
599794558355400,4.4846,-2.7489,-0.5168,-0.5823,1
599794606087100,4.5288,-2.2151,-0.4661,-1.2110,1
599794650937100,5.5993,-1.5137,-0.4334,-1.1074,1
599794698765300,6.7757,-1.0078,-0.9034,-1.1331,1
599794743781600,11.8598,-0.8875,-0.6132,-0.7924,1
599794791144400,12.4074,-0.8728,0.0121,-0.6129,1
599794838635300,12.9228,-1.2800,-0.2042,-0.4513,1
599794886351000,12.9228,-0.7170,-0.0544,-0.6736,1
599794922543400,14.0013,-1.7955,0.5304,-0.5049,1
599794962396900,15.9454,-0.7913,0.0483,-1.6320,1
599794996069900,15.9454,0.3148,-1.2138,-0.8553,1
599795042648100,16.9863,-0.6951,-1.0776,-0.5256,1
599795088157600,18.7886,-0.8925,-0.0174,-2.0193,1
599795136387300,19.4637,-0.6867,-0.1653,-1.9375,1
599795183188000,20.5046,-0.8526,-0.2923,-1.4976,1
599795227180900,25.2537,0.2325,-0.5396,-1.1728,1
599795276344900,25.2537,0.4917,-0.0116,-1.3962,1
599795324922200,25.2481,-0.0165,-0.2907,-0.3460,1
599795369508200,24.7524,0.4848,-0.0352,-0.6015,1
599795416113900,25.2481,0.2325,-0.8207,-0.6330,1
599795462928200,25.4917,-0.5272,0.2319,-1.1226,1
599795509517200,26.0647,-0.0112,-0.2842,-1.4282,1
599795543302200,25.0086,-0.0441,0.7636,-1.7012,1
599795586209900,25.7451,-1.0261,0.4773,-1.1695,1
599795621959300,26.5651,-0.5116,-0.8207,-0.6330,1
599795665217300,24.9302,-0.7726,-0.0592,-0.6330,1
599795711297400,25.4917,-0.2601,0.2251,-0.8617,1
599795761045300,24.9189,-0.0112,-0.8207,0.2305,1
599795807024700,25.0143,-0.0441,0.5044,-0.5785,1
599795856096700,25.1837,-0.7807,-0.0236,-0.0777,1
599795902008200,25.4917,-0.0112,-0.0239,-0.2989,1
599795948725700,25.2481,0.2325,-1.0723,-0.3814,1
599795995907600,24.6752,0.2325,-0.8207,-0.3281,1
599796042937500,26.0647,0.5004,-0.2640,-1.7012,1
599796076284700,26.4938,-0.2391,-0.2569,-1.1288,1
599796121419700,26.4938,-0.2391,-0.2569,-1.1288,1
599796154270900,25.4306,0.2569,-1.0527,-0.0386,1
599796196402600,25.9921,-0.5116,0.7744,-1.3917,1
599796231123900,27.0611,-0.4961,-0.2640,-1.4373,1
599796278289600,25.8210,0.2325,0.5116,-1.1288,1
599796312112900,25.6819,-0.5094,0.2581,-1.1288,1
599796355279100,24.6866,0.2325,0.5116,-1.1288,1
599796403983600,25.6819,-0.2513,-0.5355,-0.2989,1
599796447094600,26.2434,-0.5094,0.5271,-1.6662,1
599796497049400,25.4974,-0.0112,0.5116,-1.1288,1
599796540818400,26.0647,-0.0112,0.5116,-1.1288,1
599796572203800,26.0647,1.0074,-0.5070,-1.3972,1
599796611143500,26.0647,0.5004,-0.2640,-0.8648,1
599796651996900,26.5651,0.0000,-0.2640,-1.1331,1
599796697067900,26.2434,0.2557,-0.5070,-1.1288,1
599796744114500,25.4917,0.2423,-0.0059,-0.8648,1
599796791220600,25.7451,0.2470,-0.2640,-0.8648,1
599796838905600,26.5651,0.7673,0.2887,-1.0560,1
599796885532000,27.0611,0.2713,0.8092,-1.8602,1
599796931376500,26.2376,0.2557,0.0235,-1.0922,1
599796977185800,25.2537,1.0010,-0.2569,-1.3972,1
599797013209300,25.7451,0.5039,-0.2569,-0.5617,1
599797056795900,25.7451,0.5039,0.2736,-0.5305,1
599797103087300,26.0647,0.7573,0.7991,-1.8904,1
599797152794900,25.2481,0.7441,0.0000,-0.5617,1
599797187916800,25.9921,0.5070,-0.2380,-0.8307,1
599797229317700,25.9921,-0.5116,0.2475,-0.8648,1
599797276566100,26.2434,-0.7629,-0.0239,-1.4298,1
599797320080000,26.0647,-2.5661,0.4035,-0.7035,1
599797367144300,25.8210,-3.8097,0.5629,-0.7727,1
599797415068400,25.2481,-5.3987,0.8282,-1.2133,1
599797450935400,25.7451,-7.1625,0.2185,-0.7396,1
599797495299900,26.0647,-8.5391,0.7203,-0.4057,1
599797540911800,25.4917,-9.9634,0.6544,0.4857,1
599797589679300,25.4917,-9.9634,0.6544,0.4857,1
599797623014100,25.4917,-11.7536,0.5824,0.1981,1
599797667982100,25.2481,-13.1684,1.0965,-0.6150,1
599797713807300,25.7451,-16.5744,-0.1835,-0.2999,1
599797761054800,25.0086,-17.7662,0.1543,0.8722,1
599797806891400,24.9189,-24.9302,0.6370,-1.1487,1
599797852187800,24.9189,-24.9302,0.6370,-1.1487,1
599797887314500,26.0647,-26.0647,0.0000,-0.6161,1
599797922168100,25.4917,-26.0647,0.0000,-1.2454,1
599797962359600,24.7524,-25.8926,0.5729,-0.6161,1
599798009503100,25.4917,-27.1991,1.1344,-1.2454,1
599798056381900,24.7467,-26.4541,0.5438,-0.6547,1
599798103034700,25.3197,-26.4430,-0.0579,-0.6865,1
599798133249900,25.3197,-26.4541,-0.0591,-0.0385,1
599798180834800,24.7524,-25.8870,-0.6139,-0.6865,1
599798227786700,26.0647,-27.7830,0.5492,-0.0628,1
599798273942700,25.3197,-26.4541,-0.0591,-0.0385,1
599798320875900,26.0647,-27.1991,-0.0347,-0.0628,1
599798368498500,25.3197,-26.4541,-0.0468,-0.6865,1
599798415112800,26.0647,-27.1991,-0.0468,-0.0642,1
599798461084400,25.3197,-26.4541,-0.0468,-0.0642,1
599798508327200,24.9870,-26.1217,-0.0290,-0.6684,1
599798556034800,25.7451,-27.4525,0.5376,-0.6486,1
599798605377400,26.8110,-27.9454,0.5498,-0.0381,1
599798644931100,25.2481,-26.9554,0.5498,-0.6607,1
599798682942500,25.3197,-26.4541,-0.0468,-0.0642,1
599798731027500,26.3181,-27.4525,-0.0468,-0.0642,1
599798776229200,25.7451,-27.4525,-0.0468,-0.0642,1
599798824988000,26.3181,-26.8854,-0.0174,-0.6607,1
599798871262100,26.3181,-27.4639,0.5551,-1.2570,1
599798918973600,26.0647,-24.9189,0.6257,-1.7715,1
599798964933700,25.4974,-23.2306,0.7054,-2.2665,1
599799010857600,25.4974,-21.5358,-0.4012,-1.6648,1
599799045921800,25.4917,-18.6578,-0.9371,-0.8826,1
599799090788600,25.7451,-16.5744,-0.2813,-0.8098,1
599799136213200,26.3181,-14.8969,-0.2261,-0.7259,1
599799173164600,26.4882,-13.9820,-0.6142,-0.5442,1
599799217970500,25.7451,-12.5573,0.1304,-1.0331,1
599799265389300,26.4882,-10.4161,-1.0256,-1.1296,1
599799300466900,26.4938,-9.1650,0.1643,-1.6005,1
599799344162200,26.0647,-7.4490,0.1962,-0.3769,1
599799389311100,25.2481,-4.1259,-0.4446,-1.4280,1
599799437098400,25.2481,-3.5960,-0.4236,-0.8086,1
599799471902500,26.0647,-2.7918,-0.1521,-1.9029,1
599799514892400,25.4917,-1.8107,-0.3519,-1.1876,1
599799561042100,25.4917,-1.8107,-0.3519,-1.1876,1
599799594072800,25.2481,-1.5671,-0.5908,-1.0433,1
599799629422200,25.2481,-1.8007,-0.1182,-0.7035,1
599799671180400,24.9189,-1.8107,-0.5908,-0.1399,1
599799704398900,25.2481,-1.2833,-0.0938,-1.2454,1
599799746925200,25.2481,-0.5290,-0.3108,-1.7023,1
599799795172100,25.9921,-0.2581,-0.5376,-1.4282,1
599799842966400,25.4193,-1.0276,-0.3046,-0.3281,1
599799892751000,26.3181,-1.0261,-0.3108,-0.9547,1
599799927740300,25.9978,-1.0276,-0.0236,-0.6502,1
599799970813100,25.9978,-1.0276,-1.0935,0.1558,1
599800015133100,25.4306,-1.7899,0.2061,-0.9547,1
599800061160300,25.4527,-2.0273,-0.6357,-0.1994,1
599800108137400,25.4417,-1.7899,-0.6296,-1.2810,1
599800155752400,25.4417,-1.7899,-0.6296,-1.2810,1
599800188708300,25.4306,-1.2730,-1.3295,-0.4393,1
599800220933500,25.9273,-1.2461,-1.3606,-0.1029,1
599800264985000,26.6495,-2.2240,-1.5975,-0.4393,1
599800313090700,26.6495,-1.7193,-2.1022,-1.0084,1
599800360883400,26.7323,-1.7396,-0.8257,-1.2111,1
599800407286200,26.1652,-0.9869,-2.6495,-0.1399,1
599800455959700,26.1763,-0.4832,-3.6955,-0.1668,1
599800498356900,26.1763,-0.4832,-4.1518,-0.2844,1
599800545528900,26.0826,-0.9676,-4.4682,-1.3553,1
599800579257100,25.5982,0.0160,-5.7316,-0.8117,1
599800626249400,25.5982,-0.9815,-7.1391,-0.3543,1
599800676047900,26.5626,-1.4477,-7.8287,0.0380,1
599800721146800,25.5982,-1.2349,-12.5915,0.7111,1
599800753941000,25.5812,-1.2349,-13.1573,-0.3786,1
599800800420800,26.8859,-0.9481,-15.2928,-0.5795,1
599800845583000,25.5982,-0.7345,-16.5230,-0.6818,1
599800893561300,26.0656,-1.7193,-18.4313,0.4096,1
599800940916300,26.0656,-1.2189,-19.0087,-0.7381,1
599800987235100,27.1296,-1.6990,-20.7972,0.4356,1
599801033790000,27.1407,-1.4477,-22.1495,0.8607,1
599801082923100,26.4087,-2.4484,-23.3302,-0.5214,1
599801130993200,25.8136,-1.7274,-24.6472,0.6706,1
599801176243700,26.3976,-1.7110,-25.2364,0.0314,1
599801224978500,26.3388,-2.7205,-24.7410,0.0440,1
599801270831600,26.6495,-2.9697,-24.2296,-0.5846,1
599801305018900,27.1296,-3.6824,-24.5816,0.0000,1
599801339755600,26.8748,-3.1950,-24.2355,0.0440,1
599801382705400,26.5626,-2.6825,-25.5815,0.6161,1
599801426335400,26.6606,-2.9697,-24.8142,0.6095,1
599801473163700,26.0656,-2.2240,-25.5600,0.6095,1
599801519933700,25.9162,-1.9996,-21.5827,-1.0054,1
599801555963000,26.1763,-1.9799,-19.4933,-0.2988,1
599801598473200,25.9162,-1.7309,-18.8499,0.9616,1
599801645521800,25.5982,-1.7396,-13.9097,-1.7845,1
599801681756300,25.5812,-2.2486,-11.1538,-0.4486,1
599801724075600,26.0656,-2.9697,-9.5081,-0.3747,1
599801771116800,24.8637,-1.0051,-8.9726,-0.4739,1
599801803222000,25.5982,-1.9799,-6.3321,-1.5237,1
599801850499800,25.5982,-1.2349,-5.9827,-0.6760,1
599801896888800,25.5812,-0.7345,-3.9005,0.0499,1
599801945757900,25.5982,-1.7180,-2.1528,-0.4746,1
599801989429100,25.3322,0.2650,-2.8237,-1.2130,1
599802038413100,26.0826,0.7819,-1.2335,-0.7673,1
599802076584300,26.1538,1.5359,-1.4856,-0.5094,1
599802116818100,26.1538,1.5359,-1.4856,-0.5094,1
599802147746900,26.7433,0.0160,-2.0525,0.2002,1
599802196370900,25.5812,0.0160,-2.0525,-0.3192,1
599802242943000,26.3862,0.2784,-2.2965,-0.0505,1
599802293058600,25.3492,-0.4855,-0.7777,-0.8826,1
599802341768600,26.4833,-0.9859,-1.5728,-1.2130,1
599802385676200,25.9273,-1.7309,-2.1211,-0.1592,1
599802430854000,25.6714,-1.7222,-1.3552,-0.6890,1
599802475916400,25.3492,-3.7066,-0.4535,-0.1761,1
599802511873900,25.6714,-3.6793,-0.3755,-1.0619,1
599802556771100,25.1211,-2.4528,-0.8544,-1.8095,1
599802606089700,26.8748,-2.4276,-1.6190,-1.2481,1
599802650502900,26.1652,-1.2349,-1.8107,-1.5395,1
599802696575600,25.8306,-1.4673,-2.3363,-2.0393,1
599802740989100,26.1652,-0.9815,-2.5897,-3.1723,1
599802789260100,26.5793,-2.1993,-1.8107,-6.3938,1
599802836842800,26.3078,-1.6911,-2.3556,-7.8491,1
599802882858500,25.8136,-0.9669,-3.1364,-9.0933,1
599802921284500,26.6606,-1.2189,-3.3665,-10.0646,1
599802960966500,26.3245,-1.6911,-3.6535,-10.2692,1
599803005958300,25.5982,-1.4786,-3.9123,-11.4395,1
599803054866900,25.5982,-1.9799,-3.7357,-11.7182,1
599803100624100,25.3492,-1.2296,-4.9924,-11.5683,1
599803138036700,26.4087,-2.7178,-4.1907,-11.3633,1
599803180921900,25.3492,-1.2296,-5.5384,-12.2397,1
599803224798200,25.8306,-1.2139,-8.6177,-14.0090,1
599803261451800,25.8306,-0.9669,-8.8646,-15.2376,1
599803302142700,26.5626,-1.6990,-8.8646,-15.2376,1
599803350897700,25.8136,-0.4709,-9.3607,-16.4685,1
599803382804200,26.0826,-0.4683,-9.7900,-16.9161,1
599803430887500,25.8473,-0.4709,-9.9156,-17.7551,1
599803474343400,25.8306,0.0208,-10.4073,-18.9735,1
599803523132700,26.0826,-0.7228,-11.1954,-18.9765,1
599803567938300,25.8306,0.2784,-12.1018,-21.2959,1
599803622227300,26.0826,-0.4683,-11.4499,-22.6839,1
599803662951100,25.8306,0.2784,-12.5043,-23.2637,1
599803708071800,26.0826,0.5168,-13.1467,-24.5143,1
599803744040600,26.5626,-0.4536,-12.6563,-24.5143,1
599803780057900,25.8306,0.0208,-12.3987,-24.4143,1
599803814797300,25.8306,1.2546,-13.7817,-24.8707,1
599803866003900,25.8306,1.2546,-13.7817,-24.8707,1
599803910786400,25.8136,0.7688,-13.1467,-25.6232,1
599803958523900,26.8218,0.2635,-14.3342,-24.9216,1
599804005916400,26.0826,0.5168,-13.7042,-25.0657,1
599804056062100,26.5626,0.5226,-14.1900,-25.9065,1
599804100538200,26.0826,0.5168,-14.4036,-25.8179,1
599804146078200,25.5382,0.7819,-14.5296,-25.2250,1
599804192813800,26.6606,1.7549,-15.5025,-25.3462,1
599804241030000,26.4087,1.2546,-14.7504,-25.8297,1
599804286285800,25.8306,0.2784,-13.9132,-25.8179,1
599804335134000,26.6606,0.5168,-14.8276,-25.2666,1
599804380692500,26.0826,0.0265,-13.7742,-25.2250,1
599804426217600,26.0826,0.0265,-13.6324,-24.7597,1
599804460215500,26.3976,0.2784,-13.6324,-25.2483,1
599804505872900,26.0183,-0.9484,-13.4184,-24.4788,1
599804552866500,25.8306,-0.4709,-13.5879,-23.9423,1
599804587066000,26.0826,-1.4658,-12.2818,-23.9021,1
599804630675500,26.4087,-0.9669,-11.2589,-23.4362,1
599804676635600,27.1407,-2.1993,-10.0388,-20.9956,1
