t_pc_ns,sensor_id,accX,accY,accZ,magX,magY,magZ
431033256563500,0,0.0098,-0.0078,1.0059,15.00,-42.60,457.38
431033269564200,1,-0.0059,-0.0098,1.0293,26.10,4.80,-276.36
431033282576300,2,-0.0430,0.2227,0.9805,-24.90,-158.25,470.69
431033295607300,3,-0.0469,0.0625,1.0000,5.55,16.20,-872.41
431033308581900,4,-0.0723,0.1465,1.0098,-100.50,-308.25,1543.48
431033321677600,5,0.0059,0.1211,0.9902,162.75,64.95,3400.83
431033334622800,0,-0.0176,-0.0059,1.0117,23.85,-44.55,456.65
431033347573600,1,-0.0098,-0.0215,1.0293,27.00,6.90,-279.99
431033360591800,2,-0.0508,0.1895,0.9844,-17.40,-155.25,466.33
431033373561600,3,-0.0527,0.0469,1.0117,0.75,22.50,-882.82
431033386605800,4,-0.1172,0.1094,1.0195,-88.35,-309.60,1535.97
431033399569900,5,-0.1074,0.0449,0.9980,159.60,63.45,3408.33
431033412628400,0,0.0176,-0.0098,1.0098,17.70,-41.70,447.70
431033425576400,1,-0.0117,-0.0547,1.0254,18.45,10.50,-281.69
431033438601700,2,-0.0820,0.2207,0.9902,-24.60,-155.25,469.72
431033451608500,3,-0.1172,0.0469,1.0098,1.20,12.45,-870.72
431033464605500,4,-0.1836,-0.0117,1.0156,-81.75,-315.15,1535.25
431033477637000,5,-0.2773,0.0234,1.0078,158.25,67.80,3397.20
431033490616000,0,0.0098,-0.0078,1.0078,24.45,-36.30,456.41
431033503657300,1,-0.0059,-0.0527,1.0117,23.10,4.05,-271.04
431033516663700,2,-0.0605,0.1621,0.9961,-15.90,-152.40,466.58
431033529650000,3,-0.0801,0.0156,1.0293,-0.90,23.25,-868.54
431033542651700,4,-0.0684,0.0449,1.0254,-86.10,-310.05,1550.25
431033555606600,5,-0.0586,0.0566,1.0195,162.00,70.50,3407.12
431033568586400,0,-0.0195,-0.0176,1.0117,20.85,-39.15,446.97
431033581600200,1,0.0059,-0.1113,1.0234,24.00,15.15,-273.22
431033594669100,2,-0.0352,0.1133,1.0098,-18.00,-153.90,463.43
431033607662000,3,-0.0312,-0.0449,1.0254,3.00,19.35,-870.96
431033620667600,4,-0.0723,0.0020,1.0273,-82.65,-312.45,1543.48
431033633767300,5,-0.0781,0.0391,1.0020,160.95,63.60,3405.67
431033646644900,0,0.0098,-0.0234,1.0078,19.95,-38.10,446.25
431033659642800,1,0.0137,-0.0703,1.0156,23.70,9.45,-274.91
431033672615700,2,-0.0195,0.1035,0.9961,-10.50,-158.10,469.72
431033685645800,3,-0.0332,-0.0195,1.0117,-0.45,22.95,-877.98
431033698692700,4,-0.0059,-0.0410,1.0156,-52.50,-308.55,1538.39
431033711657500,5,-0.0391,-0.1055,0.9883,158.55,70.35,3406.63
431033724638200,0,0.0098,-0.0039,1.0137,21.90,-39.75,447.46
431033737625700,1,0.0215,-0.0469,1.0137,23.25,1.20,-265.96
431033750647900,2,-0.0527,0.1211,0.9863,-4.65,-153.30,469.48
431033763624800,3,-0.0605,0.0098,1.0078,-6.60,16.35,-868.54
431033776710900,4,-0.0820,-0.1270,0.9961,39.75,-319.05,1549.28
431033789665600,5,-0.0469,-0.2559,0.9902,87.90,80.40,3404.94
431033802657300,0,0.0098,-0.0059,1.0098,22.20,-47.25,447.94
431033815630600,1,0.0117,-0.0312,1.0195,13.05,5.70,-274.67
431033828705300,2,-0.0176,0.0996,0.9922,2.55,-156.45,472.63
431033841635400,3,-0.0527,-0.0234,1.0039,-13.65,13.80,-870.72
431033854702000,4,-0.0801,-0.1152,1.0098,38.70,-324.15,1542.02
431033867691000,5,-0.0137,-0.2207,1.0039,95.55,81.45,3404.46
431033880634600,0,0.0117,-0.0039,1.0059,19.80,-43.95,456.17
431033893600700,1,0.0000,-0.0176,1.0254,15.45,7.65,-272.73
431033906632900,2,-0.0215,0.1074,0.9941,8.25,-159.30,475.53
431033919617500,3,-0.0762,-0.1035,1.0137,-9.60,21.45,-874.10
431033932637500,4,-0.1660,-0.1992,0.9883,19.35,-323.55,1536.46
431033945683700,5,-0.1797,-0.1133,1.0000,97.20,82.20,3410.51
431033958624000,0,-0.0215,-0.0234,0.9980,19.05,-40.50,443.10
431033971631900,1,0.0000,-0.0469,1.0234,17.40,5.25,-270.07
431033984670700,2,-0.0215,0.1094,0.9941,-4.65,-153.00,467.06
431033997645400,3,0.0098,-0.0742,1.0059,-12.45,14.40,-878.46
431034010686300,4,0.0117,-0.1562,1.0020,27.45,-319.35,1540.33
431034023658300,5,0.0293,-0.1309,0.9824,88.65,74.40,3408.09
431034036071900,0,0.0586,0.0117,1.0078,24.00,-48.15,447.22
431034049682100,1,0.0234,-0.0371,1.0098,20.70,5.55,-271.28
431034063069900,2,-0.0234,0.1016,1.0039,-14.85,-154.20,471.17
431034075644000,3,-0.0586,-0.0371,1.0352,-11.25,13.50,-875.31
431034088671300,4,-0.1016,-0.0937,1.0332,18.15,-322.65,1540.33
431034101640300,5,-0.0664,-0.0332,1.0020,92.55,76.20,3403.97
431034114067100,0,0.0137,-0.0059,1.0039,14.10,-44.10,442.13
431034127667300,1,-0.0059,-0.0937,1.0176,13.35,5.40,-273.46
431034140707700,2,-0.0645,0.0781,1.0078,-25.65,-147.30,467.79
431034153722300,3,-0.0430,-0.0254,1.0098,-8.55,13.80,-880.15
431034166731800,4,-0.0645,-0.0059,1.0234,-2.70,-316.05,1546.14
431034179685800,5,-0.0859,0.0508,1.0078,95.40,78.30,3408.81
431034192714100,0,-0.0156,-0.0625,1.0098,17.40,-42.90,454.48
431034205644300,1,-0.0078,-0.0840,1.0176,4.20,6.75,-277.33
431034218707700,2,-0.0312,0.0859,0.9941,-10.05,-151.05,456.17
431034231666700,3,-0.0293,-0.0156,1.0215,-2.40,20.55,-878.46
431034244713800,4,-0.0527,-0.0723,1.0176,17.70,-319.95,1539.85
431034257726500,5,-0.0664,-0.0762,1.0020,98.25,79.50,3408.09
431034270699600,0,0.0117,-0.0059,1.0039,18.45,-44.85,449.88
431034283699800,1,0.0020,-0.0215,1.0215,-1.35,8.55,-272.01
431034296728500,2,-0.0234,0.1328,0.9922,-11.55,-150.30,455.44
431034309708300,3,-0.0547,0.0117,1.0273,-6.75,15.45,-875.80
431034322705100,4,-0.1289,-0.1309,1.0000,28.20,-321.90,1542.51
431034335706800,5,-0.0996,-0.1914,1.0020,89.10,74.85,3403.49
431034348097700,0,0.0117,-0.0059,1.0156,16.20,-37.65,447.94
431034361690700,1,0.0117,-0.0410,1.0195,3.45,5.25,-272.73
431034374739700,2,-0.0176,0.1289,0.9902,-18.15,-149.10,461.98
431034387728900,3,-0.0449,0.0137,1.0195,-5.55,16.65,-870.47
431034400701000,4,-0.0566,-0.1074,1.0117,17.10,-321.60,1537.18
431034413689600,5,0.0059,-0.0625,1.0000,93.30,81.90,3409.05
431034426728200,0,0.0098,-0.0078,1.0098,17.70,-45.75,449.39
431034439674600,1,0.0078,-0.0273,1.0156,-0.30,4.65,-274.43
431034452679000,2,-0.0312,0.1250,0.9902,-19.05,-145.50,463.67
431034465667500,3,-0.0449,0.0371,1.0254,24.45,18.60,-874.59
431034478094000,4,-0.0625,0.0137,1.0273,5.40,-316.80,1542.27
431034491666500,5,-0.0566,0.0352,1.0156,97.20,82.20,3403.49
431034504691800,0,0.0137,-0.0098,1.0117,12.30,-40.05,447.70
431034517106200,1,0.0156,-0.0391,1.0195,-4.65,4.50,-272.01
431034530708100,2,-0.0410,0.0859,0.9902,-24.75,-141.90,468.27
431034543691500,3,-0.0566,0.0098,1.0117,34.65,13.95,-876.28
431034556124800,4,-0.0703,0.0234,1.0176,-8.85,-316.35,1535.49
431034569748100,5,-0.0703,0.0625,1.0117,100.80,78.60,3404.21
431034582679900,0,0.0098,-0.0078,1.0078,21.45,-42.30,448.43
431034595301100,1,0.0215,-0.0547,1.0234,-12.15,8.55,-277.57
431034608692900,2,-0.0137,0.0645,1.0039,-17.85,-146.10,454.72
431034621701400,3,-0.0254,0.0020,1.0137,30.90,19.95,-867.57
431034634740800,4,-0.0391,0.0176,1.0234,0.00,-320.40,1546.86
431034647126100,5,-0.0098,0.0293,1.0059,96.15,79.95,3393.08
431034660740800,0,0.0098,-0.0059,1.0098,8.25,-40.20,432.45
431034673733500,1,0.0098,-0.0430,1.0156,-6.30,10.80,-263.54
431034686814200,2,-0.0312,0.0840,0.9980,-21.75,-150.60,456.65
431034699748900,3,-0.0137,0.0137,1.0234,24.00,13.05,-881.36
431034712912400,4,-0.0430,-0.0469,1.0273,6.00,-318.90,1542.51
431034725116800,5,-0.0352,-0.0547,1.0137,88.35,74.85,3413.41
431034738704900,0,0.0098,-0.0078,1.0039,17.40,-36.60,440.44
431034751727700,1,0.0039,-0.0215,1.0234,-5.85,7.50,-269.35
431034764147700,2,-0.0449,0.1055,0.9961,-22.95,-151.80,462.46
431034777764600,3,-0.0469,0.0352,1.0098,22.80,13.05,-878.22
431034790763700,4,-0.0742,-0.0273,1.0176,7.50,-317.25,1544.69
431034803176600,5,-0.0840,-0.0137,1.0078,89.70,78.00,3413.17
431034816762700,0,0.0059,-0.0059,1.0059,14.40,-39.75,449.64
431034830049300,1,-0.0117,-0.0527,1.0137,-5.85,9.60,-276.85
431034842185800,2,-0.0430,0.0840,1.0059,-27.90,-151.05,470.69
431034855143100,3,-0.0410,0.0469,1.0254,23.85,11.85,-878.70
431034868766100,4,-0.0742,0.0352,1.0273,4.35,-322.95,1534.28
431034881144600,5,-0.0605,0.0586,1.0098,92.25,79.80,3409.54
431034894182800,0,0.0117,-0.0059,1.0098,13.65,-44.70,447.22
431034907780300,1,-0.0020,-0.0312,1.0137,-9.00,10.35,-266.68
431034920358400,2,-0.0352,0.1035,0.9961,-33.30,-147.00,452.06
431034933121200,3,-0.0586,0.0430,1.0137,27.75,9.00,-875.56
431034946758800,4,-0.0684,0.0312,1.0254,-9.45,-314.55,1539.60
431034959776900,5,-0.0742,0.0801,1.0176,94.65,75.75,3410.75
431034972149100,0,0.0117,-0.0059,1.0098,15.90,-50.70,453.75
431034985707600,1,0.0098,-0.0469,1.0176,-9.30,5.25,-276.12
431034998747200,2,-0.0508,0.0996,1.0039,-27.00,-149.25,461.01
431035011135900,3,-0.0605,0.0352,1.0176,36.90,13.35,-878.46
431035024802400,4,-0.0762,0.0293,1.0273,-10.65,-324.60,1538.15
431035038073300,5,-0.0820,0.0410,1.0098,96.60,72.90,3395.02
431035050143700,0,0.0059,-0.0078,1.0059,12.45,-41.10,452.30
431035063740600,1,0.0039,-0.0234,1.0254,-10.20,7.95,-273.46
431035076757800,2,-0.0449,0.1172,0.9941,-27.60,-142.05,462.70
431035089157200,3,-0.0547,0.0547,1.0195,31.50,13.05,-874.83
431035102153500,4,-0.0781,0.0293,1.0234,3.60,-317.25,1547.35
431035115740500,5,-0.0898,0.0059,1.0156,96.00,78.15,3410.02
431035128194600,0,0.0117,-0.0098,1.0098,10.05,-40.50,451.81
431035141191000,1,0.0059,-0.0430,1.0137,-4.20,6.00,-272.73
431035154771900,2,-0.0391,0.0937,0.9961,-25.95,-147.15,460.53
431035167215000,3,-0.0410,0.0605,1.0215,25.80,10.80,-868.54
431035180186800,4,-0.0547,0.0117,1.0195,7.95,-324.45,1545.65
431035193806900,5,-0.0566,-0.0254,1.0098,94.50,78.75,3418.73
431035206195300,0,0.0117,-0.0059,1.0039,10.50,-38.25,442.62
431035219149200,1,-0.0039,-0.0098,1.0098,1.35,5.55,-270.56
431035232820000,2,-0.0332,0.1172,1.0000,-25.20,-149.55,459.32
431035245217300,3,-0.0410,0.0645,1.0215,24.00,13.80,-880.88
431035258171200,4,-0.0645,0.0000,1.0156,4.65,-322.95,1535.25
431035271770600,5,-0.0410,-0.0293,1.0078,87.30,75.00,3414.38
431035284163800,0,0.0117,-0.0059,1.0059,15.15,-44.25,447.94
431035297173700,1,-0.0059,-0.0566,1.0176,4.50,2.55,-267.17
431035310810300,2,-0.0488,0.1445,0.9922,-21.90,-150.90,456.65
431035323167300,3,-0.0801,0.0742,1.0098,23.55,12.45,-880.88
431035336252300,4,-0.1191,0.0137,1.0137,-1.95,-316.80,1544.44
431035349175100,5,-0.1426,0.0312,1.0020,88.35,74.40,3403.49
431035362191500,0,0.0117,-0.0078,1.0020,10.20,-43.05,438.26
431035375173000,1,0.0117,0.0137,1.0098,11.10,7.80,-269.35
431035388789200,2,-0.0156,0.1719,0.9902,-17.40,-150.30,465.37
431035401213200,3,-0.0508,0.0762,1.0059,23.85,9.00,-871.93
431035414218100,4,-0.0430,0.0332,1.0039,-19.80,-318.75,1539.12
431035427191800,5,-0.0078,0.0586,1.0039,87.75,76.65,3395.02
431035440181800,0,0.0117,-0.0039,1.0059,16.05,-45.45,448.43
431035453165500,1,0.0039,0.0488,1.0156,18.30,2.40,-270.80
431035466217900,2,-0.0254,0.1992,0.9824,-16.35,-148.20,463.91
431035479314600,3,-0.0371,0.1094,1.0039,26.70,7.20,-875.80
431035492209400,4,-0.0918,0.0508,1.0000,-12.15,-325.05,1542.51
431035505212100,5,-0.0781,0.0352,0.9863,86.10,77.25,3408.09
431035518244100,0,0.0117,-0.0039,1.0059,15.00,-39.15,438.50
431035531175400,1,0.0000,0.1133,1.0059,24.30,7.35,-273.22
431035544209900,2,-0.0430,0.2988,0.9512,-15.00,-153.15,466.33
431035557304800,3,-0.0527,0.2148,0.9824,20.25,16.80,-874.83
431035570282500,4,-0.0547,0.1797,0.9805,-18.45,-319.95,1540.57
431035583241900,5,-0.0391,0.1680,0.9648,91.35,76.80,3404.94
431035596218900,0,0.0098,-0.0059,1.0078,12.60,-41.25,440.20
431035609181200,1,0.0156,0.1191,1.0078,35.25,7.20,-279.51
431035622250300,2,-0.0410,0.3418,0.9355,-26.70,-148.80,465.37
431035635197300,3,-0.0664,0.2617,0.9727,21.60,11.85,-885.24
431035648284200,4,-0.1035,0.3242,0.9688,-120.60,-308.25,1543.96
431035661210100,5,-0.0957,0.4297,0.9355,158.85,76.20,3402.76
431035674249900,0,0.0098,-0.0059,1.0039,21.15,-43.95,437.54
431035687259200,1,0.0117,0.1406,1.0000,41.10,13.50,-274.91
431035700270900,2,-0.0098,0.3984,0.9297,-26.40,-151.05,466.58
431035713214700,3,-0.0273,0.3809,0.9688,25.80,9.90,-883.30
431035726311900,4,-0.0371,0.4434,0.9395,-145.50,-301.50,1538.64
431035739229700,5,-0.0195,0.4941,0.9102,159.60,69.90,3406.63
431035752213300,0,0.0098,-0.0059,1.0078,15.45,-41.25,439.47
431035765206600,1,0.0117,0.2227,0.9844,49.80,7.05,-265.47
431035778236200,2,-0.0273,0.4687,0.8828,-23.85,-153.90,466.58
431035791272000,3,-0.0547,0.3711,0.9473,20.55,13.35,-889.59
431035804317600,4,-0.0762,0.4414,0.9375,-135.45,-308.25,1538.15
431035817235000,5,-0.0410,0.4258,0.9160,151.80,69.60,3402.76
431035830538800,0,0.0098,-0.0059,1.0117,8.85,-42.90,446.73
431035843201600,1,0.0254,0.3066,0.9668,48.45,2.55,-275.88
431035856255900,2,0.0039,0.5059,0.8770,-27.00,-147.15,471.66
431035869220100,3,-0.0254,0.4238,0.9453,16.35,13.65,-873.86
431035882272200,4,-0.0586,0.3945,0.9102,-143.10,-307.35,1555.09
431035895320100,5,-0.0176,0.4707,0.8809,153.75,72.75,3407.12
431035908278900,0,0.0117,-0.0078,1.0117,15.90,-35.70,440.20
431035921235800,1,0.0254,0.2754,0.9668,57.90,8.10,-262.81
431035934243300,2,-0.0059,0.5410,0.8379,-27.45,-147.00,466.33
431035947240400,3,-0.0371,0.4102,0.9023,19.95,9.75,-872.89
431035960267300,4,-0.0586,0.4531,0.8887,-148.20,-310.95,1547.83
431035973236300,5,-0.0703,0.4785,0.8555,158.25,78.00,3407.36
431035986254500,0,0.0078,-0.0078,1.0059,12.15,-39.60,442.38
431035999218800,1,0.0352,0.2891,0.9570,59.25,3.00,-273.22
431036012310700,2,0.0273,0.5625,0.8281,-31.35,-153.45,465.37
431036025270400,3,0.0176,0.4824,0.8926,15.45,8.85,-878.22
431036038281900,4,0.0469,0.5430,0.8711,-150.60,-307.95,1542.99
431036051237900,5,0.1191,0.5527,0.8125,150.60,80.85,3421.15
431036064269000,0,0.0156,-0.0078,1.0117,13.80,-37.50,444.55
431036077286300,1,0.0254,0.3125,0.9531,71.85,6.00,-271.77
431036090249700,2,0.0586,0.5898,0.7988,-29.70,-149.70,468.27
431036103227900,3,0.0547,0.5215,0.8516,16.35,7.35,-866.12
431036116329500,4,0.0430,0.5488,0.8301,-172.50,-304.35,1553.88
431036129309600,5,0.0488,0.5820,0.7969,151.65,76.50,3415.83
431036142295300,0,0.0117,-0.0039,1.0059,8.70,-33.90,445.28
431036155275100,1,0.0059,0.2969,0.9512,80.55,9.00,-266.20
431036168367900,2,-0.0234,0.6191,0.7695,-41.25,-147.75,471.17
431036181261600,3,-0.0586,0.5137,0.8242,19.20,12.60,-866.12
431036194283000,4,-0.1074,0.5645,0.7773,-170.85,-308.25,1553.88
431036207327800,5,-0.0664,0.5859,0.6914,144.45,74.40,3412.20
431036220364500,0,0.0117,-0.0078,1.0059,11.55,-43.50,443.10
431036233240400,1,0.0000,0.3691,0.9316,91.35,9.75,-275.88
431036246488100,2,-0.0371,0.7051,0.7051,-46.80,-148.35,461.25
431036259325800,3,-0.0527,0.6465,0.7773,10.95,10.65,-868.30
431036272304600,4,-0.0937,0.6953,0.7383,-195.60,-301.95,1555.82
431036285307600,5,-0.1348,0.7617,0.6484,153.45,80.10,3423.09
431036298266100,0,0.0098,-0.0078,1.0059,9.00,-35.85,439.23
431036311266900,1,0.0449,0.3965,0.9102,95.25,6.60,-282.17
431036324289700,2,0.0039,0.7734,0.6543,-54.30,-150.30,473.35
431036337331900,3,-0.0469,0.7227,0.7363,13.65,17.10,-863.70
431036350310800,4,-0.0391,0.8066,0.6816,-214.65,-305.70,1558.72
431036363293500,5,-0.0391,0.8789,0.5664,160.80,77.40,3421.88
431036376285400,0,0.0117,-0.0059,1.0078,7.50,-39.60,454.23
431036389283100,1,-0.0137,0.4355,0.9043,103.65,5.25,-282.90
431036402341300,2,-0.0371,0.8340,0.5937,-57.90,-146.40,471.66
431036415274300,3,-0.0605,0.7930,0.6699,12.60,12.60,-866.12
431036428310200,4,-0.0840,0.8750,0.5937,-217.05,-304.80,1555.58
431036441285300,5,-0.0215,0.8672,0.4902,163.20,73.35,3422.61
431036454345000,0,0.0098,-0.0098,1.0117,15.90,-43.50,451.81
431036467281200,1,-0.0039,0.4473,0.8984,112.35,7.95,-266.20
431036480316700,2,-0.0176,0.8457,0.5625,-63.90,-149.40,472.38
431036493282900,3,-0.0449,0.8105,0.6465,20.10,13.80,-869.26
431036506336900,4,-0.0898,0.8359,0.5840,-214.50,-299.55,1560.42
431036519293800,5,-0.0996,0.8086,0.5293,154.50,78.90,3428.66
431036532287000,0,0.0156,-0.0078,1.0098,13.80,-41.25,451.33
431036545302000,1,0.0176,0.4355,0.8906,117.30,5.25,-280.24
431036558324200,2,-0.0098,0.8477,0.5273,-70.95,-150.30,476.01
431036571314300,3,-0.0117,0.8320,0.6055,12.15,15.45,-858.86
431036584319200,4,-0.0020,0.8398,0.5254,-219.30,-305.70,1561.87
431036597318100,5,0.0137,0.8418,0.4512,155.25,70.80,3419.70
431036610334700,0,0.0117,-0.0098,1.0039,9.15,-32.70,462.46
431036623288800,1,0.0312,0.4473,0.8887,122.40,6.75,-273.22
431036636325600,2,-0.0020,0.8672,0.5020,-74.55,-151.35,478.68
431036649341300,3,-0.0586,0.7930,0.5566,27.00,17.70,-858.62
431036662395200,4,-0.0977,0.8164,0.5020,-225.75,-300.60,1560.90
431036675362200,5,-0.0801,0.9316,0.3711,152.85,81.45,3430.59
431036688307400,0,0.0117,-0.0098,1.0078,5.85,-37.05,443.59
431036701349800,1,0.0430,0.4180,0.9004,127.05,10.05,-280.96
431036714336200,2,-0.0293,0.8750,0.4961,-79.05,-149.55,479.89
431036727308800,3,-0.0625,0.8340,0.5312,29.85,15.15,-850.63
431036740340000,4,-0.0527,0.9707,0.4199,-218.55,-307.80,1571.79
431036753324200,5,-0.0352,0.9414,0.2773,150.30,75.15,3427.93
431036766320300,0,0.0117,-0.0078,1.0117,14.70,-38.55,448.18
431036779329100,1,0.0488,0.4336,0.8809,134.70,9.75,-277.33
431036792319800,2,0.0312,0.8809,0.4609,-79.05,-149.25,480.61
431036805327200,3,0.0117,0.8359,0.5000,26.85,18.75,-848.45
431036818411000,4,0.0176,0.8906,0.4238,-237.45,-301.20,1571.55
431036831362500,5,0.0625,0.9336,0.3125,153.60,73.35,3431.56
431036844354200,0,0.0098,-0.0078,1.0078,10.20,-40.05,439.47
431036857368100,1,0.0078,0.4531,0.8828,137.70,10.35,-276.61
431036870403400,2,-0.0098,0.9160,0.3828,-82.35,-147.00,476.01
431036883368900,3,-0.0469,0.8809,0.4141,32.55,19.35,-850.39
431036896559600,4,-0.0996,0.8906,0.3398,-225.30,-304.80,1571.31
431036909395800,5,-0.0742,0.8438,0.2480,142.65,70.95,3435.19
431036922327800,0,0.0098,-0.0059,1.0078,9.75,-42.45,446.97
431036935316600,1,0.0352,0.4590,0.8438,135.75,9.60,-290.88
431036948359500,2,-0.0117,0.9277,0.3594,-85.80,-148.35,479.64
431036961331400,3,-0.0508,0.8809,0.3789,25.35,21.00,-844.34
431036974426600,4,-0.0410,0.9844,0.2930,-234.15,-306.00,1565.01
431036987401800,5,-0.0332,1.0059,0.1543,150.60,74.70,3433.25
431037000330100,0,0.0020,-0.0078,1.0039,13.95,-37.80,438.02
431037013353500,1,0.0117,0.5098,0.8477,139.35,13.20,-283.62
431037026409000,2,0.0215,0.9844,0.2891,-98.85,-148.50,478.92
431037039337000,3,-0.0176,0.9844,0.3555,26.40,22.80,-848.94
431037052369300,4,-0.0391,1.0703,0.2344,-255.00,-302.85,1573.24
431037065360300,5,-0.0117,1.1348,0.0684,159.60,77.10,3450.92
431037078385200,0,0.0137,-0.0059,1.0059,12.90,-38.25,446.25
431037091348700,1,-0.0020,0.5078,0.8477,144.30,13.20,-278.30
431037104391200,2,-0.0332,0.9922,0.2598,-104.70,-150.15,489.32
431037117394900,3,-0.0449,1.0078,0.2910,19.95,22.80,-846.03
431037130403000,4,-0.0449,1.1504,0.1934,-251.55,-301.65,1579.29
431037143368900,5,-0.0039,1.0762,0.0488,156.15,76.05,3434.71
431037156359100,0,0.0117,-0.0059,1.0078,6.60,-41.40,441.41
431037169337400,1,0.0000,0.5039,0.8418,147.15,7.50,-291.61
431037182430200,2,-0.0059,0.9609,0.2578,-100.50,-149.10,481.34
431037195427900,3,-0.0469,0.9277,0.3359,21.15,21.00,-850.15
431037208445400,4,-0.0703,1.0059,0.2461,-250.50,-304.05,1577.60
431037221380600,5,-0.0391,1.0332,0.0801,150.75,76.65,3441.00
431037234356400,0,0.0156,-0.0078,1.0078,12.60,-42.90,451.57
431037247363600,1,0.0215,0.5195,0.8398,136.95,9.15,-294.03
431037260372600,2,-0.0293,0.9785,0.2988,-92.70,-144.45,485.45
431037273360600,3,-0.0586,0.9238,0.3809,23.10,19.95,-852.08
431037286404300,4,-0.0273,1.0098,0.2910,-263.25,-307.95,1582.44
431037299417000,5,-0.0352,1.0801,0.1074,158.85,72.60,3447.29
431037312379600,0,0.0098,-0.0059,1.0137,5.25,-40.80,451.33
431037325416100,1,0.0273,0.5176,0.8418,135.45,4.65,-286.53
431037338392200,2,0.0176,0.9727,0.3281,-87.60,-145.95,486.66
431037351413800,3,-0.0254,0.9199,0.4199,20.25,19.35,-851.36
431037364413400,4,-0.0137,0.9648,0.3418,-256.65,-301.50,1579.53
431037377429400,5,-0.0117,0.9922,0.2051,159.90,73.50,3432.29
431037390412200,0,0.0098,-0.0059,1.0059,12.45,-39.60,446.73
431037403520700,1,-0.0254,0.5430,0.8262,135.45,6.15,-272.49
431037416405000,2,-0.0078,0.9473,0.3398,-86.40,-146.85,482.55
431037429532400,3,-0.0859,0.8770,0.4336,15.75,24.90,-852.81
431037442451300,4,-0.0957,0.8770,0.3887,-252.75,-301.80,1566.95
431037455410800,5,-0.0898,0.9473,0.3145,157.05,75.30,3427.45
431037468422400,0,0.0098,-0.0078,1.0059,6.90,-40.05,449.64
431037481382500,1,0.0039,0.5254,0.8457,114.60,9.00,-270.07
431037494455200,2,-0.0117,0.9336,0.4180,-84.00,-150.15,472.87
431037507394100,3,-0.0547,0.8281,0.5078,19.80,23.10,-856.44
431037520478000,4,-0.0391,0.8613,0.4727,-247.65,-307.95,1569.85
431037533391400,5,-0.0273,0.9766,0.3418,163.65,78.15,3426.24
431037546400800,0,0.0137,-0.0078,1.0098,6.75,-40.35,441.41
431037559384700,1,0.0254,0.4766,0.8672,107.10,10.35,-279.99
431037572423200,2,-0.0020,0.8613,0.5215,-71.55,-144.60,470.93
431037585442400,3,-0.0352,0.7695,0.6133,16.80,21.75,-862.73
431037598419800,4,-0.0840,0.7871,0.5645,-240.60,-310.35,1558.72
431037611397200,5,-0.0957,0.8301,0.4707,160.50,73.95,3423.57
431037624384700,0,0.0078,-0.0059,1.0059,6.75,-35.85,444.80
431037637438300,1,0.0195,0.4570,0.8828,95.10,7.65,-273.70
431037650415200,2,0.0234,0.8086,0.5820,-65.10,-148.20,478.68
431037663418500,3,-0.0684,0.7500,0.6387,26.40,21.75,-862.97
431037676444400,4,-0.0527,0.7441,0.6348,-238.05,-308.55,1558.72
431037689422500,5,-0.0937,0.8477,0.5391,158.85,67.95,3412.68
431037702450400,0,0.0117,-0.0059,1.0039,12.45,-36.90,447.94
431037715385000,1,0.0117,0.4180,0.9082,78.00,9.00,-276.85
431037728547400,2,-0.0332,0.7246,0.6680,-58.95,-151.50,478.19
431037741401800,3,-0.0781,0.6348,0.7578,23.55,26.25,-862.00
431037754491300,4,-0.0820,0.7012,0.7285,-220.20,-304.35,1563.32
431037767418100,5,-0.0488,0.7266,0.6406,165.00,76.95,3410.99
431037780424200,0,0.0117,-0.0078,1.0059,16.65,-37.65,451.09
431037793396800,1,0.0371,0.3379,0.9355,69.30,2.40,-268.86
431037806437300,2,0.0410,0.6562,0.7461,-46.80,-141.60,469.48
431037819411700,3,-0.0605,0.4512,0.7832,15.45,24.00,-870.96
431037832442900,4,-0.0312,0.4121,0.8164,-202.80,-306.45,1546.86
431037845478800,5,-0.1270,0.5059,0.7480,153.00,78.15,3413.41
431037858414900,0,0.0117,-0.0059,1.0020,14.10,-40.80,446.97
431037871485900,1,0.0273,0.3262,0.9492,59.25,9.60,-269.83
431037884491800,2,-0.0293,0.5781,0.8320,-41.70,-141.75,474.80
431037897494200,3,-0.0957,0.4199,0.8965,23.55,20.10,-871.68
431037910507300,4,-0.1016,0.4180,0.8672,-192.45,-310.65,1544.69
431037923430300,5,-0.1387,0.5937,0.8145,164.85,76.95,3416.07
431037936445200,0,0.0137,-0.0059,1.0020,12.15,-44.25,442.13
431037949463200,1,0.0332,0.2656,0.9668,47.55,9.45,-272.98
431037962491000,2,-0.0449,0.4707,0.8828,-36.75,-142.35,474.80
431037975459300,3,-0.1016,0.2637,0.9219,27.15,22.20,-872.89
431037988479600,4,-0.0684,0.3262,0.9258,-180.60,-305.10,1533.55
431038001459500,5,-0.1094,0.4219,0.8418,156.15,73.65,3413.89
431038014433300,0,0.0098,-0.0059,1.0020,11.40,-41.40,446.49
431038027430900,1,0.0312,0.2168,0.9902,44.10,13.80,-277.09
431038040449700,2,-0.0664,0.4570,0.9082,-28.95,-151.35,467.30
431038053499300,3,-0.0488,0.2734,0.9609,21.90,16.95,-877.49
431038066526700,4,-0.0547,0.3555,0.9316,-151.35,-313.20,1552.91
431038079609100,5,-0.1230,0.4199,0.8809,165.15,75.45,3404.46
