frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
49,1626764429859013,6.8830,2.0334,-6.1509,-12.8448,-28.2765,-27.7439,-19.1399,-12.8772,-5.7619,-1.3681,-2.0297,-2.5771,2.1219
50,1626764463271823,6.9001,1.9890,-6.0806,-12.8929,-28.1836,-27.8770,-19.2755,-13.2717,-5.6804,-1.8926,-1.4967,-2.3320,1.3857
51,1626764496684632,7.0376,1.8860,-5.9882,-13.0844,-28.0748,-27.7724,-19.3460,-12.1433,-5.4802,-2.1757,-1.3678,-2.5133,1.8179
52,1626764530097442,7.2066,1.7707,-5.9438,-13.5035,-27.9094,-27.8624,-19.2074,-11.0809,-5.4142,-2.2002,-1.7186,-2.7096,2.9963
53,1626764563510251,7.7935,1.5181,-5.6050,-14.1962,-27.6936,-28.0013,-19.4899,-11.8965,-5.4003,-2.2103,-1.8855,-2.7706,3.1101
54,1626764596923061,8.2210,1.8738,-6.5423,-13.7001,-27.6663,-27.9876,-19.7839,-12.7833,-5.2139,-2.2523,-1.7495,-2.8397,2.8867
55,1626764630335870,8.1967,2.0312,-6.8874,-13.5624,-27.7406,-27.9863,-19.6278,-12.7773,-5.2602,-2.1834,-1.4019,-2.6852,2.1367
56,1626764663748680,8.1283,2.0981,-7.2198,-13.3962,-27.8478,-27.8852,-19.7759,-12.9844,-5.6766,-2.1731,-1.6025,-3.0453,2.3903
57,1626764697161490,8.1069,1.9110,-7.0236,-13.3127,-27.8966,-27.8759,-19.7557,-13.0230,-5.5613,-2.1776,-1.6689,-2.9155,3.3213
58,1626764730574299,8.2971,1.8394,-6.7538,-13.4493,-27.8883,-28.0797,-19.8487,-13.1227,-5.7917,-2.2175,-1.8165,-2.4442,3.6557
59,1626764763987109,8.2978,2.0929,-6.7080,-13.7676,-27.6306,-28.2710,-19.7934,-11.9669,-5.6922,-2.2187,-1.5979,-2.6413,2.8793
60,1626764797399918,8.5323,2.2301,-7.0791,-13.4766,-27.4107,-28.3171,-19.7664,-11.3650,-5.6256,-2.2474,-1.4288,-2.7602,2.8221
61,1626764830812728,8.6877,2.2935,-7.0682,-13.6056,-27.4470,-28.2572,-19.5116,-12.4085,-5.5320,-2.1148,-1.3759,-3.1557,3.2568
62,1626764864225537,8.7999,1.9447,-6.3112,-14.2005,-27.2801,-28.2332,-19.5177,-12.4867,-5.6404,-2.0341,-1.3835,-2.8876,4.0843
63,1626764897638347,8.5404,2.1342,-6.5928,-14.1203,-27.2838,-28.1248,-19.7471,-12.6438,-5.5322,-2.2287,-1.2549,-3.2332,3.3900
64,1626764931051157,8.5391,1.9416,-6.7044,-13.9922,-27.4390,-27.9998,-19.7632,-13.3506,-5.3598,-2.3557,-1.1610,-3.5437,2.3371
65,1626764964463966,8.4356,1.9050,-6.6542,-13.8060,-27.6748,-28.0062,-19.8944,-12.8564,-5.6242,-2.1454,-1.4655,-3.5118,2.3245
66,1626764997876776,8.5950,1.8650,-6.8859,-13.4254,-27.8724,-27.9087,-20.4670,-12.1693,-5.5799,-1.9734,-1.6495,-3.0349,2.2363
67,1626765031289585,8.5121,1.9341,-6.9891,-13.4036,-27.8799,-27.7761,-21.2529,-11.5654,-5.6973,-1.8233,-1.7396,-2.5322,2.2820
68,1626765064702395,8.2060,2.2067,-7.1430,-13.4618,-27.8854,-27.7118,-20.5757,-10.7733,-5.7932,-1.8243,-1.7120,-2.5877,2.4507
69,1626765098115204,8.1395,2.6049,-7.3301,-13.5800,-27.8074,-27.7784,-20.1787,-10.1999,-5.7370,-1.9585,-1.2169,-2.7789,1.9505
70,1626765131528014,8.0409,2.6964,-7.3493,-13.6004,-27.7950,-27.8589,-19.8194,-10.4538,-5.5609,-1.9802,-1.1712,-2.7043,2.7004
71,1626765164940823,8.1401,2.6373,-7.3519,-13.6205,-27.8044,-27.9264,-19.5919,-10.1590,-5.3694,-2.0526,-1.1615,-2.8785,2.3004
72,1626765198353633,8.4798,2.5295,-7.3564,-13.6751,-27.7271,-27.9140,-19.4284,-9.9850,-5.2877,-2.2806,-1.2988,-2.6997,2.8363
73,1626765231766443,8.5825,2.4625,-7.4195,-13.5185,-27.7400,-27.9521,-19.3500,-9.7682,-5.2216,-2.4274,-1.7336,-3.0616,3.6155
74,1626765265179252,8.4536,2.1763,-7.2261,-13.3569,-27.9143,-27.9071,-19.3122,-9.9572,-5.2472,-2.3497,-1.3390,-3.1635,3.7633
75,1626765298592062,8.8071,1.8585,-7.0760,-13.2628,-28.1618,-27.7815,-20.2171,-10.4911,-5.2092,-2.2547,-1.5044,-2.6976,3.1525
76,1626765332004871,8.9049,2.1290,-7.1608,-13.4387,-28.0205,-27.9209,-19.9852,-10.4748,-5.2388,-2.2696,-1.1271,-2.9040,2.9513
77,1626765365417681,8.9293,2.0661,-7.0410,-13.4762,-28.1090,-27.8937,-19.6085,-10.1857,-5.5213,-2.1150,-1.0809,-3.1652,2.7528
78,1626765398830490,9.2212,1.4278,-6.6066,-13.8068,-27.9323,-28.0034,-19.1202,-10.1695,-5.5287,-2.2934,-1.1419,-3.3831,2.4755
79,1626765432243300,9.6891,1.1280,-6.5482,-13.7440,-27.7947,-28.0044,-19.6284,-10.0215,-5.5741,-2.3459,-1.1338,-2.9494,1.8220
80,1626765465656110,8.9331,1.4768,-6.5245,-13.7997,-27.5289,-28.1116,-20.1592,-10.5475,-5.7183,-2.3690,-1.0475,-2.7195,2.8293
81,1626765499068919,8.8257,1.6416,-6.4541,-13.7872,-27.6644,-28.0597,-19.7617,-10.1085,-5.8075,-2.2594,-0.7845,-3.2002,2.9586
82,1626765532481729,8.4572,1.7854,-6.5072,-13.6534,-27.5704,-28.1931,-20.1430,-10.8567,-5.5539,-2.2660,-1.1174,-3.3446,1.9779
83,1626765565894538,8.4384,2.0683,-6.8211,-13.4871,-27.7126,-28.0543,-19.6648,-10.8020,-5.3980,-2.2644,-1.5501,-3.0056,2.4254
84,1626765599307348,8.7918,2.0356,-7.0388,-13.4668,-27.6893,-27.8972,-20.1375,-10.7719,-5.5986,-2.1222,-1.3706,-3.2870,2.8457
85,1626765632720157,8.4767,2.1598,-7.2629,-13.2526,-27.7026,-27.9210,-19.4178,-10.4505,-5.6997,-2.1514,-1.2743,-3.1553,2.7126
86,1626765666132967,8.8772,1.9185,-7.1772,-13.3743,-27.6869,-27.9923,-19.7284,-10.6270,-5.4952,-2.3520,-1.3755,-2.8412,2.9471
87,1626765699545777,9.1066,1.5765,-7.1641,-13.4104,-27.6846,-27.9813,-19.4426,-10.5253,-5.3067,-2.3850,-1.2815,-2.5504,2.3079
88,1626765732958586,9.2854,1.8402,-7.2499,-13.5019,-27.6411,-28.0144,-19.0492,-10.2652,-5.3262,-2.4833,-1.4015,-3.0590,2.2034
89,1626765766371396,9.2846,2.0133,-7.0972,-13.8411,-27.6450,-27.9091,-19.8024,-10.6755,-5.4012,-2.2381,-1.7399,-3.0515,2.9072
90,1626765799784205,9.1944,2.1111,-6.8494,-14.1834,-27.4473,-28.1749,-19.7173,-10.5430,-5.5250,-1.9455,-2.2586,-2.8561,2.6729
91,1626765833197015,8.9337,2.0477,-7.0099,-13.8178,-27.5740,-28.3293,-20.0616,-10.7242,-5.6114,-1.7872,-2.1477,-2.5328,3.7740
92,1626765866609824,8.2499,1.7210,-7.0141,-13.7149,-27.4257,-28.3830,-19.5864,-10.3001,-5.8847,-1.7791,-1.7348,-2.4869,3.4437
93,1626765900022634,8.5624,1.7379,-6.8318,-14.0178,-27.3358,-28.3556,-19.1714,-10.1481,-5.9565,-2.0133,-1.3523,-2.9458,3.3326
94,1626765933435444,8.6527,1.6841,-6.8898,-13.8783,-27.5732,-28.0455,-19.2213,-10.3329,-5.7230,-2.0079,-1.3000,-2.9652,2.5387
95,1626765966848253,8.5300,1.9304,-7.1337,-13.2886,-27.6809,-28.1356,-19.4342,-10.2571,-5.6158,-2.1635,-1.4700,-3.0855,2.9997
96,1626766000261063,8.4674,2.2853,-7.5796,-13.2939,-27.7699,-28.0274,-19.3451,-10.1377,-5.5382,-2.3581,-1.4585,-3.1944,2.5186
97,1626766033673872,8.7601,2.1019,-7.3941,-13.3516,-27.8217,-28.2100,-19.0154,-10.0340,-5.5056,-2.4210,-1.5171,-3.2870,1.8258
98,1626766067086682,8.0984,2.4363,-7.3310,-13.5274,-27.7267,-28.0974,-19.8826,-10.3954,-5.7079,-2.6091,-1.3093,-3.1374,2.7325
99,1626766100499491,8.7896,2.4096,-7.8380,-13.4147,-27.6575,-27.9830,-20.4096,-10.3762,-5.5734,-2.5285,-1.2121,-2.6753,3.0747
100,1626766133912301,8.7308,2.2903,-7.3581,-13.4270,-28.0515,-27.8804,-19.7593,-10.2083,-5.6156,-2.3889,-1.5029,-2.9286,3.4653
101,1626766167325111,8.8619,2.1133,-7.0478,-13.3502,-28.4073,-27.8556,-19.3105,-9.6566,-5.6921,-2.1309,-1.6505,-3.2955,2.8126
102,1626766200737920,8.8085,2.2125,-7.0868,-13.2740,-28.2151,-27.8042,-19.9966,-10.2129,-5.7789,-1.9308,-1.4330,-3.3643,3.4396
103,1626766234150730,8.7267,2.6184,-6.9716,-13.6365,-28.0551,-27.8811,-19.6165,-10.4115,-5.5211,-1.8854,-1.5795,-3.3782,2.6448
104,1626766267563539,8.1050,3.0262,-7.0588,-13.4035,-28.0210,-27.9990,-19.5763,-10.2057,-5.6373,-1.8123,-1.6896,-3.1855,3.0002
105,1626766300976349,8.0129,2.8016,-6.8247,-13.3117,-27.8903,-27.9380,-19.5435,-10.3080,-5.7410,-1.8850,-1.5930,-2.7841,3.5871
106,1626766334389158,8.0448,2.9440,-6.7535,-13.0949,-27.8711,-27.9676,-19.2489,-10.2285,-5.7635,-1.9779,-1.6442,-3.0484,3.0071
107,1626766367801968,8.2967,2.8219,-6.1811,-13.5126,-27.8383,-27.8207,-19.5024,-9.9928,-5.7376,-2.1660,-1.7665,-1.8203,2.5541
108,1626766401214778,8.2435,2.7016,-6.0887,-13.4487,-27.7958,-27.8261,-19.4300,-10.2061,-5.4541,-2.3750,-1.7690,-1.8807,2.0417
109,1626766434627587,8.0732,2.5765,-6.0390,-13.2896,-27.7796,-27.9800,-19.4133,-9.6689,-5.4252,-2.3797,-1.8525,-2.1786,1.5624
110,1626766468040397,8.1607,2.4757,-6.0243,-13.0451,-27.7164,-28.0294,-19.2022,-9.5710,-5.5656,-2.2087,-1.5207,-2.4606,2.5326
111,1626766501453206,8.0280,2.6471,-6.2074,-12.7979,-27.5267,-28.1523,-19.7370,-10.5482,-5.6623,-2.2029,-1.4179,-2.8912,2.9033
112,1626766534866016,7.7164,2.6635,-5.9226,-12.7344,-27.5058,-28.1923,-19.8558,-9.9800,-5.7121,-2.1631,-1.0958,-2.9059,2.0727
113,1626766568278825,7.8716,2.6118,-5.6899,-12.5532,-27.7136,-28.0452,-19.7454,-9.8175,-5.6811,-2.2437,-1.2925,-2.8762,3.0073
114,1626766601691635,7.6844,2.5779,-5.4837,-12.6209,-27.9334,-27.8122,-19.7572,-9.8874,-5.5302,-2.3091,-1.1134,-2.7508,3.3155
115,1626766635104445,8.0569,2.4054,-5.7316,-12.6990,-27.9449,-27.6643,-19.9775,-9.9777,-5.6772,-2.1002,-0.9913,-3.0302,3.2109
116,1626766668517254,8.1295,2.6471,-5.6960,-12.6266,-27.7507,-27.8449,-19.7631,-9.6849,-5.9176,-2.1333,-0.9661,-2.9942,3.1138
117,1626766701930064,8.2741,2.2710,-5.5317,-12.4830,-27.6863,-27.8492,-19.4488,-9.9050,-5.7712,-2.0410,-1.6515,-3.3252,2.8355
118,1626766735342873,7.8922,2.5683,-5.3845,-12.3363,-27.7315,-27.7887,-19.4850,-9.8143,-5.9820,-2.0487,-1.3403,-3.0896,2.6398
119,1626766768755683,6.4161,3.0310,-5.6153,-12.2811,-27.6060,-27.8329,-19.6126,-9.8433,-5.8200,-1.9578,-1.4963,-3.3762,3.2507
120,1626766802168492,5.4536,3.2467,-5.4072,-12.2144,-27.6020,-27.8409,-19.7288,-10.0427,-5.2662,-2.1855,-1.4383,-2.9859,3.0345
121,1626766835581302,5.1204,3.4888,-5.4025,-12.1149,-27.4442,-28.0476,-19.4690,-10.0305,-5.2508,-2.2873,-1.4012,-2.6420,3.0522
122,1626766868994111,5.6226,2.9770,-5.2510,-11.8488,-27.3991,-28.1216,-19.3441,-9.8712,-5.4601,-2.1972,-1.6556,-3.0979,3.1477
123,1626766902406921,6.3947,2.7050,-5.0855,-11.8336,-27.4158,-28.2215,-19.8576,-10.1790,-5.5075,-2.2085,-1.7129,-3.2610,2.6651
124,1626766935819731,6.7294,2.7620,-5.2426,-11.8025,-27.2400,-28.3694,-19.5185,-10.0654,-5.5114,-2.3408,-1.2492,-3.0064,2.6544
125,1626766969232540,7.0354,2.8080,-5.4008,-11.7350,-27.2053,-28.3299,-19.3629,-10.1561,-5.4282,-2.2340,-1.3168,-2.8551,3.2518
126,1626767002645350,7.2880,2.7118,-5.2188,-11.7829,-27.2304,-28.3975,-19.1479,-10.3006,-5.4523,-2.2795,-1.1776,-2.6714,2.6217
127,1626767036058159,7.1043,3.2361,-5.1511,-11.9322,-27.2418,-28.4044,-19.3874,-10.2172,-5.4391,-2.3814,-1.1631,-2.1164,3.1270
128,1626767069470969,6.7164,3.3192,-5.2583,-11.9561,-27.3642,-28.2266,-19.4291,-9.9697,-5.4583,-2.4870,-1.0581,-2.1248,2.7350
129,1626767102883778,6.2786,3.5882,-5.2209,-11.9344,-27.7161,-27.9653,-19.4744,-9.9760,-5.5270,-2.1987,-1.2184,-2.0410,3.3883
130,1626767136296588,6.6906,3.5459,-5.7833,-11.4663,-27.9424,-27.8196,-19.9456,-10.1484,-5.6208,-1.8918,-1.0457,-2.5445,3.3659
131,1626767169709398,6.8989,3.1484,-5.9024,-11.2630,-27.9613,-27.8491,-20.0679,-9.7665,-5.5403,-2.0272,-1.1069,-2.4044,3.2963
132,1626767203122207,7.4325,2.5590,-5.6624,-11.2236,-27.9540,-27.8123,-19.8604,-10.1444,-5.4867,-2.2735,-0.8633,-2.2210,3.1205
133,1626767236535017,7.7716,2.2063,-5.5348,-11.1898,-27.8678,-27.7707,-19.6591,-9.9973,-5.3232,-2.1561,-1.2167,-2.2243,3.3432
134,1626767269947826,7.4237,2.4405,-5.1878,-11.5009,-27.7140,-28.1292,-19.1444,-9.9005,-5.4765,-2.1193,-1.3680,-2.3739,3.2608
135,1626767303360636,6.0191,3.3713,-4.9840,-11.8095,-27.4018,-28.2877,-19.6080,-10.3640,-5.5912,-1.9516,-1.1949,-2.8036,3.7553
136,1626767336773445,6.2537,3.1843,-4.8606,-12.0080,-27.4039,-28.0051,-19.4424,-10.4460,-5.5852,-2.1186,-1.5930,-2.7937,4.0285
137,1626767370186255,6.3121,3.0974,-4.9704,-11.6763,-27.5469,-27.8324,-19.3949,-9.9310,-5.4664,-2.2308,-1.7251,-2.6040,4.3541
138,1626767403599065,6.4167,3.1274,-4.9360,-11.9148,-27.8096,-27.6087,-19.3854,-9.8896,-5.2965,-2.2079,-1.4909,-2.8948,4.1259
139,1626767437011874,6.7142,3.1210,-5.1130,-11.9339,-27.8237,-27.6796,-20.4047,-10.3507,-5.3265,-2.3512,-1.1857,-2.9731,3.0279
140,1626767470424684,6.4528,3.2820,-5.0364,-12.3264,-27.7335,-27.7066,-21.1614,-10.9662,-5.5764,-2.1964,-1.2601,-3.1603,3.0802
141,1626767503837493,6.4004,3.2445,-5.2811,-11.9934,-27.7920,-27.8366,-21.4576,-11.1736,-5.8582,-2.5498,-1.1504,-3.5032,2.1120
142,1626767537250303,6.0031,3.0848,-5.1434,-11.8187,-27.6330,-27.8251,-20.3108,-10.7059,-5.8150,-2.5318,-1.6687,-3.6860,1.5516
143,1626767570663112,5.5990,3.1387,-5.0945,-11.6424,-27.6103,-27.5035,-19.2016,-10.1073,-5.6298,-2.5983,-1.2632,-3.5449,0.9834
144,1626767604075922,5.8505,3.1769,-5.2172,-11.3253,-27.4856,-26.9992,-18.6101,-9.4520,-5.5109,-2.4623,-1.9188,-3.1189,1.8485
145,1626767637488732,5.9659,3.1362,-5.0713,-11.3294,-27.1761,-26.4783,-17.9210,-9.3903,-5.2789,-2.3043,-1.8327,-3.1210,1.7389
146,1626767670901541,6.2821,3.1030,-4.7387,-11.5841,-26.8016,-25.9491,-18.4179,-8.9798,-5.0459,-2.1946,-1.9105,-3.4477,1.9640
147,1626767704314351,6.1527,3.3536,-5.1151,-11.0689,-26.3520,-25.4337,-17.8465,-8.0947,-4.9646,-2.1768,-1.9520,-3.9588,1.7740
148,1626767737727160,5.7641,3.6450,-5.1317,-10.7204,-25.6644,-25.2048,-17.9186,-7.3305,-5.0908,-2.5650,-1.8839,-4.2830,2.5620
149,1626767771139970,5.3857,3.7108,-5.2298,-10.3597,-24.7540,-24.8745,-17.1280,-7.5764,-5.3585,-3.1444,-1.0502,-3.6855,2.7197
150,1626767804552779,5.1060,3.4942,-5.0077,-10.2386,-23.9048,-24.4759,-16.6638,-7.4353,-5.4571,-3.1785,-1.5618,-2.0029,0.1823
151,1626767837965589,5.0025,3.1958,-4.8489,-9.8704,-23.1834,-23.7016,-16.3546,-7.7001,-4.7916,-2.3629,-1.2454,-1.2203,-0.8219
152,1626767871378399,5.2003,3.1750,-5.1202,-9.4901,-22.4773,-22.6027,-15.7254,-7.8692,-4.8991,-1.7719,-1.0793,-1.8251,0.0029
153,1626767904791208,5.3439,3.0677,-5.2404,-9.1819,-21.6790,-21.7976,-15.0327,-7.2052,-4.8537,-2.8060,0.4635,-1.9744,0.5968
154,1626767938204018,5.5137,2.5354,-5.0129,-8.7358,-20.7197,-20.9912,-14.6094,-6.0685,-4.0315,-3.4487,1.6626,-2.1237,1.1907
155,1626767971616827,5.1805,2.6098,-4.6619,-8.6163,-19.7243,-20.3885,-13.8046,-6.2484,-4.4396,-3.6088,1.1728,-1.2206,1.3831
156,1626768005029637,4.8721,2.7786,-4.6498,-8.2945,-18.7501,-19.6033,-13.8006,-5.4605,-4.7843,-3.6668,-0.5739,-2.2051,2.6015
157,1626768038442446,4.6328,2.6662,-4.6228,-7.6563,-17.8337,-19.1508,-13.3576,-5.8249,-4.9754,-3.4096,0.0189,-2.4181,0.1376
158,1626768071855256,4.3750,2.6271,-4.3573,-7.3257,-17.5123,-18.0582,-13.2466,-6.4343,-5.2480,-2.9439,0.2553,-1.5635,0.9104
159,1626768105268066,4.3010,2.3497,-4.2974,-7.2114,-17.1629,-17.0635,-12.6912,-6.8901,-4.2503,-2.1834,-0.6764,-1.9331,1.4841
160,1626768138680875,4.1831,2.0855,-3.8369,-7.2073,-17.0435,-15.0506,-11.4094,-5.2008,-4.2618,-2.5461,-0.6780,-1.7373,1.0648
161,1626768172093685,3.9506,2.1621,-3.3172,-7.1670,-16.7953,-14.7837,-11.2844,-4.1871,-4.7172,-2.7994,0.6438,-2.7643,1.2151
162,1626768205506494,3.7943,1.5780,-2.4168,-6.7545,-16.3337,-14.6311,-10.9552,-4.1005,-4.9996,-2.6197,-0.1965,-3.7077,1.4116
163,1626768238919304,3.2687,1.9652,-2.1307,-6.5630,-14.9708,-14.9182,-11.0700,-4.9307,-4.9788,-2.0649,-0.4830,-3.9817,1.5391
