frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
13,773219688041318,0.4347,1.1179,-1.0546,-1.0674,-1.5256,-1.2104,1.3570,1.1289,0.4127,1.0315,0.4473,-0.4453,2.6663
14,773219721928847,0.2501,0.7358,-1.3038,-0.8524,-1.4585,-0.6860,0.8718,1.9431,-0.3653,1.0521,-1.2762,1.6129,0.9434
15,773219755816376,0.5453,-0.2596,-0.6699,-1.2904,-1.0533,-0.4631,0.5958,2.7330,-0.8109,1.0957,-1.3827,1.3501,1.4968
16,773219789703904,-0.4104,0.9020,-0.7249,-0.5916,-1.8672,-0.9302,1.0430,1.9858,0.7077,0.7266,-0.4140,0.6261,2.0501
17,773219823591433,0.9092,-0.0956,-0.5950,-1.2353,-1.3167,-0.5458,1.5023,1.8509,0.1291,0.9657,-1.2040,1.1347,2.6345
18,773219857478962,0.8440,0.2933,-0.7318,-1.1711,-1.4517,-0.4212,0.7629,3.1494,-0.7441,0.9206,-1.0222,1.2412,2.0532
19,773219891366491,0.8079,0.2867,-1.1471,-0.2379,-1.7655,-0.9528,1.0992,2.3885,-0.5267,1.5118,0.2293,0.0171,2.4293
20,773219925254020,0.2674,0.3813,-0.7278,-1.5411,-1.6060,-1.1630,1.6859,1.7514,0.8495,0.4867,-1.8056,1.9257,1.7508
21,773219959141548,0.8906,0.1380,-0.1939,-2.0110,-1.4315,-0.7565,1.7747,1.2914,-0.4078,1.2188,-1.9047,2.2318,2.1555
22,773219993029077,1.2800,-0.0829,-0.8392,-0.9064,-1.9005,-1.0102,1.5204,1.6414,-0.8769,1.0383,-1.4120,2.2027,0.7779
23,773220026916606,1.7920,-0.1395,-0.3583,-1.2697,-1.9692,-0.8159,0.9701,2.3244,-0.6243,1.3195,-1.2482,1.0663,1.2420
24,773220060804135,-0.7627,0.5283,-0.5285,-1.3124,-1.9296,-0.7723,1.3191,2.1769,-1.1796,1.8801,-1.1090,0.9036,1.7061
25,773220094691664,-0.6300,0.9449,-1.5496,-0.6872,-1.6831,-1.0813,1.1206,1.8576,-0.2508,1.5631,-1.7245,1.6153,2.1381
26,773220128579192,-0.5759,0.4561,-0.3328,-0.8865,-2.0583,-0.8995,0.9536,1.8295,-0.5112,1.1705,-0.7015,1.0573,1.2862
27,773220162466721,0.7773,0.0687,-0.2427,-1.3811,-1.1871,-1.1971,1.1233,2.1032,-1.2420,1.5065,0.1473,0.1154,1.0978
28,773220196354250,0.9953,0.5307,-0.7498,-1.2257,-1.3825,-1.1090,0.9099,1.2735,0.3414,1.4818,-0.3490,0.1582,2.2409
29,773220230241779,0.6189,0.7373,-1.0563,-0.8448,-1.4067,-1.0276,1.0165,1.2394,0.5992,0.8153,-0.0940,-0.3837,1.2102
30,773220264129308,0.1165,0.7646,-0.9072,-1.3281,-0.7279,-1.2250,0.8427,2.6209,-1.0447,1.4287,-2.0422,1.0203,0.0213
31,773220298016836,0.3379,0.3432,-0.5016,-1.0223,-1.4824,-1.1720,0.6706,2.1200,-0.5224,1.5947,-2.0980,2.1510,0.2816
32,773220331904365,0.9565,0.5389,-1.1748,-0.8482,-1.3229,-1.2797,0.5841,2.1316,-0.6305,1.5304,-1.6186,1.3484,0.5420
33,773220365791894,0.8244,0.2599,-0.9281,-1.0821,-1.6297,-1.0877,1.0820,1.8090,0.1989,0.6724,-1.6270,1.9508,0.8023
34,773220399679423,2.1046,-0.0602,-0.5249,-1.3591,-2.0878,-0.9517,0.8271,2.6900,-0.5474,0.6440,-1.7909,1.8235,-0.0593
35,773220433566952,1.1820,-0.0410,-0.0878,-1.6895,-1.5518,-1.2745,0.9350,2.3049,-0.2951,1.1040,-2.3747,2.5282,-0.9209
36,773220467454480,1.1047,0.1408,0.0747,-1.5425,-1.6048,-1.2064,0.9260,2.0470,-0.0227,1.0577,-2.5591,3.2670,0.2881
37,773220501342009,1.3210,0.3350,-0.1314,-1.8877,-1.2529,-0.9391,0.9975,2.0437,0.1606,0.9452,-1.7356,1.8053,3.7565
38,773220535229538,0.4070,0.3564,-1.5016,-1.0216,-0.9472,-0.6780,0.9820,2.2599,-0.3786,0.9356,-0.7124,1.4372,2.5682
39,773220569117067,1.4058,-0.0996,-0.2673,-1.4328,-1.1397,-0.4947,1.1404,2.7660,-0.7859,1.3809,0.1672,-0.5604,2.7679
40,773220603004596,0.8832,0.3730,-0.3216,-1.5162,-1.0737,-0.5512,1.6684,2.2923,-0.4112,1.6491,-2.7929,2.4303,1.7555
41,773220636892124,0.9725,0.7885,-1.0045,-0.7815,-1.4586,-0.3060,1.7943,1.9221,0.0583,1.4772,-1.9167,2.1371,0.3294
42,773220670779653,0.9745,0.7609,-0.3557,-1.1833,-1.4060,-0.1606,1.6980,1.9344,-0.3528,1.6646,-1.7157,1.9218,-0.3655
43,773220704667182,1.2314,0.1322,-0.3233,-1.5509,-0.8841,-0.5410,1.3827,2.9084,-0.6339,1.2814,-1.5374,1.8067,1.2724
44,773220738554711,1.3294,-0.0205,-0.3594,-1.3288,-0.8331,-0.6665,1.3199,2.7813,-0.6733,1.6145,-2.9597,2.8556,1.6958
45,773220772442239,1.1773,0.0202,-0.8873,-0.6102,-1.6124,-0.5449,0.9842,2.2192,0.2268,1.1677,-1.2508,1.1043,2.7378
46,773220806329768,1.0010,-0.0043,-0.9699,-0.5508,-1.6758,-0.7919,0.7990,2.2566,0.2057,0.8518,0.3803,0.0555,3.5699
47,773220840217297,0.5771,0.5462,-0.8191,-1.1211,-1.5677,-0.7108,0.5207,2.2251,0.2312,0.6271,-1.5294,1.4451,4.4019
48,773220874104826,0.7727,0.6307,-0.4107,-1.8584,-1.2747,-1.2520,0.7520,2.3642,-0.1582,0.3194,-1.3596,1.6089,2.6399
49,773220907992355,1.3202,0.5275,-1.1671,-1.3303,-1.4381,-1.2995,0.7564,2.7660,-0.4310,0.3821,-0.7875,1.3851,2.3257
50,773220941879883,1.6004,0.3917,-0.5577,-1.5310,-1.2343,-1.4374,1.2681,0.9362,0.5852,0.5137,0.0135,0.8726,2.0115
51,773220975767412,1.8141,0.0356,-0.6585,-0.9011,-1.9450,-1.0972,1.0208,2.6600,-0.8791,0.9797,-1.6128,2.3982,1.3829
52,773221009654941,1.0419,0.1695,-0.4676,-1.4082,-1.6774,-0.7257,1.2296,2.2053,-0.2648,1.4675,-2.1291,2.3066,2.1624
53,773221043542470,1.2013,0.4032,-0.3298,-1.4815,-1.4552,-0.4916,1.0268,2.6355,-0.2817,1.3576,-1.0345,0.9563,1.7089
54,773221077429999,1.1043,-0.3124,-0.4586,-0.9433,-1.5784,-0.6575,1.2620,2.3939,0.1308,1.4808,-0.6302,0.6874,1.7204
55,773221111317527,1.5245,0.0675,-1.0903,-0.5812,-1.6359,-0.5762,1.4784,2.3674,0.0027,1.2066,-1.5066,1.2721,2.6307
56,773221145205056,0.1918,-0.1443,-0.7748,-0.7390,-1.2506,-0.8591,1.7263,1.9385,0.3361,0.4604,-1.5782,2.4312,1.9148
57,773221179092585,-0.1901,0.2975,-0.5080,-1.3514,-1.3074,-0.7575,1.2660,2.9346,-0.3717,0.7160,-1.5845,2.1583,0.7000
58,773221212980114,1.1378,0.1506,-0.6659,-1.0783,-1.4384,-0.4209,1.5618,2.1868,-0.1779,0.3626,-0.5731,1.6328,2.4874
59,773221246867643,2.0057,-0.4322,-0.2658,-0.8029,-1.5407,-0.6514,1.3845,2.3054,-0.7026,1.0377,-0.7337,1.2308,2.1241
60,773221280755171,-0.1674,-0.0843,-0.5279,-1.1886,-1.3099,-0.1062,0.8964,2.1796,0.0424,0.6129,-1.1161,1.5364,1.1133
61,773221314642700,0.5774,-0.3274,-0.0276,-1.5881,-0.8810,-0.3750,1.0427,2.2419,-0.1461,0.3155,-0.0448,0.8775,0.1026
62,773221348530229,1.2002,-0.1956,-0.2798,-1.1942,-0.9460,-0.2571,0.9121,2.7177,-0.4111,0.9469,-1.3234,1.1122,2.0160
63,773221382417758,-0.3818,-0.0117,-0.1670,-1.0638,-0.8988,-0.7207,0.8948,2.9743,-0.4689,0.3823,-0.6002,1.1686,2.0476
64,773221416305287,0.5120,-0.3739,-0.8112,-0.8518,-0.6719,-0.7319,0.9313,2.8730,-0.6254,1.0411,-1.0099,1.3161,2.0791
65,773221450192815,0.1486,0.0162,-0.4930,-1.3816,-0.6131,-1.0382,1.7594,2.5073,-0.4915,0.9238,-0.3397,0.1807,0.4529
66,773221484080344,1.0049,0.5465,-0.4712,-1.9853,-1.2317,-0.4802,1.2588,2.2781,-0.4527,1.5912,-2.2966,2.2719,1.8212
67,773221517967873,1.3197,0.5462,-0.9785,-1.1600,-1.5655,-0.7338,1.0619,2.1284,0.3082,0.3938,-1.9689,3.0068,2.4444
68,773221551855402,1.1334,0.5572,-1.1562,-0.8705,-1.7155,-1.0064,1.1724,1.7162,0.2847,0.8155,-0.1137,0.1410,1.7774
69,773221585742931,0.1069,0.7641,-0.8859,-1.1759,-2.1265,-0.9614,1.1788,1.6302,0.2797,0.4849,-1.6327,1.8127,2.5772
70,773221619630459,0.6621,0.5082,-0.8454,-1.4772,-2.2009,-1.0696,0.8885,1.9446,0.0182,0.6632,-2.0967,2.2149,1.1965
71,773221653517988,0.0942,0.8108,-0.1049,-1.8361,-2.4131,-1.1902,0.6577,1.9041,0.0608,1.3893,-0.4632,0.2404,2.8963
72,773221687405517,0.3534,0.4144,-0.0894,-1.5636,-2.7068,-0.9064,0.3612,1.8478,-0.2710,1.4711,-0.0655,0.0909,2.1430
73,773221721293046,0.9595,0.6664,-0.6473,-1.1554,-2.7667,-1.3170,0.6195,1.6360,0.1648,1.0405,-1.9656,1.8023,2.9429
74,773221755180574,1.5954,0.6428,-1.0432,-0.9685,-2.7120,-1.3931,0.1444,1.8544,0.5561,0.1178,-0.8924,1.1167,3.7427
75,773221789068103,1.5213,0.8863,-0.6778,-1.5318,-2.6929,-1.4078,0.5401,1.5720,-0.0801,1.6311,-0.6654,0.1187,3.7215
76,773221822955632,1.9022,1.1052,-1.0028,-0.9502,-3.2143,-1.4168,0.9727,1.4183,0.3526,1.6102,-2.0849,1.6021,-2.3194
77,773221856843161,3.0085,1.3447,-0.5089,-2.3648,-2.1398,-1.5303,1.7645,1.6814,-0.2737,1.4718,-1.9608,1.5003,-0.4063
78,773221890730690,2.8756,0.9255,-0.1025,-1.7726,-2.1969,-1.7323,1.5602,1.7844,-0.3099,0.9573,-0.7826,1.1911,1.5069
79,773221924618218,2.4898,0.5606,-0.2083,-1.1294,-1.6324,-2.4019,1.7507,1.6090,0.0522,0.6938,0.1868,-0.1359,3.4201
80,773221958505747,3.1462,0.0589,0.6112,-0.9116,-2.5237,-1.5544,1.0507,2.2561,-0.0080,0.7579,0.2657,0.4370,2.2142
81,773221992393276,3.3833,0.4528,0.0131,-0.3300,-2.3206,-1.2995,1.0689,2.2264,0.1828,0.8029,0.2381,0.1061,2.7063
82,773222026280805,1.3300,1.5184,-0.5043,-0.6578,-1.7121,-1.7009,1.3684,2.7968,0.1627,1.4996,0.1153,-1.1319,3.0290
83,773222060168334,1.4289,1.1950,-0.4091,-0.7203,-1.6592,-1.4968,1.7021,3.1984,-0.1562,1.0331,-0.4197,1.1675,3.1160
84,773222094055862,1.5985,0.9551,-0.2643,-0.9962,-1.6982,-1.3284,2.3364,2.8018,-0.0375,1.2352,-0.4625,0.7294,1.6419
85,773222127943391,1.7276,1.0022,-0.3783,-0.5549,-2.0327,-1.3390,2.0210,3.3658,-0.4075,1.6023,-1.6074,2.1508,-1.3281
86,773222161830920,1.7131,1.1498,0.0704,-1.1931,-1.9748,-1.1822,2.3203,3.5651,-0.3384,1.4820,-1.8090,2.0979,0.6934
87,773222195718449,1.8260,1.1427,0.1506,-1.5606,-1.8786,-0.9350,1.9854,3.2689,-0.2795,1.7554,-1.4488,1.5219,1.2310
88,773222229605978,1.6731,1.0416,0.0724,-1.4013,-1.5720,-1.8118,2.1850,3.0896,0.2952,1.0059,-1.3953,1.8443,0.7422
89,773222263493506,1.7051,0.9337,0.0748,-1.6338,-1.5215,-1.6451,2.2543,3.2503,0.3151,0.9032,-0.7420,1.7448,2.6475
90,773222297381035,1.6493,1.2258,-0.4125,-1.3879,-1.8737,-1.4922,1.8538,2.5445,0.3350,0.8005,-0.1584,0.8752,2.8630
91,773222331268564,1.6128,1.1925,-0.4396,-1.6522,-1.6968,-1.3717,2.0656,2.2678,-0.0728,1.4827,-3.0328,2.8033,2.6072
92,773222365156093,1.6099,1.6659,-0.4241,-1.6761,-1.6345,-2.1433,1.7947,2.7995,-0.3087,1.0368,-0.5499,0.4567,1.7051
93,773222399043622,1.2183,1.7400,-0.1810,-1.4502,-2.1364,-2.3017,1.7648,2.6470,-0.6587,1.7059,-2.2725,2.2416,2.8607
94,773222432931150,2.0893,1.2338,-0.3799,-1.2539,-1.9820,-2.0219,1.3716,1.6482,0.9426,0.6849,0.2211,-0.3051,1.2348
95,773222466818679,2.1507,1.3294,-0.5263,-1.0549,-1.9700,-2.5534,0.9781,2.0546,0.5586,1.1497,-1.8967,2.0335,-0.3912
96,773222500706208,1.9233,1.1519,-0.4009,-1.5091,-1.9683,-2.4181,1.4675,2.3720,0.1938,0.5115,-1.3632,1.7697,-1.6022
97,773222534593737,2.0729,0.7774,-0.2391,-1.5883,-2.0671,-2.3343,1.4137,1.8330,0.1273,1.3467,-2.0088,1.6847,0.8057
98,773222568481265,1.3718,1.6751,-0.2331,-2.1412,-1.2880,-2.7354,1.4678,1.3888,-0.1037,1.6000,-1.2274,0.4081,3.8793
99,773222602368794,1.4465,1.4586,-0.5300,-1.4326,-1.6914,-2.8983,1.4109,1.3320,0.4598,0.2782,-1.3141,1.7552,0.7507
100,773222636256323,2.1017,1.4562,-0.5666,-1.0956,-2.0207,-2.9933,0.9589,1.4873,-0.2945,1.0201,-1.3888,1.4395,1.3733
101,773222670143852,0.9322,1.0169,-0.7932,-1.1642,-2.1766,-2.9240,0.7982,2.2476,-1.3094,0.9320,-1.0559,1.7977,1.9960
102,773222704031381,2.3569,0.8200,-0.4386,-1.5304,-2.3061,-2.4432,0.8905,1.0411,0.6061,0.8294,-1.7373,2.0651,2.6187
103,773222737918909,1.9940,1.1079,-0.9290,-1.4258,-2.2137,-2.3290,1.1898,2.0321,-1.0286,1.3746,-0.7635,1.2700,0.7880
104,773222771806438,1.7864,1.1214,-1.1830,-1.2684,-2.4745,-2.1871,1.5344,2.5848,-0.7220,0.8651,-1.3344,1.6582,-1.6251
105,773222805693967,1.2959,1.4596,-0.3904,-2.6374,-1.9967,-2.2449,1.3499,2.7330,-0.7786,0.6111,1.3387,-0.9146,-1.3937
106,773222839581496,1.2808,1.8748,-0.5596,-1.7892,-3.1232,-2.0298,1.6727,2.3309,-0.3300,0.4135,1.1919,-0.1277,-1.1624
107,773222873469025,1.1006,1.7822,-1.0749,-1.7648,-2.4793,-2.0841,1.1005,2.7543,-0.6766,1.1734,-0.7326,0.6323,0.3332
108,773222907356553,1.5475,1.4692,-0.4442,-2.6328,-2.2970,-2.5226,1.3988,3.1406,-0.4979,0.3811,-0.9194,1.4228,1.6509
109,773222941244082,1.5921,1.3444,-0.2202,-2.5081,-2.3958,-2.2423,1.0452,2.9559,-0.8754,1.0269,-2.8049,2.7918,2.7498
110,773222975131611,1.7060,1.4654,-1.1026,-1.5612,-2.3834,-2.5993,0.8746,2.2241,-0.4859,1.2381,-1.9153,2.2216,2.8787
111,773223009019140,2.2267,1.1010,-0.1269,-2.6823,-2.2601,-2.7364,0.6649,2.1632,-0.6217,0.7824,-0.9729,1.2774,0.5781
112,773223042906669,2.5426,0.8330,-0.7370,-2.2812,-2.2844,-2.8466,0.8312,2.1022,-0.7576,1.0651,-0.2489,0.3428,-1.4391
113,773223076794197,2.7196,1.4091,-1.2280,-1.9662,-2.5201,-2.6999,0.8848,1.4219,-0.1387,0.4163,-0.7440,0.2177,-0.2397
114,773223110681726,2.6184,0.8819,-1.0565,-1.8927,-2.5360,-2.6449,0.6509,2.0980,-0.0693,0.7927,-1.0366,0.5215,0.9596
115,773223144569255,2.4557,0.8660,-0.5859,-2.4544,-2.7888,-2.1660,0.4997,1.7527,0.3028,0.4305,-1.1608,1.1558,0.8512
116,773223178456784,3.0574,1.1365,-1.0685,-2.2714,-2.6602,-2.4873,0.8987,2.1002,-0.7090,1.2513,-0.7818,0.8250,-0.2583
117,773223212344313,2.3098,0.8779,-0.9468,-2.3847,-2.9920,-2.1187,0.4308,2.5003,-0.7877,0.7069,-1.5568,2.1083,-0.0408
118,773223246231841,2.2023,0.8375,-0.1858,-2.7050,-2.9373,-3.0053,0.8125,2.5420,-1.1937,1.1038,-1.4181,1.3334,3.0670
119,773223280119370,1.2377,1.6672,-1.1389,-2.2970,-3.3130,-2.6314,0.0052,2.5046,-0.7011,1.3036,-1.6030,1.1453,2.5223
120,773223314006899,1.3869,1.5558,-2.0171,-1.5584,-3.2526,-2.8648,0.4278,2.3204,-1.3741,1.4253,0.1841,-0.1748,2.3849
121,773223347894428,0.7960,1.3083,-1.8679,-1.3913,-3.0046,-2.6974,0.6454,1.6563,-1.0518,1.0907,0.1372,-0.0972,1.3596
122,773223381781957,0.5635,1.6979,-1.8796,-1.4650,-2.8709,-2.8113,0.2244,1.1718,-0.9321,1.4440,-1.0689,0.7467,0.3344
123,773223415669485,1.3675,1.0031,-0.8311,-2.6302,-2.1416,-3.3166,-0.1805,2.2510,-1.3273,1.0500,-1.2985,-1.1169,0.5608
124,773223449557014,1.2177,0.8146,-0.5432,-2.3972,-2.4736,-3.1281,0.4677,1.9737,-1.5223,0.6560,-1.5281,1.4305,0.6977
125,773223483444543,2.1856,0.4634,-0.9230,-2.3791,-2.7524,-2.6695,-0.2622,2.1396,-0.7822,0.5832,-1.3660,1.3314,0.8347
126,773223517332072,1.5810,1.0331,-1.1506,-2.5110,-2.9256,-2.6533,0.5319,2.0443,-1.0034,0.7795,-1.9254,2.3115,0.9716
127,773223551219600,2.8728,1.1252,-1.2368,-2.1882,-3.0957,-2.7843,0.7323,1.7794,-0.6601,0.9962,-0.0942,0.5185,1.6596
128,773223585107129,3.2896,1.3208,-1.7399,-2.0965,-3.1814,-2.4840,0.6972,1.7454,-0.9789,1.9260,-1.8752,2.4394,-1.1582
129,773223618994658,2.8178,1.2877,-1.4903,-2.3365,-2.4648,-3.2042,1.1691,1.5945,-0.6335,1.4767,-1.7450,1.6203,-0.1072
130,773223652882187,1.9715,0.4467,-0.9627,-2.8788,-2.9335,-2.7926,1.0915,1.4866,-0.2099,0.9195,-0.9147,0.4645,0.9439
131,773223686769716,2.7466,0.7219,-1.7132,-2.0196,-3.1103,-3.1727,1.4278,1.1309,-0.3144,0.3795,0.4536,-0.3406,2.5591
132,773223720657244,2.6878,0.6867,-0.8558,-2.7316,-3.1537,-3.0080,0.9294,1.7125,-0.7321,0.6742,-0.1812,0.0476,2.4169
133,773223754544773,1.4503,1.0471,-2.0734,-1.8118,-3.1897,-2.4464,0.6734,1.2196,-0.8007,1.1452,-2.0152,2.0000,1.6665
134,773223788432302,2.3696,0.7513,-1.8976,-1.8764,-3.4841,-2.4329,0.4802,1.4083,-0.5002,0.8309,-1.7410,1.3244,2.8408
135,773223822319831,2.9093,0.1137,-1.4027,-2.2031,-2.7152,-2.9889,0.8477,1.3599,-0.4946,0.7466,-1.6830,1.2708,2.7318
136,773223856207360,1.8086,0.3926,-1.7025,-2.1254,-2.9877,-2.9553,0.7536,1.6542,-0.7906,0.9717,-1.9223,1.6939,2.8365
137,773223890094888,1.5624,0.3462,-1.7081,-2.1008,-3.0965,-2.6954,0.8624,1.1288,-1.1922,1.3393,-2.3361,2.6060,-1.7730
138,773223923982417,1.6568,0.6369,-1.8483,-2.0957,-3.3167,-2.6600,0.0261,1.4961,-1.2147,1.7617,-2.4557,2.1482,1.4434
139,773223957869946,2.2015,0.6707,-1.4140,-2.6508,-3.2763,-2.8150,0.2761,1.6360,-0.7304,0.9324,-1.9147,2.1803,-0.5466
140,773223991757475,1.8923,0.5335,-1.5941,-2.0287,-3.7039,-2.9803,0.2742,1.9759,-1.0397,0.5339,-2.3734,2.7290,0.0182
141,773224025645004,2.6164,0.5147,-1.6464,-2.1012,-3.6157,-2.4341,0.1187,1.1106,-0.6818,0.5288,-0.2525,0.6753,3.0350
142,773224059532532,2.3561,0.5417,-1.8744,-2.3674,-3.0698,-2.9997,-0.0395,1.0842,-0.3238,0.5238,-0.0928,0.3671,2.9858
143,773224093420061,1.8782,0.6992,-1.8628,-1.9172,-3.3374,-2.7880,0.0333,1.2942,-0.8110,0.7521,-1.4533,1.3998,2.9367
144,773224127307590,1.6127,0.6953,-1.4673,-2.1780,-3.5893,-2.5156,0.5580,0.5901,-0.1120,0.9433,-2.2379,1.7534,2.8876
145,773224161195119,2.0083,0.7328,-0.9911,-2.7969,-3.5600,-2.3374,0.2802,1.3044,-0.4359,0.4988,-1.9457,1.9847,2.8827
146,773224195082648,1.4220,0.9158,-1.1286,-2.5648,-3.6208,-2.2532,0.6337,1.0867,-0.2625,0.5692,-0.1870,0.0908,1.4360
147,773224228970176,1.6533,0.7556,-1.8351,-2.1008,-3.2922,-1.7303,-0.0606,1.7482,-0.2531,0.1602,-1.3921,1.5839,2.0714
148,773224262857705,2.8558,0.6524,-1.3630,-2.3978,-3.3604,-1.4687,-0.1969,1.7221,-0.1926,0.2415,-0.4853,0.5108,1.0404
149,773224296745234,1.7773,0.9149,-1.6349,-1.9961,-3.3552,-1.3377,0.0024,1.4249,-0.7427,0.9488,-1.0727,0.5404,3.0098
150,773224330632763,1.2697,0.9489,-1.6486,-2.2943,-2.6001,-1.8186,0.4449,1.6770,-1.3955,1.6630,-2.0177,1.1880,-2.4117
151,773224364520292,2.3873,0.9995,-1.6655,-2.1191,-2.7642,-1.4506,0.7505,0.8972,-0.2124,0.7691,-0.1830,0.4169,2.6277
152,773224398407820,1.5931,1.1309,-1.9691,-1.9878,-2.8056,-1.1508,1.1168,1.3769,-0.2429,0.9622,-0.8893,0.5423,2.6297
153,773224432295349,1.4122,1.2866,-1.4265,-2.6973,-2.8122,-0.6236,0.8161,1.5922,-0.0170,1.0076,-0.7834,1.3043,2.6317
154,773224466182878,2.1332,1.6838,-1.6957,-2.0029,-3.8316,0.1502,1.0178,2.3218,-0.6263,1.3318,-0.8840,0.4076,2.6337
155,773224500070407,1.7302,0.8406,-1.1718,-2.7186,-2.5733,0.0925,1.0396,1.8881,0.1237,0.9739,-0.3556,0.2929,2.6357
156,773224533957935,1.3606,0.4688,-0.6413,-2.6709,-2.6168,0.1136,1.3774,2.3714,0.0190,0.4295,0.3084,0.3525,2.6377
157,773224567845464,2.4901,0.5722,-0.6477,-2.6929,-2.4115,-0.0403,1.8640,2.5224,-0.4439,0.7077,-0.2325,0.7681,1.6293
158,773224601732993,2.3521,0.8236,-0.9149,-2.8657,-2.1543,0.0907,1.8429,2.1668,0.0237,1.0277,-0.8967,1.0978,2.1690
159,773224635620522,2.7145,0.5791,-1.2547,-2.4696,-2.7742,0.7225,2.0271,2.5610,-0.0466,0.9635,-1.2652,1.2892,3.0250
160,773224669508051,2.3229,0.9839,-1.0089,-2.9745,-2.0277,0.8375,1.3442,2.5761,-0.4117,0.8216,-1.1879,1.8804,3.0267
161,773224703395579,2.3281,0.9527,-0.9294,-3.1177,-2.1034,0.2183,1.5009,2.9680,-0.1797,0.6797,-1.1106,1.1981,3.5527
162,773224737283108,3.2063,0.7056,-1.4639,-2.2690,-2.3334,0.5724,1.3236,2.8048,-0.3719,0.7066,0.0535,0.1668,2.4815
163,773224771170637,1.5425,0.3002,-1.2887,-2.0161,-2.4117,0.5866,1.3785,2.2933,0.2353,0.5924,-0.4881,0.4190,1.6023
164,773224805058166,2.9912,0.3270,-0.6281,-2.7524,-2.5807,0.4525,1.6578,2.3815,-0.3643,1.4164,-1.7201,1.8084,1.7183
165,773224838945695,1.7625,1.1209,-0.8199,-2.2771,-2.8828,0.4021,1.3291,2.2251,-0.3258,1.1444,-0.9505,1.1773,3.1729
166,773224872833223,0.9618,1.1078,-1.3355,-1.5242,-2.6877,-0.0948,1.6336,2.4158,-0.2873,0.8724,-1.2555,0.7457,2.9734
167,773224906720752,0.8211,0.7976,-1.0747,-0.9481,-3.1292,-0.1241,2.2170,2.1175,-0.1698,0.2244,-0.3382,0.0009,2.9352
168,773224940608281,1.1332,0.5604,-0.9053,-1.1459,-2.7387,-0.1046,1.8974,2.4870,-0.5935,1.1223,-0.8271,0.7326,3.9628
169,773224974495810,1.0779,1.6139,-1.3088,-1.2844,-2.5843,0.4549,1.2781,2.5028,-0.1713,0.9002,-1.8813,1.9947,4.7497
170,773225008383339,1.2812,1.6330,-0.8241,-1.6820,-2.5916,0.2478,1.8202,2.4127,-0.2292,1.1007,-0.7578,0.8624,2.9753
171,773225042270867,1.0716,1.6582,-1.6247,-0.6969,-2.4266,0.5603,1.5217,2.7393,-0.1963,0.6073,-0.4871,0.5167,3.2890
172,773225076158396,1.3721,1.3378,-1.0560,-1.3095,-1.7613,0.4666,1.7086,2.7877,-0.8824,1.1153,-0.7496,1.0494,3.6027
173,773225110045925,1.5735,0.6443,-0.2463,-0.8897,-2.3990,0.5315,1.9031,3.0538,-0.4076,0.6542,0.6102,-0.1805,2.9428
174,773225143933454,1.2549,1.2118,-0.0474,-1.4612,-2.2477,0.9201,1.7271,2.8150,0.0831,0.4740,-0.0277,0.7429,2.8785
