frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
134,773224815800555,-2.7766,-0.4882,1.5010,2.4768,3.2730,2.5656,-0.1823,-1.5378,0.2547,-0.0816,0.7768,-0.2768,-3.7053
135,773224849498994,-2.3104,-0.5603,1.6787,2.5262,3.3325,2.5743,-0.4627,-1.5330,0.5705,-0.3273,1.0785,-0.6259,-2.9479
136,773224883197432,-2.3076,-0.7146,2.0039,2.4528,3.2766,2.8373,-0.4709,-1.3093,0.3866,-0.2960,1.7218,-0.9052,-2.5422
137,773224916895871,-2.4745,-0.6391,2.0114,2.7151,3.2071,2.7228,-0.4931,-1.2695,0.3347,-0.2493,1.7542,-1.0651,-2.2727
138,773224950594309,-2.8946,-0.5133,1.8300,2.8038,3.2856,2.3590,-0.3049,-1.5931,0.6782,-0.2654,1.0324,-0.5446,-2.0033
139,773224984292748,-3.0734,-0.5346,2.0734,2.7192,3.2932,2.2760,-0.3951,-1.4543,0.4654,-0.2072,-0.1183,0.2095,-1.7338
140,773225017991186,-3.2608,-0.5668,2.1142,2.8408,3.2927,2.4892,-0.3314,-1.5080,0.4821,-0.0587,-0.3460,0.3007,-1.0848
141,773225051689625,-3.1065,-0.9536,2.2408,3.0311,3.1792,2.3966,-0.1086,-1.2809,0.4491,0.1920,-0.6197,0.0559,-1.1903
142,773225085388064,-2.6550,-1.4007,2.4248,3.0234,3.1842,2.2188,0.1030,-1.0711,0.3859,0.0412,0.2764,-0.4467,-1.2959
143,773225119086502,-2.1908,-1.8785,2.6649,2.8722,3.2397,2.2372,0.1261,-1.0356,0.3158,0.0649,0.6892,-0.2409,-1.5159
144,773225152784941,-2.5211,-1.4142,2.3954,2.8111,3.2986,2.3127,0.0947,-0.9508,0.3425,-0.1311,0.5618,-0.3055,-1.7360
145,773225186483379,-2.8782,-1.0283,2.2718,2.7335,3.1930,2.2072,0.1923,-1.2678,0.4938,-0.1544,0.0093,0.0249,-1.1585
146,773225220181818,-3.0020,-0.7686,1.9584,2.8754,3.2300,2.2972,-0.0248,-1.1802,0.3441,0.0225,-0.5781,0.3345,-1.8898
147,773225253880257,-1.9930,-1.1377,1.9950,2.9559,3.1791,2.1480,-0.0910,-1.1667,0.2410,-0.0159,-0.1089,-0.1252,-2.6423
148,773225287578695,-2.1492,-1.2202,2.1334,2.8051,3.3799,1.5665,0.0542,-1.2526,0.2528,0.1582,-0.7134,0.7128,-2.5036
149,773225321277134,-2.1521,-1.4472,1.9356,2.9303,3.3458,1.1021,-0.0804,-1.0603,0.4788,0.0004,-0.5889,0.0076,-2.6915
150,773225354975572,-3.1433,-0.7613,1.8519,2.8086,3.2452,1.1685,-0.0857,-1.1472,0.5775,-0.2943,0.1623,0.2581,-2.8967
151,773225388674011,-2.7130,-0.8276,1.6877,2.6807,3.2060,1.0293,-0.0346,-1.2397,0.4515,0.0346,0.1057,0.6694,-2.2597
152,773225422372450,-2.4630,-0.8954,2.0383,2.2969,3.3624,0.9662,-0.2773,-1.2070,0.3829,-0.2335,0.1261,1.1462,-3.1635
153,773225456070888,-3.2996,-0.6552,2.3175,2.1349,3.2861,0.8513,-0.3452,-1.6146,0.2274,-0.2555,0.0750,0.4429,-2.9561
154,773225489769327,-3.1700,-0.9440,2.1062,2.2025,3.2508,0.6406,-0.6094,-1.6568,0.1686,-0.4613,-0.4540,-0.3493,-2.7488
155,773225523467765,-3.3905,-0.8264,2.0129,2.3636,3.1431,0.4817,-1.0274,-1.8901,0.2940,-0.3664,0.0889,0.3487,-2.3040
156,773225557166204,-3.0282,-1.0678,1.9750,2.5385,2.9678,0.1760,-1.1722,-1.9494,0.0036,-0.4089,-0.6271,0.0718,-1.8593
157,773225590864643,-3.2466,-0.8692,1.7625,2.7158,2.7741,0.0453,-1.2539,-2.2205,0.0176,-0.5490,0.1200,-0.0658,-1.7908
158,773225624563081,-2.8143,-0.6132,1.6674,2.7965,2.5494,-0.0291,-1.3894,-2.2872,-0.0938,-0.5570,0.0056,0.0417,-2.0923
159,773225658261520,-2.3943,-0.6445,1.6284,2.6028,2.6510,-0.1751,-1.5992,-2.3246,-0.2041,-0.4038,0.4540,-0.2571,-2.1579
160,773225691959958,-2.7803,-0.5773,1.6135,2.4171,2.8036,-0.3313,-1.4782,-2.3384,-0.3719,-0.3043,0.7267,0.1763,-2.5154
161,773225725658397,-2.8216,-0.6407,1.5380,2.4428,2.9074,-0.1684,-1.5052,-2.4043,-0.3838,-0.2304,0.6483,0.3781,-2.6281
162,773225759356836,-3.0001,-0.5424,1.6231,2.3555,2.9598,-0.1185,-1.4262,-2.3502,-0.3909,-0.2176,-0.4638,0.4107,-1.6699
163,773225793055274,-2.8635,-0.3713,1.7109,1.9778,3.2010,-0.1440,-1.2540,-2.3040,-0.3040,-0.2185,-0.0948,0.5409,-1.6741
164,773225826753713,-2.8795,-0.4089,1.8512,1.9889,3.1981,-0.1235,-1.2908,-2.0873,-0.1982,-0.4594,0.4961,-0.0358,-1.6835
165,773225860452151,-2.2987,-0.5034,1.3584,2.1489,3.2095,-0.0918,-1.3441,-1.9809,-0.1134,-0.2635,0.7611,-0.6831,-1.6929
166,773225894150590,-2.1230,-0.5116,1.5282,2.0714,2.9551,0.0759,-1.3057,-2.1500,-0.0411,-0.2495,0.7361,-0.2904,-2.2422
167,773225927849029,-1.9538,-1.0691,1.7215,1.8962,2.8151,-0.0075,-1.5740,-1.7369,-0.1763,-0.1458,0.4907,-0.1386,-2.3520
168,773225961547467,-1.8456,-1.4675,1.6440,1.9718,2.6430,-0.0811,-1.5340,-1.8060,-0.1640,-0.2942,0.6362,0.1011,-2.5653
169,773225995245906,-2.2051,-1.2528,1.6455,1.8931,2.6247,-0.2733,-1.3819,-1.9419,-0.1578,-0.3663,0.9615,-0.1597,-2.7451
170,773226028944344,-2.0364,-1.6446,1.7605,1.8511,2.4567,-0.4372,-1.3524,-1.7778,-0.2557,-0.7291,1.7408,-0.3921,-2.6531
171,773226062642783,-1.7979,-1.2923,1.5375,1.9033,2.2912,-0.4811,-1.4168,-1.9569,-0.3441,-0.7003,1.1536,-0.2636,-2.7077
172,773226096341221,-1.5359,-1.2107,1.1601,1.7090,2.3564,-0.5687,-1.1659,-2.3729,-0.3480,-0.3815,0.8508,-0.1008,-2.6081
173,773226130039660,-1.9913,-0.8290,0.9491,1.5277,2.5011,-0.6667,-1.2768,-2.5753,-0.1503,-0.3916,-0.1240,0.3533,-2.7243
