t_pc_ns,frame_id,sensor_id,accX,accY,accZ,magX,magY,magZ
773224105111600,1522,0,-0.00390625,-0.009765625,1.0078125,4.350000381469727,-38.85000228881836,574.2659912109375
773224105111600,1522,1,0.00390625,-0.01171875,1.025390625,-9.15000057220459,-8.700000762939453,40.172000885009766
773224105111600,1522,2,-0.033203125,-0.060546875,0.998046875,8.850000381469727,-146.25,481.8219909667969
773224105111600,1522,3,-0.05859375,-0.11328125,1.005859375,41.70000076293945,30.30000114440918,-860.3099975585938
773224105111600,1522,4,-0.068359375,-0.087890625,1.013671875,-23.55000114440918,-288.75,1544.68603515625
773224105111600,1522,5,-0.05078125,-0.0703125,1.005859375,155.40000915527344,54.60000228881836,3388.72607421875
773224176602800,1523,0,-0.00390625,-0.0078125,1.005859375,7.650000095367432,-36.150001525878906,574.2659912109375
773224176602800,1523,1,0.001953125,-0.05078125,1.015625,-5.700000286102295,-10.200000762939453,39.44599914550781
773224176602800,1523,2,-0.025390625,-0.0703125,1.001953125,2.700000047683716,-145.0500030517578,478.1919860839844
773224176602800,1523,3,-0.041015625,-0.109375,1.013671875,38.85000228881836,27.150001525878906,-861.2780151367188
773224176602800,1523,4,-0.0546875,-0.1015625,1.021484375,-22.650001525878906,-294.9000244140625,1536.2159423828125
773224176602800,1523,5,-0.05078125,-0.0859375,1.013671875,150.60000610351562,60.45000076293945,3379.2880859375
773224249344800,1524,0,-0.00390625,-0.0078125,1.0078125,6.900000095367432,-32.85000228881836,567.0059814453125
773224249344800,1524,1,-0.005859375,-0.06640625,1.01953125,-17.400001525878906,-8.850000381469727,48.15800094604492
773224249344800,1524,2,-0.029296875,-0.078125,1.00390625,1.2000000476837158,-145.0500030517578,483.031982421875
773224249344800,1524,3,-0.037109375,-0.091796875,1.015625,29.850000381469727,34.05000305175781,-856.6799926757812
773224249344800,1524,4,-0.0625,-0.0703125,1.01953125,-20.700000762939453,-292.95001220703125,1538.1519775390625
773224249344800,1524,5,-0.064453125,-0.078125,1.013671875,160.20001220703125,59.250003814697266,3390.661865234375
773224320142400,1525,0,-0.001953125,-0.0078125,1.0078125,5.850000381469727,-36.150001525878906,577.6539916992188
773224320142400,1525,1,0.001953125,-0.025390625,1.017578125,-12.15000057220459,-4.950000286102295,33.395999908447266
773224320142400,1525,2,-0.02734375,-0.037109375,1.005859375,7.500000476837158,-151.0500030517578,483.031982421875
773224320142400,1525,3,-0.046875,-0.0703125,1.017578125,29.850000381469727,32.10000228881836,-865.8759765625
773224320142400,1525,4,-0.060546875,-0.056640625,1.021484375,-27.000001907348633,-294.9000244140625,1532.343994140625
773224320142400,1525,5,-0.0625,-0.072265625,1.017578125,157.0500030517578,50.55000305175781,3385.822021484375
773224393057400,1526,0,-0.00390625,-0.0078125,1.00390625,9.600000381469727,-34.5,583.219970703125
773224393057400,1526,1,0.005859375,-0.033203125,1.01953125,-9.300000190734863,-5.550000190734863,33.395999908447266
773224393057400,1526,2,-0.03125,-0.046875,1.005859375,1.6500000953674316,-148.5,480.3699951171875
773224393057400,1526,3,-0.044921875,-0.060546875,1.01953125,37.95000076293945,28.80000114440918,-859.583984375
773224393057400,1526,4,-0.0546875,-0.02734375,1.021484375,-26.850000381469727,-292.8000183105469,1537.9100341796875
773224393057400,1526,5,-0.064453125,-0.046875,1.0078125,162.75,61.20000076293945,3387.27392578125
773224465361000,1527,0,-0.005859375,-0.005859375,1.013671875,9.0,-40.05000305175781,573.781982421875
773224465361000,1527,1,0.0,-0.02734375,1.01953125,-9.15000057220459,-10.200000762939453,42.83399963378906
773224465361000,1527,2,-0.033203125,-0.064453125,1.005859375,5.25,-142.0500030517578,481.09600830078125
773224465361000,1527,3,-0.04296875,-0.0703125,1.015625,46.20000076293945,32.400001525878906,-849.4199829101562
773224465361000,1527,4,-0.060546875,-0.01953125,1.021484375,-37.650001525878906,-293.5500183105469,1542.2659912109375
