t_frame_ns,theta_1,theta_2,theta_3,theta_4,quality
270105852240300,-0.7527,-0.6348,-1.8280,-1.2590,1
270105901247900,-0.0615,-1.2381,-0.6095,-1.8677,1
270105937184500,-0.0820,-1.2568,-1.2060,-1.2590,1
270105976603300,-0.7788,-0.6087,-0.6091,-1.8485,1
270106024169500,1.1074,-1.2156,0.0000,-1.1636,1
270106071330100,0.5327,-0.6408,0.0000,-1.1776,1
270106117307100,0.5327,-0.0647,0.0320,0.1002,1
270106164105000,0.4724,1.8169,1.2765,1.3845,1
270106212356100,1.7311,1.7045,1.2660,2.1873,1
270106258084000,1.7311,1.7045,1.2660,2.1873,1
270106287202100,1.6408,2.3907,1.8663,2.1105,1
270106336960800,1.6847,2.3347,1.9631,2.6311,1
270106371151900,1.5981,3.6576,3.0755,2.1896,1
270106415399400,2.2687,4.2530,3.1983,3.4252,1
270106463145300,1.6847,5.3867,2.6069,4.0182,1
270106510388700,2.1211,4.9503,3.6400,3.1658,1
270106555141700,2.8292,7.1635,3.1833,4.2002,1
270106601351400,4.1297,6.6347,3.6183,4.1972,1
270106649104800,4.1297,7.2167,4.3547,3.6690,1
270106695009300,3.4946,7.2167,5.1148,3.9481,1
270106743442100,4.1297,7.6483,5.4534,3.7471,1
270106789220300,4.0952,8.3444,4.5169,4.5105,1
270106820400900,4.0194,8.4202,5.6311,3.1432,1
270106868295600,4.0194,8.4202,5.6311,3.1432,1
270106901202800,5.4127,8.9700,5.0955,3.1781,1
270106944399800,5.2034,9.1125,5.0784,2.6270,1
270106992857800,5.9825,10.5703,5.2486,2.6647,1
270107028174700,7.1151,10.2726,5.8368,2.6958,1
270107070910600,6.9657,11.1050,5.0505,2.6949,1
270107117467500,7.0153,12.2413,5.2941,2.1958,1
270107154508100,6.9657,11.6559,6.3402,2.2016,1
270107195869300,7.6605,12.0502,5.5307,2.9518,1
270107243306300,7.6605,12.5884,6.8277,1.4299,1
270107288513400,8.2473,12.7739,6.8642,1.1306,1
270107322469300,8.8665,12.4325,6.3188,2.7618,1
270107368123600,8.3669,13.4345,6.2825,3.0906,1
270107415073900,9.4667,13.5024,6.8668,2.9507,1
270107462196100,10.6277,15.4846,5.8514,2.0025,1
270107508308800,10.6277,15.4846,6.0012,1.4998,1
270107552428800,11.3464,14.9954,6.1054,1.6421,1
270107601956600,11.3464,15.0488,6.1942,1.3769,1
270107648153700,10.5692,15.4186,6.3023,0.5575,1
270107697085100,11.2322,16.2131,5.9799,0.2161,1
270107730297100,10.7114,16.5744,5.8197,-1.0965,1
270107775029700,11.1778,15.6395,6.7915,-1.0773,1
270107821557800,11.7779,16.1428,6.7509,-2.3707,1
270107855018600,11.2905,15.9953,7.1030,-2.2373,1
270107902726000,11.9014,15.9174,7.0635,-3.6729,1
270107937101200,12.9164,16.7888,6.1366,-3.8780,1
270107970289500,12.4396,16.4480,7.2220,-4.7809,1
270108012142600,12.4801,16.9235,7.8785,-10.3565,1
270108048136300,13.8663,17.4952,7.4444,-10.7394,1
270108088420500,13.2109,17.4952,7.4444,-11.3332,1
270108137116800,13.0094,17.9878,7.1184,-12.3554,1
270108184143900,13.8389,17.4952,7.0634,-13.2933,1
270108233780600,13.2109,18.3025,7.4587,-15.5520,1
270108278352600,13.9578,17.5556,6.6370,-16.0625,1
270108340002600,14.3827,18.2067,7.4118,-18.3450,1
270108372336400,13.0094,18.9450,7.0237,-18.1954,1
270108418382100,13.6108,18.8488,7.3354,-19.8190,1
270108452256700,13.1760,19.2487,6.5125,-18.4539,1
270108498344700,14.4106,19.3578,6.6838,-20.3949,1
270108535493400,13.7477,19.4813,6.1372,-20.7446,1
270108577948800,13.7477,19.4813,6.1372,-20.7446,1
270108609929900,13.7826,19.8262,6.2154,-21.3851,1
270108653932600,14.7741,19.4347,6.6328,-21.8025,1
270108688993500,14.1740,19.8975,5.7526,-21.9316,1
270108734560400,15.5436,19.1560,7.3772,-24.1066,1
270108781695200,14.9155,19.6131,6.5080,-24.4489,1
270108826205800,15.4766,19.4057,6.1543,-23.1440,1
270108859125200,15.6321,19.6683,5.7129,-23.1556,1
270108904569000,15.9992,20.1104,6.9295,-25.3903,1
270108953199400,15.9992,20.5533,6.0862,-24.7809,1
270108998365400,16.6342,20.4779,7.3740,-25.4469,1
270109047195000,16.7527,20.5427,6.1383,-24.2654,1
270109084194200,16.5529,21.2390,6.4478,-23.6911,1
270109127064400,16.5529,22.0428,5.6440,-23.2185,1
270109174378700,17.8926,21.1204,6.4944,-23.9179,1
270109219372700,17.8926,21.9316,6.4296,-23.6114,1
270109270375500,19.1683,23.4588,6.4174,-23.6139,1
270109317127900,19.3845,23.4149,6.5166,-24.7509,1
270109361265000,19.7107,24.1404,6.4402,-24.5846,1
270109395238900,20.2489,24.4134,5.6290,-24.3035,1
270109440252500,20.1484,24.2620,5.9126,-24.9695,1
270109488013400,20.4833,24.1393,7.2519,-25.8867,1
270109536969300,21.0211,24.8273,6.0261,-25.3813,1
270109585607500,21.5893,23.4902,7.2963,-25.0552,1
270109633359000,21.5545,24.2940,6.4925,-24.5570,1
270109678290800,22.5174,24.4984,6.3545,-24.8627,1
270109725454500,21.6571,25.5586,6.0223,-24.6672,1
270109762488900,22.6646,24.8637,6.4463,-24.8269,1
270109803429900,23.5114,25.4153,5.5718,-24.5043,1
270109851059700,23.9521,26.0333,5.2026,-24.3292,1
270109887022400,23.3492,25.2328,6.0031,-23.5287,1
270109932647800,22.7028,25.2328,5.5203,-23.3780,1
270109977008400,23.8211,24.7089,5.5203,-22.9149,1
270110024038500,22.5475,25.5789,5.2005,-21.4662,1
270110072236600,20.8352,21.8125,5.1750,-15.5855,1
270110117892000,20.0384,20.1678,6.4742,-14.8860,1
270110162458200,19.3540,19.0378,4.9022,-12.4353,1
270110212433300,17.0546,18.2901,6.0744,-10.6714,1
270110261284100,16.4873,17.5824,4.6195,-8.2158,1
270110305633700,16.5606,16.1660,5.0296,-6.8120,1
270110354165000,16.5606,16.1660,5.0296,-6.8120,1
270110385747200,13.8872,15.1472,5.4236,-4.9741,1
270110420315700,10.9177,13.3671,3.8032,-3.2876,1
270110463991700,11.0045,12.6436,3.6377,-3.9005,1
270110511000800,10.2331,12.0653,3.6537,-3.3983,1
270110548178400,8.4533,10.1326,1.9270,-4.1553,1
270110590959600,7.8958,9.6671,2.6682,-4.5587,1
270110636275700,7.1071,9.0151,1.6634,-4.3383,1
270110683176500,6.6503,8.1947,1.8721,-4.4084,1
270110731274400,6.6577,7.8425,1.7092,-4.0373,1
270110776645700,6.1137,7.1992,1.7307,-3.9398,1
270110824002200,3.5309,5.4267,-0.3293,-5.7832,1
270110872035000,3.6769,4.0616,0.1161,-6.1005,1
270110918292200,3.0783,2.3678,0.0000,-6.1828,1
270110965289800,1.0692,3.1604,-0.7777,-6.0933,1
270110993708700,1.0692,2.9878,-1.7541,-5.5669,1
270111028352300,1.0991,1.8524,-2.4721,-5.0333,1
270111075861000,0.4535,1.1885,-3.0704,-5.0902,1
270111122935400,-0.1729,0.0000,-2.5403,-5.1772,1
270111170321100,-0.1691,-1.8838,-2.4704,-5.7881,1
270111218109400,-0.1729,-3.1495,-2.5109,-5.8770,1
270111264155500,-2.7119,-5.7023,-3.9511,-6.9112,1
270111312023100,-3.3271,-5.7204,-3.8629,-6.2008,1
270111357883100,-3.9705,-6.2168,-3.9794,-5.7461,1
270111394068100,-4.6001,-6.3402,-4.5936,-6.2647,1
270111429143500,-4.5480,-7.6790,-5.2675,-5.2786,1
270111468919000,-4.5480,-8.9396,-4.6309,-6.3017,1
270111502347300,-5.1846,-8.3030,-5.8688,-5.2869,1
270111546946500,-5.2297,-9.6752,-5.4623,-4.9419,1
270111592291200,-6.4675,-10.2871,-4.4722,-4.9103,1
270111639949900,-7.1420,-10.2955,-5.2462,-4.6212,1
270111687241000,-7.1036,-10.4103,-6.3223,-4.9876,1
270111735524400,-10.5224,-13.0743,-4.7939,-3.2249,1
270111782099800,-11.1050,-13.0743,-7.1982,-2.3444,1
270111831498700,-11.0425,-13.0961,-6.8638,-2.3782,1
270111878063700,-11.0425,-13.9102,-5.7285,-2.6993,1
270111912320000,-12.3170,-13.4613,-6.6929,-1.8280,1
270111956989400,-11.0339,-14.6409,-6.3816,-2.1269,1
270112003256100,-12.3788,-14.1929,-5.8318,-1.9049,1
270112036258000,-12.9645,-14.7968,-6.4239,-0.3746,1
270112082879600,-13.6713,-15.0052,-6.1560,0.2061,1
270112131416000,-13.0190,-15.6039,-5.8797,-0.4103,1
270112165368200,-13.8131,-14.8706,-6.1316,-0.5042,1
270112210134300,-13.7524,-15.7292,-5.9323,-1.6272,1
270112249018000,-14.3825,-16.4918,-5.3771,0.4508,1
270112287031200,-14.3825,-16.4918,-5.3771,0.4508,1
270112332521400,-15.6745,-15.8535,-5.9423,1.2528,1
270112370292100,-15.1477,-18.1399,-5.4696,1.5728,1
270112412370400,-17.0961,-17.1891,-5.4074,1.2049,1
270112459391800,-15.6745,-17.0080,-6.2613,1.1652,1
270112504543000,-16.2508,-16.9774,-5.6562,0.9548,1
270112539482800,-16.3102,-17.2443,-5.2027,1.5728,1
270112580982500,-16.4356,-17.9991,-4.8801,1.5360,1
270112614150300,-17.0063,-17.0425,-4.9383,2.5083,1
270112661342500,-16.9195,-19.2027,-3.4698,3.0613,1
270112706146800,-17.0583,-17.9405,-5.1390,3.3854,1
270112744166000,-16.3695,-19.1423,-4.5739,3.0128,1
270112789276200,-17.6920,-17.5381,-4.7503,3.4496,1
270112833100700,-16.8917,-18.0172,-6.0388,4.4776,1
270112882330700,-16.8917,-18.0172,-6.0388,4.4776,1
270112926084700,-17.6399,-17.8719,-4.9647,4.5998,1
270112960107100,-17.6527,-18.5055,-4.9647,4.5998,1
270113004492000,-17.8406,-17.7232,-5.1123,4.1453,1
270113053257600,-17.6399,-17.8719,-5.5055,5.1405,1
270113087396400,-17.0063,-19.0639,-4.4063,4.5998,1
270113132525800,-16.2199,-17.5076,-4.6119,4.0809,1
270113178407700,-16.1082,-17.6207,-5.0567,4.8414,1
270113224492900,-14.9569,-17.5540,-3.0408,2.5967,1
270113271549800,-14.9688,-15.8535,-5.5918,3.4230,1
270113304126100,-13.4672,-16.1433,-4.6888,3.5206,1
270113352543000,-13.4235,-15.5663,-5.8308,5.6509,1
270113397155300,-12.7964,-15.3463,-4.3781,2.7217,1
270113430613000,-12.8401,-14.1746,-4.3368,2.4341,1
270113477105400,-12.2108,-14.2103,-4.0445,3.9980,1
270113511535800,-12.2602,-13.0444,-4.5415,4.9517,1
270113544629400,-10.8466,-12.0592,-3.7153,2.5750,1
270113586881100,-9.5557,-12.4982,-3.3279,3.0729,1
270113634577600,-8.9261,-10.9282,-3.2334,3.7446,1
270113681302600,-5.7050,-6.9728,-2.7213,2.2897,1
270113730488400,-4.4410,-5.6445,-3.3017,1.5678,1
270113776169700,-4.4118,-4.9053,-2.0820,1.0132,1
270113821546100,-3.1961,-4.2938,-0.7317,0.6242,1
270113868378900,-1.9306,-2.4628,-1.1894,0.4367,1
270113904839700,-0.6972,-0.6156,-1.8480,-0.0135,1
270113947863700,-0.1105,-0.0769,-1.1540,0.0700,1
270113996274800,nan,nan,nan,nan,0
270114042935800,4.8364,5.2659,0.5819,-2.7275,1
270114075973400,5.3291,6.0173,0.4315,-4.1772,1
270114121574100,5.8384,5.9395,1.2967,-4.7791,1
270114168304000,5.9648,7.7455,0.7364,-3.9604,1
270114215925100,6.5217,6.9594,1.1197,-3.5546,1
270114263042100,7.0420,7.7831,2.2502,-5.6968,1
270114306989200,7.8526,8.1169,1.3003,-4.4045,1
270114343036500,7.8526,8.1169,1.3003,-4.4045,1
270114387219500,8.3420,9.1229,1.6634,-5.8351,1
270114436321600,9.4381,8.8171,1.8360,-6.3087,1
270114482891100,9.5179,10.1569,1.8447,-6.5012,1
270114528271800,10.6557,11.5617,2.3492,-6.8010,1
270114574296800,10.6557,11.5617,2.3492,-6.8010,1
270114608173400,11.3464,11.6462,2.8418,-6.7953,1
270114654265400,10.6041,13.0729,1.8351,-6.5308,1
270114701411000,11.9534,13.1270,1.7917,-5.4870,1
270114746999500,12.4136,13.5443,3.3967,-7.0628,1
270114794921700,13.1025,12.9911,2.8464,-6.4756,1
270114841129200,14.8466,14.2080,3.5155,-7.1293,1
270114887176400,15.3618,13.7660,3.3010,-6.5664,1
270114934469700,15.9695,14.8565,3.3342,-6.9018,1
270114978324700,15.3339,15.8114,3.1798,-7.4809,1
270115014945700,15.9695,15.8114,3.1798,-6.6964,1
270115061411500,16.1723,15.3174,3.6051,-5.8236,1
270115106802700,15.5436,16.8852,2.8300,-6.3189,1
270115154354900,15.9905,17.8568,2.8358,-7.1144,1
270115200640000,18.4597,17.2502,3.9888,-7.4413,1
270115247253900,18.3734,17.0430,4.4500,-7.9245,1
270115284369900,nan,nan,nan,nan,0
270115322881300,18.3520,19.0068,4.1195,-6.7747,1
270115371971500,20.4009,18.7681,4.3987,-7.2155,1
270115417520600,18.0019,19.4368,4.8238,-8.3819,1
270115463991800,18.3734,19.0868,4.8350,-5.9838,1
270115513038600,19.5695,18.1833,4.4188,-6.4477,1
270115557326600,19.0235,18.7293,4.4188,-7.2374,1
270115604832900,20.4009,19.5638,5.1835,-7.6596,1
270115651776800,nan,nan,nan,nan,0
270115685877000,nan,nan,nan,nan,0
270115732952800,nan,nan,nan,nan,0
270115777294700,nan,nan,nan,nan,0
270115826147500,nan,nan,nan,nan,0
270115863162700,nan,nan,nan,nan,0
270115904001300,nan,nan,nan,nan,0
270115948054100,nan,nan,nan,nan,0
270115996177300,nan,nan,nan,nan,0
270116043219400,nan,nan,nan,nan,0
270116091039400,nan,nan,nan,nan,0
270116137328600,nan,nan,nan,nan,0
270116184231400,nan,nan,nan,nan,0
270116232959000,nan,nan,nan,nan,0
270116275839100,nan,nan,nan,nan,0
270116324097100,nan,nan,nan,nan,0
270116372882300,nan,nan,nan,nan,0
270116406022300,nan,nan,nan,nan,0
270116444159300,nan,nan,nan,nan,0
270116488403900,nan,nan,nan,nan,0
270116529943200,23.9196,25.8996,6.4856,-7.1001,1
270116577063200,23.9196,25.8996,6.4856,-7.1001,1
270116611339100,24.1858,25.2867,7.1250,-6.5904,1
270116656300300,23.3150,25.8824,7.2537,-7.5118,1
270116701307800,nan,nan,nan,nan,0
270116735878300,nan,nan,nan,nan,0
270116783006400,nan,nan,nan,nan,0
270116828045300,nan,nan,nan,nan,0
270116874397400,nan,nan,nan,nan,0
270116922134900,24.2549,26.3540,7.7478,-8.7597,1
270116968120000,23.6010,26.8048,7.8227,-8.4887,1
270117016189800,nan,nan,nan,nan,0
270117062092500,24.1067,26.7551,7.5965,-8.7184,1
270117095751500,24.4971,26.8878,8.7267,-10.0589,1
270117140852500,23.8018,26.8103,8.0224,-9.0083,1
270117176975500,24.3060,26.6243,7.7041,-9.4677,1
270117211161700,24.6477,26.4433,8.8995,-10.5518,1
270117251851000,23.5336,27.8541,7.9897,-10.5518,1
270117297182900,24.1067,27.0784,8.7654,-10.5518,1
270117344116800,24.1067,27.0784,9.2625,-10.7079,1
270117390907900,24.8791,26.7654,8.3061,-11.0074,1
270117437204700,24.1467,28.1655,8.1755,-11.5045,1
270117485435100,24.1067,27.7100,9.1058,-11.9793,1
270117520946800,24.4149,27.1285,8.4471,-11.0074,1
270117564009400,24.1067,27.0784,8.5184,-10.3048,1
270117611146200,25.5330,25.5267,8.8017,-10.2644,1
270117657518300,24.2215,27.1300,8.2221,-9.0932,1
270117704614500,19.6203,20.0240,9.5396,-3.0113,1
270117753001400,16.7104,18.5900,9.9517,-3.4628,1
270117798642300,14.6077,16.0153,7.5008,-1.7148,1
270117845258500,13.3093,14.8560,5.7541,-1.5543,1
270117892894100,12.9120,13.4521,5.4519,-2.1510,1
270117930977200,11.1492,12.4648,5.0651,-0.9065,1
270117973098200,10.4540,11.1818,3.7873,-1.0647,1
270118009003700,10.0951,10.0991,2.9962,-0.4605,1
270118044520600,nan,nan,nan,nan,0
270118083230600,nan,nan,nan,nan,0
270118131864200,nan,nan,nan,nan,0
270118176090400,3.9259,3.8144,0.7072,-2.0432,1
270118214410100,nan,nan,nan,nan,0
270118254242600,nan,nan,nan,nan,0
270118301255100,nan,nan,nan,nan,0
270118334935100,nan,nan,nan,nan,0
270118377994500,nan,nan,nan,nan,0
270118425122200,nan,nan,nan,nan,0
270118460332200,nan,nan,nan,nan,0
270118495464600,nan,nan,nan,nan,0
270118536393400,nan,nan,nan,nan,0
270118581923400,2.8648,3.4426,0.1157,-1.1116,1
270118627308900,1.6847,3.4074,0.6758,-2.1916,1
270118677180900,2.3090,2.8105,1.8114,-3.3587,1
270118721821600,2.2680,2.2609,0.6656,-2.1816,1
270118769868400,2.2982,2.8726,0.0929,-0.4964,1
270118816282700,2.3385,2.8468,0.6627,-1.6541,1
270118863181900,1.7790,2.8607,-0.5424,-1.7101,1
270118908606000,1.7790,2.8607,-0.5424,-1.7101,1
270118943392700,1.7426,2.2879,-1.0963,-1.7342,1
270118981942000,-0.5673,3.9670,-0.4790,-2.3176,1
270119017903000,1.1404,2.2447,0.0849,-2.2882,1
270119065115000,0.5673,3.3586,-1.0346,-1.6852,1
270119104533800,1.1350,1.7117,0.6233,-1.6852,1
270119144368000,1.1579,1.6785,0.6455,-1.6852,1
270119189801600,1.7020,1.6831,0.1144,-2.3176,1
270119236876200,0.5846,2.2680,0.0458,-1.1077,1
270119284788800,0.5846,2.2680,0.6233,-2.2882,1
270119318374100,1.1812,1.7014,1.2194,-2.3112,1
270119365134800,1.1691,2.2906,-0.5191,-1.7715,1
270119408955600,1.1519,1.6785,-0.5100,-1.7357,1
270119444559700,0.0000,1.7014,0.0343,-1.1326,1
270119487216000,0.5907,2.8913,-0.5299,-2.3614,1
270119527150600,1.1812,1.1458,0.5899,-1.1196,1
270119562370400,1.1812,1.7014,0.0343,-1.7357,1
270119612037600,1.1812,1.7014,0.0521,-2.3629,1
270119658421300,1.1812,2.2680,-1.1106,-1.1573,1
270119707242700,1.1812,1.1344,0.6013,-1.7357,1
270119752346400,0.5846,1.1344,0.6370,-1.7715,1
270119797200600,1.1812,1.6847,-0.5155,-1.7722,1
270119834300100,0.5846,1.1344,0.0229,-1.1573,1
270119868459600,1.1691,1.1458,0.5899,-2.3452,1
270119903673800,0.5846,1.1344,0.0229,-1.1573,1
270119944214500,0.6139,1.7017,0.0347,-1.1691,1
270119981150200,0.5846,1.1124,0.0567,-1.1691,1
270120017275800,0.6019,1.7017,0.0347,-1.7722,1
270120069176700,0.5846,1.7014,0.0521,-1.7534,1
270120114799400,1.1519,0.5672,0.6013,-2.3452,1
270120163015300,0.5846,1.7014,0.0701,-1.7715,1
270120208241400,0.5907,1.7184,0.0350,-2.3565,1
