t_pc_ns,sync_id,state,description
431951914378500,165,MARKER_UPDATE,ArUco ID 165
431952922644400,166,MARKER_UPDATE,ArUco ID 166
431953930960600,167,MARKER_UPDATE,ArUco ID 167
431954939273100,168,MARKER_UPDATE,ArUco ID 168
431955955926700,169,MARKER_UPDATE,ArUco ID 169
431956973451600,170,MARKER_UPDATE,ArUco ID 170
431957980837400,171,MARKER_UPDATE,ArUco ID 171
431958989149100,172,MARKER_UPDATE,ArUco ID 172
431960005820000,173,MARKER_UPDATE,ArUco ID 173
431961014140900,174,MARKER_UPDATE,ArUco ID 174
431962022394900,175,MARKER_UPDATE,ArUco ID 175
431963030702500,176,MARKER_UPDATE,ArUco ID 176
431964039834200,177,MARKER_UPDATE,ArUco ID 177
431965054263300,178,MARKER_UPDATE,ArUco ID 178
431966072330500,179,MARKER_UPDATE,ArUco ID 179
431967089047700,180,MARKER_UPDATE,ArUco ID 180
431968104124000,181,MARKER_UPDATE,ArUco ID 181
431969104217200,182,MARKER_UPDATE,ArUco ID 182
431970122213200,183,MARKER_UPDATE,ArUco ID 183
431971130525100,184,MARKER_UPDATE,ArUco ID 184
431972147966800,185,MARKER_UPDATE,ArUco ID 185
431973154091300,186,MARKER_UPDATE,ArUco ID 186
431974172131000,187,MARKER_UPDATE,ArUco ID 187
431975172997500,188,MARKER_UPDATE,ArUco ID 188
431976188796600,189,MARKER_UPDATE,ArUco ID 189
431977197049300,190,MARKER_UPDATE,ArUco ID 190
431978197052700,191,MARKER_UPDATE,ArUco ID 191
431979206105300,192,MARKER_UPDATE,ArUco ID 192
431980221954800,193,MARKER_UPDATE,ArUco ID 193
431981238627700,194,MARKER_UPDATE,ArUco ID 194
431982253990500,195,MARKER_UPDATE,ArUco ID 195
431983263554900,196,MARKER_UPDATE,ArUco ID 196
431984271903600,197,MARKER_UPDATE,ArUco ID 197
431985271928100,198,MARKER_UPDATE,ArUco ID 198
431986278876200,199,MARKER_UPDATE,ArUco ID 199
431987288476500,200,MARKER_UPDATE,ArUco ID 200
431988296752500,201,MARKER_UPDATE,ArUco ID 201
431989303736300,202,MARKER_UPDATE,ArUco ID 202
431990313408600,203,MARKER_UPDATE,ArUco ID 203
431991321693900,204,MARKER_UPDATE,ArUco ID 204
431992339234700,205,MARKER_UPDATE,ArUco ID 205
431993346654900,206,MARKER_UPDATE,ArUco ID 206
431994355911800,207,MARKER_UPDATE,ArUco ID 207
431995363260300,208,MARKER_UPDATE,ArUco ID 208
431996371595400,209,MARKER_UPDATE,ArUco ID 209
431997378631900,210,MARKER_UPDATE,ArUco ID 210
431998379893500,211,MARKER_UPDATE,ArUco ID 211
431999380627200,212,MARKER_UPDATE,ArUco ID 212
432000396464700,213,MARKER_UPDATE,ArUco ID 213
432001403845000,214,MARKER_UPDATE,ArUco ID 214
432002404769200,215,MARKER_UPDATE,ArUco ID 215
432003413061900,216,MARKER_UPDATE,ArUco ID 216
432004421375600,217,MARKER_UPDATE,ArUco ID 217
432005438063100,218,MARKER_UPDATE,ArUco ID 218
432006453790100,219,MARKER_UPDATE,ArUco ID 219
432007454678500,220,MARKER_UPDATE,ArUco ID 220
432008471287300,221,MARKER_UPDATE,ArUco ID 221
432009487989700,222,MARKER_UPDATE,ArUco ID 222
432010512924200,223,MARKER_UPDATE,ArUco ID 223
432011529536100,224,MARKER_UPDATE,ArUco ID 224
432012537843500,225,MARKER_UPDATE,ArUco ID 225
432013546164100,226,MARKER_UPDATE,ArUco ID 226
432014562807100,227,MARKER_UPDATE,ArUco ID 227
432015571192400,228,MARKER_UPDATE,ArUco ID 228
432016596134100,229,MARKER_UPDATE,ArUco ID 229
432017596890500,230,MARKER_UPDATE,ArUco ID 230
432018621044400,231,MARKER_UPDATE,ArUco ID 231
432019621065200,232,MARKER_UPDATE,ArUco ID 232
432020629297200,233,MARKER_UPDATE,ArUco ID 233
432021630188300,234,MARKER_UPDATE,ArUco ID 234
432022645931700,235,MARKER_UPDATE,ArUco ID 235
432023662572600,236,MARKER_UPDATE,ArUco ID 236
432024678413700,237,MARKER_UPDATE,ArUco ID 237
432025695856700,238,MARKER_UPDATE,ArUco ID 238
432026704206800,239,MARKER_UPDATE,ArUco ID 239
432027713341000,240,MARKER_UPDATE,ArUco ID 240
432028729126300,241,MARKER_UPDATE,ArUco ID 241
432029729173700,242,MARKER_UPDATE,ArUco ID 242
432030745741200,243,MARKER_UPDATE,ArUco ID 243
432031762378200,244,MARKER_UPDATE,ArUco ID 244
432032762380600,245,MARKER_UPDATE,ArUco ID 245
432033779839300,246,MARKER_UPDATE,ArUco ID 246
432034795632600,247,MARKER_UPDATE,ArUco ID 247
432035812273300,248,MARKER_UPDATE,ArUco ID 248
432036820703200,249,MARKER_UPDATE,ArUco ID 249
