frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
50,431903586772106,nan,nan,-1.5398,1.7654,2.3000,3.0392,2.5184,2.3573,1.4888,0.4837,1.9259,0.9104,2.6931
51,431903617284504,nan,nan,-1.0457,0.5593,3.5429,3.1992,2.5999,2.3828,1.4399,0.4258,1.5717,1.7673,2.2682
52,431903647796901,nan,nan,-2.7959,1.6386,2.4634,3.0254,2.7757,2.3918,1.1112,0.7906,2.1882,0.8383,3.0454
53,431903678309299,nan,nan,-2.1864,1.3212,2.2171,2.7353,3.0602,2.6138,0.4922,1.3453,2.0746,1.0630,1.0926
54,431903708821696,nan,nan,-0.7179,1.1727,2.3879,2.9955,2.6322,1.9463,1.9152,0.4792,2.1965,0.7998,3.8107
55,431903739334094,nan,nan,-0.9150,1.0308,2.8566,3.3068,2.4423,2.0901,1.7164,0.6684,1.8932,1.9518,1.6398
56,431903769846491,nan,nan,0.1868,0.8427,2.7428,3.1499,2.3611,1.7337,2.1112,0.9189,1.8517,1.1388,2.2657
57,431903800358889,nan,nan,-1.9689,0.8639,3.1371,nan,nan,1.7649,2.3029,0.4057,2.2368,0.9197,1.9336
58,431903830871286,nan,nan,-1.8974,0.6650,2.9618,nan,nan,1.9639,1.8357,0.6286,2.2874,0.8673,2.8664
59,431903861383684,nan,nan,1.0839,0.5092,2.1538,2.4471,2.7988,2.3069,1.7185,0.5444,2.5369,0.4189,2.5437
60,431903891896081,nan,nan,1.8219,0.2754,2.6283,3.6157,1.9047,2.6169,1.5548,0.5005,2.2424,0.9566,1.8223
61,431903922408479,nan,nan,2.1504,-1.1485,2.6825,3.6661,2.2657,1.9818,2.0193,0.3920,2.5190,0.9758,1.1001
62,431903952920876,nan,nan,2.7942,-0.4001,2.3813,3.7020,1.6652,2.5379,1.5858,0.5720,2.9252,-0.1172,3.0039
63,431903983433274,nan,nan,4.5226,-0.1062,1.7300,4.1747,1.9217,2.4245,1.7070,0.6705,1.8439,0.3303,5.1697
64,431904013945671,nan,nan,2.4719,0.7180,1.9968,3.9406,1.1424,3.0565,1.7969,1.3297,1.3141,0.7358,2.8273
65,431904044458069,nan,nan,2.1184,-0.9518,2.5484,4.2455,1.3714,2.6758,1.8752,1.1831,1.3636,0.7953,3.6937
66,431904074970466,nan,nan,2.1864,-0.5293,2.8774,3.5082,1.2985,3.2202,1.3720,1.7565,0.8879,0.9176,3.8002
67,431904105482864,nan,nan,0.9085,1.0012,2.1575,2.4646,2.3278,3.0185,1.6791,1.2076,1.2017,1.0127,2.9847
68,431904135995261,nan,nan,2.9586,-1.7962,2.8741,2.8854,1.6528,3.2195,1.6151,0.5347,2.0364,1.2989,0.7003
69,431904166507659,nan,nan,4.6867,-3.3756,3.0171,2.4720,2.3551,3.1700,2.2494,0.3716,1.9731,0.4613,1.9860
70,431904197020056,nan,nan,nan,-2.9801,5.1679,1.7143,3.3112,2.3545,2.1598,1.3574,1.1878,1.4226,1.1396
71,431904227532454,nan,nan,2.4450,-2.6150,2.9013,2.3114,4.0599,1.7470,2.0749,1.1683,1.3806,1.1973,1.0099
72,431904258044851,nan,nan,-2.2727,1.5073,3.1634,2.1599,3.5756,2.4903,1.9308,1.6777,0.8571,1.5455,1.4414
73,431904288557249,nan,nan,1.9620,0.9032,1.8115,3.2613,2.7695,2.8113,1.5465,1.6638,1.8209,1.9513,0.6876
74,431904319069646,nan,nan,2.7953,0.3768,2.0470,2.8076,2.8191,3.1666,1.8688,0.9479,2.0694,1.2488,1.1743
75,431904349582044,nan,nan,-2.1935,2.1171,2.1052,3.5655,2.2661,3.2103,2.1381,0.9085,1.8403,1.9836,1.1048
76,431904380094441,nan,nan,-0.1174,0.0999,2.3865,2.9935,2.4529,3.7685,2.0376,0.5731,2.2689,1.2665,1.4942
77,431904410606839,nan,nan,0.9500,0.3197,1.5256,3.9773,2.4937,3.6767,1.5921,1.2597,1.1473,2.0294,0.8897
78,431904441119236,nan,nan,-0.7252,0.9976,1.7567,4.3486,2.3936,3.8326,0.9595,1.8323,1.1137,2.0417,1.0068
79,431904471631634,nan,nan,2.2695,-1.2957,2.5689,4.4349,2.3274,3.3958,1.4691,2.1152,1.0080,2.0789,0.7085
80,431904502144031,nan,nan,1.0905,-0.3398,1.9209,4.3509,2.1606,3.1621,1.6095,1.3953,1.8113,1.8765,1.0402
81,431904532656429,nan,nan,0.8939,0.4624,2.2630,4.0100,2.3117,2.9146,1.5517,1.1773,1.7786,1.3660,1.8019
82,431904563168826,nan,nan,2.6546,-2.1297,1.4975,3.1394,2.2619,2.9392,1.7047,0.9499,2.1040,1.4595,1.1828
83,431904593681224,nan,nan,3.1978,-1.9385,1.0201,2.9387,2.7137,1.6261,1.7568,1.3620,1.5186,1.4753,0.5608
84,431904624193621,nan,nan,-0.9805,2.3220,1.0601,nan,nan,1.4301,1.6522,1.6124,0.7745,1.7183,1.5955
85,431904654706019,nan,nan,0.0226,0.5036,0.7762,3.6948,2.0037,1.1057,1.4798,1.2719,0.6272,1.9826,1.0148
86,431904685218416,nan,nan,2.9112,-0.7796,1.6990,3.5691,2.0696,1.1987,1.3810,1.0988,1.2877,0.9892,1.0888
87,431904715730814,nan,nan,0.3215,-0.0430,0.5818,4.0787,2.0982,1.8136,2.3966,0.9505,0.7835,0.9816,1.6351
88,431904746243211,nan,nan,1.2425,-0.7996,2.1340,3.1731,1.7098,3.1776,1.8126,1.2702,1.0727,2.3278,0.9590
89,431904776755609,nan,nan,-0.0936,0.4897,1.5046,3.4716,2.0752,2.6080,2.0237,1.4939,3.9696,-1.4425,1.3447
90,431904807268006,nan,nan,3.5843,-1.3686,1.7014,3.6681,2.3071,2.5866,1.4531,1.4689,0.8066,2.3247,0.0868
91,431904837780404,nan,nan,nan,-2.5329,1.9743,2.5660,4.0027,1.6312,1.5118,0.4905,1.4960,2.6891,-0.1360
92,431904868292801,nan,nan,-0.1379,0.8003,1.0653,2.9106,3.1029,1.9473,1.7432,0.9576,1.4094,1.1495,1.5040
93,431904898805199,nan,nan,3.6037,-3.6709,2.5186,3.0946,2.4020,2.7890,1.2480,2.1653,0.6070,0.9820,1.1617
94,431904929317596,nan,nan,0.6111,-0.8330,2.4693,3.6230,2.6867,2.3201,1.6711,1.1657,1.3433,0.7353,2.0046
95,431904959829994,nan,nan,-0.5961,-0.2679,1.5544,3.0367,3.4099,2.5034,1.7302,1.0622,1.3841,0.7072,1.8483
96,431904990342391,nan,nan,0.3337,-2.6139,3.5742,3.3175,2.1595,2.5446,2.1189,0.4272,1.3639,1.1294,2.5381
97,431905020854789,nan,nan,-2.7629,1.0419,1.9893,3.8780,2.4967,2.2543,1.7119,1.0558,1.0488,1.4129,0.1864
98,431905051367186,nan,nan,1.8524,-3.3702,1.6383,3.8644,3.2214,2.0901,1.3081,0.4396,2.5772,0.5800,0.7266
99,431905081879584,nan,nan,0.5003,-2.2511,2.8125,3.9386,2.6664,2.7598,0.3093,1.1284,2.5536,0.5092,1.4471
100,431905112391981,nan,nan,1.8142,-2.9281,1.6340,3.7197,3.4107,2.2783,0.1662,1.1278,1.1373,1.2447,1.8720
101,431905142904379,nan,nan,1.5756,-2.9679,2.1410,3.9576,2.5531,2.0176,0.7881,2.2232,0.2826,0.9540,1.6970
102,431905173416776,nan,nan,0.1629,-1.2881,2.4586,4.0401,2.8789,1.5286,0.5672,1.6081,0.7788,1.4446,1.6502
103,431905203929174,nan,nan,2.3433,-2.5413,2.7561,3.4354,2.3284,2.5370,1.0778,1.1951,1.4558,0.8984,nan
104,431905234441571,nan,nan,-1.6177,0.0348,2.3662,4.4289,2.0576,2.0232,2.5404,1.0915,0.6927,1.2379,1.5751
105,431905264953969,nan,nan,0.1172,-1.1924,2.6724,4.3159,2.4413,3.0187,1.2786,1.8639,1.0424,0.4278,2.3485
106,431905295466366,nan,nan,2.0642,-0.3942,2.4108,4.1979,2.6860,1.8443,2.8145,1.8406,1.1812,0.7817,1.9380
107,431905325978764,nan,nan,0.4587,-1.5836,2.7420,3.6051,2.6771,3.5559,2.2306,1.3771,1.1978,1.1468,1.4308
108,431905356491161,nan,nan,-1.3338,-1.3834,1.6056,4.7859,2.2753,2.8496,1.8404,2.3910,1.0859,1.0479,nan
109,431905387003559,nan,nan,1.4697,-1.5966,2.4966,4.2243,2.5003,2.1880,1.6552,2.4368,0.8832,1.0762,-0.1651
110,431905417515956,nan,nan,-1.0722,-1.0281,2.8085,2.8435,2.1662,2.3598,1.4849,1.6405,1.4786,0.3361,1.4494
111,431905448028354,nan,nan,-1.8073,-2.1045,2.7069,2.8831,2.5653,1.5028,1.6785,1.5008,1.2417,0.9953,2.6002
112,431905478540751,nan,nan,-1.5956,-0.6594,1.7995,2.9342,2.1606,0.8779,1.4500,1.4943,1.6423,0.5832,0.7969
113,431905509053149,nan,nan,-2.1788,-0.4373,2.8641,3.1785,2.1154,1.1919,1.2506,1.4600,1.3551,0.9382,0.6478
114,431905539565546,nan,nan,-1.9926,-0.3092,2.1939,3.5017,2.2038,1.3631,1.4440,1.6502,1.4546,0.2865,2.4127
115,431905570077944,nan,nan,-3.6042,0.1049,2.3136,3.6112,2.4042,1.7860,0.5515,2.4437,0.7247,1.3802,1.8947
116,431905600590341,nan,nan,-1.1041,-0.9836,2.3939,2.2499,3.8503,1.6884,0.9980,2.3126,1.5124,1.8841,1.4450
117,431905631102739,nan,nan,-1.1494,-0.7348,1.5987,2.8325,2.7878,2.1993,2.1079,0.7488,2.3950,1.0217,1.7632
118,431905661615136,nan,nan,-0.4647,-2.6544,3.1926,1.8899,2.4990,2.0404,2.7583,0.1946,2.0048,1.1982,-2.1129
119,431905692127534,nan,nan,0.5146,-2.6626,3.5357,2.1034,2.7144,1.2479,2.2412,0.7208,1.7049,0.6127,-1.4683
120,431905722639931,nan,nan,-1.2229,-4.7156,3.5244,2.5303,2.1380,0.9117,2.3480,1.2551,0.5943,-0.2638,2.0539
121,431905753152329,nan,nan,-0.5407,-2.0323,1.4850,3.0344,2.5294,0.5302,2.4925,0.8892,0.3011,0.7718,-0.0804
122,431905783664726,nan,nan,0.6403,-2.4502,1.8230,2.7038,2.2648,0.8074,1.7547,1.2356,0.7716,0.2926,0.8192
123,431905814177124,nan,nan,-1.4353,-2.5797,1.6859,2.2877,2.5586,-0.0128,1.1364,1.2909,1.0899,-0.0697,2.4424
124,431905844689521,nan,nan,-1.7369,-1.3907,0.2287,3.8904,1.3020,0.5953,0.9408,0.9938,1.1756,0.3632,1.3302
125,431905875201919,nan,nan,nan,-2.9235,2.2042,2.6004,1.9134,0.7877,1.4004,0.6304,1.4010,0.6922,1.2942
126,431905905714316,nan,nan,nan,-2.0846,1.2974,3.0735,1.8490,1.5030,0.7460,1.1809,1.3713,1.2271,1.6662
127,431905936226714,nan,nan,0.9573,-1.1375,0.6644,3.0555,1.7771,1.8556,1.5906,1.1244,0.5479,2.2455,1.4989
128,431905966739111,nan,nan,-1.9773,-0.2016,0.4595,2.7306,2.5866,2.1729,0.8343,1.4697,1.0663,1.8184,3.7716
129,431905997251509,nan,nan,-2.4276,-1.1512,0.9737,3.1357,1.8783,2.7535,1.2109,2.0970,0.6569,1.3704,1.0741
130,431906027763906,nan,nan,-0.3539,-3.1600,0.5504,3.4075,1.8559,2.7911,1.4749,1.1455,0.9309,1.5795,0.9548
131,431906058276304,nan,nan,-1.2925,-1.2868,0.5473,3.3003,1.9303,1.4740,1.1507,1.6141,1.1655,0.3157,1.8918
132,431906088788701,nan,nan,1.1996,-3.4335,0.0703,2.0200,1.7300,1.6593,0.5995,2.3766,0.3521,0.5431,1.0224
133,431906119301099,nan,nan,-1.7121,-0.6725,0.0292,1.9664,1.7616,2.2043,0.1879,1.8992,0.6589,0.4487,1.5309
134,431906149813496,nan,nan,2.2952,-5.8265,-0.4238,2.6169,2.2515,2.3345,0.0396,1.6637,1.1291,1.0305,0.5822
135,431906180325894,nan,nan,-6.1074,-2.3938,1.7119,3.3601,1.3283,1.8007,0.5727,1.1763,1.7227,0.2762,1.8206
136,431906210838291,nan,nan,-5.2453,-0.9701,1.3319,2.9590,1.8767,1.5049,1.4849,0.2811,1.1991,1.5352,nan
137,431906241350689,nan,nan,1.3375,-6.7976,1.2481,3.6669,1.5516,2.0961,1.2876,0.5703,0.6026,2.4144,-0.4953
138,431906271863086,nan,nan,-2.8016,-4.6465,0.9804,3.5568,1.4538,2.9073,0.3240,0.6181,0.9386,2.5911,0.3254
139,431906302375484,nan,nan,-1.4152,-6.3756,-0.8659,4.3192,1.3216,2.6704,0.3561,1.7675,0.4821,1.2039,0.0448
140,431906332887881,nan,nan,-2.4922,-5.4472,0.1463,3.5030,1.3538,2.3968,-0.0345,2.0101,0.5944,0.8952,-0.2927
141,431906363400279,nan,nan,-1.6930,-4.2003,0.7764,4.3176,0.6853,2.0722,-0.0692,1.5438,1.0266,1.3145,0.5753
142,431906393912676,nan,nan,-1.8475,-5.0014,0.8001,3.4058,1.2322,2.2793,-0.4040,1.8955,-1.0154,nan,nan
143,431906424425074,nan,nan,0.2222,-5.7691,0.3848,2.9100,1.1616,2.2059,1.5339,1.2622,1.7660,nan,nan
144,431906454937471,nan,nan,-0.1648,-2.2930,-1.7969,3.3758,1.6972,3.0450,1.9455,1.1869,nan,nan,nan
145,431906485449869,nan,nan,nan,-2.3948,-1.3975,3.1601,3.3072,1.8440,nan,nan,3.7501,-1.1514,1.1514
146,431906515962266,nan,nan,-1.6982,-5.4287,-0.5660,2.7580,2.0605,3.7508,1.5309,0.9736,1.0172,2.8213,2.9624
147,431906546474664,nan,nan,-0.5913,-4.5536,-0.1482,2.5160,3.9821,3.9432,-0.3930,0.1500,nan,nan,nan
148,431906576987061,nan,nan,-0.7699,-2.7132,-1.4225,2.6644,2.7664,3.6841,nan,nan,3.2846,0.8779,2.5535
149,431906607499459,nan,nan,-2.5624,-3.3899,-0.6065,2.3214,2.1539,4.2386,1.6468,0.4834,1.4922,3.4556,nan
150,431906638011856,nan,nan,-4.3065,-3.7529,0.4163,2.2036,4.4130,-0.5760,4.1008,0.7310,nan,nan,nan
151,431906668524254,nan,nan,0.7431,-5.2851,-2.6630,6.7562,1.5693,1.8944,4.6914,-1.0768,2.9799,nan,nan
152,431906699036651,nan,nan,nan,-3.0347,-0.4611,2.3983,2.4036,4.0097,2.5881,-0.0003,nan,nan,1.2785
153,431906729549049,nan,nan,-0.0109,-4.2563,-0.3066,2.8924,2.3722,4.4851,2.2569,2.5208,1.9387,-1.9285,3.6239
154,431906760061446,nan,nan,0.7918,-3.4167,0.0272,2.2931,2.5958,4.1108,4.3565,1.4734,0.3885,2.8943,-1.1989
155,431906790573844,nan,nan,nan,-3.9916,1.1604,2.6178,2.7343,3.5349,3.4667,2.5954,0.0373,nan,nan
156,431906821086241,nan,nan,nan,-0.4170,-2.9169,3.3625,2.1452,2.6921,5.3231,2.5019,nan,nan,nan
157,431906851598639,nan,nan,nan,-2.5777,-0.4026,3.1014,3.2493,5.1251,1.9035,2.2764,1.4855,1.4502,2.7927
158,431906882111036,nan,nan,nan,nan,-0.7768,3.4261,2.9934,5.3631,2.0322,3.8059,2.4413,3.7344,1.1821
159,431906912623434,nan,nan,nan,nan,-0.6503,3.3458,3.1338,5.7728,3.7553,2.2990,0.9108,0.9866,6.6889
160,431906943135831,nan,nan,nan,nan,0.7793,2.7223,2.8418,7.2629,4.1296,1.6226,1.9624,2.5996,1.7653
161,431906973648229,nan,nan,nan,-4.3059,-0.6612,2.4952,3.0352,7.1541,3.6871,2.9572,1.8053,2.6045,2.2647
162,431907004160626,nan,nan,nan,-3.9143,-0.5168,2.5968,2.8459,6.5414,3.1407,2.8455,2.8382,1.5531,2.5912
163,431907034673024,nan,nan,nan,nan,-1.3810,2.0962,2.1376,6.0734,3.3198,3.3202,1.0418,3.2520,1.3072
164,431907065185421,nan,nan,nan,nan,-0.4634,1.6455,2.9038,5.9475,2.4754,3.4989,0.6518,2.5858,1.7135
165,431907095697819,nan,nan,nan,nan,0.1430,1.0701,2.9617,6.0185,3.1093,2.9735,2.4101,0.4346,1.9707
166,431907126210216,nan,nan,nan,nan,-1.4306,1.3829,3.4255,6.0378,3.9415,2.2905,2.4734,1.1732,3.2903
167,431907156722614,nan,nan,nan,nan,-0.9084,1.9886,2.7185,6.6953,3.9636,3.5225,1.1074,0.7157,2.5294
168,431907187235011,nan,nan,nan,-6.6554,-1.1927,1.6683,2.7831,6.1147,4.5529,3.1138,1.3340,1.1684,2.1881
169,431907217747408,nan,nan,nan,nan,-0.7991,1.3069,3.8849,5.6896,4.5796,2.6849,2.3324,0.7992,1.9141
170,431907248259806,nan,nan,nan,nan,-0.3138,0.8191,3.7482,6.2345,4.9069,2.0816,2.3571,0.2090,2.8285
171,431907278772203,nan,nan,nan,nan,-0.5111,1.0244,4.3587,5.7402,4.7508,2.5749,2.1826,0.9774,2.3421
172,431907309284601,nan,nan,nan,nan,0.3792,1.5200,3.9968,5.7744,4.9275,2.6969,2.2207,1.6812,2.0055
173,431907339796998,nan,nan,nan,nan,-1.3581,2.1736,2.9080,6.5109,4.4488,2.9314,1.4997,2.5930,0.7196
174,431907370309396,nan,nan,nan,nan,-3.0649,2.0418,3.5238,5.7562,4.6370,2.7269,2.2751,1.0377,1.7513
175,431907400821793,nan,nan,nan,nan,-2.3622,1.5599,3.5379,5.8045,4.5693,2.5818,1.8179,1.6926,1.5834
176,431907431334191,nan,nan,nan,nan,0.4609,2.0987,3.1722,5.5998,4.1412,2.8578,1.9605,1.1818,2.6518
177,431907461846588,nan,nan,nan,nan,-0.5265,2.0125,4.1339,5.8241,3.5852,3.5971,1.3266,1.5426,2.1510
178,431907492358986,nan,nan,nan,nan,0.0687,1.7985,4.0433,5.5690,3.8707,3.5385,1.8533,1.7296,1.6717
179,431907522871383,nan,nan,nan,-3.8932,-0.0267,1.5524,3.4905,6.8478,3.8946,3.7066,1.3667,2.0786,1.3415
180,431907553383781,nan,nan,nan,nan,0.1411,2.6633,3.2695,7.6610,2.4887,3.2406,2.0399,1.9266,1.6055
181,431907583896178,nan,nan,nan,nan,0.5425,1.8518,3.3628,7.1417,2.9874,3.4862,2.3519,1.1881,1.9566
182,431907614408576,nan,nan,nan,nan,-1.0721,2.2903,3.0545,6.5349,4.3579,2.3358,2.7793,1.0743,2.0252
183,431907644920973,nan,nan,nan,nan,-1.4613,2.4348,3.4526,6.2895,3.4968,3.5220,1.4564,1.9581,2.3829
184,431907675433371,nan,nan,nan,-2.3991,-0.8995,2.3411,3.2423,7.2752,3.2788,3.3287,2.6176,1.1989,1.8339
185,431907705945768,nan,nan,nan,-3.4731,2.0693,1.2639,3.4994,6.5197,3.8673,2.8432,-1.2910,4.8377,2.4568
186,431907736458166,nan,nan,nan,-3.4832,-0.3353,1.6329,3.3898,6.0725,4.2863,2.2655,1.6240,1.5996,1.5121
187,431907766970563,nan,nan,nan,-2.1472,-1.4619,1.4557,3.2499,5.1856,3.7941,2.8957,1.5115,1.2543,1.7785
188,431907797482961,nan,nan,nan,-5.8828,-1.2990,1.1544,3.3400,5.5371,3.3172,2.6081,1.8564,0.6736,2.2206
189,431907827995358,nan,nan,nan,-4.1608,-0.4028,0.6238,4.2261,4.9923,3.5557,2.1717,1.6826,1.1171,2.9397
190,431907858507756,nan,nan,nan,-3.4631,0.0642,0.5694,3.7639,5.2385,4.0230,1.9401,2.0220,1.7419,2.8553
191,431907889020153,nan,nan,nan,-2.8787,0.6565,0.4737,3.3474,5.6330,4.7098,1.9138,1.9884,1.4399,2.4538
192,431907919532551,nan,nan,1.5252,-2.9621,0.4728,0.5605,3.6204,6.4030,4.6106,2.3233,2.4784,1.0681,2.8427
193,431907950044948,nan,nan,1.3779,-4.3001,1.7679,0.6189,3.2260,6.5625,4.7290,2.5933,1.9394,1.1729,2.3490
194,431907980557346,nan,nan,0.0097,-1.2293,0.7251,0.8794,3.2412,5.9010,4.4380,1.5020,nan,nan,-0.5976
195,431908011069743,nan,nan,3.7766,-3.0221,0.4633,1.1365,3.0190,6.0801,3.0844,1.9422,1.4009,1.7233,nan
196,431908041582141,nan,nan,nan,-5.0578,1.0940,1.2450,2.8807,5.7117,3.4576,1.6542,3.0048,2.4156,-2.6211
197,431908072094538,nan,2.7447,5.1483,-1.4701,-0.0587,0.6389,4.6615,3.7810,1.8911,4.5242,3.5454,-0.5276,nan
198,431908102606936,nan,nan,nan,-1.9907,-0.1185,0.3905,5.3369,3.3781,4.3158,1.1137,3.8865,1.2273,0.6511
