frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
38,1026437627329411,-3.8770,2.5583,0.5734,2.1027,-0.9446,-1.5877,0.0111,0.3924,-1.1082,0.8513,0.1008,0.5633,-0.8731
39,1026437660324195,-0.0554,0.9111,0.2153,2.3501,-1.2066,-1.5490,0.0899,0.7676,-0.5560,0.5780,-0.4242,0.9759,-0.7714
40,1026437693318980,-0.9681,0.9869,0.6831,2.9489,-1.4686,-1.5102,-0.1636,0.6860,-0.9952,0.6326,-0.1993,1.3198,-1.3052
41,1026437726313765,-1.3947,0.7115,1.0496,2.5055,-0.7023,-1.4794,-0.6715,1.1452,-0.8232,0.6527,-0.5357,1.2607,0.5653
42,1026437759308550,-1.4112,0.6336,1.2213,2.3315,-1.3958,-1.0620,-0.5868,1.1472,-0.4920,0.2863,0.6291,0.1996,-0.4317
43,1026437792303334,-1.4680,0.3489,2.3329,1.3097,-0.6482,-1.6497,0.3822,-0.1352,-0.5152,0.9983,-0.5011,0.6492,0.3930
44,1026437825298119,-1.2652,0.1991,1.3415,3.0096,-0.9301,-1.9172,0.6012,-0.0454,-0.3325,0.5464,0.2086,0.3564,0.7130
45,1026437858292904,-2.5164,0.3157,0.7725,3.7177,-1.0820,-1.8427,0.3772,0.5389,-0.6664,1.0388,-0.4552,0.9477,-0.0554
46,1026437891287689,-2.5038,0.3097,2.1134,2.4529,-1.0872,-1.8025,0.3098,0.5984,-0.5000,1.1189,0.1433,0.4423,0.3231
47,1026437924282473,-2.0188,0.6754,1.2610,2.1222,-0.3672,-1.5712,-0.3723,1.2480,-1.1155,0.8810,0.5044,-0.0177,0.0226
48,1026437957277258,-1.5339,0.7185,1.1125,2.6205,-1.3002,-1.5465,0.4637,0.5047,-0.1819,0.0799,0.8885,-0.3445,1.2688
49,1026437990272043,-0.8453,-0.2684,0.6264,2.7191,-1.1363,-1.2451,0.1242,1.2154,-1.0470,0.9424,-0.9778,1.5934,-0.2664
50,1026438023266828,-0.1567,-0.7939,0.0901,3.4813,-1.3476,-1.6878,-0.2219,1.0581,-0.2176,1.1654,-1.2039,0.8159,1.0452
51,1026438056261613,-0.4762,-0.3604,-0.1541,2.8082,-0.8176,-1.8280,-0.1917,0.9981,-0.3409,1.0543,-0.7611,0.5239,0.9646
52,1026438089256397,-1.8111,0.0390,1.4764,1.6098,-0.4466,-1.9354,-0.2673,0.4590,-0.4642,0.9431,-0.4841,1.0491,1.0788
53,1026438122251182,-1.9113,0.1540,1.2411,1.9752,-0.4840,-1.9123,-0.5037,-0.3525,-0.5875,0.8320,-1.7360,1.7503,1.6197
54,1026438155245967,-1.6170,0.5263,-0.2240,4.4998,-2.1493,-1.7835,-1.0212,-0.7429,-0.7747,0.3061,0.3403,-0.0612,0.7565
55,1026438188240752,-1.3843,0.5446,0.4974,3.8342,-2.0528,-2.2559,-0.8371,-0.9869,-1.3012,0.9343,-0.7807,0.3688,0.9482
56,1026438221235536,-1.9567,0.5655,0.3099,4.3374,-2.2322,-2.2945,-1.3718,-0.5736,-0.9582,0.3396,-0.7125,0.7489,0.3402
57,1026438254230321,-1.6952,0.4579,0.7290,3.4904,-2.0633,-1.9313,-1.0333,-0.8385,-0.9894,0.4607,-0.0446,0.0758,0.4378
58,1026438287225106,-0.3663,-0.9596,0.1286,3.8485,-1.4613,-2.0001,-1.0323,-0.0645,-1.5505,0.6462,-1.2988,1.2834,1.3222
59,1026438320219891,-1.8051,0.2565,0.1185,2.8736,0.0495,-2.2297,-1.0847,-0.0545,-1.3791,0.6462,1.3670,-0.8414,1.0550
60,1026438353214675,-1.8300,-0.1149,0.2461,3.1489,-0.0675,-2.0074,-0.7850,-0.0911,-1.2076,0.6462,-0.4596,0.7468,0.6540
61,1026438386209460,-2.0220,-0.2230,0.4454,3.0330,0.1226,-1.9630,-0.7813,0.4177,-1.0361,0.6462,-0.8053,1.2734,0.3297
62,1026438419204245,-1.6912,-0.5206,0.7013,2.5530,0.2494,-1.3896,-0.2877,-0.5070,-0.6981,0.7735,1.9429,-1.9938,0.9931
63,1026438452199030,-2.0144,-0.8553,1.5065,3.1166,0.0597,-1.6539,0.2546,-0.1778,-0.5617,0.4820,0.9826,-0.6049,-0.2421
64,1026438485193815,-1.9090,-0.5001,0.9568,3.8446,-0.1591,-1.2662,0.0800,0.5759,-0.7401,0.0169,0.4351,-0.1144,0.3514
65,1026438518188599,-4.3520,0.5658,1.4849,2.9458,1.0172,-1.4279,0.4209,0.4231,-0.3753,0.2561,0.0045,0.2769,-0.2574
66,1026438551183384,-3.9491,0.1120,0.8222,4.3678,0.8604,-0.7220,-0.5495,0.7780,-0.0106,0.4953,0.5046,-0.0683,0.0559
67,1026438584178169,-3.3696,-0.2656,0.7388,4.1757,0.7080,-0.3061,0.2829,0.5410,-0.6002,0.6435,0.6313,-0.1481,0.4584
68,1026438617172954,-3.5017,-0.6211,0.3422,3.2908,2.3889,-0.2737,-0.0645,0.8885,-0.4016,0.2260,-0.6189,0.8662,-0.0946
69,1026438650167738,-4.2104,-0.2899,0.7909,2.7231,1.8307,-0.3163,0.1379,0.8614,-0.6413,0.4206,0.6502,-0.2955,0.5956
70,1026438683162523,-3.5299,-1.0304,0.1908,4.9430,0.6004,-0.2295,0.3198,0.4969,-0.1241,0.6395,0.1602,0.1060,0.8515
71,1026438716157308,-3.6734,-1.6034,0.1875,4.3891,1.4669,-0.3852,0.2854,0.8218,-0.4640,0.4605,-0.1440,0.0045,1.2314
72,1026438749152093,-5.0484,-1.6488,0.6205,3.9919,1.4640,-0.7885,0.0938,0.6118,-0.5829,0.6199,-0.3088,0.2297,2.4982
73,1026438782146877,-4.0570,-1.4888,0.4544,4.5082,0.7757,-0.9581,-0.8450,0.3711,-0.6269,0.2277,-0.3683,0.4052,2.2543
74,1026438815141662,-4.1473,-1.6012,1.1163,3.6598,0.6347,-1.6592,-0.6232,-0.6199,-0.8683,0.6861,-0.5162,0.5806,2.0105
75,1026438848136447,-4.7057,-1.7301,0.9474,3.6782,0.5679,-1.5513,-1.9816,-0.2844,-1.8410,0.8965,-1.0101,0.9375,1.7666
76,1026438881131232,-5.6607,-0.8018,0.9044,3.4157,0.5011,-2.0789,-2.0151,-1.5101,-0.8053,0.0273,-0.4810,0.1030,1.5228
77,1026438914126017,-4.0862,-1.5246,0.7046,3.7111,0.3976,-2.8341,-2.0269,-1.5855,-1.8456,0.5118,-1.3282,1.1318,1.2789
78,1026438947120801,-4.1427,-1.1729,0.5214,3.4129,0.5633,-3.1600,-2.5017,-1.8104,-1.9491,0.0180,0.1125,0.1265,-0.6713
79,1026438980115586,-3.2547,-2.3591,0.2340,3.4506,1.3658,-3.5154,-2.6878,-2.2558,-2.2897,0.7503,-1.0501,0.2607,-0.9294
80,1026439013110371,-4.3755,-1.4268,0.6550,3.0719,0.7725,-3.5231,-2.1163,-2.6067,-1.9868,0.2251,0.0098,0.1935,0.0358
81,1026439046105156,-2.9817,-0.9710,0.3860,3.3276,0.5207,-2.9667,-2.2899,-1.3782,-2.0542,0.2649,-1.5922,1.4576,-0.9118
82,1026439079099940,-4.0785,-1.2373,1.3086,3.5847,-0.4837,-2.6712,-2.0434,-0.7935,-2.1217,0.3046,-0.9156,0.2640,-1.0271
83,1026439112094725,-3.5315,-2.8839,0.2855,4.7002,-0.5662,-2.5682,-1.7383,-1.1719,-0.9897,0.2751,-1.0754,0.5241,-1.1424
84,1026439145089510,-4.2575,-1.6530,0.4688,4.5112,-0.3557,-2.5488,-1.8477,-0.2621,-1.0087,-0.0202,0.1699,-0.4661,-0.4834
85,1026439178084295,-5.3158,-1.3749,0.3277,4.6332,-0.4069,-2.7703,-1.0662,-1.0144,-0.9257,0.3338,-0.8607,0.3110,0.1757
86,1026439211079080,-5.4499,-1.5083,-0.1815,5.0567,-0.0928,-3.0639,-0.9329,-0.3645,-1.9763,0.9151,-1.0005,0.6486,-0.9909
87,1026439244073864,-5.4522,-1.3037,0.1160,4.7078,0.0193,-2.9983,-1.5577,-0.0792,-1.3758,-0.0531,-0.9419,0.5487,-0.5389
88,1026439277068649,-2.1501,-1.0303,-0.6337,4.6092,-0.2317,-3.1984,-1.9697,0.2337,-2.2224,0.8447,-1.2514,0.4273,0.9319
89,1026439310063434,-4.1394,-1.9662,-0.7711,4.5141,-0.3095,-3.1943,-2.0778,-1.0500,-1.6594,0.1818,-0.3416,0.2259,0.5891
90,1026439343058219,-3.3484,-4.0220,-0.2620,3.6291,0.1187,-3.5182,-2.5092,-1.1041,-2.0487,0.4829,-1.1993,0.7274,1.6591
91,1026439376053003,-5.3436,-1.6126,1.1173,1.9463,0.4842,-4.3037,-2.3264,-1.2938,-1.9126,0.1113,-1.0557,-0.1604,2.7291
92,1026439409047788,-4.1893,-2.5094,-0.5912,3.0873,0.8417,-4.6150,-2.9019,-1.8360,-1.8706,0.1148,-0.7873,-0.0230,1.5547
93,1026439442042573,-5.4058,-2.0854,0.5361,3.1082,-0.1726,-4.3011,-3.0927,-1.6630,-2.1459,0.4348,-1.8271,0.4045,0.3802
94,1026439475037358,-5.4189,-2.1978,1.0956,1.5223,1.0152,-4.2075,-3.9520,-1.6365,-1.9577,-0.2682,-1.7003,0.7393,-0.7943
95,1026439508032142,-5.4320,-2.3913,1.3096,1.8844,0.9202,-4.6594,-3.5753,-2.3755,-1.8424,-0.1702,-0.7808,-0.5107,-2.1282
96,1026439541026927,-4.3469,-2.4582,-0.5792,4.3336,0.1988,-4.7350,-3.4284,-2.1007,-2.2532,0.0085,-2.9344,1.7317,-1.3336
97,1026439574021712,-5.1143,-2.7357,-0.0241,4.1271,0.0213,-4.7027,-3.6567,-2.5607,-2.6641,0.1872,-2.6267,1.5591,-0.9922
98,1026439607016497,-3.1695,-2.5520,-0.4614,4.8473,-1.0779,-4.1731,-4.5003,-1.8229,-3.0749,0.3659,0.0732,-1.2290,-0.6507
99,1026439640011282,-3.0407,-1.7340,-0.5707,4.3884,-0.7205,-4.3277,-4.1599,-2.4850,-2.4300,-0.2359,0.9895,-2.1913,-0.4490
100,1026439673006066,-2.9119,-2.2460,-0.1812,3.5591,-0.1033,-4.2907,-3.8681,-2.3671,-2.8140,-0.2231,-0.6196,-0.3851,-1.3699
101,1026439706000851,-2.9739,-3.5679,-0.8711,4.2552,-0.4143,-4.6911,-3.7288,-2.0179,-2.2801,-0.8359,-0.0665,0.0376,-2.2909
102,1026439738995636,-3.7730,-2.6679,-0.2358,4.3111,-0.4520,-4.8055,-3.6761,-1.9443,-1.9889,-0.7609,-0.5679,0.1983,-0.9231
103,1026439771990421,-4.5873,-2.2394,-0.7523,4.2337,0.0814,-5.0416,-3.1245,-1.8445,-2.4010,-0.0532,-0.7683,-0.2779,0.4447
104,1026439804985205,-3.0501,-2.2343,-0.4652,3.5575,0.4200,-4.6998,-3.0501,-1.8441,-1.9837,-0.5316,-0.7062,-0.6404,0.8591
105,1026439837979990,-4.8657,-2.5387,-0.3311,4.1147,0.1608,-4.9680,-2.8922,-1.9277,-2.2787,-0.0119,1.3810,-2.0410,0.7414
106,1026439870974775,-4.8183,-2.3174,-0.9234,4.4957,-0.1615,-4.6981,-2.7324,-1.6945,-2.1284,-0.0644,1.2781,-1.7665,0.6236
107,1026439903969560,-3.3326,-2.0374,-0.2112,4.1955,-0.2431,-4.4554,-3.0179,-2.1495,-1.9781,-0.1169,-1.1864,0.3532,0.2643
108,1026439936964344,-4.3294,-2.8930,1.2689,1.4910,1.2139,-4.2310,-2.9861,-2.1576,-2.3172,0.2731,1.1851,-2.6855,0.4192
109,1026439969959129,-3.8468,-2.5618,-0.9656,4.7227,-0.7597,-4.4210,-3.0635,-1.2032,-2.8481,0.2099,-0.0167,-1.1059,-0.0983
110,1026440002953914,-4.8507,-1.8458,-0.7128,3.0000,-0.3212,-4.8474,-2.6920,-1.5293,-2.1038,-0.0654,0.5370,-1.1466,-0.6157
111,1026440035948699,-1.4907,-2.3501,-1.5025,2.4698,0.6141,-4.9799,-1.8569,-2.4469,-2.0922,0.0042,0.2914,-1.1628,-1.1332
112,1026440068943484,-3.3728,-1.9055,-0.6618,2.8101,-1.4882,-4.7592,-2.9695,-1.9731,-2.0258,-0.0017,0.0056,-0.5220,0.7246
113,1026440101938268,-3.1448,-0.8977,-1.0233,2.9299,-1.9252,-5.3858,-3.1366,-1.8942,-2.7722,-0.2475,-0.7464,0.0975,0.2959
114,1026440134933053,-2.9169,-1.6169,0.3080,1.4313,-1.2683,-6.0236,-3.1524,-2.4472,-2.9028,-0.4676,-0.6543,0.1174,-0.1328
115,1026440167927838,-3.3394,-0.9417,0.0307,1.7564,-1.2283,-6.1644,-4.0964,-2.7394,-2.8389,-0.5654,-0.2641,-0.4220,-0.5615
116,1026440200922623,-3.4302,-0.8871,0.3061,2.0083,-1.2415,-6.2162,-4.4082,-2.7979,-2.8237,-0.4090,1.0974,-3.1570,-0.9902
117,1026440233917407,-2.2847,-1.0279,0.2660,2.1319,-0.9567,-6.1916,-4.9915,-2.7866,-2.9685,-0.1716,-1.7613,0.3660,-0.6660
118,1026440266912192,-1.1392,-2.1643,0.2634,1.7609,-1.2140,-6.2792,-3.7326,-3.0768,-3.1133,0.0658,-0.9623,0.2087,-0.3418
119,1026440299906977,-2.2761,-1.0792,-0.1350,2.5620,-1.3356,-5.6911,-4.5251,-2.0527,-2.6314,-0.2367,-1.2333,0.1201,-0.0176
120,1026440332901762,-2.7076,-1.1793,0.5979,1.9280,-0.6356,-5.4183,-3.9664,-2.3195,-2.4099,-0.3256,-1.3713,0.2162,0.3066
121,1026440365896546,-3.2594,-1.1582,-0.1088,2.4576,0.5542,-4.9969,-2.9184,-2.4900,-2.0264,-0.3173,-0.9673,0.2212,0.6308
122,1026440398891331,-4.1800,-1.6631,0.3905,2.7662,-0.0456,-4.1265,-3.1782,-1.2341,-1.6429,-0.3090,-0.9827,0.1984,0.9550
123,1026440431886116,-3.4089,-1.6732,3.4729,0.8137,-0.6566,-3.8181,-2.1489,-1.4927,-1.6875,0.3157,-0.7582,0.3920,1.2792
124,1026440464880901,-3.4312,-1.8380,1.4188,3.6539,-0.5666,-3.8206,-1.4316,-1.7455,-0.8848,-0.2973,-0.2942,0.2235,1.6034
125,1026440497875686,-3.0251,-1.6134,0.9157,3.8719,-0.3616,-3.5433,-0.7346,-1.7602,-1.0318,-0.0965,-0.5204,-0.5851,2.6903
126,1026440530870470,-2.6189,-1.0705,-0.0557,3.9784,0.0038,-3.2335,-1.0056,-0.5336,-1.1788,0.1043,-3.4180,3.1545,-0.1142
127,1026440563865255,-3.1009,-0.7047,-0.6738,3.1398,0.0974,-2.7850,-0.7608,-0.3992,-1.1538,0.3151,0.1864,-0.3093,0.8321
128,1026440596860040,-3.4221,-0.9273,0.2419,3.3744,-0.8124,-2.3229,-0.9878,-0.2792,-1.1288,0.5259,-0.4385,0.0598,2.5115
129,1026440629854825,-2.7085,-0.9586,0.4490,3.4952,-0.4646,-3.0664,-1.0579,0.0174,-1.6665,0.7634,-0.1878,-0.3549,1.0010
130,1026440662849609,-2.5500,-0.6803,-0.3134,2.6232,0.6037,-3.2453,-0.7839,-0.9674,-1.2300,0.2287,1.0915,-1.1939,1.9032
131,1026440695844394,-2.4158,-0.8917,0.2264,3.2631,-0.7658,-2.9501,-1.4202,-1.2321,-1.2802,-0.4006,1.5104,-1.1869,1.5737
132,1026440728839179,-2.7313,-1.2049,-0.4277,4.1551,-0.5748,-3.4017,-1.7688,-0.9744,-1.3303,-1.0298,-0.4086,0.4722,2.2873
133,1026440761833964,-1.5048,-1.6689,-0.3596,2.9306,-0.1950,-3.3738,-1.5784,-2.2320,-1.7469,-0.2703,-1.8322,2.0231,1.0900
134,1026440794828748,-2.4868,-1.9911,0.0347,3.9302,-1.1321,-3.9161,-2.0523,-2.1719,-2.1029,-0.0338,0.6513,-1.3423,1.6186
135,1026440827823533,-2.8261,-1.1455,0.3792,3.3502,-0.6620,-3.8343,-2.6955,-1.8943,-2.2346,-0.3388,0.5496,-0.6551,1.4518
136,1026440860818318,-2.8058,-1.2731,0.0553,3.7739,-0.5290,-4.0565,-2.7413,-1.7261,-2.1321,-0.2455,-1.2785,0.2963,0.0564
137,1026440893813103,-1.7834,-1.6257,-0.4244,3.3969,-0.4465,-4.0068,-3.0111,-2.0898,-1.1906,-0.2175,-1.3575,0.3037,0.5004
138,1026440926807888,-2.4327,-0.7995,0.3976,2.8957,-0.6838,-3.8946,-2.5850,-1.9210,-1.5284,0.0361,0.2235,-0.4573,-0.1515
139,1026440959802672,-2.4932,-1.2435,0.4653,1.7384,-0.1386,-3.5452,-2.3606,-1.8405,-1.8662,0.2896,0.2693,-0.6703,-0.0445
140,1026440992797457,-3.1311,-0.5527,0.6547,1.5534,0.2247,-4.0009,-2.0284,-1.8293,-1.9599,0.3459,-0.2189,0.1658,0.9128
141,1026441025792242,-3.4973,0.0215,-0.9148,3.3352,-0.3207,-4.1377,-2.0815,-1.5539,-2.3156,0.1154,-2.0291,1.9474,1.0007
142,1026441058787027,-2.3982,-1.3974,0.3724,2.0542,-0.2325,-4.1556,-2.4898,-0.8860,-2.3617,0.7098,-0.5900,-0.0944,0.2576
143,1026441091781811,-2.2074,-0.1095,-0.1767,2.9281,-0.9628,-3.6273,-2.8758,-1.3182,-1.1663,-0.7379,-0.9474,0.7158,-0.4856
144,1026441124776596,-2.4740,0.1458,0.6394,1.5218,0.1281,-3.8547,-3.1076,-0.7566,-1.6561,-0.7734,0.0174,-0.5562,-0.1417
145,1026441157771381,-2.1432,-0.5306,-0.0616,2.0795,-0.0971,-3.5786,-2.5647,-1.5903,-1.1659,-0.3899,-1.0111,0.7424,0.0416
146,1026441190766166,-1.9964,-0.6448,0.2634,3.3152,-1.5780,-3.5778,-2.3756,-1.2524,-1.2849,0.1206,-1.6610,1.2872,0.2249
147,1026441223760950,-1.6122,-0.8702,0.3672,3.6271,-1.9600,-3.1993,-2.2508,-0.7469,-1.0793,0.3919,-1.7137,0.7714,-0.0415
148,1026441256755735,-1.9266,-1.1865,0.4400,1.7201,-0.1014,-2.8725,-1.9068,-0.5749,-1.4259,0.7147,-1.2262,0.6840,0.3813
149,1026441289750520,-1.5575,-0.6713,0.0589,2.9079,-1.0363,-3.2073,-1.3150,-0.7006,-0.9355,0.3751,-1.5240,0.7028,2.3835
150,1026441322745305,-1.1909,-0.8279,0.7205,2.8349,-1.4139,-3.2583,-1.1228,-0.6481,-0.9540,0.2982,-0.8399,0.6653,0.6925
151,1026441355740090,-1.0285,-0.4643,0.3342,3.2102,-1.4727,-3.7864,-0.9620,-0.5059,-1.3608,0.4878,-0.1239,0.3380,-0.5799
152,1026441388734874,-1.2971,-0.5361,0.6495,2.2112,-0.6479,-3.7877,-1.4283,-0.1647,-1.4480,0.3944,-1.3943,1.2809,-1.0843
153,1026441421729659,-0.9720,-0.5013,0.0398,2.5659,-0.5812,-4.2568,-1.5292,-0.9470,-1.3094,0.3965,0.5279,-0.3155,0.2757
154,1026441454724444,-1.0020,-0.4058,0.3714,2.8559,-1.5275,-4.1143,-2.1747,-0.5868,-1.1953,-0.3812,-0.4939,1.0016,-1.0065
155,1026441487719229,-1.8270,-0.3259,0.2802,2.7650,-1.9729,-3.9176,-2.5382,-0.4792,-2.0387,0.3707,0.5146,-0.5350,-0.2954
156,1026441520714013,-2.0940,0.2784,0.8364,2.3548,-1.9310,-4.2890,-3.1344,-0.2387,-1.8612,-0.0700,-0.4720,0.3336,-1.3860
157,1026441553708798,-2.1513,0.4086,0.9375,1.5409,-1.2094,-4.3178,-3.1059,-1.0953,-1.4539,0.2073,-2.9953,2.5653,-0.4134
158,1026441586703583,-1.6084,-0.1720,0.5171,2.7262,-1.2177,-4.2638,-2.6699,-1.3087,-1.7489,-0.2523,-1.2591,1.0397,-1.1931
159,1026441619698368,-1.8004,1.1752,-0.2889,2.4291,-0.5497,-3.9239,-1.9796,-1.4489,-1.4324,0.0748,-0.7938,0.5734,2.1014
160,1026441652693152,-0.9045,-0.0103,1.3418,2.1354,-1.3603,-3.6636,-1.9110,-1.3505,-0.9619,0.0494,-0.4787,0.4363,2.4085
161,1026441685687937,-0.2573,0.6269,0.1136,2.7582,-1.4273,-3.3348,-1.2299,-0.7402,-1.0324,0.3606,-0.4731,-0.0360,1.6149
162,1026441718682722,-0.5210,-0.1463,0.4875,3.7116,-1.2152,-3.4396,-0.7739,-0.7465,-0.7240,0.2916,-0.2441,0.1686,1.0417
163,1026441751677507,-0.4724,0.0203,0.8820,3.7391,-1.9783,-3.2716,-0.3074,-0.0800,-0.9790,0.3751,-0.3784,0.8279,0.1480
164,1026441784672292,-0.8419,-0.0053,1.1043,2.6199,-0.6545,-2.8243,-0.2813,-0.0895,-0.4895,0.0435,0.1894,-0.2017,1.2824
165,1026441817667076,-0.4382,-0.4944,1.2946,2.0735,-0.3442,-2.7534,-0.0814,-0.1512,-0.2928,0.6277,0.8337,-1.1278,0.1232
166,1026441850661861,-1.5772,0.3314,0.9707,1.1509,0.5233,-2.4886,-0.2340,0.3034,-1.0209,0.8678,-0.6587,0.7675,0.4265
167,1026441883656646,-1.1397,0.6025,0.9296,0.9266,0.5987,-2.8115,-0.1384,-0.0159,-0.8753,0.4224,0.6739,-0.8272,0.5328
168,1026441916651431,-0.6886,0.3079,0.6520,1.2724,0.1781,-2.3656,0.1363,-0.7259,-0.7296,-0.0231,0.7463,-0.3054,0.2904
169,1026441949646215,-0.9498,0.1147,0.8121,1.5291,-0.1468,-2.4194,-0.8925,0.1061,-0.8442,0.0690,0.1829,0.1500,-0.0264
