frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
13,1111638129690224,2.4620,2.3965,3.0644,-1.2681,0.6902,-3.0038,-0.8835,-1.6956,3.3360,0.0336,-0.9290,1.2845,-0.0142
14,1111638163424718,2.0694,2.8588,2.8046,-1.0327,0.6618,-3.2284,-0.3608,-2.6161,3.3182,-0.1039,-1.8058,2.2155,-0.3859
15,1111638197159212,1.8279,3.1846,2.8320,-1.5475,1.1488,-3.5245,-0.1812,-2.8417,2.5952,-0.3222,-1.6615,2.1673,-0.7576
16,1111638230893706,2.5610,3.1424,2.5181,-1.4738,1.2427,-3.8552,-0.2823,-2.0586,1.7190,-0.0222,-1.7111,1.8515,-1.1293
17,1111638264628201,2.4018,3.3966,2.6160,-1.0654,0.4713,-3.8962,-0.2815,-2.7433,1.7962,0.1994,-1.6869,1.8020,-1.3703
18,1111638298362695,2.4957,3.4205,2.5459,-1.0417,0.8452,-4.1005,-0.3493,-2.5838,1.7331,0.0796,-2.4271,1.5129,0.2243
19,1111638332097189,1.8766,3.4059,2.8378,-1.6283,1.6858,-3.6832,-0.7805,-2.0601,1.6815,-0.4041,-1.4178,0.9187,0.3758
20,1111638365831683,1.8297,3.3375,2.8115,-1.3495,1.7622,-3.4784,-0.9833,-1.4269,1.8348,-0.4286,-0.3062,0.4165,0.4342
21,1111638399566178,2.1747,3.4095,2.6435,-0.8332,1.5063,-3.2676,-1.4923,-2.0410,2.8501,-0.3624,-0.2018,0.9042,-0.5904
22,1111638433300672,2.1964,3.3911,2.6569,-0.4342,1.1927,-2.8232,-1.9376,-1.6190,2.4533,0.0530,-0.4940,1.2342,0.1739
23,1111638467035166,1.6244,3.7769,2.5256,-0.6331,1.3018,-2.5736,-1.9433,-2.1465,3.6455,0.1125,-0.8042,1.4689,0.5178
24,1111638500769660,2.1084,3.6074,2.8413,-0.5815,1.2452,-2.5195,-2.2746,-2.4721,4.0640,0.2322,-1.1723,2.0084,0.8459
25,1111638534504155,2.0696,3.7927,2.9414,-0.6434,1.2380,-2.2059,-1.6313,-1.8084,2.4579,0.2500,-1.1468,1.5165,0.5651
26,1111638568238649,2.1288,3.2926,3.5352,-1.3204,1.9316,-2.0064,-0.8414,-1.4244,3.1388,0.3422,-0.9933,1.2103,0.7597
27,1111638601973143,1.6237,3.5202,3.2419,-1.0905,2.2572,-1.9631,-0.1550,-1.9398,3.7384,0.3823,-1.1612,1.5517,1.9570
28,1111638635707637,1.1879,3.4634,2.9397,-0.7889,2.2522,-1.9083,-0.2637,-1.9894,4.0346,0.5759,-1.3183,1.0805,1.9947
29,1111638669442132,1.0850,3.3068,3.1654,-0.5261,2.3843,-1.8766,-0.5795,-2.0102,3.7285,0.5430,-0.8625,0.5881,1.8004
30,1111638703176626,0.7167,2.9658,3.3936,-0.5470,2.3078,-1.8428,-0.1972,-1.6191,4.0056,0.2007,-0.7357,1.6919,3.5458
31,1111638736911120,0.9306,2.3798,3.2803,-0.5009,2.1991,-1.7011,-0.3972,-2.1871,2.6488,-0.0382,-0.7635,1.5887,5.3180
32,1111638770645614,1.1445,2.6143,3.2978,-0.6068,2.1093,-1.6311,-0.9873,-1.7797,1.7972,0.0655,-0.2121,1.3800,5.4379
33,1111638804380109,1.0594,2.6795,3.3783,-0.3054,1.6533,-1.6473,-1.2573,-2.0269,0.6549,0.7442,-0.9019,1.4379,2.3932
34,1111638838114603,1.3517,2.8262,3.0906,-0.1862,1.7227,-1.5691,-1.4813,-1.2384,-0.8588,1.0551,-1.2016,0.2307,1.1264
35,1111638871849097,1.5157,2.6070,3.5623,0.0030,1.4085,-1.8147,-1.5562,-1.5711,-0.7007,0.6286,-0.5138,0.1784,1.4305
36,1111638905583592,1.0672,2.6264,3.8155,-0.0665,1.5373,-1.9267,-1.9624,-1.2302,-1.1356,0.4152,-0.5257,0.7964,2.9114
37,1111638939318086,0.7469,3.1251,3.1572,0.1840,1.5521,-1.7754,-2.3230,-0.9894,-1.2914,0.2737,-0.4791,1.3178,4.4161
38,1111638973052580,0.9639,3.4202,3.0823,-0.6098,1.9918,-1.7687,-2.0337,-1.4021,-1.5688,-0.0033,0.1602,0.5780,5.9207
39,1111639006787074,0.7396,3.6026,2.7730,-0.6711,1.9861,-1.8810,-1.8011,-2.0275,-1.8619,-0.0463,-0.1660,1.1691,6.3588
40,1111639040521569,1.1159,3.3847,2.7225,0.0860,1.2082,-2.2062,-1.7924,-2.9279,-1.9746,0.2472,-0.5801,1.2051,3.9908
41,1111639074256063,0.7832,3.5671,2.7883,-0.4048,1.4611,-2.2254,-1.9082,-2.3797,-2.1996,0.0912,-1.0706,0.7227,6.0265
42,1111639107990557,0.8333,3.3854,2.8311,-0.5192,1.7680,-2.2229,-1.9487,-2.4105,-2.8389,0.0669,-1.9854,0.9039,2.9122
43,1111639141725051,0.8834,3.0065,3.0072,-0.5420,1.9730,-2.3293,-2.1148,-2.2529,-3.1846,0.1167,-1.7327,1.0904,1.0061
44,1111639175459546,0.9080,3.6347,2.7016,-0.8454,2.0961,-2.4190,-1.7668,-2.8478,-2.6948,0.2751,-1.3355,0.8549,0.6725
45,1111639209194040,1.2519,3.3923,2.7479,-0.5500,1.7907,-2.5482,-1.9436,-2.8686,-1.7229,0.2789,-1.1418,1.3622,0.2463
46,1111639242928534,1.2739,3.5928,2.6802,-0.1426,1.4869,-2.5450,-2.1782,-2.4647,-0.9499,0.1693,-1.1029,0.7981,0.1812
47,1111639276663028,1.0173,3.5524,2.4884,0.8963,0.7924,-2.4948,-1.8221,-3.0550,-1.2231,-0.0175,-1.3150,0.8440,2.0722
48,1111639310397523,0.6860,3.5058,2.6292,0.6905,1.5579,-2.5259,-1.6709,-2.8529,-0.3959,0.0217,-1.5597,1.1262,1.2981
49,1111639344132017,0.5719,3.5147,3.0031,0.2221,2.3207,-2.2062,-2.0218,-2.0661,-0.1398,0.3038,-1.2653,1.5855,0.4912
50,1111639377866511,0.6470,3.5076,3.3671,0.2636,2.1045,-1.8428,-2.2633,-1.8413,-0.5826,0.4406,-0.8354,1.7168,0.2912
51,1111639411601005,0.7220,3.3398,3.7233,0.3204,2.3210,-1.6674,-1.8305,-1.9926,0.2166,0.2645,-1.0447,1.8684,0.0754
52,1111639445335500,1.3251,4.0428,3.0971,-0.0932,2.5376,-1.4921,-1.2354,-2.4331,0.3780,-0.2364,-0.0547,1.3050,0.6397
53,1111639479069994,1.4437,3.9042,3.3082,0.6501,1.5081,-1.3065,-1.8484,-1.8901,-0.5208,0.1150,-0.8286,1.6943,1.0698
54,1111639512804488,1.3696,3.9825,3.4593,0.6816,1.4542,-1.3889,-1.6685,-1.8923,-0.1836,0.2660,-0.5521,0.9765,0.8273
55,1111639546538982,1.4320,4.2172,3.2116,0.0129,2.0508,-1.2169,-1.0401,-2.1150,-0.4313,0.2646,-0.2348,1.2097,0.0424
56,1111639580273477,1.3910,4.1854,3.1656,-0.0243,2.4211,-1.0065,-0.2642,-2.7212,-1.0252,0.1739,-0.1429,0.9595,-0.0332
57,1111639614007971,1.3711,3.8146,3.7529,0.0661,1.9848,-0.3823,-0.3497,-2.4177,-0.5754,0.4066,-0.5482,1.1759,-0.1087
58,1111639647742465,0.8027,3.7184,4.2624,-0.0628,2.3751,-0.3452,-0.0292,-1.5601,-1.2603,0.4909,0.0001,0.8525,0.2152
59,1111639681476959,0.6761,3.5799,3.7999,1.0341,2.4091,-0.4223,-0.1933,-0.5692,-1.5293,0.6369,0.0152,1.6545,1.7196
60,1111639715211454,0.4048,3.0952,3.4941,0.9236,3.0210,-0.1135,-0.5700,-0.7401,-0.5864,1.0977,-0.9010,1.3264,1.0070
61,1111639748945948,0.2489,3.4102,3.4325,0.9704,2.8959,-0.0405,-0.5305,-0.8994,0.3896,1.0358,-1.1752,1.1868,0.1513
62,1111639782680442,0.2260,3.7625,3.1233,0.6211,3.3586,-0.1974,-0.4719,-0.8167,0.8000,1.3303,-0.9126,0.8983,-0.6242
63,1111639816414936,0.2320,3.7429,3.2315,0.4023,3.7930,-0.1137,-0.2706,-1.0310,0.4033,1.1893,-0.5100,0.8219,-0.5420
64,1111639850149431,0.2735,3.6030,3.5221,0.2564,3.6935,0.0564,-0.5568,-0.8940,-0.5553,0.8193,-0.4484,1.1991,0.6079
65,1111639883883925,0.2794,3.3746,3.7729,0.1701,3.5003,0.3080,-0.4843,-0.9501,0.2315,0.6315,-0.4376,0.8039,1.7579
66,1111639917618419,0.3307,3.4051,3.3940,0.9561,3.3134,0.0920,0.0755,-1.4462,-0.7809,0.6800,-0.4883,0.7517,2.0837
67,1111639951352913,-0.0018,3.3931,3.8013,0.7535,3.4135,-0.0242,-0.5232,-1.5600,0.4059,0.6554,-0.9177,1.1335,2.4094
68,1111639985087408,-0.3105,3.4997,4.2383,0.7906,3.0763,-0.4037,-1.1524,-1.1434,1.1054,0.4872,-1.0972,1.4157,2.7352
69,1111640018821902,0.1361,2.5299,4.7170,0.5707,2.9433,-0.0443,-2.0232,-0.6304,-0.0376,0.2954,-0.6491,0.7311,1.7566
70,1111640052556396,0.2889,2.6712,4.3252,0.2030,3.2112,0.0526,-1.3031,-0.7115,0.4113,0.3446,-0.6511,1.2739,2.4394
71,1111640086290890,0.2276,3.0268,3.8093,0.3688,3.0749,-0.0910,-0.7172,-0.7470,-0.5737,0.6547,-0.7601,1.6575,1.2486
72,1111640120025385,0.1662,3.4358,3.7361,-0.2513,3.3779,-0.1453,-0.7408,-2.0690,-0.7006,0.3902,-0.7387,1.8060,1.0703
73,1111640153759879,0.1049,3.4219,3.4389,0.1084,3.2846,-0.3517,-0.6768,-1.7977,-0.3794,0.6776,-1.0776,1.3570,1.2381
74,1111640187494373,-0.0192,3.2798,3.4635,0.0355,3.6039,-0.4038,-0.7751,-2.4802,-0.3279,0.5772,-0.6374,1.0915,0.6141
75,1111640221228867,-0.3032,3.1041,3.5214,0.0788,3.2763,-0.5255,-0.9178,-2.7345,-0.1937,0.6894,-0.9301,1.1284,-0.1762
76,1111640254963362,-0.5153,2.9064,3.8082,0.5530,2.4770,-0.5510,-0.6698,-2.5427,-1.1645,0.3732,-0.7036,0.7551,-0.7180
77,1111640288697856,-0.4198,3.0997,3.3533,1.3812,1.6950,-0.4354,-0.7327,-2.7001,-1.8305,0.4968,-0.8000,0.3784,0.2004
78,1111640322432350,-0.5140,3.3280,3.4533,0.7063,2.4127,-0.6440,-1.2688,-3.3170,-0.6116,0.3113,-1.0437,0.9533,1.3660
79,1111640356166844,-0.5911,3.2964,3.4375,0.1010,2.8622,-0.6533,-0.9543,-4.1076,-0.9897,0.1440,-0.6460,0.5026,2.7032
80,1111640389901339,-0.4703,3.3662,3.4775,0.1118,2.5783,-0.7470,-1.1956,-3.0886,-0.2574,-0.1245,-0.1437,0.8840,0.6109
81,1111640423635833,-0.2727,3.1459,3.4561,0.1263,2.6293,-0.7241,-1.6237,-3.7343,-0.3547,-0.0347,-0.0218,0.4470,0.6365
82,1111640457370327,-0.1833,2.9087,3.6674,0.2740,2.4185,-0.9131,-1.7717,-4.4534,-0.6257,0.0316,-0.4298,1.0731,0.6620
83,1111640491104822,-0.0574,2.7147,4.0549,0.6057,1.7086,-0.9785,-2.5619,-4.3018,-1.5111,0.0934,0.3360,0.4109,0.7199
84,1111640524839316,-0.0070,2.9851,3.7141,0.9162,1.4654,-1.1284,-2.8010,-3.4344,-1.8460,0.2272,-0.2115,0.6290,0.6891
85,1111640558573810,-0.1413,3.2326,3.2381,0.9094,1.6694,-1.1725,-2.6117,-2.8698,-1.7060,-0.0402,-0.5518,0.8537,3.0803
86,1111640592308304,0.0336,3.3583,3.1061,0.7537,1.6790,-1.1248,-2.5234,-3.7811,-0.9406,-0.2399,-0.3480,1.0010,2.3897
87,1111640626042799,0.0237,3.1599,3.2717,0.1541,2.2366,-1.0279,-2.8593,-2.9969,-0.1868,-0.0485,-0.5990,1.5848,1.4452
88,1111640659777293,-0.0019,3.2067,2.6862,1.1305,1.9133,-1.2140,-2.1262,-2.5690,0.4063,0.1487,-0.3047,1.3501,0.9745
89,1111640693511787,-0.0276,2.9003,2.9094,0.3520,2.9634,-1.2727,-2.5857,-2.8171,-0.6362,0.1788,-0.1012,1.2568,0.5039
90,1111640727246281,0.2101,2.3815,3.7821,0.4562,2.3330,-1.2407,-2.6383,-3.4964,-1.8778,0.1368,-0.3362,0.5134,0.0332
91,1111640760980776,0.4234,2.3343,3.7457,1.0582,1.7520,-1.3380,-3.2087,-3.3360,-2.4549,0.3906,-0.5413,0.2340,-0.7928
92,1111640794715270,0.3628,2.5357,3.5761,1.3565,1.5818,-1.3387,-2.8487,-3.5986,-2.8234,0.7037,-0.6861,0.1278,-0.2248
93,1111640828449764,0.2871,2.9726,3.0507,0.3837,2.9478,-1.2691,-2.3578,-3.7781,-0.9475,0.6144,-0.4796,-0.1598,0.3491
94,1111640862184258,0.0842,2.8476,3.6259,-0.3315,3.3910,-1.2618,-2.6720,-1.7264,-1.1978,0.6445,-0.6924,-0.2013,-0.0332
95,1111640895918753,0.0015,2.5064,3.8134,0.3399,2.7813,-1.0833,-2.2370,-2.2645,-1.9402,0.6571,-0.9564,0.2039,-0.1906
96,1111640929653247,-0.1741,2.3867,3.7733,0.0555,3.2249,-1.0057,-1.9461,-0.1585,-2.4710,0.5380,-0.9029,0.8977,-0.1225
97,1111640963387741,-0.3848,2.6151,3.9579,0.3340,2.5180,-1.0465,-1.7850,-0.7321,-0.9935,0.5646,-0.8754,1.2757,-0.2706
98,1111640997122235,-0.4008,2.5806,3.9780,0.6716,2.0941,-0.9191,-2.1031,-0.9039,-0.4869,0.4398,-0.4782,1.1549,-0.2501
99,1111641030856730,-0.3169,2.5285,3.6505,0.6840,2.2706,-0.7791,-1.4611,-0.8241,-1.3756,0.5053,-0.8240,1.3333,-0.5045
100,1111641064591224,-0.2418,2.4878,3.5006,0.6668,2.5688,-0.9106,-0.8861,-0.8206,-0.9525,0.5737,-1.1279,1.4211,-0.7588
101,1111641098325718,-0.2723,2.7959,3.1705,1.1220,1.5915,-0.5760,-1.1366,-0.8188,-1.0569,0.3771,-0.5110,0.2945,-0.0601
102,1111641132060212,-0.2656,2.8773,3.2314,0.0830,2.4023,-0.4893,-0.9058,-1.2513,-1.6945,0.3823,-0.3346,0.5298,0.1479
103,1111641165794707,-0.4532,3.1202,3.0937,0.7186,1.7505,-0.8210,-0.0363,-1.5549,-1.0525,0.3641,-0.4189,1.2358,-0.3338
104,1111641199529201,-0.5309,3.1928,2.9428,0.0587,2.3460,-0.9156,-0.4945,-0.7378,-0.2153,0.4616,-0.8202,1.5702,0.0264
105,1111641233263695,-0.4250,3.1104,2.4113,0.0424,2.7810,-0.9590,-1.4027,-0.2517,-0.1695,0.5493,-1.0439,1.5304,-0.4775
106,1111641266998189,-0.4728,3.0405,2.4043,-0.2969,3.4251,-1.5257,-2.0369,-1.4357,-0.1822,0.2923,-0.7249,1.2897,-0.5296
107,1111641300732684,-0.4960,2.9067,2.6052,-0.1408,2.8527,-1.6878,-2.2503,-1.1260,-0.7511,0.0784,-0.9972,1.1020,-0.5090
108,1111641334467178,-0.3108,2.4446,3.0317,-0.6107,2.8016,-1.8377,-2.0191,-0.5884,-0.0736,0.0990,-1.3745,1.7830,-0.6643
109,1111641368201672,-0.2270,2.3262,3.1820,-0.7096,2.3837,-1.8326,-2.4707,-1.5524,-0.4821,0.1100,-1.5348,1.8429,-0.8496
110,1111641401936166,-0.3130,2.4261,3.5681,-1.1000,2.1477,-1.9099,-2.3139,-1.8397,-0.0223,-0.0111,-0.7828,0.5524,-0.4479
111,1111641435670661,-0.4041,2.7200,3.4641,-1.1943,2.0416,-2.0307,-2.3213,-1.4305,-1.2170,-0.3319,-1.1380,0.6496,-0.5923
112,1111641469405155,-0.2019,2.6229,3.5128,-1.4101,2.2909,-2.2668,-3.6681,-0.8678,-2.5653,-0.2559,-1.4999,1.1889,-0.8500
113,1111641503139649,-0.0428,2.4719,3.3037,-0.9984,2.0449,-2.5323,-4.1597,-1.1184,-2.9323,-0.2225,-1.5097,1.4370,-1.1775
114,1111641536874143,0.3489,2.3060,2.9693,-0.3205,1.2790,-2.9211,-3.2365,-2.0951,-3.1593,-0.0246,-1.3731,1.6697,-0.3960
115,1111641570608638,0.1264,2.5938,2.9958,-0.5637,1.5579,-3.1069,-3.2928,-1.9822,-2.8677,0.0657,-1.5471,1.6569,0.9551
116,1111641604343132,-0.4692,2.5255,2.8479,-0.4991,2.0541,-3.0250,-2.9600,-1.3430,-2.6147,0.2080,-1.8230,2.0437,-0.0837
117,1111641638077626,-0.4075,2.3444,2.7100,0.2524,1.6215,-2.7766,-3.2879,-0.4841,-1.0371,0.0764,-1.6565,2.1037,-0.1390
118,1111641671812120,-0.3074,2.2576,2.5800,0.1689,2.0008,-2.6569,-2.5622,-0.0652,-1.7450,0.0125,-1.6456,1.9610,-0.1943
119,1111641705546615,-0.3025,2.5508,2.4887,-0.3906,2.6017,-2.6186,-2.2107,-0.1509,-1.1878,0.1581,-1.5427,1.7783,-1.0105
120,1111641739281109,-0.5804,2.7027,2.5092,-0.0921,2.3000,-2.6421,-1.9432,-0.3767,0.0006,-0.0005,-0.9609,0.4476,-0.3210
121,1111641773015603,-0.4872,2.5222,3.0457,-0.3722,2.2010,-2.3785,-2.2685,-0.6101,2.4907,-0.1482,-0.9275,0.7504,-0.6565
122,1111641806750097,-0.5560,2.4303,3.0669,-0.5108,2.3724,-2.1730,-2.1769,-0.3684,2.6327,-0.4024,-1.5163,0.6629,-0.1273
123,1111641840484592,-0.6278,2.6638,2.5315,-0.0503,2.2701,-2.0831,-2.4062,-0.0336,2.8708,-0.1956,-1.5499,1.5894,0.3880
124,1111641874219086,-1.0101,2.8176,2.5741,-0.0234,2.1561,-2.1332,-2.2509,-2.0741,3.3147,-0.0885,-1.1225,1.0273,0.4860
125,1111641907953580,-1.0099,2.6823,2.9854,-0.3938,2.0751,-1.9671,-2.1055,-1.2548,3.6063,0.3658,0.0031,0.8419,0.2741
126,1111641941688074,-0.8649,2.6690,2.7795,0.2069,1.5490,-1.9736,-1.5143,-0.9955,3.2562,0.2197,-0.6968,1.3825,1.2721
127,1111641975422569,-1.1192,2.9038,2.8250,0.1696,1.3345,-1.9605,-1.1667,-1.2217,2.2188,0.1290,-0.3537,0.1830,0.8332
128,1111642009157063,-1.0191,2.8511,2.3373,0.3243,1.4330,-2.0702,-1.7313,-0.4220,1.9355,0.0144,-0.7641,0.3559,0.9787
129,1111642042891557,-0.8628,2.7898,2.3392,-0.1360,1.7103,-2.3146,-1.4373,-0.9937,3.1331,0.0669,-1.4404,0.4552,1.1242
130,1111642076626052,-0.7066,2.6630,2.4690,-0.0985,1.2738,-2.4979,-1.3609,-1.5815,1.5613,-0.0512,-1.1681,0.3174,0.2762
131,1111642110360546,-0.6147,2.6916,2.4430,-0.1621,1.3310,-2.7643,-1.8059,-1.3393,0.4334,-0.3345,-1.0613,0.1392,-0.1311
132,1111642144095040,-0.2890,2.5618,2.4769,-0.1532,1.5871,-3.0810,-2.2981,-2.2105,0.4966,0.0437,-1.5233,0.4605,-0.5111
133,1111642177829534,-0.3723,2.3887,2.5518,0.2211,1.2785,-3.4454,-2.6031,-2.6283,0.0596,-0.1353,-1.3687,1.1133,-0.8911
134,1111642211564029,-0.4557,2.2483,2.6421,-0.4983,1.9719,-3.6270,-3.1337,-2.7687,-0.6982,-0.0181,-1.3637,0.6788,-1.4300
135,1111642245298523,-0.6577,2.2209,2.7607,-0.5407,2.2333,-3.7886,-3.1586,-2.5902,-0.5879,0.0501,-1.6821,1.1961,-1.1315
136,1111642279033017,-0.6187,2.4399,2.7154,-0.4658,1.9813,-3.4289,-3.6809,-2.2459,-0.1223,0.0765,-1.4990,1.3276,-1.0238
137,1111642312767511,-0.6104,2.4013,2.8783,-0.7071,2.2361,-3.1290,-4.2808,-2.0120,-0.0284,-0.1268,-1.4252,1.1606,1.1697
138,1111642346502006,-0.7527,2.5991,2.8451,-0.5579,2.1957,-3.0150,-4.8301,-2.1090,0.4507,-0.2001,-1.0450,1.1167,1.5912
139,1111642380236500,-0.9648,2.6401,3.2041,-0.1241,1.6115,-3.2107,-3.5086,-1.9168,-0.1956,-0.4165,-1.2873,0.7491,0.9275
140,1111642413970994,-0.6264,2.3936,3.1464,0.3415,1.1385,-3.0014,-3.6834,-3.1468,1.8660,-0.3570,-1.3236,1.2429,0.1388
141,1111642447705488,-0.9029,2.4669,3.3969,0.7330,0.8951,-3.0449,-2.6344,-2.5670,1.1166,-0.0776,-1.3145,0.9705,-0.2050
142,1111642481439983,-0.9869,2.5437,3.5001,0.2995,1.4948,-2.9933,-2.4130,-2.1766,1.8958,-0.3188,-1.5527,1.2235,-0.6108
143,1111642515174477,-0.9809,2.7430,3.4743,-0.0119,1.8103,-2.9541,-1.8795,-1.5216,1.2715,-0.4716,-0.7596,0.2592,-0.3023
144,1111642548908971,-1.0437,3.0869,3.0637,-0.4084,2.2966,-2.7353,-2.3764,-1.5285,1.2133,-0.4509,-0.8657,0.6005,-0.5285
145,1111642582643465,-1.0712,2.8420,3.0852,-0.4043,2.5932,-2.5501,-2.1763,-1.4790,2.6617,-0.6165,-0.7125,1.1730,-1.9867
146,1111642616377960,-0.7417,2.0550,3.3348,-0.3009,2.7959,-2.4572,-3.0766,-1.7154,1.9999,-0.4168,-0.9194,1.5142,-1.7933
147,1111642650112454,-0.7629,2.1977,3.4991,-0.5286,2.9285,-2.4818,-2.2511,-2.1943,3.1048,-0.1510,-0.6862,0.6116,-1.5597
148,1111642683846948,-1.0219,2.3549,3.3699,-0.4512,3.2229,-2.4439,-1.5443,-1.4626,2.3506,0.0977,-0.8175,1.2870,-1.0175
149,1111642717581442,-1.2152,2.3901,3.3184,-0.3554,3.4077,-2.3131,-1.5966,-0.9891,2.0552,-0.2618,-0.4718,1.6495,0.1536
150,1111642751315937,-1.0520,2.2398,3.4881,-0.2689,3.1462,-2.4021,-2.0480,-1.1642,2.0406,0.0621,-1.0847,1.7436,0.5877
151,1111642785050431,18.6057,-17.6294,3.6458,-0.3007,2.9459,-2.3049,-1.7807,-0.7400,2.1044,0.1459,-1.3329,1.1960,1.0014
152,1111642818784925,38.2634,-37.4986,3.5967,0.1129,2.4031,-2.2692,-1.5041,-1.6951,1.6510,0.1189,-1.4409,1.4315,0.3056
153,1111642852519419,11.3897,-10.6607,3.7700,0.5698,1.6680,-2.3050,-1.5881,-1.9494,0.7629,0.0107,-1.2151,1.4939,0.5486
154,1111642886253914,2.7870,-2.2601,3.6962,0.9427,1.3985,-2.2347,-2.2016,-1.9340,0.3545,-0.1660,-1.0534,2.1034,0.5113
155,1111642919988408,0.5669,0.9494,3.2236,1.0921,1.2521,-2.1519,-1.8163,-1.9103,-0.0139,0.0749,-1.0593,1.9060,0.1394
156,1111642953722902,0.1757,2.0054,2.8669,0.8597,1.7226,-2.4042,-1.6244,-2.4487,-0.4884,0.1339,-1.4273,1.2866,0.8154
157,1111642987457396,-0.3064,2.7675,2.7324,0.2564,2.5607,-2.7055,-1.4701,-2.6811,-0.1670,-0.0687,-1.1440,1.5360,1.4914
158,1111643021191891,-0.6718,2.7347,2.8245,0.0204,2.7364,-2.7567,-1.7814,-2.0723,-1.6365,-0.1162,-1.3561,1.1977,1.2247
159,1111643054926385,-0.8813,2.6141,3.0082,-0.1033,2.7213,-2.7769,-2.0321,-2.1546,-0.7891,-0.1856,-0.6878,0.9137,1.2302
160,1111643088660879,-0.8342,2.2420,3.0602,0.0943,2.5283,-2.7101,-1.8763,-2.4581,-1.3588,0.0326,-1.1181,1.1637,1.2357
161,1111643122395373,-1.0423,2.1105,3.2369,0.1857,2.4476,-2.6877,-1.8427,-2.8431,-1.4674,-0.0506,-1.3904,1.6641,1.1016
162,1111643156129868,-0.6879,1.9077,3.0670,0.1315,2.5848,-2.8715,-2.6143,-2.9329,-0.3677,-0.0699,-1.3932,1.0064,0.9676
163,1111643189864362,-0.4683,1.8425,3.3171,-0.3833,3.0909,-3.2087,-2.8246,-2.3532,-1.0581,-0.1339,-1.3500,0.8494,-1.2157
164,1111643223598856,-0.5673,2.0374,3.6040,-0.5178,2.9872,-3.2187,-2.3619,-2.3686,-1.8602,-0.2255,-1.0925,0.8564,-0.6699
165,1111643257333350,-0.5559,1.9278,3.5584,-0.2404,2.9242,-3.1884,-1.8049,-2.3693,-2.7883,-0.1968,-0.4566,-0.1001,-0.0561
166,1111643291067845,-0.4128,1.2526,3.8177,-0.1524,3.0244,-3.1062,-1.6227,-2.2723,-2.8746,-0.3951,-1.1217,0.7538,0.0679
167,1111643324802339,-0.4859,1.0310,3.9885,-0.1034,3.0684,-3.1090,-2.3596,-2.4632,-1.5723,-0.7250,-0.5410,0.4109,-0.5638
168,1111643358536833,-0.4076,1.4825,3.5505,0.8019,2.2145,-2.9657,-2.1423,-3.6652,-0.7735,-0.5946,-0.9847,1.1393,1.5309
169,1111643392271327,-0.5765,1.8876,3.0115,0.7850,2.3814,-2.6509,-2.2495,-1.9066,-0.8290,-0.3746,-0.9775,1.3179,0.9267
170,1111643426005822,-0.6619,1.7627,3.3361,0.5262,2.5799,-2.7300,-1.9732,-0.6209,-0.8846,-0.1545,-1.1652,1.5556,0.7963
171,1111643459740316,-0.9918,1.8813,3.3831,0.6240,2.6757,-2.3188,-2.2185,-0.3286,-2.0896,0.0339,-0.8488,1.4809,2.6884
