t_pc_ns,frame_id,sensor_id,accX,accY,accZ,magX,magY,magZ
1216475564674900,1099,0,0.00390625,-0.017578125,1.0078125,34.95000076293945,-53.400001525878906,580.7999877929688
1216475564674900,1099,1,-0.0234375,-0.328125,0.962890625,-43.05000305175781,-2.4000000953674316,57.8380012512207
1216475564674900,1099,2,-0.064453125,-0.142578125,0.98828125,-56.10000228881836,-142.95001220703125,476.739990234375
1216475564674900,1099,3,-0.103515625,0.138671875,1.0078125,228.45001220703125,79.95000457763672,-871.4420166015625
1216475564674900,1099,4,-0.115234375,0.4140625,0.92578125,-204.3000030517578,-267.0,1523.8740234375
1216475564674900,1099,5,-0.115234375,0.458984375,0.88671875,162.45001220703125,45.900001525878906,3389.2099609375
1216475636936900,1100,0,0.005859375,-0.01171875,1.00390625,35.400001525878906,-56.400001525878906,573.0559692382812
1216475636936900,1100,1,-0.025390625,-0.3125,0.970703125,-37.20000076293945,-5.25,64.37200164794922
1216475636936900,1100,2,-0.064453125,-0.150390625,0.98828125,-59.400001525878906,-145.8000030517578,475.5299987792969
1216475636936900,1100,3,-0.103515625,0.1171875,1.013671875,230.25001525878906,71.25,-871.4420166015625
1216475636936900,1100,4,-0.11328125,0.388671875,0.939453125,-201.60000610351562,-255.90000915527344,1516.85595703125
1216475636936900,1100,5,-0.103515625,0.435546875,0.912109375,153.0,43.650001525878906,3382.19189453125
1216475709233400,1101,0,0.005859375,-0.015625,1.009765625,38.70000076293945,-49.05000305175781,581.2839965820312
1216475709233400,1101,1,-0.033203125,-0.333984375,0.96484375,-33.0,-2.25,50.093997955322266
1216475709233400,1101,2,-0.068359375,-0.15625,0.990234375,-56.400001525878906,-143.70001220703125,468.7539978027344
1216475709233400,1101,3,-0.0859375,0.1328125,1.005859375,221.25001525878906,75.0,-864.666015625
1216475709233400,1101,4,-0.08203125,0.40625,0.931640625,-194.40000915527344,-261.0,1523.14794921875
1216475709233400,1101,5,-0.09375,0.43359375,0.904296875,156.90000915527344,41.55000305175781,3399.85791015625
1216475780467600,1102,0,0.005859375,-0.013671875,1.013671875,35.70000076293945,-51.900001525878906,579.3480224609375
1216475780467600,1102,1,-0.02734375,-0.318359375,0.96875,-39.75,1.350000023841858,59.290000915527344
1216475780467600,1102,2,-0.0703125,-0.17578125,0.990234375,-56.400001525878906,-154.95001220703125,481.5799865722656
1216475780467600,1102,3,-0.130859375,0.06640625,1.01171875,219.15000915527344,78.0,-868.2960205078125
1216475780467600,1102,4,-0.162109375,0.337890625,0.962890625,-193.50001525878906,-261.6000061035156,1523.8740234375
1216475780467600,1102,5,-0.169921875,0.404296875,0.919921875,149.25,46.95000076293945,3390.904052734375
1216475853117900,1103,0,0.0,-0.015625,1.00390625,29.400001525878906,-54.30000305175781,574.5079956054688
1216475853117900,1103,1,-0.025390625,-0.333984375,0.962890625,-33.900001525878906,-3.9000000953674316,46.70600128173828
1216475853117900,1103,2,-0.056640625,-0.17578125,0.994140625,-51.750003814697266,-145.8000030517578,467.302001953125
1216475853117900,1103,3,-0.091796875,0.080078125,1.01171875,212.85000610351562,78.60000610351562,-857.406005859375
1216475853117900,1103,4,-0.103515625,0.31640625,0.9609375,-189.90000915527344,-261.6000061035156,1521.93798828125
1216475853117900,1103,5,-0.076171875,0.373046875,0.921875,152.10000610351562,44.10000228881836,3378.320068359375
1216475923791500,1104,0,0.001953125,-0.013671875,1.005859375,30.600000381469727,-42.45000076293945,579.1060180664062
1216475923791500,1104,1,-0.017578125,-0.28515625,0.978515625,-40.650001525878906,-2.700000047683716,59.53200149536133
1216475923791500,1104,2,-0.044921875,-0.130859375,0.986328125,-53.70000076293945,-144.60000610351562,480.61199951171875
1216475923791500,1104,3,-0.064453125,0.1015625,1.005859375,208.20001220703125,83.10000610351562,-859.583984375
1216475923791500,1104,4,-0.087890625,0.328125,0.9609375,-178.65000915527344,-262.95001220703125,1531.8599853515625
1216475923791500,1104,5,-0.0703125,0.357421875,0.93359375,154.95001220703125,42.150001525878906,3387.031982421875
1216475996233400,1105,0,0.005859375,-0.013671875,1.0078125,40.5,-49.35000228881836,578.3800048828125
1216475996233400,1105,1,-0.0234375,-0.33203125,0.962890625,-43.20000076293945,-2.5500001907348633,52.99800109863281
1216475996233400,1105,2,-0.052734375,-0.177734375,0.98828125,-50.70000076293945,-148.95001220703125,467.302001953125
1216475996233400,1105,3,-0.0859375,0.0625,1.013671875,210.15000915527344,72.45000457763672,-856.9219970703125
1216475996233400,1105,4,-0.09765625,0.314453125,0.9765625,-177.3000030517578,-264.45001220703125,1525.3260498046875
1216475996233400,1105,5,-0.1015625,0.36328125,0.943359375,157.65000915527344,51.45000076293945,3388.241943359375
1216476068072500,1106,0,0.00390625,-0.01171875,1.0078125,38.10000228881836,-51.750003814697266,577.4119873046875
1216476068072500,1106,1,-0.033203125,-0.333984375,0.962890625,-37.80000305175781,4.650000095367432,60.257999420166016
1216476068072500,1106,2,-0.078125,-0.1875,0.982421875,-45.75,-144.60000610351562,475.2879943847656
1216476068072500,1106,3,-0.126953125,0.05078125,1.015625,211.0500030517578,78.1500015258789,-860.0679931640625
1216476068072500,1106,4,-0.15234375,0.291015625,0.978515625,-183.90000915527344,-266.70001220703125,1526.2939453125
1216476068072500,1106,5,-0.16015625,0.349609375,0.951171875,150.90000915527344,46.05000305175781,3387.27392578125
1216476140678400,1107,0,0.001953125,-0.013671875,1.01171875,32.25,-54.150001525878906,578.6220092773438
1216476140678400,1107,1,-0.03515625,-0.33203125,0.96875,-44.70000076293945,2.8500001430511475,57.354000091552734
1216476140678400,1107,2,-0.0859375,-0.181640625,0.982421875,-44.25,-147.0,478.9179992675781
1216476140678400,1107,3,-0.12890625,0.02734375,1.0234375,197.85000610351562,76.6500015258789,-862.9719848632812
1216476140678400,1107,4,-0.142578125,0.265625,0.98828125,-171.45001220703125,-263.4000244140625,1516.614013671875
1216476140678400,1107,5,-0.138671875,0.3125,0.958984375,155.85000610351562,46.80000305175781,3385.822021484375
1216476211368400,1108,0,0.005859375,-0.013671875,1.00390625,41.85000228881836,-50.55000305175781,578.864013671875
1216476211368400,1108,1,-0.033203125,-0.33984375,0.96484375,-45.30000305175781,1.2000000476837158,52.029998779296875
1216476211368400,1108,2,-0.072265625,-0.193359375,0.98828125,-47.85000228881836,-143.85000610351562,473.35198974609375
1216476211368400,1108,3,-0.10546875,0.02734375,1.01953125,198.90000915527344,79.95000457763672,-863.4559936523438
1216476211368400,1108,4,-0.123046875,0.25390625,0.990234375,-164.5500030517578,-269.8500061035156,1520.969970703125
1216476211368400,1108,5,-0.109375,0.283203125,0.966796875,155.85000610351562,44.85000228881836,3397.43798828125
1216476284281100,1109,0,0.005859375,-0.013671875,1.0078125,33.0,-50.250003814697266,572.8140258789062
1216476284281100,1109,1,-0.02734375,-0.3046875,0.974609375,-43.05000305175781,6.0,42.83399963378906
1216476284281100,1109,2,-0.0546875,-0.162109375,0.984375,-45.30000305175781,-149.85000610351562,482.5480041503906
1216476284281100,1109,3,-0.072265625,0.033203125,1.009765625,183.90000915527344,77.55000305175781,-863.697998046875
1216476284281100,1109,4,-0.080078125,0.244140625,0.990234375,-162.3000030517578,-260.25,1522.4219970703125
1216476284281100,1109,5,-0.072265625,0.2734375,0.958984375,148.0500030517578,42.0,3384.85400390625
1216476356039700,1110,0,0.005859375,-0.013671875,1.009765625,33.0,-47.10000228881836,575.9600219726562
1216476356039700,1110,1,-0.03515625,-0.296875,0.974609375,-43.80000305175781,-5.25,49.36800003051758
1216476356039700,1110,2,-0.064453125,-0.158203125,0.986328125,-37.5,-146.40000915527344,470.69000244140625
1216476356039700,1110,3,-0.09765625,0.025390625,1.013671875,186.3000030517578,80.55000305175781,-856.1959838867188
1216476356039700,1110,4,-0.1328125,0.22265625,0.98828125,-158.85000610351562,-262.8000183105469,1522.4219970703125
1216476356039700,1110,5,-0.14453125,0.259765625,0.966796875,153.45001220703125,43.35000228881836,3378.803955078125
1216476427641600,1111,0,0.005859375,-0.01171875,1.0078125,32.400001525878906,-52.05000305175781,576.4439697265625
1216476427641600,1111,1,-0.033203125,-0.298828125,0.974609375,-38.70000076293945,3.750000238418579,56.38600158691406
1216476427641600,1111,2,-0.064453125,-0.16796875,0.982421875,-42.45000076293945,-143.10000610351562,476.2560119628906
1216476427641600,1111,3,-0.1015625,0.01953125,1.021484375,185.10000610351562,73.5,-869.5059814453125
1216476427641600,1111,4,-0.125,0.2109375,0.990234375,-158.25,-268.8000183105469,1516.85595703125
1216476427641600,1111,5,-0.10546875,0.248046875,0.966796875,152.10000610351562,45.60000228881836,3387.031982421875
