t_pc_ns,sensor_id,accX,accY,accZ,magX,magY,magZ,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
165137157700800,3,-0.0566,-0.1094,1.0195,25.2,141.45,-871.2,-10.085984654661102,-10.484226059246568,-11.04131438272244,-0.16013960713994266,0.3731080077093537,4.700233039393013,4.9436525050135725,5.633871802726613,1.899089450841587,0.7887174923429954,-0.7043040373806564,0.8405891324258616,1.8110887538299456
165137170726800,4,-0.0605,-0.0586,1.0273,27.45,-432.0,1577.11,-10.166425613344822,-10.425780124522491,-10.935444011499065,-0.19577989425456982,0.32709777688863434,4.608467694764972,5.154612991435878,5.471156703168261,1.7304030995938133,0.8635766943027112,-1.0444894933256739,1.3218804325923483,1.7634219601143333
165137183675800,5,-0.0293,-0.0566,1.0078,102.0,79.8,3426.96,-10.014405544316743,-10.243637478900768,-9.842236341253757,-1.0708737252232585,-0.12205842358946545,4.5478267704983475,5.43341172954349,5.116413892393165,1.3636552327456293,1.305784913610306,-1.5031002251433851,2.0169423970290867,2.343006718514701
165137196683400,0,0.0195,-0.0078,1.002,12.3,-54.75,442.38,-9.861697516678344,-10.060670556575557,-8.744081418751414,-1.9499277460517639,-0.5732472561895837,4.4869114190047545,5.713472156279808,4.760065712190976,0.9952476682376024,1.7499943223264591,-1.9637863750539621,2.7151498268389034,2.925214356430264
165137209709400,1,-0.0234,-0.1211,1.0117,-30.45,-5.85,-267.65,-9.896797162338142,-10.195661506558642,-8.733394452983262,-2.067333462634201,-0.34108962358158756,4.579323918720304,5.475005548507573,4.801742326227706,1.2239643740609898,1.8333902964477997,-0.9207128127363708,1.504268263522875,2.607580663012432
165137222652300,2,-0.0625,-0.2031,0.9863,36.3,-184.05,456.65,-9.968354030750001,-10.39187149463637,-8.935230533909097,-2.03515924415909,0.02302407293182951,4.701076084261367,5.136824623715898,4.9209012145965945,1.567815345551147,1.8457413284034094,0.40919883808526825,-0.07152122630118507,2.1162645235113486
165137236009700,3,-0.0957,-0.0605,1.0039,31.5,139.2,-867.09,-9.897494227119921,-10.47786761880935,-8.905329671509756,-2.1554180006586163,0.1332020910485083,4.7180384225468455,5.1836052859642345,4.813273636828361,1.710979251292689,1.8516258295814245,0.7177377072036955,-0.4962552226274798,1.848334849094633
165137248718600,4,-0.1328,-0.0391,1.0137,30.15,-434.1,1570.82,-9.730209204047453,-10.479291872101763,-8.712494407555218,-2.375745669075787,0.05473868239377447,4.659169286460456,5.501256929362937,4.551728941312581,1.7010957966271585,1.852489013395008,0.277039211178675,-0.07118035362831943,1.7584342549099188
165137261697000,5,-0.125,-0.0742,1.0098,96.15,75.15,3417.28,-9.57800083139403,-10.490240931942932,-8.450433180737164,-2.5800251018123777,-0.024847587747665118,4.569972877758551,5.582639503239885,4.531876446724673,1.6089055369951955,1.8952711915619909,-0.1201485633146981,0.382668626223899,1.5264668857663442
165137274640800,0,0.0215,-0.0039,1.0059,19.5,-53.85,450.12,-9.46815252140258,-10.522549258411006,-8.042337258383974,-2.737083129663298,-0.10300296796567152,4.415508307406428,5.116388593244163,5.069029847323119,1.3320209813184674,2.0323288268374373,-0.3972089466184632,0.8798212416713975,0.9793792242402994
165137287702500,1,-0.0645,-0.0605,1.0117,-32.85,-5.7,-277.09,-9.364151275245387,-10.565192482736869,-7.657107223646572,-2.8871570442844137,-0.16057508381961524,4.261262701065876,4.67136661511114,5.58531137243566,1.0682868738523281,2.161412730502244,-0.6557755438256846,1.355538988285494,0.4357248887408543
165137300663100,2,-0.0703,-0.0977,0.9863,47.55,-184.8,452.06,-9.418024359538267,-10.83781493707518,-7.884615371285373,-2.8430550586132823,0.27076170218546347,4.145505992168594,4.814147894070372,5.506614415968611,1.1660858879853164,2.077962266597588,-0.43024802428588627,1.2320358228232235,0.08933504120412267
165137313669200,3,-0.0488,-0.0723,1.0176,32.85,140.1,-870.47,-9.472086572832527,-11.1113944706901,-8.11292221811384,-2.798798246749842,0.7036127563388711,4.029342903145793,4.957430426690133,5.427641182823071,1.2642282392433644,1.9942188381613777,-0.20392875882853312,1.1080990822156254,-0.2582708563660117
165137326663600,4,-0.0625,-0.0332,1.0176,16.05,-433.2,1578.08,-9.595869529690846,-11.229172592336484,-7.736731426719454,-2.9593815123372447,0.9313083229090848,3.9426878487838666,4.8872461898801305,5.430870829451868,1.3125592469370029,1.9399884316803382,-1.0476101674195162,1.727626737823122,0.38124742310368465
165137339745500,5,-0.0684,-0.0078,1.0117,101.1,80.25,3424.54,-9.741008918265413,-11.301986629028775,-7.180252705787401,-3.1812888419760443,1.1003044153907653,3.8640984461550305,4.753835236745934,5.458281604704548,1.3465894800708007,1.8940520595388928,-2.2116573848761387,2.569986072614169,1.3153462245021634
165137352652600,0,0.0215,-0.0098,1.0059,13.8,-61.5,439.96,-9.76217161925531,-11.34787854572657,-6.692340351291205,-3.2242561669718577,0.9444254992067496,3.831309165126108,4.844321148492454,5.292477543015456,1.3759297731480888,1.920123348032387,-2.343180279456685,2.4791544225342124,1.7514584838565392
165137365713500,1,-0.0312,-0.1289,1.0137,-31.95,-7.8,-266.68,-9.665522997702924,-11.369213096881548,-6.257754213627008,-3.0974907881757487,0.4745774734589605,3.841422008501025,5.150766915498163,4.938128833707508,1.4015223636188219,2.0155743960272177,-1.4924151532536885,1.4953255677138868,1.7230715550848423
165137378660300,2,-0.082,-0.2148,0.9727,47.4,-183.45,457.14,-9.504499996427427,-11.357494391519392,-6.0426863675449844,-2.841931942175127,0.018705905951617363,3.8981018065093975,5.347490200925629,4.643274117746901,1.4513671684886051,2.0329227663754486,-0.6947075023210685,0.7428737186545379,1.5733798906677303
165137391714600,3,-0.0879,-0.1309,1.0039,50.25,147.0,-864.91,-9.13844932878933,-11.243028747357885,-6.499573636611018,-2.178545459126016,-0.4101191041081292,4.1009657831488475,5.211523457841452,4.522114317013593,1.5780684895628072,1.8090896767660556,-0.03287264496740816,0.6799663797447084,1.0428125671491686
165137404683700,4,-0.0684,-0.0586,1.0117,-0.3,-434.55,1568.4,-8.774787721988101,-11.129310172965155,-6.9534789920298685,-1.5194886244192745,-0.8361453512424726,4.30250575077903,5.076444113278128,4.401745276031668,1.7039428836814832,1.5867174528664072,0.6246426908610434,0.6174696109363105,0.515708036424076
165137417660900,5,-0.0703,-0.0078,1.0078,98.55,76.5,3419.46,-8.743696590777574,-10.950195882029444,-8.074990033493886,-1.7012105760949798,0.28791209644872695,4.504128410186885,4.940330544466167,4.746906826320133,1.557457798477568,1.1855888577100056,1.033143171591338,-0.00034769343578511247,0.2850634488542094
165137430659100,0,0.0215,-0.0059,1.0059,14.25,-53.25,442.86,-8.71946282676134,-10.76943583895753,-9.212167134743853,-1.9006866773506508,1.445968196568782,4.706076443655506,4.80397699793402,5.102291223578245,1.4050808342079117,0.780103691493012,1.437127521821898,-0.6306904077378389,0.06020590076914906
165137443671500,1,-0.0234,-0.1641,1.0059,-32.7,-6.6,-266.93,-8.846436793097139,-10.579530294760676,-9.457107500616285,-1.3032189051647345,0.9667613601239152,4.874154391505129,4.575284636443358,5.249486697464597,1.2088370167496945,0.968179388113392,1.1453402524953078,-0.38453186281103663,0.26703389144479894
165137456669600,2,-0.0684,-0.2676,0.9688,46.2,-181.5,462.22,-9.034081495788627,-10.386235504573419,-9.342516663592736,-0.3858742306564975,-0.17076016148503825,5.028339982307616,4.3097746654508144,5.312652910014943,0.9952372246245207,1.3948934179695718,0.5739310131771898,0.21406842258046577,0.647311264695134
165137469672900,3,-0.0684,-0.1543,0.9961,62.85,148.8,-866.12,-9.182840106936744,-10.138729754582258,-8.85704579698883,-0.7107007206171095,-0.42203858521436477,5.171673377674213,4.098985364613131,5.138928053395834,1.1143361467501458,1.6050653694231998,0.45790304529896475,0.37262924394887864,0.8552777189850348
165137482684500,4,-0.0957,-0.0937,1.0137,-10.2,-434.4,1574.94,-9.28376356738631,-9.82447071311233,-7.915064041356671,-2.5643076568687952,0.4173405981043563,5.3016719856613514,3.955509674560705,4.6736373184860565,1.642902886635308,1.5487709348291772,0.9022932562189678,-0.0103408224768613,0.8512125007882922
165137495730100,5,-0.1035,-0.0586,1.0059,100.65,71.85,3413.89,-9.341473553495266,-9.579352269751777,-7.278246868748847,-3.960821286103698,1.1593802183806274,5.306971873068536,3.9373280740730126,4.308970271550831,2.07983947488889,1.4473504197059568,1.359734529884773,-0.366540965969277,0.8636314420070957
165137508666200,0,0.0195,-0.0078,1.0078,16.5,-51.75,438.26,-9.211614238141436,-9.637340867947668,-7.970507725090408,-3.3578716571350524,1.466895511843689,4.774179661765677,4.460060142204008,4.385585510379342,2.112875403558065,1.153234006886643,1.8644989187262841,-0.6002525890012038,0.9469241557793764
165137521691000,1,-0.0352,-0.1914,1.0059,-32.4,-0.75,-264.99,-9.080864505948536,-9.695727081240843,-8.667515262267576,-2.7507877348253285,1.7765193702165902,4.237734211144742,4.986376469458173,4.462726083093962,2.146137852343268,0.857100902342847,2.3727243662555173,-0.8355667213646086,1.0307879894186651
165137534684000,2,-0.0723,-0.2852,0.9609,48.0,-188.4,461.01,-9.156356698008294,-9.599549011071478,-7.867994329308405,-3.4687486836547023,1.8369326632914458,3.9343325364413446,4.848429240291407,4.661957607377458,2.164627720596428,1.1317322412931872,1.5892221798147133,-0.437928028819115,1.0888386321909784
165137547788300,3,-0.0605,-0.1602,0.9961,66.9,144.3,-866.6,-9.250611853116867,-9.488961635979502,-6.930115484212472,-4.309301738277335,1.8760053857585504,3.648718945559936,4.6509740357509255,4.873653439696383,2.1819834857014064,1.4588661625411206,0.6854763394252377,0.0187511032508475,1.145133613877638
165137560752100,4,-0.0762,-0.0762,1.0117,-20.55,-441.45,1565.74,-9.379051256195671,-9.466047793961856,-6.973453902500757,-4.096613199888463,1.579129403074389,3.7537472986851066,4.8731413563625265,5.135420554362076,2.119768324096999,1.3765441288385163,0.4068200917207089,0.27426961881838385,0.9429334416742026
165137573695700,5,-0.0859,-0.0547,1.0117,108.75,81.15,3421.64,-9.525293625297646,-9.487410520557455,-7.513500114339305,-3.3501045871866832,1.1110834919839723,4.056869443959291,5.308527790373662,5.4235536260372905,2.0170426202823575,1.0866967642883465,0.44339167305309307,0.4289955398400092,0.6091298495610712
165137586663700,0,0.0234,-0.0059,1.0078,23.7,-57.9,441.41,-9.580705098101841,-9.538056231674542,-7.845614526280525,-2.8747729078592945,0.8903206222490958,4.284372861648476,5.688276603094741,5.589365982520714,1.9535697138775172,0.9729396067453363,0.6463282126974561,0.33222130875016254,0.6542022566518153
165137599681400,1,-0.0352,-0.1816,1.0039,-37.95,-9.9,-257.49,-9.492333567871706,-9.635114608172923,-7.848753284983046,-2.8284430610953213,1.0609408928459998,4.392328477867582,5.980247474232778,5.5616255446920935,1.95219926993698,1.1379233740384171,1.1128759587123354,-0.16288472067075388,1.299261377888951
165137612805700,2,-0.084,-0.2891,0.9629,46.5,-185.1,454.48,-9.403238376386314,-9.732967781212531,-7.851917746511542,-2.781733826139498,1.2329583473421817,4.501168126495559,6.274609251203897,5.533657944563488,1.9508176036358058,1.3042581687475119,1.5832441945007678,-0.6620450993804285,1.949602791875488
165137625740900,3,-0.0918,-0.1641,0.9922,67.95,144.9,-865.39,-9.31542690294378,-9.829411047817374,-7.855036613252122,-2.7356975959405117,1.4024973076980873,4.608439571291289,6.564729749628714,5.506093312454839,1.9494558449180877,1.4681963472805446,2.046835182482644,-1.1540133819315272,2.5905738347652916
165137638717700,4,-0.1309,-0.0625,1.0176,-22.35,-434.25,1568.89,-9.227333025108953,-9.92616447892611,-7.858165510363814,-2.6895133118129984,1.5725815105512724,4.716056004344139,6.855783284476196,5.478440031643756,1.94808970674256,1.6326617560247048,2.51191709330298,-1.647563849570922,3.233606260191447
165137651748400,5,-0.1133,-0.0195,1.0176,110.85,79.95,3423.09,-9.338610989732691,-9.692616152979735,-8.699496679711425,-1.6314452961290868,1.3512371725709147,5.032055654195615,6.503130755738012,5.910110655676772,1.9450019341711378,1.7954460735779487,2.65573922095231,-2.0121221714402227,3.7757609182048286
165137664802700,0,0.0176,-0.0059,1.0,18.6,-51.75,441.17,-9.482202864805938,-9.405476734995968,-9.677109532170594,-0.408808580276947,1.0664473592116868,5.382058078926484,6.046154822346524,6.4164282861835815,1.9416326898038743,1.9581451107865986,2.7478614550993328,-2.3562727506911076,4.3022496827524925
165137677698400,1,-0.0273,-0.2168,0.998,-34.65,-9.6,-282.41,-9.51043111333827,-9.59090175773631,-10.156543848979068,-0.0266878188856446,1.4779918055405235,5.589165109026122,6.3448216292921344,6.302941151910849,2.1609211265917687,1.9448545975563127,1.4812384185769432,-1.1702487305226448,3.846982355647774
165137690739900,2,-0.0469,-0.3086,0.9512,41.7,-174.3,470.21,-9.462245014089417,-10.095217118165252,-10.31297151676119,-0.1978636218238954,2.3621270071074836,5.704980044261187,7.1534446073119495,5.7737355453625545,2.5330347349455034,1.8138929289176562,-0.7165880292395377,1.0597755979500088,2.72785134285433
165137703693400,3,-0.0605,-0.1992,0.998,73.2,143.55,-870.23,-9.536754083061702,-10.34087942692267,-9.95721840475326,-0.7181318701667329,2.909339065633695,5.796260512344274,7.610085159142661,5.5460452589261084,2.7677949156076496,1.8512778462834054,-2.085237740630342,2.4734744308156533,2.0805307811535383
165137716755700,4,-0.0254,-0.0801,1.0313,-43.05,-435.3,1570.58,-9.861907976213322,-10.067093638582724,-8.554177137837494,-1.9583743938537896,2.7849555026872914,5.839777015643284,7.362560094506094,5.925184457393625,2.7290248606807035,2.2311267940402018,-1.8015598215710509,2.2619247832794906,2.3763187974611775
165137729751400,5,-0.0195,-0.0937,1.0117,123.0,78.9,3418.01,-10.17005507623503,-9.812133795021545,-7.342570771772113,-3.0130768895988154,2.6832859553310255,5.871672769736697,7.150211978849284,6.280074454245399,2.6891923339181663,2.5671785326154137,-1.5072993282137328,2.051729409355956,2.62993473484584
165137742717500,0,0.0195,-0.0098,1.0059,20.7,-51.0,433.91,-10.269700930719669,-9.79372815331824,-8.62858792867814,-1.6390825266564173,2.8807723262384943,5.749173977347716,7.397499260681245,6.332032964316928,2.632390233924714,2.335742999618835,-1.0508570270260358,1.8457447397672966,2.3324502483685023
165137755759000,1,-0.0273,-0.2656,0.9785,-37.95,-8.1,-274.91,-10.369926242205883,-9.775215479786981,-9.922083486462666,-0.2570981609401817,3.079407112811924,5.625962834371734,7.646224558651453,6.384293621653973,2.5752578203952323,2.1029616310056913,-0.5917604389278913,1.6385622355107734,2.0332358407675897
165137768766500,2,-0.1035,-0.377,0.9414,41.4,-176.85,453.75,-10.41433110636632,-9.845844652797727,-10.034416682345347,0.7095984998217281,2.2804787548918686,5.619626354902423,7.744035927644808,6.572616119199905,2.5218622525471304,1.8636113325502426,1.6684726197352653,-0.539826286758657,2.3232170117895237
165137781726700,3,-0.1133,-0.2168,0.9844,81.15,145.2,-864.18,-10.445095914365842,-9.937830988590283,-9.86061092155836,1.5729056656451665,1.2425736014660045,5.641588642730407,7.805037392433556,6.793295299900325,2.469531270127346,1.6233905570690126,4.357730557341371,-3.1886366441765515,2.754892601001672
165137794728300,4,-0.0703,-0.084,1.0918,-43.2,-434.85,1570.34,-10.374093920822757,-10.17639415284641,-9.207294580539727,0.8667423438562465,1.289769466437293,5.592599807868944,7.996265674630255,6.8727789965906725,2.749231719011591,1.4065183861296973,3.9712229789197497,-3.0474614912291815,2.8329354962566606
165137807743900,5,-0.1367,0.0977,0.9961,113.55,82.8,3415.83,-10.214927062424628,-10.541713254390572,-8.139095339521242,-1.199774771025091,2.278230575672879,5.482142163010038,8.300145750022404,6.8296390760695465,3.3165039935690976,1.210267108349167,0.917084568829365,-0.4861613125020652,2.6040640736558527
165137820695800,0,0.0352,-0.0078,1.0215,20.7,-53.55,445.28,-10.146359456401148,-10.7622136146363,-7.719946763641412,-2.3593528589156083,2.967468215962153,5.582134274351914,8.40068048533807,6.736979022746523,3.793625885251751,1.1771016582951759,-0.9854122266986166,1.1263186629361583,2.2262402535344785
165137833710100,1,-0.0273,-0.2988,0.9531,-37.95,-4.35,-270.56,-10.321509486284087,-10.595151511947046,-9.048090480020981,-1.0877804365683785,2.8601595425945576,6.25294607186977,7.95323690660103,6.508749208384801,4.035644952533856,1.5842823863576356,0.1914032781444437,0.2026155025643568,1.438838554721846
165137846726900,2,-0.0371,-0.3457,0.957,47.55,-178.5,453.27,-10.497838457772056,-10.428467770152366,-10.363562544416041,0.1716081889882719,2.753840113177196,6.917003644519796,7.511595223001879,6.280867523420726,4.2762022067359435,1.988780153931691,1.3576723873967247,-0.7114498120188404,0.6541289783176091
165137859768500,3,-0.0703,-0.1621,0.9785,82.35,138.45,-870.72,-10.857243954534871,-10.326957308220095,-9.618975334117035,-0.549594412279217,2.8084484899496607,6.484078354210921,8.008562453953887,6.115093675684039,4.2765565189939965,1.953481795223131,0.807336872575439,-0.061153951394267714,0.3216069241345884
165137872736600,4,-0.0801,-0.0684,0.998,-53.25,-438.0,1572.27,-11.214623909645429,-10.226018940122325,-8.878584477022924,-1.266732451591642,2.8627491042012094,6.053592949256429,8.502728871242311,5.950254098114253,4.276908834414931,1.9183823714125192,0.260102945008736,0.585476964303616,-0.009041098412555182
165137885717100,5,-0.0527,-0.0508,1.0273,109.65,76.2,3417.04,-11.186946849352593,-10.303448743539441,-9.01863054038863,-1.0330060346830923,2.968516469182978,6.1278882613786525,8.24438410553597,6.259201589095259,4.159102172365288,1.8105233892120598,0.6218619477611771,0.1439935299350854,0.10716969503439912
165137898709900,0,0.0273,-0.0059,1.0059,23.25,-54.9,438.02,-11.024749562314005,-10.443231389170085,-9.466305642209496,-0.4669922158226457,3.0923264766449683,6.378552784682846,7.7230230762519785,6.73383603323946,3.9999493937069133,1.6771827468207074,1.3013609195768052,-0.6778472394829592,0.3795428867888064
165137911705300,1,0.0039,-0.2031,1.0,-43.05,-8.1,-257.73,-10.995957717926848,-10.657760529656988,-9.697118563933106,-0.09886502872134466,3.140228142173585,6.442240807395307,7.7395185166168945,6.851642109567475,3.8743127134854127,1.5655315392860567,1.514738043928856,-0.8016907997560462,1.3653775108962618
165137924718500,2,-0.0566,-0.3262,0.9375,47.25,-176.7,454.72,-11.1151009348594,-10.955441801636843,-9.687661350126145,0.05019657020799745,3.1039902201095293,6.298614896775573,8.352602288317684,6.573803309547086,3.785706574780008,1.4778092523383117,1.2113559281120954,-0.1514852542335411,3.1436872473079798
165137937823000,3,-0.041,-0.1641,0.959,81.3,145.2,-871.44,-11.22584826988151,-11.169080385339996,-9.51036599056861,-0.026992593432028894,3.0400917946801744,6.285953440110693,8.745254169251716,6.406887751655396,3.764965519525587,1.335092633684599,1.0349457415799947,0.29679077545779786,4.36291231117366
165137950741600,4,-0.0664,-0.0273,0.9961,-58.05,-438.15,1557.75,-11.302096637984997,-11.072475721033967,-8.737177705496196,-0.9138076180832895,2.8793472488049288,6.744189461308002,8.330757862093058,6.6449335775066745,3.988797035097504,1.0004421435272914,1.3215132562244012,0.00219480778523351,3.526198343124345
165137963777500,5,-0.1055,-0.0742,1.0039,124.8,75.6,3421.4,-11.379037336029697,-10.97499389301646,-7.9569689239428145,-1.8086748622004052,2.71714315350241,7.206586234079511,7.912497956957088,6.885140843093866,4.214660925445061,0.6627530499225938,1.610682784203673,-0.2950760710238311,2.681887069759269
165137976701600,0,0.0273,-0.0098,1.0098,25.5,-52.8,442.38,-11.314065243555717,-10.481131557582534,-8.212931101631266,-1.996852961655837,3.4133895627667035,6.326948000826446,8.189172820846219,7.1269130824923295,3.6801970492350753,1.1819777517705967,0.488343162938377,0.3898478022022805,2.2977429344091984
165137989741500,1,-0.0117,-0.25,0.9863,-44.1,-4.8,-267.65,-11.24090929954214,-9.961467512183424,-8.526589425752434,-2.1490988064008003,4.161998057651404,5.367418342905021,8.505532423771761,7.371046689845146,3.100130638439767,1.7518147297165498,-0.719881278021941,1.133629421846376,1.9345316433684223
165138002734700,2,-0.0977,-0.3535,0.9258,55.05,-186.45,457.38,-11.194602050578595,-9.90261597878965,-9.1935035335732,-0.7436427328353761,3.374889399884883,5.620298180701336,8.23010719007754,7.4400788726067795,2.7687001951636674,2.0037585264727125,-0.6427147088657228,0.9102876516097784,2.038339538588658
165138015733100,3,-0.0684,-0.2598,0.9805,101.4,151.35,-865.88,-11.160700743169825,-10.05821768271663,-10.026292681455873,1.3900649445315651,1.871048591548889,6.43825550659267,7.678548809774667,7.427719020947332,2.55235864879597,2.108199272995049,0.03314846526931303,0.23614602824159436,2.3598281087163744
165138028745100,4,-0.043,-0.1016,1.0078,-83.4,-445.65,1566.47,-11.10143690344277,-10.07737066824462,-10.621849329563613,2.3079501028523968,1.3776676606784077,7.022830136389074,7.293708159107307,7.48810632166731,2.4774640009207185,2.1088457585768827,0.8478028086567782,-0.5688150373997757,2.825774336879406
165138041715400,5,-0.0684,0.0,1.0371,125.85,75.75,3411.23,-11.007000349259728,-9.90571989788487,-10.883047448176217,1.522197448901259,2.2989085798660334,7.2784783455674145,7.143684416781079,7.649890586366146,2.6006191340810627,1.9644159725851913,1.8526447445605458,-1.5528668363751876,3.4914551406892356
165138054756700,0,0.0254,-0.0078,1.0078,18.3,-49.65,446.73,-10.924915815585566,-9.774965454523102,-10.981695437006291,0.7514099288823719,3.046071714689186,7.479499785842608,7.0031871955769915,7.812540241706274,2.7531794621152272,1.7436535691783697,2.620573308525235,-2.270931217937901,3.929138443432133
165138067730600,1,-0.0137,-0.3281,0.9746,-46.2,-9.9,-263.05,-10.91456192102122,-9.876697976008543,-10.171227817809797,0.09136016518665824,2.79687329913195,7.369043557447631,6.920752571194462,7.974237233413321,3.064148772052104,1.1054571318823005,2.041327981557239,-1.4816119791281612,3.0810443307975426
165138080853900,2,-0.0664,-0.4766,0.9043,43.8,-178.65,462.46,-10.904088796938536,-9.979601990931574,-9.351427317805841,-0.5762903534629351,2.5448052573802578,7.257315378403873,6.837368676902133,8.137796235044988,3.3786990264162204,0.4599115900199844,1.455412397238021,-0.6832033921441505,2.2231840522122663
165138093743100,3,-0.0625,-0.3027,0.9824,116.7,143.85,-869.75,-10.727308142694252,-9.799461618128129,-9.628933823459494,-0.5872665085859922,2.7638014894231477,6.747117115121871,7.335227961071729,7.355556645569019,3.7074812877072807,0.24438754223582182,0.862884384543557,0.4227579136556764,2.052748875970877
165138106752100,4,-0.0723,-0.0645,1.0195,-90.15,-438.3,1566.71,-10.528991649580352,-9.58404811391263,-10.03837852343268,-0.5213082719588918,3.040578684646713,6.184329455113411,7.906983820701957,6.453391106277649,4.041690303168777,0.07686334043410425,0.2628102197037021,1.5774467487009014,1.9610346768832279
165138119726900,5,-0.1074,0.0391,1.0117,119.7,80.4,3419.94,-10.276904333557797,-9.70166182138991,-9.626997834925884,-1.04025270676884,3.1564895854820696,5.967118223275399,7.972617705021437,6.184295591431762,3.8879242761066175,0.39068836741478213,0.20118471662248438,1.5192303204139213,2.3904434719605856
165138132759800,0,0.0215,-0.0098,1.0098,26.85,-57.45,448.18,-9.99045692255739,-10.023295525923277,-8.712021424602739,-1.9194231907169348,3.1749015327898835,5.959549850704159,7.7296773714334845,6.300034154436407,3.4353267444486826,1.0002743055650596,0.467892395653456,0.7202137705390241,3.1405975462878235
165138145823800,1,-0.0352,-0.332,0.9629,-43.8,-7.2,-260.15,-9.789536306958974,-10.202962377047212,-8.144888081065613,-2.4694691646975353,3.151060419905655,5.97524837038219,7.412909738109709,6.5609917282717545,3.07502905424595,1.4615390240397124,0.6464816337877349,0.14733905563592523,3.479717887249811
165138158803300,2,-0.082,-0.4141,0.9043,46.35,-177.6,459.56,-9.74171152147549,-10.130145284311071,-8.197737774885608,-2.432752071326345,3.0528983947704327,6.031844706382921,6.969219147624237,7.075471816901441,2.881481927003579,1.6560999485780465,0.6676391425730545,-0.020290123344429256,3.08975855345039
165138171806400,3,-0.0566,-0.2734,0.9941,131.55,146.55,-865.88,-9.6905732639403,-10.0971392808493,-8.17469723340934,-2.4569836877017384,2.9657298528235954,6.121881773964287,6.551347983357517,7.517856194290622,2.703049802333501,1.8416530767864017,0.6707267841807575,-0.12467320175308716,2.715570416654328
165138184766400,4,-0.0801,-0.0605,1.043,-128.4,-445.35,1565.98,-9.609327259312527,-10.439067888624576,-7.438685892461219,-3.053697301322178,2.983686716251619,6.524458807729308,6.3847188536063015,7.273458001604805,2.6703489456496254,1.9387433726741943,0.503877594828708,0.3676441372318838,2.497271292627379
165138197764800,5,-0.082,0.0312,1.0234,127.05,76.95,3426.72,-9.527840525782155,-10.782009618200668,-6.70049377716955,-3.652178955279271,3.0016967852009104,6.928228662335115,6.217596007915081,7.028335666125845,2.637551197538538,2.0361213435127654,0.33653403750820804,0.8614201942582919,2.27832535638109
165138210779000,0,0.0234,-0.0078,1.0098,29.55,-52.95,449.88,-9.685517174956253,-10.547391548396796,-7.086914742139551,-3.4645919337252455,2.9320955408825755,6.920046111915185,6.591839565766699,6.838605448061229,2.4177383496656843,2.0871117107573185,-0.38001027131957354,1.5045350810265932,2.7110384654618653
165138223764500,1,-0.0234,-0.3477,0.957,-49.95,-10.2,-272.73,-9.892471525526219,-10.193412734839345,-7.705925656043369,-3.1142291987415716,2.8444717832472626,6.826336758631321,7.077584754671062,6.660844317196636,2.159629716832526,2.128343826202219,-1.2088419395408643,2.1770815972299933,3.2780131267186428
165138236816500,2,-0.0625,-0.4687,0.8809,36.3,-180.15,465.61,-9.880021690154917,-10.264942162646667,-8.452645993694274,-2.271768648070249,2.4721022636832335,6.825770930679288,7.496431606754023,6.678299286704627,2.123889972681705,1.8681060724735756,-0.8825435316449622,1.9663386899124777,3.3283476233647202
165138249811600,3,-0.0391,-0.2363,0.9746,140.85,151.65,-875.8,-9.698157342096959,-10.66463772206451,-9.291843383325466,-1.056088668465156,1.882819410099656,6.897175083835749,7.860116171749325,6.846438856251053,2.2602551353847122,1.3771032245015182,0.3335336280456733,1.0748900534721078,2.979093934810805
165138262823000,4,-0.0586,0.0332,1.0137,-133.95,-441.6,1560.9,-9.62954102973462,-10.897703084597213,-9.788365631270945,-0.21063904602633227,1.572272006908785,6.895957415330327,7.991212557035722,6.940631578020088,2.2939462911254425,1.0531159403587533,1.0148488418862402,0.5373953016900866,2.8334659510094005
165138275742100,5,-0.0605,0.1328,0.9922,133.65,72.15,3418.49,-9.822209420201522,-10.745003020149971,-9.49138912322803,-0.2255778111302786,1.9062334752531005,6.727638553887478,7.585781930528915,6.863722164724293,2.0910335492583303,1.1166879539729038,0.45880211963244955,0.8197620923185699,3.157863099845169
165138288788700,0,0.0234,-0.0059,1.0078,22.2,-63.6,442.86,-10.016779275924094,-10.590795942194282,-9.191481721796608,-0.24066400852832848,2.2434908455730875,6.557658535333532,7.176350065168037,6.786053724081763,1.8861182395197675,1.180887366688834,-0.10273228807058721,1.1049155914488165,3.485461759349371
165138301755000,1,-0.0137,-0.3594,0.957,-41.4,-5.25,-266.93,-10.21015158137192,-10.43753798725607,-8.893420208514966,-0.2556573524893861,2.5786724439036908,6.3887247200424975,6.769438195728585,6.708863321838785,1.6824641548798516,1.2446916409900748,-0.6608105299573539,1.388314010636384,3.81104409487965
165138314829500,2,-0.0469,-0.4707,0.8887,37.65,-175.35,459.56,-10.405137522432792,-10.283001139285588,-8.59287145864794,-0.27077581154238095,2.9166510351265895,6.218381201226594,6.359130765159641,6.631028788153323,1.4771106361717714,1.3090283433918062,-1.2235457723586964,1.674077307156428,4.139343320247768
165138327786200,3,-0.0117,-0.2305,0.9844,152.55,148.35,-876.77,-10.526014255824796,-10.137748715522592,-8.60514630245013,-0.21055432315420675,2.8992420087951167,5.979188826582059,5.9091392668048535,6.465843862800713,1.52415065887307,1.2765191713146053,-1.0956026279532007,1.6798047006090726,3.7276167507030618
