t_pc_ns,sensor_id,accX,accY,accZ,magX,magY,magZ
165129409888800,1,-0.0039,-0.4102,0.9316,-82.95,19.35,-272.25
165129422948300,2,-0.0098,-0.8125,0.6094,136.35,-174.30,469.96
165129435947500,3,-0.0020,-0.8477,0.5801,47.55,115.65,-836.59
165129448493800,4,0.0000,-0.8535,0.7148,-21.60,-425.70,1576.63
165129461900400,5,-0.0059,-0.7227,0.7969,151.35,75.00,3439.55
165129474932600,0,0.0254,-0.0059,1.0098,25.95,-53.40,445.28
165129487511200,1,0.0020,-0.4473,0.9102,-79.20,15.75,-273.70
165129500548200,2,-0.0703,-0.8457,0.5898,122.70,-174.15,469.96
165129513919400,3,-0.0703,-0.7695,0.5996,53.40,127.35,-834.90
165129526906400,4,-0.0664,-0.6719,0.6738,-8.55,-424.05,1577.36
165129539536800,5,-0.0254,-0.6270,0.7480,142.20,80.40,3431.08
165129552472900,0,0.0254,-0.0098,1.0059,23.10,-55.35,444.31
165129565912100,1,0.0410,-0.4785,0.9063,-73.80,13.35,-268.14
165129578972700,2,-0.0078,-0.7988,0.6445,110.40,-174.30,470.45
165129591481100,3,-0.0430,-0.7187,0.6680,58.20,115.05,-846.03
165129604934600,4,-0.0371,-0.6133,0.7520,-9.75,-419.25,1585.10
165129617965400,5,-0.0391,-0.5391,0.7969,139.50,71.40,3432.77
165129630542800,0,0.0215,-0.0078,1.0078,28.05,-56.10,441.89
165129643542000,1,0.0234,-0.4297,0.9141,-80.85,15.00,-267.41
165129656938100,2,-0.0410,-0.7031,0.6836,117.45,-169.95,471.42
165129669920000,3,-0.0625,-0.6406,0.7109,61.35,113.85,-841.43
165129682507100,4,0.0098,-0.6211,0.7773,-22.50,-423.90,1580.74
165129695501000,5,0.0332,-0.5859,0.8340,147.15,74.40,3432.29
165129708912900,0,0.0195,-0.0176,1.0137,26.10,-53.55,438.50
165129721507700,1,0.0156,-0.4473,0.9063,-65.55,16.35,-279.99
165129734560300,2,-0.0078,-0.7402,0.6406,116.40,-168.00,474.56
165129747939700,3,-0.0449,-0.7266,0.6914,65.40,122.25,-833.93
165129760940200,4,-0.0566,-0.5781,0.8066,-27.60,-418.20,1572.27
165129773508400,5,-0.0410,-0.4961,0.8359,144.75,75.30,3430.83
165129786496600,0,0.0234,-0.0137,1.0176,27.45,-48.90,450.60
165129799946900,1,-0.0195,-0.4824,0.9004,-72.45,14.10,-277.33
165129812584400,2,0.0039,-0.7832,0.6523,102.00,-169.05,467.30
165129825505700,3,0.0371,-0.6758,0.6855,74.70,113.85,-837.80
165129839009500,4,-0.0293,-0.6191,0.8203,-37.35,-420.00,1573.97
165129851997200,5,-0.0352,-0.4492,0.8438,149.85,74.85,3434.22
165129864548700,0,0.0332,-0.0781,1.0117,29.55,-49.95,447.70
165129877508600,1,0.0469,-0.4570,0.8770,-68.85,13.50,-267.65
165129891013000,2,-0.0020,-0.7500,0.6680,104.40,-164.40,467.54
165129903507900,3,0.0371,-0.6406,0.6719,71.70,119.10,-839.74
165129916528100,4,0.0215,-0.5508,0.7910,-47.40,-423.15,1572.27
165129929673700,5,0.0312,-0.5605,0.8535,157.50,73.35,3428.41
165129942533200,0,0.0312,0.0215,1.0020,33.75,-61.05,448.67
165129955533700,1,-0.0156,-0.4277,0.8945,-74.70,16.20,-269.10
165129968525500,2,0.0020,-0.7578,0.6484,100.95,-175.05,476.26
165129981949200,3,-0.0527,-0.7051,0.6621,81.75,118.80,-838.05
165129994543700,4,-0.1133,-0.6133,0.7910,-52.35,-422.55,1577.36
165130007535100,5,-0.0430,-0.4883,0.8789,157.80,76.95,3432.04
165130020527400,0,0.0605,-0.0059,0.9961,32.25,-45.60,448.67
165130033611000,1,-0.0020,-0.5352,0.9102,-84.00,17.55,-267.17
165130046604400,2,0.0176,-0.8027,0.6094,100.05,-164.40,471.42
165130059572800,3,-0.0293,-0.7148,0.6934,85.65,124.20,-852.08
165130072983900,4,-0.0547,-0.6016,0.8164,-60.60,-422.25,1575.66
165130085582700,5,-0.0645,-0.4922,0.8633,169.95,76.65,3420.67
165130098523700,0,0.0234,-0.0078,1.0078,33.90,-49.95,443.59
165130112091700,1,-0.0137,-0.5332,0.8613,-81.00,19.05,-264.26
165130124999600,2,0.0078,-0.7988,0.5918,104.55,-171.45,481.10
165130137575500,3,0.0430,-0.7012,0.6484,86.55,121.80,-845.31
165130150603600,4,0.0234,-0.6230,0.7891,-67.80,-420.00,1564.05
165130163595700,5,0.0234,-0.5605,0.8750,163.50,73.05,3431.56
165130176881300,0,0.0234,-0.0117,1.0039,39.00,-54.00,441.89
165130189547100,1,-0.0020,-0.5156,0.8535,-79.65,22.20,-270.31
165130202589800,2,-0.0078,-0.7949,0.5742,109.80,-158.70,479.64
165130216022500,3,0.0312,-0.7305,0.6211,91.95,118.80,-831.51
165130228574400,4,0.0273,-0.6445,0.7578,-73.95,-415.35,1578.81
165130241554200,5,0.0098,-0.5684,0.8398,170.25,73.80,3432.77
165130254624900,0,0.0234,-0.0059,1.0059,32.10,-50.10,445.28
165130267600900,1,-0.0059,-0.5898,0.8262,-80.40,20.10,-265.72
165130280574100,2,-0.0449,-0.8848,0.5156,95.10,-161.40,486.18
165130293629500,3,-0.0273,-0.8184,0.5937,102.00,114.60,-836.35
165130307042200,4,-0.0273,-0.7305,0.7559,-80.10,-417.00,1570.58
165130319557700,5,-0.0410,-0.6289,0.8438,173.40,72.90,3432.53
165130332794700,0,0.0273,-0.0078,1.0020,40.20,-53.25,449.64
165130345562500,1,-0.0020,-0.6289,0.8027,-83.25,21.75,-264.75
165130358577200,2,-0.0430,-0.9316,0.4980,93.45,-164.70,476.01
165130371569200,3,-0.0430,-0.8301,0.5937,97.95,118.50,-834.42
165130384582300,4,-0.0137,-0.6875,0.7617,-83.10,-415.35,1581.23
165130397618000,5,-0.0098,-0.5918,0.8496,175.35,70.65,3431.80
165130410611200,0,0.0195,-0.0078,1.0078,39.60,-53.85,445.52
165130423615600,1,0.0020,-0.6094,0.8066,-82.50,16.80,-270.80
165130436575000,2,-0.0254,-0.8477,0.5156,103.65,-170.55,480.37
165130449581600,3,-0.0176,-0.7383,0.5937,96.15,118.95,-838.29
165130462602000,4,-0.0020,-0.6582,0.7578,-92.55,-419.10,1582.68
165130475577800,5,-0.0195,-0.5742,0.8574,178.05,67.95,3438.09
165130488612800,0,0.0254,-0.0059,1.0098,38.25,-53.25,451.81
165130501636100,1,0.0020,-0.5723,0.8281,-84.60,24.15,-264.26
165130514636500,2,-0.0352,-0.8359,0.5352,98.55,-166.80,473.11
165130527648100,3,-0.0098,-0.7559,0.6074,105.30,112.35,-844.58
165130540602100,4,0.0234,-0.6562,0.7520,-79.20,-423.75,1572.52
165130553569400,5,0.0059,-0.6055,0.8438,174.00,78.90,3424.30
165130566576900,0,0.0254,-0.0098,1.0098,31.35,-51.60,450.60
165130579675500,1,0.0020,-0.6074,0.8027,-84.60,17.25,-255.79
165130592613500,2,-0.0527,-0.8926,0.5059,99.45,-171.00,472.14
165130605646800,3,-0.0273,-0.7969,0.6016,105.60,113.40,-832.00
165130618646900,4,-0.0059,-0.6875,0.7617,-84.45,-415.20,1580.02
165130631651900,5,0.0020,-0.5723,0.8438,178.35,76.05,3425.99
165130644819800,0,0.0215,-0.0117,1.0020,34.50,-55.50,456.17
165130657643000,1,0.0059,-0.6406,0.7910,-86.70,15.30,-266.44
165130670648200,2,-0.0059,-0.8984,0.5059,95.25,-168.45,483.52
165130683660400,3,0.0176,-0.7734,0.6055,108.15,121.95,-839.26
165130696636000,4,0.0020,-0.6602,0.7598,-81.15,-413.85,1578.08
165130709609800,5,0.0098,-0.5527,0.8398,175.95,79.80,3434.95
165130722624000,0,0.0254,-0.0059,1.0059,42.45,-56.10,447.94
165130735653900,1,0.0020,-0.6133,0.8047,-87.00,9.90,-260.39
165130748617100,2,-0.0020,-0.8535,0.5234,96.00,-162.75,475.77
165130761654700,3,0.0312,-0.7480,0.6270,97.20,111.45,-829.82
165130774633700,4,0.0117,-0.6465,0.7891,-81.90,-418.50,1581.71
165130787617500,5,-0.0039,-0.5469,0.8691,172.80,71.85,3421.40
165130800606900,0,0.0234,-0.0039,1.0098,35.10,-43.05,450.36
165130813617700,1,-0.0156,-0.5937,0.8145,-85.20,16.65,-263.54
165130826607500,2,-0.0293,-0.8301,0.5254,99.15,-162.90,471.17
165130839609100,3,0.0078,-0.7227,0.6074,97.20,120.45,-830.30
165130852617900,4,0.0273,-0.6426,0.7559,-76.20,-416.25,1572.27
165130865658000,5,0.0254,-0.5332,0.8438,158.40,73.50,3426.96
165130878613100,0,0.0273,-0.0078,1.0039,38.55,-54.75,448.43
165130891660500,1,0.0078,-0.5879,0.8125,-86.55,12.00,-258.94
165130904671800,2,-0.0195,-0.8477,0.5332,99.15,-164.55,476.50
165130917622300,3,-0.0117,-0.7480,0.6250,104.55,117.75,-830.79
165130930681500,4,0.0020,-0.6230,0.7695,-73.50,-417.45,1573.00
165130943615200,5,0.0156,-0.5430,0.8398,170.85,72.30,3430.59
165130956618700,0,0.0273,-0.0059,1.0059,32.85,-48.60,449.88
165130969705800,1,0.0137,-0.5957,0.8086,-78.15,16.50,-268.38
165130982628900,2,-0.0273,-0.8262,0.5371,92.10,-166.80,478.92
165130995626900,3,-0.0156,-0.7207,0.6152,91.65,116.40,-839.74
165131008709500,4,-0.0078,-0.6367,0.7539,-81.30,-411.15,1573.73
165131021672300,5,0.0000,-0.5605,0.8359,172.65,77.70,3431.32
165131034618500,0,0.0273,-0.0078,1.0098,35.55,-47.40,455.69
165131047633800,1,0.0078,-0.6133,0.8027,-78.60,19.05,-255.55
165131060632500,2,-0.0234,-0.8828,0.5137,96.75,-165.00,487.87
165131073653400,3,-0.0234,-0.7891,0.6133,105.90,116.55,-841.43
165131086649200,4,-0.0117,-0.6719,0.7715,-77.55,-420.60,1577.60
165131099633500,5,0.0039,-0.5547,0.8438,169.35,78.90,3434.46
165131112630300,0,0.0234,-0.0098,1.0078,37.65,-53.85,450.60
165131125625800,1,0.0098,-0.6191,0.8008,-86.55,16.20,-259.67
165131138656500,2,-0.0137,-0.8613,0.5176,92.10,-163.80,476.01
165131151715400,3,-0.0137,-0.7676,0.6094,103.50,114.90,-836.59
165131164717400,4,-0.0117,-0.6387,0.7617,-90.00,-417.90,1581.23
165131177642100,5,0.0059,-0.5449,0.8379,169.50,73.35,3433.25
165131190644600,0,0.0293,-0.0078,1.0078,34.50,-52.80,444.80
165131203755400,1,0.0137,-0.6172,0.7949,-88.50,13.65,-264.75
165131216719600,2,-0.0020,-0.8652,0.5195,94.65,-167.25,480.37
165131229726500,3,-0.0137,-0.7676,0.6172,110.25,119.10,-840.47
165131242727900,4,-0.0312,-0.6797,0.7773,-86.70,-418.95,1569.85
165131255708200,5,-0.0371,-0.5723,0.8574,174.15,71.40,3434.46
165131268683800,0,0.0215,-0.0078,1.0020,32.85,-49.95,453.99
165131281664900,1,-0.0039,-0.6211,0.7969,-85.65,18.15,-264.51
165131294729100,2,-0.0078,-0.8828,0.5059,95.85,-173.10,472.14
165131307709700,3,0.0117,-0.7695,0.5937,106.65,118.80,-838.29
165131320693500,4,0.0195,-0.6504,0.7617,-86.40,-420.45,1582.92
165131333671000,5,0.0156,-0.5410,0.8496,167.55,75.15,3437.85
165131346653900,0,0.0234,-0.0059,1.0078,35.25,-55.50,454.48
165131359674200,1,-0.0020,-0.6250,0.7910,-86.10,18.45,-264.75
165131372712800,2,-0.0293,-0.8613,0.5137,99.45,-166.95,476.26
165131385732700,3,-0.0332,-0.7832,0.6152,109.20,114.90,-837.80
165131398741400,4,-0.0254,-0.6719,0.7812,-88.95,-415.95,1574.94
165131411661400,5,-0.0039,-0.5625,0.8555,168.45,72.30,3422.85
165131424656000,0,0.0215,-0.0078,1.0039,33.60,-54.75,456.17
165131437654600,1,0.0098,-0.6484,0.7871,-77.85,14.55,-264.02
165131450663300,2,-0.0020,-0.8867,0.5020,86.40,-165.00,478.92
165131463692600,3,-0.0059,-0.7676,0.6094,106.65,113.55,-840.95
165131476692400,4,-0.0254,-0.6797,0.7891,-83.85,-418.80,1573.00
165131489689600,5,-0.0332,-0.5664,0.8770,173.10,79.05,3433.50
165131502667500,0,0.0234,-0.0078,1.0039,41.55,-53.70,448.43
165131515678400,1,-0.0078,-0.6328,0.7949,-78.30,12.30,-264.51
165131528676600,2,-0.0156,-0.8789,0.5117,88.80,-166.65,477.71
165131541688100,3,0.0098,-0.7637,0.6152,114.15,118.05,-831.75
165131554697700,4,0.0059,-0.6777,0.7891,-86.55,-413.25,1574.69
165131567677300,5,-0.0020,-0.5664,0.8789,165.30,77.55,3432.53
165131580719400,0,0.0293,-0.0078,1.0039,32.10,-53.25,461.25
165131593694700,1,-0.0078,-0.6270,0.8008,-81.60,12.30,-257.00
165131606732700,2,-0.0156,-0.8750,0.5254,89.55,-168.00,479.16
165131619682400,3,0.0020,-0.7578,0.6348,114.45,121.65,-839.50
165131632714800,4,-0.0078,-0.6621,0.8027,-78.75,-414.15,1576.15
165131645681500,5,0.0000,-0.5449,0.8691,164.55,74.10,3423.82
165131658672400,0,0.0215,-0.0039,1.0059,37.20,-49.95,459.07
165131671698000,1,0.0020,-0.6172,0.8047,-81.60,13.50,-256.76
165131684696100,2,-0.0156,-0.8535,0.5527,91.80,-166.35,480.61
165131697696300,3,0.0078,-0.7246,0.6562,104.55,120.90,-839.98
165131710718200,4,-0.0078,-0.6172,0.8145,-75.15,-411.60,1573.48
165131723738000,5,0.0176,-0.5098,0.8789,160.80,73.20,3421.88
165131736690300,0,0.0273,-0.0059,1.0078,32.25,-54.15,459.07
165131749734600,1,0.0117,-0.5898,0.8242,-80.85,14.85,-257.00
165131762763800,2,-0.0020,-0.8125,0.5781,81.00,-159.75,472.14
165131775751300,3,0.0039,-0.7051,0.6777,108.00,111.45,-835.63
165131788766600,4,-0.0059,-0.5801,0.8359,-69.15,-422.70,1573.24
165131801740000,5,0.0234,-0.4746,0.8926,153.45,76.65,3424.30
165131814693600,0,0.0254,-0.0059,1.0059,36.45,-50.10,453.02
165131827742500,1,0.0156,-0.5879,0.8242,-75.15,17.55,-261.84
165131840723800,2,0.0059,-0.8047,0.6074,84.45,-168.00,474.56
165131853749900,3,0.0078,-0.6777,0.7090,104.70,117.00,-838.05
165131866743600,4,0.0117,-0.5527,0.8359,-65.70,-419.40,1566.71
165131879764300,5,0.0352,-0.4375,0.8945,152.10,72.90,3422.85
165131892744500,0,0.0215,-0.0059,1.0098,42.45,-55.95,450.12
165131905799300,1,0.0176,-0.5781,0.8359,-71.10,17.10,-263.78
165131918712400,2,0.0078,-0.7754,0.6289,78.45,-164.55,476.74
165131931727000,3,-0.0098,-0.6836,0.7422,106.95,119.25,-850.63
165131944736300,4,-0.0312,-0.5469,0.8789,-72.00,-418.50,1563.56
165131957722300,5,-0.0312,-0.4062,0.9336,149.85,81.60,3426.48
165131970700400,0,0.0195,-0.0059,1.0059,30.30,-55.35,452.30
165131983915400,1,0.0098,-0.5488,0.8516,-71.10,18.30,-259.67
165131996732900,2,-0.0117,-0.7773,0.6426,76.35,-159.75,471.17
165132009734100,3,-0.0020,-0.6074,0.7500,105.30,114.15,-840.95
165132022739700,4,0.0020,-0.4512,0.8652,-60.75,-417.30,1572.03
165132035728400,5,-0.0020,-0.3906,0.9199,157.50,74.40,3415.35
165132048751900,0,0.0254,-0.0078,1.0098,33.15,-47.10,449.15
165132061768300,1,-0.0020,-0.5254,0.9199,-65.55,4.05,-265.23
165132074734400,2,-0.0254,-0.7129,0.6777,79.95,-163.95,473.11
165132087778100,3,0.0000,-0.5879,0.7910,99.15,119.55,-852.08
165132100755200,4,-0.0078,-0.4375,0.8789,-56.55,-416.25,1566.95
165132113773900,5,0.0137,-0.3457,0.9258,148.95,70.80,3418.49
165132126721500,0,0.0312,-0.0059,1.0078,32.10,-54.30,446.25
165132139830800,1,0.0293,-0.4941,0.8750,-66.90,2.85,-267.41
165132152743300,2,-0.0371,-0.6895,0.7012,70.20,-165.90,466.58
165132165752300,3,-0.0371,-0.5781,0.7988,97.05,118.20,-843.37
165132178759100,4,-0.0078,-0.4219,0.9004,-58.35,-412.35,1567.19
165132191744500,5,0.0000,-0.3594,0.9297,143.25,73.95,3413.65
165132204798700,0,0.0293,-0.0039,1.0078,36.75,-54.60,441.41
165132217789700,1,0.0254,-0.5039,0.8770,-68.55,-0.30,-264.51
165132230754900,2,-0.0332,-0.6973,0.7207,68.10,-167.55,472.14
165132243759700,3,-0.0352,-0.5645,0.8027,101.85,121.05,-855.47
165132256771500,4,-0.0273,-0.4004,0.9063,-52.05,-417.00,1562.59
165132269811300,5,-0.0254,-0.3418,0.9453,146.10,73.20,3427.20
165132282757500,0,0.0273,-0.0059,1.0059,38.40,-45.75,450.12
165132295801300,1,0.0254,-0.4629,0.8926,-71.55,-0.45,-265.72
165132308829800,2,-0.0449,-0.6641,0.7422,72.15,-167.85,466.09
165132321768400,3,-0.0410,-0.5488,0.8242,101.55,111.15,-846.03
165132334825000,4,-0.0117,-0.3809,0.9043,-49.65,-414.00,1565.98
165132347797900,5,-0.0020,-0.3066,0.9316,149.40,74.25,3418.98
165132360798900,0,0.0234,-0.0078,1.0039,31.95,-51.00,447.22
165132373763200,1,0.0078,-0.4844,0.8965,-65.85,-0.60,-267.41
165132386832400,2,-0.0273,-0.6523,0.7461,66.15,-164.10,469.48
165132399820700,3,-0.0430,-0.5605,0.8457,99.75,113.85,-844.82
165132412833500,4,-0.0312,-0.4023,0.9453,-59.55,-422.25,1564.05
165132425797600,5,-0.0312,-0.3242,0.9746,143.25,70.20,3418.73
165132438800600,0,0.0254,-0.0078,1.0059,30.00,-51.45,445.04
165132452013100,1,0.0059,-0.4805,0.8984,-66.60,-1.50,-254.58
165132464782500,2,-0.0449,-0.6777,0.7520,62.25,-164.85,475.29
165132477786900,3,-0.0371,-0.5156,0.8340,95.10,113.85,-851.84
165132490804000,4,0.0020,-0.3437,0.9121,-47.55,-419.10,1565.98
165132503769800,5,-0.0039,-0.2285,0.9473,143.10,79.95,3414.14
165132516749400,0,0.0273,-0.0098,1.0059,29.40,-49.95,445.52
165132529894700,1,0.0117,-0.4668,0.9082,-64.95,-0.90,-264.99
165132542834400,2,-0.0215,-0.6035,0.7734,67.35,-163.05,467.79
165132555798100,3,-0.0332,-0.5156,0.8555,100.50,109.65,-854.99
165132568804900,4,-0.0195,-0.3887,0.9590,-60.75,-418.80,1567.19
165132581772600,5,0.0020,-0.2402,0.9766,138.30,78.30,3410.02
165132594773900,0,0.0234,-0.0059,0.9980,30.30,-52.35,452.06
165132607870900,1,0.0176,-0.4727,0.9082,-66.00,2.70,-265.96
165132620836100,2,-0.0156,-0.6406,0.7598,67.50,-170.85,472.14
165132633794400,3,-0.0488,-0.4922,0.8555,96.00,120.60,-852.08
165132646816800,4,-0.0449,-0.4160,0.9375,-68.25,-415.95,1564.05
165132659795300,5,-0.0449,-0.2676,0.9727,141.60,75.60,3412.44
165132672778700,0,0.0215,-0.0098,1.0039,30.45,-51.90,444.07
165132685855000,1,0.0020,-0.4668,0.9102,-59.10,1.80,-265.72
165132698792500,2,-0.0312,-0.6465,0.7637,63.60,-167.25,469.72
165132711801000,3,-0.0234,-0.5352,0.8516,101.85,115.35,-853.53
165132724825800,4,-0.0156,-0.4453,0.9629,-58.20,-417.15,1557.27
165132737886200,5,0.0117,-0.2676,0.9844,132.90,73.05,3425.27
165132750786900,0,0.0215,-0.0059,1.0059,29.70,-55.20,449.88
165132764112200,1,0.0156,-0.4980,0.8984,-54.90,-2.40,-263.78
165132776792600,2,-0.0176,-0.6660,0.7559,69.00,-173.40,457.14
165132789808100,3,-0.0391,-0.5430,0.8574,98.40,123.45,-854.02
165132802818400,4,-0.0312,-0.3418,0.9570,-48.75,-417.45,1570.58
165132815803400,5,-0.0195,-0.2266,0.9746,139.50,76.65,3410.99
165132828790900,0,0.0254,-0.0059,1.0020,29.10,-49.95,441.65
165132841845000,1,0.0273,-0.4434,0.9180,-63.45,0.30,-264.99
165132854866800,2,-0.0195,-0.5898,0.7891,66.30,-179.70,473.59
165132867858400,3,-0.0430,-0.4805,0.8633,91.95,123.45,-843.85
165132880833100,4,-0.0293,-0.3535,0.9473,-47.40,-418.50,1564.77
165132893797700,5,0.0078,-0.2598,0.9531,132.90,72.90,3416.56
165132906793600,0,0.0234,-0.0059,1.0098,33.60,-49.95,441.89
165132919847100,1,0.0293,-0.4609,0.9180,-63.75,-4.65,-277.33
165132932826300,2,-0.0254,-0.6270,0.7891,64.50,-173.25,465.61
165132945862700,3,-0.1074,-0.4961,0.8652,92.85,119.10,-852.57
165132958890100,4,-0.1230,-0.3535,0.9512,-42.60,-424.80,1574.94
165132971836300,5,-0.1113,-0.3086,0.9707,131.40,77.55,3416.56
165132984806000,0,0.0117,-0.0039,1.0137,31.80,-49.20,446.73
165132997844800,1,-0.0137,-0.4180,0.9199,-60.60,-4.35,-262.09
165133010847300,2,-0.0586,-0.6465,0.7930,65.10,-173.55,477.47
165133023843000,3,-0.0391,-0.4785,0.8555,101.70,129.15,-851.11
165133036846800,4,-0.0234,-0.3496,0.9180,-40.35,-424.50,1565.01
165133049829200,5,-0.0195,-0.2441,0.9473,132.60,76.20,3425.27
165133062887500,0,0.0293,-0.0332,1.0156,33.30,-52.50,441.41
165133075884700,1,-0.0566,-0.4531,0.9199,-60.60,-4.50,-264.26
165133088841000,2,-0.0449,-0.6035,0.8047,64.95,-179.70,468.75
165133101904700,3,-0.0625,-0.5098,0.9023,100.20,119.10,-862.49
165133114848500,4,-0.0566,-0.3652,0.9531,-39.00,-418.05,1563.32
165133127829600,5,-0.0410,-0.2734,0.9766,136.95,76.65,3418.73
165133140819000,0,0.0469,-0.0703,0.9961,33.45,-54.00,439.71
165133153821100,1,0.0430,-0.4824,0.9297,-60.75,8.55,-262.81
165133166830900,2,-0.0664,-0.6426,0.7988,62.40,-174.00,472.38
165133179893500,3,-0.0820,-0.4883,0.8867,96.00,126.90,-856.20
165133192860800,4,-0.0508,-0.3926,0.9395,-39.90,-427.35,1572.03
165133205852700,5,-0.0723,-0.3203,0.9980,131.40,76.50,3414.62
165133218886600,0,0.0137,-0.0527,1.0117,25.95,-50.10,447.94
165133231836500,1,0.0176,-0.4551,0.9336,-68.10,-0.60,-265.23
165133244845200,2,-0.0488,-0.6426,0.7773,64.50,-170.40,465.37
165133257841500,3,-0.0449,-0.4727,0.8926,92.40,130.05,-852.81
165133270860800,4,-0.0937,-0.3418,0.9414,-34.95,-420.30,1573.48
165133283851200,5,-0.0820,-0.2656,0.9648,131.25,71.25,3426.96
165133296879900,0,0.0332,0.0586,1.0254,24.90,-54.90,438.50
165133309851800,1,-0.0254,-0.3789,0.9375,-59.85,-1.35,-256.76
165133322871600,2,-0.0957,-0.5957,0.8086,61.20,-171.15,466.09
165133335856300,3,-0.0859,-0.5059,0.8770,94.05,128.85,-860.31
165133348882900,4,-0.0605,-0.3262,0.9395,-25.35,-427.05,1564.77
165133361859300,5,-0.0312,-0.2520,0.9453,126.75,81.45,3419.22
165133374835700,0,0.0215,0.0098,1.0098,29.10,-57.00,444.07
165133387888300,1,-0.0156,-0.4238,0.9238,-55.95,2.25,-265.72
165133400907400,2,-0.0391,-0.5859,0.8066,64.50,-174.75,475.53
165133413870100,3,-0.0488,-0.4609,0.8730,93.60,128.40,-856.92
165133426931700,4,-0.0352,-0.3320,0.9395,-22.35,-426.90,1570.82
165133439864200,5,-0.0996,-0.2773,0.9512,131.25,69.45,3415.35
165133452887600,0,0.0332,0.0742,1.0566,28.65,-54.60,445.04
165133465917800,1,-0.0312,-0.3594,0.9395,-61.95,-2.10,-268.38
165133478921800,2,-0.0566,-0.5254,0.7949,61.20,-175.05,474.80
165133491911600,3,-0.0332,-0.4160,0.8887,93.30,124.80,-861.04
165133504940800,4,-0.0664,-0.2910,0.9531,-34.65,-422.10,1586.31
165133517885300,5,-0.0781,-0.2617,0.9668,132.30,76.65,3427.69
165133530879900,0,0.0293,0.0137,1.0215,30.75,-57.30,443.34
165133543903400,1,-0.0156,-0.3730,0.9355,-61.50,1.50,-262.81
165133556897700,2,-0.0469,-0.5918,0.8262,64.20,-177.90,473.35
165133569959200,3,-0.0352,-0.4219,0.9023,100.20,132.15,-864.91
165133582903600,4,0.0000,-0.2949,0.9688,-45.15,-427.35,1575.90
165133596059100,5,-0.0156,-0.2148,0.9785,138.90,76.05,3418.73
165133608867800,0,0.0215,-0.0078,1.0059,30.60,-52.65,445.28
165133621930100,1,-0.0059,-0.4102,0.9355,-58.95,-7.35,-265.72
165133634901600,2,-0.0586,-0.5605,0.8184,62.25,-169.20,466.58
165133647930200,3,-0.0742,-0.4551,0.8945,92.40,126.45,-864.18
165133660901500,4,-0.0508,-0.3340,0.9727,-43.65,-428.40,1569.13
165133673876100,5,0.0312,-0.1973,1.0117,136.50,76.50,3415.10
165133686918300,0,0.0273,-0.0078,1.0098,27.15,-54.00,447.46
165133699877300,1,0.0234,-0.4219,0.9355,-56.55,-2.40,-264.99
165133712941800,2,-0.0449,-0.6074,0.7949,60.30,-175.05,462.95
165133725899300,3,-0.0801,-0.4551,0.8848,94.80,126.30,-860.07
165133738926000,4,-0.0684,-0.2930,0.9609,-42.60,-430.05,1566.47
165133751895000,5,-0.0566,-0.2324,0.9824,138.00,77.85,3418.49
165133764884900,0,0.0215,-0.0059,1.0059,27.00,-52.95,448.67
165133777896800,1,-0.0020,-0.4023,0.9375,-52.80,-1.35,-265.96
165133790908200,2,-0.0547,-0.5801,0.8203,58.35,-175.95,470.69
165133803896700,3,-0.0605,-0.4570,0.9043,95.10,129.15,-869.51
165133816979100,4,-0.0566,-0.3086,0.9805,-49.95,-425.55,1565.26
165133829909500,5,-0.0137,-0.2266,0.9883,133.20,78.00,3416.07
165133842888100,0,0.0195,-0.0078,1.0039,22.50,-49.50,452.30
165133855947400,1,0.0137,-0.4180,0.9355,-65.55,-3.30,-265.47
165133868908600,2,-0.0508,-0.5781,0.8145,55.20,-174.90,466.09
165133881924300,3,-0.0586,-0.4238,0.9082,93.60,126.30,-854.99
165133894985600,4,-0.0586,-0.2812,0.9785,-41.25,-425.25,1571.31
165133907960400,5,-0.0605,-0.2129,0.9980,130.95,78.45,3417.04
165133920938600,0,0.0254,-0.0039,1.0059,22.50,-60.30,446.73
165133933907000,1,-0.0078,-0.3945,0.9414,-59.10,-1.50,-260.63
165133946922300,2,-0.0371,-0.5703,0.8242,60.30,-171.90,471.17
165133959919300,3,-0.0254,-0.4121,0.9082,95.40,127.35,-862.49
165133972935500,4,-0.0605,-0.2539,0.9766,-37.50,-433.65,1572.76
165133985961700,5,-0.0762,-0.1934,0.9980,132.45,78.60,3413.65
165133998905300,0,0.0215,-0.0059,1.0039,25.35,-48.45,446.49
165134011973700,1,-0.0195,-0.3945,0.9395,-54.90,-3.30,-256.28
165134024984900,2,-0.0449,-0.5566,0.8281,53.85,-172.35,463.67
165134037925300,3,-0.0371,-0.4082,0.9180,90.75,126.75,-863.70
165134051027600,4,-0.0469,-0.2539,0.9727,-40.05,-429.90,1567.92
165134063969200,5,-0.0312,-0.1934,0.9922,134.25,83.40,3415.10
165134076950100,0,0.0215,-0.0059,1.0039,24.90,-52.65,449.64
165134089983300,1,-0.0098,-0.3809,0.9434,-60.30,-5.40,-259.67
165134102979800,2,-0.0273,-0.5469,0.8438,59.10,-177.30,466.33
165134115935600,3,-0.0312,-0.3965,0.9199,93.60,127.05,-857.16
165134129095600,4,-0.0762,-0.2852,0.9922,-34.65,-424.05,1565.50
165134141958600,5,-0.0547,-0.1973,0.9980,136.20,85.50,3429.14
165134154933300,0,0.0234,-0.0078,1.0059,29.25,-54.75,443.83
