t_frame_ns,theta_1,theta_2,theta_3,theta_4,quality
448173309108500,3.5138,5.1022,3.1836,2.7968,1
448173350687900,4.5101,4.7142,4.1087,2.9594,1
448173385687300,4.5015,6.2008,3.8001,3.1894,1
448173423092100,5.0081,7.2910,4.2093,3.4276,1
448173463031000,5.5058,7.8959,4.2791,4.4545,1
448173506772100,6.5265,8.3982,4.0839,4.9275,1
448173543618900,6.5004,8.9285,5.8295,4.1640,1
448173581055200,6.4961,9.6677,6.6479,4.9354,1
448173631515900,7.4931,11.1851,5.3281,6.3353,1
448173672963600,8.0277,11.7877,6.8969,5.1807,1
448173710436900,8.9471,11.8286,7.5591,5.8173,1
448173756705500,8.9776,12.9711,7.8883,5.1335,1
448173792497500,8.9776,14.2956,8.0245,6.2236,1
448173838595100,10.0194,14.2331,9.6724,6.9144,1
448173882537900,12.0693,18.0095,11.5006,6.9343,1
448173933596600,13.5202,18.8188,11.1580,8.2568,1
448173968636700,13.5507,20.4028,12.2697,8.4498,1
448174007370900,14.5309,21.8114,11.7920,9.7030,1
448174046108100,15.1185,22.7979,12.8879,8.0510,1
448174089535100,15.6085,24.0473,13.9118,8.7869,1
448174125569100,16.2374,24.9077,14.7643,8.2462,1
448174163587100,17.0675,24.8643,15.4745,8.5102,1
448174199805300,17.0985,25.9187,16.0756,8.4101,1
448174239190400,17.7024,26.0481,16.8620,8.9697,1
448174281128100,18.3140,26.2230,17.1170,9.6658,1
448174324385600,19.1487,26.4604,17.9900,9.5234,1
448174363061300,20.3886,26.3321,19.0402,9.1682,1
448174400963000,20.3886,26.6874,19.4182,10.4633,1
448174448200500,21.3466,26.8285,19.2943,9.6532,1
448174487281800,21.5009,27.0438,19.6538,10.4527,1
448174525791100,23.2360,27.4803,21.0969,10.6180,1
448174572955600,23.5398,27.9096,21.3802,10.5385,1
448174609092500,22.8983,28.5892,21.1473,11.4167,1
448174650721700,24.4795,26.9700,22.5940,11.1732,1
448174695832100,23.5398,27.9476,22.8926,11.4218,1
448174742885000,22.9293,28.2013,23.2806,12.0813,1
448174785644300,22.9293,28.2013,23.2806,12.0813,1
448174818907200,23.0968,26.9168,24.5770,13.0074,1
448174867646100,22.9293,26.7243,25.1132,12.8920,1
448174906848600,23.4000,26.6136,24.0609,14.1145,1
448174947155900,22.9293,27.8467,23.8146,14.7401,1
448174985862000,22.4558,27.1977,25.4562,14.8954,1
448175026154900,21.7909,27.4574,25.3112,16.0035,1
448175069447800,22.2945,27.7381,24.5579,16.5929,1
448175114791400,22.4558,27.5768,24.3785,16.7477,1
448175165678400,22.8905,27.5577,24.5770,17.7730,1
448175201841300,22.4558,29.0246,23.8014,17.6661,1
448175245494900,23.0968,29.1633,23.0218,18.8660,1
448175289651100,24.1577,28.3849,23.5537,18.5682,1
448175327410300,24.2192,28.7812,23.6860,18.6671,1
448175369342500,24.2192,28.7812,23.6860,18.6671,1
448175404650800,23.7446,28.8595,23.7172,19.0322,1
448175446857100,22.8983,28.9386,24.2899,20.4318,1
448175484125700,22.4248,29.0627,24.1138,20.3235,1
448175524643600,22.4248,27.9365,24.7174,21.4477,1
448175572339600,22.4248,27.5577,25.7865,20.7895,1
448175609169200,23.2360,28.2515,23.7634,21.2444,1
448175649628100,24.1589,27.8617,23.4123,20.5926,1
448175697022700,25.1603,28.6481,22.9823,20.8757,1
448175737293200,25.5942,28.4471,23.3003,20.4310,1
448175777783000,26.9463,27.9239,24.3175,18.9969,1
448175819544300,26.2498,28.5230,23.7742,20.3786,1
448175866820600,27.2128,28.4681,24.0331,19.1138,1
448175915495700,27.4119,29.0018,24.2335,20.0414,1
448175947438400,26.9115,29.3179,23.5127,20.3764,1
448175988976800,27.6104,28.7497,23.9442,19.8454,1
448176030149700,28.3335,28.3964,24.1679,20.3914,1
448176066909600,27.4049,28.8555,24.6966,20.4616,1
448176118497900,27.4119,29.4175,24.3559,19.5033,1
448176156701800,27.4119,29.0018,24.8933,19.9821,1
448176193509900,26.9425,29.4175,23.9442,19.9150,1
448176231370400,26.9425,29.4175,23.9442,20.5155,1
448176271007600,27.8744,27.8934,25.0059,20.5155,1
448176314631900,26.9425,29.3179,23.9174,20.6419,1
448176350812800,27.4119,29.3179,23.3816,21.1777,1
448176398368300,26.9425,29.3179,24.0438,19.8454,1
448176432170700,27.4119,29.0018,24.3599,19.9150,1
448176467546200,27.4119,29.0018,23.6977,21.1019,1
448176511327100,27.4119,29.0018,24.3599,19.9150,1
448176555694200,27.4049,28.8555,24.0438,19.8454,1
448176602008400,27.0168,29.0763,24.0184,18.6663,1
448176649501000,26.2808,28.6042,24.2238,19.2495,1
448176688182300,26.4769,28.7346,23.8974,18.6502,1
448176727331700,nan,nan,nan,nan,0
448176767411800,nan,nan,nan,nan,0
448176800507200,26.7502,28.6042,23.1650,17.9059,1
448176839816200,25.8150,28.5857,23.6491,17.3036,1
448176884711100,25.1595,28.9128,22.7732,16.6992,1
448176918533600,24.2192,28.4378,23.6643,16.0174,1
448176965889000,23.5709,29.4295,23.3210,16.0299,1
448177003126700,22.6199,28.1561,22.5982,14.1616,1
448177055801700,21.4477,27.6739,23.0122,14.3424,1
448177093560400,21.9797,26.9347,22.0105,15.2675,1
448177133530600,21.5009,27.0438,21.1495,13.5993,1
448177181275200,21.5009,25.9350,21.2946,12.9255,1
448177224169100,20.8689,25.4447,21.8850,12.1736,1
448177272594200,19.5438,25.5219,20.9126,12.0147,1
448177310587000,20.0491,25.1292,20.2940,11.7167,1
448177347667900,20.0491,25.1292,20.2940,11.7167,1
448177381047600,20.7167,24.1444,19.1765,11.8627,1
448177426812000,20.1797,23.3457,19.2175,11.2905,1
448177468184800,19.5438,23.9817,18.4546,10.9231,1
448177509212500,19.1004,22.7223,15.1079,9.2774,1
448177551705800,19.4523,21.9523,15.1888,7.7549,1
448177600849700,18.9648,21.6940,13.4705,9.4057,1
448177648734600,18.4750,21.0110,13.8539,8.8634,1
448177690574300,18.4750,20.7005,11.8203,8.4035,1
448177742432600,17.8574,19.7051,12.6050,8.3669,1
448177792739200,16.9925,19.8309,11.3578,7.6792,1
448177839000000,16.9925,18.3647,11.2166,7.1970,1
448177874809800,16.3806,18.2500,10.3940,5.6728,1
448177915888300,15.8844,17.1076,10.4612,6.4153,1
448177949358700,14.2895,14.6584,8.4738,4.7199,1
448177992890700,13.7903,13.9651,7.9459,4.7449,1
448178033639100,12.2775,14.2664,7.3894,4.4645,1
448178089552200,12.7930,13.5863,7.8006,3.7629,1
448178124743800,12.2071,13.1706,6.5377,4.3218,1
448178165774200,11.8108,12.4158,7.2199,3.5349,1
448178202344200,11.7787,11.9173,6.1930,2.9787,1
448178243031500,10.7014,11.4799,6.4460,3.6550,1
448178290895700,10.7014,10.6398,6.0259,3.0433,1
448178335447500,10.1971,10.6382,6.0139,2.4776,1
448178383396700,9.6918,10.1233,5.4563,2.6986,1
448178421693100,9.6918,9.4654,4.6439,2.8146,1
448178463242800,7.1211,7.6612,4.5865,1.8837,1
448178501211200,7.6259,7.1564,3.6527,0.7608,1
448178540602000,6.6428,7.0026,3.0101,1.3912,1
448178581304400,6.6784,6.4715,3.3798,0.7651,1
448178617808400,6.6559,5.4466,3.3298,1.2834,1
448178667175900,5.6566,5.9200,2.5537,0.8323,1
448178709561800,5.6200,5.8517,2.1682,0.6969,1
448178750121700,5.6431,4.2949,3.1861,-0.4409,1
448178789517200,5.6431,4.2949,3.1861,-0.4409,1
448178835662400,4.5926,4.7831,2.6016,-0.0178,1
448178875121900,5.1274,3.6723,2.5858,-0.5888,1
448178926761500,3.1083,3.1156,1.8243,-0.3120,1
448178969749000,2.5648,2.0513,2.2759,-0.4450,1
448179006757300,3.0735,2.0464,1.1427,0.7176,1
448179052032800,3.0735,2.0464,1.1427,0.7176,1
448179099531200,3.1011,1.0087,1.6489,-0.5265,1
448179135281300,1.5490,1.5017,1.0873,-0.5617,1
448179172057100,1.5549,1.9785,0.5047,-0.0406,1
448179224908800,2.5669,0.4508,1.0256,-0.0398,1
448179273107600,1.5521,-0.0928,1.5140,-0.0688,1
448179320698400,1.0829,0.4130,0.9741,0.4588,1
448179367824500,1.0829,0.4130,0.9581,1.0715,1
448179404145500,1.0462,-0.1113,0.9268,1.0305,1
448179441609600,1.5549,0.4130,0.4024,1.6272,1
448179475553400,1.1095,-0.1379,2.0383,0.5156,1
448179515901800,0.5369,0.4130,1.5140,1.1124,1
448179556003000,0.5691,0.4130,2.0647,0.5617,1
448179602862500,1.0749,0.4319,1.5508,1.1477,1
448179650857500,2.0950,0.4362,1.5911,0.6031,1
448179694977000,1.5733,0.9951,1.0819,1.2152,1
448179735595900,2.0741,2.0600,1.6770,0.7789,1
448179773276900,2.0801,2.5905,1.7573,0.8803,1
448179820369900,2.6272,2.6051,1.7427,1.4298,1
448179860039600,2.0741,3.1255,1.7753,1.3972,1
448179900608300,2.5945,2.6051,2.3348,0.8377,1
448179945723900,3.0993,2.5996,1.7899,1.4471,1
448179981498100,2.5945,3.1156,1.2648,1.4471,1
448180021419100,2.5945,2.5905,2.3494,0.8876,1
448180059309700,2.5854,2.6142,1.2152,1.3641,1
448180099545300,2.5945,2.0749,1.7455,0.7700,1
448180149433400,2.5533,2.0839,1.7455,1.3641,1
448180195540700,2.5854,2.0742,2.3153,0.8040,1
448180243754600,2.5945,2.0749,2.3055,0.8477,1
448180291449000,2.0877,2.0513,1.6935,1.9902,1
448180340018300,2.0877,1.5208,2.8064,0.7700,1
448180375532800,2.0877,1.5208,2.2457,1.3306,1
448180414857800,2.5945,1.5445,2.2759,0.8075,1
448180463218700,2.0877,2.0464,2.2807,0.8075,1
448180509236000,2.0877,2.0513,2.2759,0.7332,1
448180555969400,2.0741,3.1109,1.2026,0.7972,1
448180590888000,2.5854,2.5996,1.2026,1.3913,1
448180628777800,2.0877,3.1119,1.7753,0.8040,1
448180668072500,2.6034,2.5962,1.7427,0.2425,1
448180710160800,2.5854,2.6142,2.3348,-1.5149,1
448180746577900,3.1014,2.0836,2.3494,-2.1172,1
448180791272000,2.5945,3.1351,1.8048,-2.7199,1
448180826693300,3.1014,2.0982,1.7427,-3.3339,1
448180867497800,2.5854,3.1247,0.7047,-5.8511,1
448180913196000,3.1366,3.1441,0.1246,-6.4599,1
448180949496600,2.5854,2.5996,0.6474,-7.0885,1
448180992345700,3.6153,1.5679,0.6238,-7.7571,1
448181031629300,3.1014,2.0982,0.6115,-9.4018,1
448181067509800,3.1014,2.0982,0.6115,-9.4018,1
448181100825300,3.6153,2.0836,0.0918,-10.1395,1
448181148941900,3.1457,2.6051,0.0772,-11.4301,1
448181184720200,3.6107,2.0881,0.0918,-12.6224,1
448181224057900,4.1223,1.5911,-0.4787,-12.7812,1
448181272820000,3.6085,2.1211,-0.4528,-15.2593,1
448181307651800,3.6085,2.1017,-1.5399,-17.4380,1
448181365580200,3.6085,2.1017,-1.5399,-17.4380,1
448181412853200,4.1155,1.6141,-1.5594,-19.5873,1
448181459961500,3.6085,1.5911,-1.5911,-20.7723,1
448181507614200,4.1155,1.6141,-2.1211,-20.7723,1
448181550998800,4.1155,1.0841,-2.1528,-21.0096,1
448181599867800,4.1155,0.5539,-1.6172,-21.8239,1
448181635821300,4.1200,1.0944,-2.1677,-22.6369,1
448181677855200,4.6315,0.5681,-3.2758,-23.7515,1
448181716605200,4.6315,0.5681,-3.2758,-24.3187,1
448181756024500,4.6315,0.5535,-3.2779,-24.3020,1
448181792098000,4.6224,0.5772,-3.2758,-24.0460,1
448181831663000,4.6315,0.0478,-3.3166,-23.7576,1
448181868822800,4.6315,0.0379,-3.3289,-24.5793,1
448181911362900,4.6224,0.0568,-3.3388,-24.5793,1
448181948653300,4.6224,0.0469,-3.8673,-24.0409,1
448181985565000,4.6224,0.0469,-3.8401,-23.5091,1
448182026188900,4.6315,0.0478,-3.3388,-25.1396,1
448182067026300,4.6224,0.5772,-3.8591,-24.2971,1
448182115886400,4.6315,0.0379,-3.8673,-23.7587,1
448182154970900,4.6315,0.0379,-3.3289,-24.2971,1
448182191904600,4.6224,0.0469,-3.3067,-24.6016,1
448182232027900,4.6224,0.0469,-3.3067,-24.3193,1
448182288303300,4.1200,0.5494,-3.3289,-24.5793,1
448182331414400,4.1200,0.5494,-3.3289,-24.2971,1
448182367783900,4.1200,0.5494,-4.3948,-22.6695,1
448182412737200,4.6224,0.0469,-3.3289,-23.7354,1
448182456804700,4.1200,0.5396,-3.3191,-22.8999,1
448182505772500,4.1155,0.0235,-2.7985,-22.0731,1
448182552874600,3.6085,0.5305,-2.7762,-21.5266,1
448182588674100,4.1155,0.0235,-2.2152,-21.2694,1
448182631200000,4.1155,0.0235,-2.1988,-20.4768,1
448182668294500,3.6085,0.0000,-2.2457,-19.1000,1
448182722050500,3.1014,-0.0235,-1.1542,-17.9274,1
448182766851400,3.1014,0.5070,-2.2680,-17.3441,1
448182814348700,3.0969,0.5116,-2.2457,-16.5790,1
448182864490400,3.1014,0.5070,-1.7014,-15.7626,1
448182900697700,2.5854,1.5535,-1.6649,-13.7970,1
448182940867800,3.1366,1.0230,-1.1233,-13.6512,1
448182978947100,3.1014,0.5070,-1.1344,-12.4565,1
448183010151800,2.5945,0.4835,-0.6039,-11.8602,1
448183049522800,2.5854,1.0230,-1.1344,-9.9358,1
448183085606400,2.5854,1.0230,-1.1344,-9.9358,1
448183117526900,2.5854,0.4925,-0.5928,-9.3459,1
448183154579800,2.5945,-0.0568,0.5091,-8.6985,1
448183191987000,3.0993,1.0230,-0.5617,-8.6006,1
448183241002800,2.0877,0.9853,-0.0262,-7.3958,1
448183276518000,2.0741,1.0135,1.0826,-4.7759,1
448183316869900,2.0741,0.9989,1.1027,-4.1811,1
448183365438300,2.0741,0.9989,1.0972,-3.5745,1
448183408540400,1.5597,1.5343,0.5617,-2.9727,1
448183442357300,1.5958,1.5149,1.0922,-2.3897,1
448183481495300,2.0741,1.0038,1.6538,-2.3168,1
448183517016000,1.5811,2.0273,0.5617,-2.3704,1
448183565842500,1.0486,2.0454,0.5617,-2.3704,1
448183610559900,2.0741,0.9989,0.5355,-1.2060,1
448183657097500,1.5631,2.0454,0.5617,-2.3704,1
448183704294600,2.6015,1.5208,0.0000,-0.5968,1
448183750218500,2.6015,1.5208,1.1124,-1.7092,1
448183799723500,2.5880,1.5343,1.1233,-1.7264,1
448183834801400,2.5880,1.5343,1.1233,-1.7264,1
448183873893100,2.6015,1.5208,0.5563,-1.1531,1
448183909932900,2.6015,1.5208,0.5563,-1.1593,1
448183952043700,2.6015,0.9951,2.1940,-2.2651,1
448183985862200,2.6015,1.5208,0.5617,-0.5617,1
448184023962100,2.6015,1.5208,0.5563,-1.7497,1
448184064765300,2.0420,1.0038,0.5305,-0.5907,1
448184111417100,2.0877,0.9951,0.5256,-0.5968,1
448184157144900,2.5880,1.5343,0.5563,-1.1593,1
448184205535200,2.6015,2.5817,0.6074,-1.0715,1
448184240618100,2.6015,2.5720,0.6335,-1.0816,1
448184280056200,2.0741,2.0648,1.1378,-0.4623,1
448184315488400,1.5811,1.5017,1.6273,1.8491,1
448184363042200,1.5811,1.5017,1.6273,3.0259,1
448184409409200,2.0877,0.9999,1.6226,2.9839,1
448184456507200,1.5811,2.0273,1.6523,3.0146,1
448184491870900,1.5521,2.5336,2.2026,3.7443,1
448184534695900,1.5811,2.5530,1.6983,6.0732,1
448184583526000,1.0971,2.5114,3.3019,6.7402,1
448184627601800,1.0523,2.5562,3.8506,6.8782,1
448184675516100,1.0523,2.5562,4.4412,8.1521,1
448184723473100,1.5989,2.5352,4.4681,8.0449,1
448184763020200,1.5811,3.0785,4.4941,9.1982,1
448184800807300,1.0749,3.0592,5.0197,10.0741,1
448184848783100,0.5691,3.5603,4.4729,11.7620,1
448184892313300,1.0749,3.0592,3.9156,13.0545,1
448184940498600,1.0749,3.0592,4.4203,14.2330,1
448184977446400,1.5811,2.5530,3.9156,14.7378,1
