t_ns,board_id,sensor_id,t,x,y,z
448165202308200,0,0,25.995574951171875,13.050000190734863,-65.10000610351562,639.364013671875
448165202308200,0,1,26.90265464782715,-3.9000000953674316,-153.15000915527344,511.8299865722656
448165202308200,0,2,27.27876091003418,30.450000762939453,126.45000457763672,544.2579956054688
448165202308200,0,3,28.318584442138672,142.5,10.65000057220459,556.115966796875
448165202308200,0,4,27.389381408691406,110.85000610351562,-33.30000305175781,532.4000244140625
448165204538000,1,0,26.76991081237793,1.5,-70.80000305175781,-257.7300109863281
448165204538000,1,1,28.318584442138672,3.1500000953674316,511.5000305175781,-295.239990234375
448165204538000,1,2,26.504425048828125,-26.55000114440918,-530.4000244140625,-264.2640075683594
448165204538000,1,3,28.8938045501709,-491.70001220703125,13.200000762939453,-230.8679962158203
448165204538000,1,4,27.5,-443.1000061035156,24.900001525878906,-221.91400146484375
448165206736800,2,0,28.252212524414062,65.10000610351562,-92.25,-1586.3099365234375
448165206736800,2,1,28.407079696655273,-4.650000095367432,-489.45001220703125,-1363.427978515625
448165206736800,2,2,27.87610626220703,89.55000305175781,337.8000183105469,-1437.9639892578125
448165206736800,2,3,26.349557876586914,450.7500305175781,55.20000076293945,-1394.64599609375
448165206736800,2,4,27.78761100769043,339.1500244140625,28.200000762939453,-1374.0760498046875
448165219013700,0,0,26.084070205688477,15.450000762939453,-69.9000015258789,650.7379760742188
448165219013700,0,1,26.637168884277344,0.15000000596046448,-154.8000030517578,511.8299865722656
448165219013700,0,2,27.27876091003418,27.000001907348633,131.10000610351562,540.1439819335938
448165219013700,0,3,28.429203033447266,139.8000030517578,3.0,543.7739868164062
448165219013700,0,4,27.323009490966797,109.35000610351562,-28.500001907348633,521.2680053710938
448165221216900,1,0,26.703540802001953,1.6500000953674316,-79.20000457763672,-260.1499938964844
448165221216900,1,1,28.274335861206055,10.200000762939453,507.6000061035156,-285.55999755859375
448165221216900,1,2,26.305309295654297,-24.150001525878906,-526.800048828125,-261.3599853515625
448165221216900,1,3,28.650442123413086,-491.5500183105469,11.25,-223.85000610351562
448165221216900,1,4,27.36725616455078,-435.7500305175781,22.200000762939453,-223.60800170898438
448165223425500,2,0,28.296459197998047,69.0,-94.05000305175781,-1577.114013671875
448165223425500,2,1,28.517698287963867,5.25,-488.1000061035156,-1361.7340087890625
448165223425500,2,2,27.85398292541504,90.0,331.5,-1428.7679443359375
448165223425500,2,3,26.194690704345703,449.70001220703125,50.10000228881836,-1409.6500244140625
448165223425500,2,4,27.765487670898438,333.75,22.650001525878906,-1374.0760498046875
448165235717500,0,0,25.862831115722656,10.950000762939453,-62.55000305175781,644.9299926757812
448165235717500,0,1,26.92477798461914,-4.650000095367432,-153.60000610351562,514.9760131835938
448165235717500,0,2,27.389381408691406,27.150001525878906,136.20001220703125,534.5780029296875
448165235717500,0,3,28.38495635986328,139.0500030517578,9.600000381469727,557.083984375
448165235717500,0,4,27.4115047454834,107.4000015258789,-35.70000076293945,530.4639892578125
448165237913400,1,0,26.792036056518555,6.0,-73.95000457763672,-252.88999938964844
448165237913400,1,1,28.296459197998047,-1.5,513.6000366210938,-294.5140075683594
448165237913400,1,2,26.592920303344727,-24.900001525878906,-535.050048828125,-271.7659912109375
448165237913400,1,3,28.672565460205078,-488.1000061035156,6.300000190734863,-231.593994140625
448165237913400,1,4,27.323009490966797,-443.70001220703125,21.450000762939453,-220.46200561523438
448165240143200,2,0,28.14159393310547,72.1500015258789,-91.05000305175781,-1580.7440185546875
448165240143200,2,1,28.362831115722656,3.1500000953674316,-486.0000305175781,-1354.9580078125
448165240143200,2,2,27.743362426757812,92.85000610351562,331.0500183105469,-1428.0419921875
448165240143200,2,3,26.482301712036133,452.8500061035156,51.150001525878906,-1401.179931640625
448165240143200,2,4,27.610618591308594,342.1500244140625,22.5,-1371.656005859375
448165252415400,0,0,26.128318786621094,12.600000381469727,-66.1500015258789,645.8980102539062
448165252415400,0,1,26.85840606689453,2.1000001430511475,-152.5500030517578,503.60198974609375
448165252415400,0,2,27.12389373779297,26.55000114440918,128.5500030517578,543.2899780273438
448165252415400,0,3,28.38495635986328,140.5500030517578,6.600000381469727,550.3079833984375
448165252415400,0,4,27.455751419067383,109.35000610351562,-30.750001907348633,520.7839965820312
448165254616100,1,0,26.76991081237793,4.350000381469727,-69.9000015258789,-258.94000244140625
448165254616100,1,1,28.495574951171875,-4.350000381469727,511.3500061035156,-287.7380065917969
448165254616100,1,2,26.460176467895508,-27.900001525878906,-526.2000122070312,-268.86199951171875
448165254616100,1,3,28.716814041137695,-494.4000244140625,10.950000762939453,-234.74000549316406
448165254616100,1,4,27.4115047454834,-444.9000244140625,23.100000381469727,-226.0279998779297
448165256841700,2,0,28.274335861206055,71.4000015258789,-88.20000457763672,-1584.615966796875
448165256841700,2,1,28.473451614379883,7.350000381469727,-486.3000183105469,-1359.072021484375
448165256841700,2,2,27.63274383544922,88.95000457763672,336.45001220703125,-1427.800048828125
448165256841700,2,3,26.261062622070312,446.2500305175781,53.70000076293945,-1409.8919677734375
448165256841700,2,4,27.94247817993164,336.3000183105469,23.700000762939453,-1369.9620361328125
448165269108500,0,0,26.084070205688477,13.950000762939453,-62.55000305175781,649.2860107421875
448165269108500,0,1,26.85840606689453,-7.200000286102295,-154.65000915527344,511.34600830078125
448165269108500,0,2,27.013275146484375,30.150001525878906,136.5,542.0800170898438
448165269108500,0,3,28.296459197998047,132.45001220703125,2.5500001907348633,555.6320190429688
448165269108500,0,4,27.300884246826172,110.70000457763672,-29.250001907348633,521.7520141601562
448165271310500,1,0,26.90265464782715,2.1000001430511475,-71.25,-265.23199462890625
448165271310500,1,1,28.318584442138672,4.800000190734863,507.0000305175781,-298.385986328125
448165271310500,1,2,26.327434539794922,-30.900001525878906,-529.6500244140625,-263.5379943847656
448165271310500,1,3,28.783185958862305,-495.45001220703125,10.65000057220459,-223.36599731445312
448165271310500,1,4,27.300884246826172,-445.8000183105469,23.55000114440918,-217.3159942626953
448165273717200,2,0,28.252212524414062,63.900001525878906,-92.55000305175781,-1585.342041015625
448165273717200,2,1,28.38495635986328,6.300000190734863,-489.3000183105469,-1359.072021484375
448165273717200,2,2,27.72123908996582,86.55000305175781,334.8000183105469,-1427.5579833984375
448165273717200,2,3,26.305309295654297,452.5500183105469,52.650001525878906,-1406.988037109375
448165273717200,2,4,27.809734344482422,340.6500244140625,25.500001907348633,-1382.7879638671875
448165285820800,0,0,25.862831115722656,9.0,-70.80000305175781,656.06201171875
448165285820800,0,1,26.92477798461914,0.30000001192092896,-153.0,506.0220031738281
448165285820800,0,2,27.256637573242188,30.600000381469727,129.45001220703125,537.7239990234375
448165285820800,0,3,28.38495635986328,142.8000030517578,9.90000057220459,552.969970703125
448165285820800,0,4,27.477876663208008,108.1500015258789,-33.30000305175781,517.39599609375
448165288020600,1,0,26.725664138793945,2.8500001430511475,-70.6500015258789,-259.42401123046875
448165288020600,1,1,28.495574951171875,0.45000001788139343,503.5500183105469,-295.239990234375
448165288020600,1,2,26.54867172241211,-26.250001907348633,-528.75,-264.0220031738281
448165288020600,1,3,28.849557876586914,-499.8000183105469,8.25,-219.49400329589844
448165288020600,1,4,27.5,-446.70001220703125,31.80000114440918,-218.76800537109375
448165290306600,2,0,28.252212524414062,72.60000610351562,-84.9000015258789,-1585.583984375
448165290306600,2,1,28.362831115722656,6.750000476837158,-485.4000244140625,-1360.5240478515625
448165290306600,2,2,27.765487670898438,86.4000015258789,333.75,-1431.18798828125
448165290306600,2,3,26.371681213378906,452.2500305175781,51.000003814697266,-1396.58203125
448165290306600,2,4,27.765487670898438,347.4000244140625,22.650001525878906,-1368.2679443359375
448165302804400,0,0,25.88495635986328,15.000000953674316,-64.5,650.4959716796875
448165302804400,0,1,26.659292221069336,-2.25,-153.75,511.5879821777344
448165302804400,0,2,27.190265655517578,31.350000381469727,128.70001220703125,544.0159912109375
448165302804400,0,3,28.362831115722656,137.40000915527344,7.800000190734863,550.0659790039062
448165302804400,0,4,27.36725616455078,111.9000015258789,-34.20000076293945,517.6380004882812
448165304722000,1,0,26.703540802001953,3.3000001907348633,-76.80000305175781,-253.85800170898438
448165304722000,1,1,28.340707778930664,10.350000381469727,503.1000061035156,-294.0299987792969
448165304722000,1,2,26.482301712036133,-21.600000381469727,-527.8500366210938,-273.9440002441406
448165304722000,1,3,28.805309295654297,-491.4000244140625,11.550000190734863,-226.99600219726562
448165304722000,1,4,27.477876663208008,-439.5000305175781,26.100000381469727,-222.156005859375
448165306931000,2,0,28.16371726989746,71.55000305175781,-89.55000305175781,-1585.8260498046875
448165306931000,2,1,28.318584442138672,0.9000000357627869,-484.0500183105469,-1360.7659912109375
448165306931000,2,2,27.920352935791016,95.25,336.9000244140625,-1436.511962890625
448165306931000,2,3,26.305309295654297,443.2500305175781,51.900001525878906,-1404.8099365234375
448165306931000,2,4,27.78761100769043,341.1000061035156,22.350000381469727,-1378.4320068359375
448165319234800,0,0,26.084070205688477,14.40000057220459,-69.75,662.35400390625
