t_frame_ns,theta_1,theta_2,theta_3,theta_4,quality
262714978687600,nan,nan,nan,nan,0
262714991420900,nan,nan,nan,nan,0
262715023303000,nan,nan,nan,nan,0
262715055129000,nan,nan,nan,nan,0
262715087256300,nan,nan,nan,nan,0
262715135156400,nan,nan,nan,nan,0
262715167365900,nan,nan,nan,nan,0
262715199367700,nan,nan,nan,nan,0
262715231342400,nan,nan,nan,nan,0
262715263401100,nan,nan,nan,nan,0
262715295355400,nan,nan,nan,nan,0
262715327254700,nan,nan,nan,nan,0
262715359293900,nan,nan,nan,nan,0
262715391302600,nan,nan,nan,nan,0
262715439243900,nan,nan,nan,nan,0
262715471226500,nan,nan,nan,nan,0
262715503239100,-0.05176351180187888,0.026200899378201914,-0.026200899378201914,0.0,1
262715535201100,0.0007107319343426788,-0.0249274501504968,-0.025534723866359244,0.024188829658836397,1
262715567234600,0.001418438765026675,0.0026246658889990115,-0.0012787716814761652,-0.0013458942075228464,1
262715599292700,-0.02421671821615412,0.025601758881741432,-0.025601758881741432,-0.0013458942075228464,1
262715631389600,0.0591955764252825,0.0006743087312446328,-0.025601758881741432,-0.0027643329725495214,1
262715663373200,-0.02421671821615412,0.025601758881741432,0.0,-0.028366091854290953,1
262715711357400,0.0006743087312446328,-0.025601758881741432,0.0,-0.0027643329725495214,1
262715743194000,0.0006743087312446328,-0.024322987200265267,-0.0012787716814761652,0.0249274501504968,1
262715775221000,-0.026309717252922304,0.0006743087312446328,-0.025601758881741432,-0.0027643329725495214,1
262715807402500,-0.02563540852167767,0.0006406149027573527,-0.0013149236340019854,-0.0007107319343426788,1
262715839375000,0.027020449187264983,-0.02563540852167767,-0.025601758881741432,-0.0013458942075228464,1
262715871405900,0.0013850406655873115,0.0006406149027573527,-0.0013149236340019854,0.0,1
262715903464100,-0.025562612423676967,-0.001418438765026675,0.028366091854290953,-0.0013850406655873115,1
262715935451300,0.0013850406655873115,0.0,-0.02694765308926428,0.0,1
262715967256500,0.027020449187264983,-0.02499479361892032,-0.0006406149027573527,-0.0013850406655873115,1
262716015257900,0.0013850406655873115,0.02563540852167767,0.0,-0.026309717252922304,1
262716047493300,0.0,-0.02499479361892032,-0.0006406149027573527,-0.0006743087312446328,1
262716079210300,0.0,-0.02563540852167767,-0.02694765308926428,0.026273344358019646,1
262716111289500,0.027020449187264983,-0.05400150037596818,0.028366091854290953,-0.0013850406655873115,1
262716143475200,-0.02563540852167767,0.0,0.0,-0.0013850406655873115,1
262716175333100,0.0,-0.0249274501504968,0.025601758881741432,-0.028366091854290953,1
262716207351900,0.028366091854290953,-0.025601758881741432,0.0,-0.034268126274785704,1
262716239301700,-0.051136482748100676,0.02681349554783541,-0.02681349554783541,-0.002012069719365961,1
262716287378000,0.0006743087312446328,-0.024322987200265267,-0.0012787716814761652,-0.0013458942075228464,1
262716319434000,-0.02421671821615412,0.0012787716814761652,-0.0026246658889990115,-0.026200899378201914,1
262716351188700,nan,nan,nan,nan,0
262716383498800,nan,nan,nan,nan,0
262716415458400,nan,nan,nan,nan,0
262716447170300,nan,nan,nan,nan,0
262716479439400,nan,nan,nan,nan,0
262716511552900,nan,nan,nan,nan,0
262716543439000,nan,nan,nan,nan,0
262716591354500,0.0,-0.026309717252922304,-0.0249274501504968,-0.0027643329725495214,1
262716623202100,0.0,-0.026309717252922304,0.0006743087312446328,-0.0013850406655873115,1
262716655358900,-0.026309717252922304,0.026309717252922304,-0.026309717252922304,-0.0007107319343426788,1
262716687525400,-0.027020449187264983,0.0007107319343426788,0.026309717252922304,-0.026309717252922304,1
262716719379600,0.0,-0.026309717252922304,-0.0007107319343426788,0.027020449187264983,1
262716751396000,0.02777063659342094,-0.026309717252922304,0.0,0.026309717252922304,1
262716783474500,-0.0007930212453390872,0.0022539405858377215,-0.0007107319343426788,0.0,1
262716815336900,0.0,0.0,0.0,-0.027020449187264983,1
262716863378600,0.0,0.0,0.0,-0.027020449187264983,1
262716895414400,0.02777063659342094,0.0,0.0,-0.028563657838760026,1
262716927277000,-0.027020449187264983,0.027020449187264983,0.0,0.0,1
262716959338900,0.0,0.0,0.0,0.0,1
262716991463400,0.05554127318684188,-0.02777063659342094,0.026309717252922304,-0.026309717252922304,1
262717023368100,-0.0015432086514950427,-0.0007107319343426788,-0.026309717252922304,0.0,1
262717055479200,0.027020449187264983,-0.027020449187264983,0.0,0.02777063659342094,1
262717087517700,0.0,0.026309717252922304,-0.026309717252922304,0.02777063659342094,1
262717119502700,-0.028563657838760026,-0.027020449187264983,0.05479108578068592,0.03464817340253612,1
262717167323300,-0.02777063659342094,-0.027020449187264983,0.0,0.056423737391269935,1
262717199680800,-0.028462062796947407,0.03173537352845779,0.0,0.05479108578068592,1
262717231415200,-0.028563657838760026,-0.02777063659342094,0.02777063659342094,0.028563657838760026,1
262717263450900,nan,nan,nan,nan,0
262717295084300,0.028563657838760026,0.0,-0.027020449187264983,0.027020449187264983,1
262717327495500,-0.0873194805544828,0.05875582271572277,0.0,0.027020449187264983,1
262717359241400,-0.028563657838760026,0.0,0.0,0.057080782406264685,1
262717391482500,0.03123983343026815,0.0,0.02777063659342094,0.057734657084783425,1
262717439498500,0.0,0.0,0.08314123188844125,0.027515989285454623,1
262717471432000,nan,nan,nan,nan,0
262717503523200,nan,nan,nan,nan,0
262717535330600,-0.028563657838760026,0.08314123188844125,0.0548647917690781,0.08670514475712343,1
262717567345600,0.028563657838760026,0.05457757404968122,0.05875582271572277,0.0891936125917332,1
262717599688400,0.02777063659342094,0.05537059529502031,0.08663704207989742,0.08191169778984841,1
