frame_idx,t_frame_ns
325,262725967945300
326,262726015927800
327,262726048185500
328,262726080267400
329,262726112140600
330,262726144125900
331,262726176085800
332,262726208081800
333,262726240109700
334,262726272100000
335,262726320060400
336,262726352316200
337,262726383996600
338,262726416192000
339,262726447981300
340,262726480186200
341,262726512419400
342,262726543948100
343,262726591997000
344,262726624252300
345,262726656200000
346,262726688188700
347,262726720183100
348,262726752175600
349,262726784023900
350,262726816263400
351,262726848285900
352,262726896368100
353,262726928114600
354,262726960235200
355,262726992216500
356,262727024447400
357,262727056335000
358,262727088223300
359,262727120176600
360,262727168223200
361,262727200045800
362,262727232246700
363,262727264067700
364,262727296338500
365,262727328110600
366,262727360050100
367,262727392172600
368,262727440172300
369,262727472338100
370,262727504238200
371,262727536363000
372,262727568185200
373,262727600296200
374,262727632362500
375,262727664550100
376,262727696251300
377,262727744280300
378,262727776498700
379,262727808525100
380,262727840336400
381,262727872294500
382,262727904445500
383,262727936653100
384,262727968100000
385,262728016179600
386,262728048281700
387,262728080253300
388,262728112256100
389,262728144118300
390,262728176094900
391,262728208596800
392,262728240294200
393,262728272320900
394,262728320346900
395,262728352230700
396,262728384331100
397,262728416350400
398,262728448259100
399,262728480364700
400,262728512380000
401,262728544373900
402,262728592483500
403,262728624340900
404,262728656307800
405,262728688177900
406,262728720380400
407,262728752430600
408,262728784192400
409,262728816395500
410,262728848580700
411,262728896420200
412,262728928411400
413,262728960696500
414,262728992263000
415,262729024505500
416,262729056513000
417,262729088321000
418,262729120175100
419,262729168381900
420,262729200388400
421,262729232515900
422,262729264426400
423,262729296432400
424,262729328302500
425,262729360471400
426,262729392278700
427,262729424476300
428,262729472483600
