t_ns,board_id,sensor_id,t,x,y,z,in_label_time,t_frame_ns,theta_1,theta_2,theta_3,theta_4
262714019300700,0,0,25.66371726989746,32.10000228881836,-63.45000076293945,650.2539672851562,false,,,,,
262714019300700,0,1,26.747787475585938,9.90000057220459,-173.85000610351562,507.23199462890625,false,,,,,
262714019300700,0,2,26.85840606689453,45.30000305175781,126.75000762939453,538.4500122070312,false,,,,,
262714019300700,0,3,28.185840606689453,118.05000305175781,16.200000762939453,549.5819702148438,false,,,,,
262714019300700,0,4,26.99114990234375,106.6500015258789,-41.25,533.8519897460938,false,,,,,
262714021518200,1,0,26.371681213378906,25.650001525878906,-64.6500015258789,-281.2040100097656,false,,,,,
262714021518200,1,1,28.16371726989746,19.350000381469727,505.6500244140625,-338.3160095214844,false,,,,,
262714021518200,1,2,25.973451614379883,-2.25,-489.9000244140625,-294.5140075683594,false,,,,,
262714021518200,1,3,28.340707778930664,-483.6000061035156,33.0,-255.7939910888672,false,,,,,
262714021518200,1,4,26.83628273010254,-476.4000244140625,10.65000057220459,-232.56199645996094,false,,,,,
262714023731100,2,0,28.16371726989746,30.000001907348633,-66.30000305175781,-1499.6739501953125,false,,,,,
262714023731100,2,1,28.119468688964844,22.950000762939453,-455.70001220703125,-1305.5899658203125,false,,,,,
262714023731100,2,2,27.43362808227539,46.650001525878906,373.20001220703125,-1335.35595703125,false,,,,,
262714023731100,2,3,26.194690704345703,432.0000305175781,11.25,-1311.6400146484375,false,,,,,
262714023731100,2,4,27.831857681274414,370.3500061035156,1.8000000715255737,-1287.197998046875,false,,,,,
262714036001200,0,0,25.486724853515625,29.700000762939453,-58.35000228881836,645.656005859375,false,,,,,
262714036001200,0,1,26.54867172241211,13.350000381469727,-173.70001220703125,503.1180114746094,false,,,,,
262714036001200,0,2,27.05752182006836,45.900001525878906,125.85000610351562,541.5960083007812,false,,,,,
262714036001200,0,3,27.986724853515625,111.30000305175781,21.30000114440918,542.8059692382812,false,,,,,
262714036001200,0,4,26.90265464782715,99.45000457763672,-33.30000305175781,534.5780029296875,false,,,,,
262714038210000,1,0,26.283185958862305,25.500001907348633,-50.85000228881836,-284.1080017089844,false,,,,,
262714038210000,1,1,28.053096771240234,14.40000057220459,507.7500305175781,-330.0880126953125,false,,,,,
262714038210000,1,2,26.061946868896484,0.30000001192092896,-489.0000305175781,-298.62799072265625,false,,,,,
262714038210000,1,3,28.14159393310547,-482.8500061035156,32.55000305175781,-256.2779846191406,false,,,,,
262714038210000,1,4,27.190265655517578,-479.70001220703125,9.0,-241.75799560546875,false,,,,,
262714040421800,2,0,28.00885009765625,31.950000762939453,-63.30000305175781,-1508.8699951171875,false,,,,,
262714040421800,2,1,28.274335861206055,20.55000114440918,-457.6500244140625,-1308.010009765625,false,,,,,
262714040421800,2,2,27.21238899230957,52.35000228881836,372.6000061035156,-1339.22802734375,false,,,,,
262714040421800,2,3,26.039823532104492,436.5000305175781,11.100000381469727,-1325.676025390625,false,,,,,
262714040421800,2,4,27.65486717224121,373.95001220703125,-0.15000000596046448,-1280.6639404296875,false,,,,,
262714052725300,0,0,25.641592025756836,23.700000762939453,-62.70000076293945,652.916015625,false,,,,,
262714052725300,0,1,26.659292221069336,12.450000762939453,-171.3000030517578,511.5879821777344,false,,,,,
262714052725300,0,2,26.725664138793945,43.20000076293945,131.85000610351562,544.9840087890625,false,,,,,
262714052725300,0,3,27.809734344482422,118.20000457763672,18.600000381469727,548.1300048828125,false,,,,,
262714052725300,0,4,27.21238899230957,99.00000762939453,-40.80000305175781,525.3820190429688,false,,,,,
262714054903600,1,0,26.415929794311523,28.500001907348633,-54.60000228881836,-286.04400634765625,false,,,,,
262714054903600,1,1,27.94247817993164,16.650001525878906,506.70001220703125,-327.9100036621094,false,,,,,
262714054903600,1,2,25.973451614379883,0.75,-487.0500183105469,-299.11199951171875,false,,,,,
262714054903600,1,3,28.45132827758789,-488.1000061035156,26.55000114440918,-257.97198486328125,false,,,,,
262714054903600,1,4,26.92477798461914,-475.95001220703125,5.850000381469727,-235.2239990234375,false,,,,,
262714057116400,2,0,27.831857681274414,30.750001907348633,-66.60000610351562,-1501.85205078125,false,,,,,
262714057116400,2,1,28.274335861206055,21.75,-457.0500183105469,-1301.718017578125,false,,,,,
262714057116400,2,2,27.36725616455078,38.85000228881836,374.70001220703125,-1347.697998046875,false,,,,,
262714057116400,2,3,26.128318786621094,437.2500305175781,21.75,-1330.031982421875,false,,,,,
262714057116400,2,4,27.676990509033203,369.9000244140625,-2.1000001430511475,-1290.10205078125,false,,,,,
262714069388400,0,0,25.57522201538086,31.650001525878906,-57.60000228881836,653.1580200195312,false,,,,,
262714069388400,0,1,26.637168884277344,7.800000190734863,-176.85000610351562,507.23199462890625,false,,,,,
262714069388400,0,2,26.85840606689453,47.10000228881836,123.60000610351562,552.72802734375,false,,,,,
262714069388400,0,3,28.185840606689453,121.80000305175781,15.90000057220459,546.4359741210938,false,,,,,
262714069388400,0,4,26.880531311035156,103.80000305175781,-46.650001525878906,528.77001953125,false,,,,,
262714071606400,1,0,26.415929794311523,27.450000762939453,-58.35000228881836,-285.3179931640625,false,,,,,
262714071606400,1,1,27.986724853515625,11.40000057220459,511.95001220703125,-332.2659912109375,false,,,,,
262714071606400,1,2,25.973451614379883,-8.25,-486.3000183105469,-295.48199462890625,false,,,,,
262714071606400,1,3,28.274335861206055,-493.3500061035156,29.700000762939453,-261.1180114746094,false,,,,,
262714071606400,1,4,27.101770401000977,-475.95001220703125,15.90000057220459,-227.2379913330078,false,,,,,
262714073817800,2,0,27.94247817993164,29.55000114440918,-60.750003814697266,-1507.41796875,false,,,,,
262714073817800,2,1,28.38495635986328,23.25,-456.6000061035156,-1304.3800048828125,false,,,,,
262714073817800,2,2,27.5884952545166,47.55000305175781,373.20001220703125,-1335.8399658203125,false,,,,,
262714073817800,2,3,26.194690704345703,426.45001220703125,22.200000762939453,-1324.949951171875,false,,,,,
262714073817800,2,4,27.72123908996582,369.45001220703125,-4.050000190734863,-1280.6639404296875,false,,,,,
262714086086400,0,0,25.530973434448242,27.900001525878906,-62.70000076293945,646.6240234375,false,,,,,
262714086086400,0,1,26.570796966552734,5.25,-170.25,499.2460021972656,false,,,,,
262714086086400,0,2,26.880531311035156,51.900001525878906,123.45000457763672,552.2440185546875,false,,,,,
262714086086400,0,3,27.831857681274414,117.00000762939453,17.400001525878906,553.4539794921875,false,,,,,
262714086086400,0,4,26.946903228759766,95.85000610351562,-35.25,530.947998046875,false,,,,,
262714088309400,1,0,26.349557876586914,33.60000228881836,-59.55000305175781,-286.2860107421875,false,,,,,
262714088309400,1,1,27.87610626220703,19.650001525878906,516.4500122070312,-333.2340087890625,false,,,,,
262714088309400,1,2,25.929203033447266,-13.500000953674316,-486.6000061035156,-295.48199462890625,false,,,,,
262714088309400,1,3,28.16371726989746,-491.70001220703125,27.900001525878906,-250.71200561523438,false,,,,,
262714088309400,1,4,27.07964515686035,-478.20001220703125,12.0,-237.40199279785156,false,,,,,
262714090533400,2,0,28.030973434448242,28.350000381469727,-65.25,-1502.5780029296875,false,,,,,
262714090533400,2,1,28.252212524414062,24.30000114440918,-458.2500305175781,-1298.81396484375,false,,,,,
262714090533400,2,2,27.34513282775879,46.80000305175781,373.95001220703125,-1345.52001953125,false,,,,,
262714090533400,2,3,26.216814041137695,432.45001220703125,9.15000057220459,-1325.91796875,false,,,,,
262714090533400,2,4,27.87610626220703,373.20001220703125,-3.3000001907348633,-1286.4720458984375,false,,,,,
262714102795700,0,0,25.44247817993164,29.55000114440918,-63.30000305175781,656.7880249023438,false,,,,,
262714102795700,0,1,26.526548385620117,1.350000023841858,-176.5500030517578,498.5199890136719,false,,,,,
262714102795700,0,2,27.101770401000977,47.400001525878906,130.35000610351562,546.1939697265625,false,,,,,
262714102795700,0,3,27.831857681274414,117.75000762939453,23.55000114440918,542.0800170898438,false,,,,,
262714102795700,0,4,26.99114990234375,106.20000457763672,-44.85000228881836,531.916015625,false,,,,,
262714104997500,1,0,26.327434539794922,24.900001525878906,-63.30000305175781,-286.04400634765625,false,,,,,
262714104997500,1,1,27.87610626220703,14.700000762939453,506.2500305175781,-334.6860046386719,false,,,,,
262714104997500,1,2,25.88495635986328,-9.600000381469727,-483.3000183105469,-292.5780029296875,false,,,,,
262714104997500,1,3,28.207963943481445,-482.2500305175781,28.950000762939453,-250.95399475097656,false,,,,,
262714104997500,1,4,26.99114990234375,-474.0000305175781,10.350000381469727,-240.54800415039062,false,,,,,
262714107220600,2,0,27.898229598999023,32.25,-64.6500015258789,-1506.449951171875,false,,,,,
262714107220600,2,1,28.296459197998047,22.650001525878906,-460.3500061035156,-1305.5899658203125,false,,,,,
262714107220600,2,2,27.455751419067383,53.10000228881836,367.8000183105469,-1336.08203125,false,,,,,
262714107220600,2,3,26.283185958862305,429.6000061035156,16.200000762939453,-1323.498046875,false,,,,,
262714107220600,2,4,27.63274383544922,366.75,-1.5,-1297.845947265625,false,,,,,
262714119489200,0,0,25.553096771240234,25.950000762939453,-58.80000305175781,648.0759887695312,false,,,,,
262714119489200,0,1,26.637168884277344,8.700000762939453,-173.40000915527344,494.8899841308594,false,,,,,
262714119489200,0,2,26.90265464782715,42.45000076293945,134.5500030517578,550.0659790039062,false,,,,,
262714119489200,0,3,27.920352935791016,114.00000762939453,25.500001907348633,552.0020141601562,false,,,,,
262714119489200,0,4,27.256637573242188,101.10000610351562,-35.70000076293945,533.8519897460938,false,,,,,
262714121710500,1,0,26.261062622070312,22.80000114440918,-54.60000228881836,-279.7519836425781,false,,,,,
262714121710500,1,1,28.07522201538086,21.75,506.1000061035156,-329.36199951171875,false,,,,,
262714121710500,1,2,26.084070205688477,-1.6500000953674316,-483.45001220703125,-297.6600036621094,false,,,,,
262714121710500,1,3,28.38495635986328,-483.7500305175781,29.250001907348633,-256.5199890136719,false,,,,,
262714121710500,1,4,27.05752182006836,-482.70001220703125,15.750000953674316,-241.03199768066406,false,,,,,
262714123912100,2,0,28.053096771240234,30.150001525878906,-61.35000228881836,-1496.5279541015625,false,,,,,
262714123912100,2,1,28.429203033447266,24.450000762939453,-453.45001220703125,-1307.283935546875,false,,,,,
262714123912100,2,2,27.190265655517578,47.70000076293945,368.1000061035156,-1342.3740234375,false,,,,,
262714123912100,2,3,26.150442123413086,432.0000305175781,14.250000953674316,-1327.85400390625,false,,,,,
262714123912100,2,4,27.72123908996582,368.1000061035156,-0.75,-1289.3759765625,false,,,,,
262714136182600,0,0,25.59734535217285,23.55000114440918,-60.30000305175781,653.4000244140625,false,,,,,
262714136182600,0,1,26.438053131103516,9.0,-176.5500030517578,504.81201171875,false,,,,,
262714136182600,0,2,26.792036056518555,47.10000228881836,127.05000305175781,544.7420043945312,false,,,,,
262714136182600,0,3,27.94247817993164,117.1500015258789,20.850000381469727,539.176025390625,false,,,,,
262714136182600,0,4,26.946903228759766,97.50000762939453,-36.900001525878906,530.7059936523438,false,,,,,
262714138420800,1,0,26.438053131103516,26.400001525878906,-64.35000610351562,-289.9159851074219,false,,,,,
262714138420800,1,1,27.87610626220703,15.90000057220459,507.6000061035156,-333.9599914550781,false,,,,,
262714138420800,1,2,26.261062622070312,-8.550000190734863,-480.6000061035156,-298.62799072265625,false,,,,,
262714138420800,1,3,28.340707778930664,-482.1000061035156,29.55000114440918,-262.57000732421875,false,,,,,
262714138420800,1,4,27.05752182006836,-478.3500061035156,13.350000381469727,-231.3520050048828,false,,,,,
262714140612100,2,0,28.185840606689453,27.600000381469727,-64.95000457763672,-1497.2540283203125,false,,,,,
262714140612100,2,1,28.23008918762207,16.200000762939453,-459.7500305175781,-1303.654052734375,false,,,,,
262714140612100,2,2,27.522123336791992,55.95000076293945,374.5500183105469,-1345.761962890625,false,,,,,
262714140612100,2,3,26.238937377929688,426.7500305175781,14.700000762939453,-1329.7900390625,false,,,,,
262714140612100,2,4,27.63274383544922,372.1500244140625,0.0,-1283.083984375,false,,,,,
262714152893500,0,0,25.486724853515625,32.55000305175781,-56.250003814697266,659.4500122070312,false,,,,,
262714152893500,0,1,26.482301712036133,9.600000381469727,-172.95001220703125,497.552001953125,false,,,,,
262714152893500,0,2,26.880531311035156,44.85000228881836,132.15000915527344,555.6320190429688,false,,,,,
262714152893500,0,3,27.87610626220703,112.6500015258789,16.350000381469727,546.1939697265625,false,,,,,
262714152893500,0,4,27.190265655517578,96.0,-42.900001525878906,523.68798828125,false,,,,,
262714155098000,1,0,26.438053131103516,21.30000114440918,-58.20000076293945,-288.4639892578125,false,,,,,
262714155098000,1,1,27.94247817993164,16.5,513.4500122070312,-330.0880126953125,false,,,,,
262714155098000,1,2,26.039823532104492,-10.350000381469727,-488.4000244140625,-298.385986328125,false,,,,,
262714155098000,1,3,28.473451614379883,-487.8000183105469,33.60000228881836,-262.57000732421875,false,,,,,
262714155098000,1,4,27.07964515686035,-470.4000244140625,8.700000762939453,-241.03199768066406,false,,,,,
262714157413300,2,0,27.920352935791016,27.30000114440918,-66.60000610351562,-1504.998046875,false,,,,,
262714157413300,2,1,28.252212524414062,19.650001525878906,-460.95001220703125,-1305.10595703125,false,,,,,
262714157413300,2,2,27.5,50.250003814697266,369.45001220703125,-1343.8260498046875,false,,,,,
262714157413300,2,3,26.3938045501709,431.5500183105469,13.950000762939453,-1318.657958984375,false,,,,,
262714157413300,2,4,27.5884952545166,376.3500061035156,1.6500000953674316,-1287.43994140625,false,,,,,
262714169591800,0,0,25.464601516723633,26.400001525878906,-64.20000457763672,649.77001953125,false,,,,,
262714169591800,0,1,26.526548385620117,17.25,-171.15000915527344,503.3599853515625,false,,,,,
262714169591800,0,2,27.05752182006836,44.400001525878906,126.45000457763672,541.8380126953125,false,,,,,
262714169591800,0,3,27.898229598999023,110.55000305175781,18.75,548.1300048828125,false,,,,,
262714169591800,0,4,27.168142318725586,88.05000305175781,-40.05000305175781,532.4000244140625,false,,,,,
262714171808700,1,0,26.3938045501709,30.150001525878906,-58.05000305175781,-287.4960021972656,false,,,,,
262714171808700,1,1,27.898229598999023,16.650001525878906,510.45001220703125,-334.2019958496094,false,,,,,
262714171808700,1,2,26.039823532104492,-6.300000190734863,-483.45001220703125,-296.9339904785156,false,,,,,
262714171808700,1,3,28.185840606689453,-483.0000305175781,36.60000228881836,-250.22799682617188,false,,,,,
262714171808700,1,4,27.168142318725586,-476.4000244140625,10.200000762939453,-238.85400390625,false,,,,,
262714174074600,2,0,27.920352935791016,21.0,-59.55000305175781,-1504.998046875,false,,,,,
262714174074600,2,1,28.23008918762207,14.850000381469727,-461.4000244140625,-1300.75,false,,,,,
262714174074600,2,2,27.522123336791992,50.55000305175781,373.95001220703125,-1346.72998046875,false,,,,,
262714174074600,2,3,26.194690704345703,431.4000244140625,12.600000381469727,-1318.657958984375,false,,,,,
262714174074600,2,4,27.72123908996582,369.3000183105469,-5.25,-1289.134033203125,false,,,,,
262714186293000,0,0,25.42035484313965,29.250001907348633,-58.35000228881836,652.916015625,false,,,,,
262714186293000,0,1,26.61504364013672,15.15000057220459,-172.8000030517578,504.3280029296875,false,,,,,
262714186293000,0,2,27.27876091003418,43.80000305175781,126.45000457763672,543.531982421875,false,,,,,
262714186293000,0,3,28.00885009765625,117.1500015258789,15.000000953674316,557.5679931640625,false,,,,,
262714186293000,0,4,27.035398483276367,108.45000457763672,-34.650001525878906,526.5919799804688,false,,,,,
262714188506800,1,0,26.349557876586914,30.000001907348633,-61.35000228881836,-284.1080017089844,false,,,,,
262714188506800,1,1,28.07522201538086,20.100000381469727,509.5500183105469,-336.8639831542969,false,,,,,
262714188506800,1,2,25.95132827758789,-12.90000057220459,-484.3500061035156,-291.6099853515625,false,,,,,
262714188506800,1,3,28.23008918762207,-489.7500305175781,32.70000076293945,-258.45599365234375,false,,,,,
262714188506800,1,4,27.12389373779297,-479.70001220703125,13.800000190734863,-232.3199920654297,false,,,,,
262714190768200,2,0,28.09734535217285,29.250001907348633,-60.30000305175781,-1499.18994140625,false,,,,,
262714190768200,2,1,28.296459197998047,26.55000114440918,-457.95001220703125,-1300.5079345703125,false,,,,,
262714190768200,2,2,27.300884246826172,43.05000305175781,367.95001220703125,-1342.3740234375,false,,,,,
262714190768200,2,3,26.172565460205078,432.3000183105469,11.40000057220459,-1314.302001953125,false,,,,,
262714190768200,2,4,27.72123908996582,370.0500183105469,-7.350000381469727,-1291.0699462890625,false,,,,,
262714202994300,0,0,25.840707778930664,27.600000381469727,-60.900001525878906,645.656005859375,false,,,,,
262714202994300,0,1,26.570796966552734,5.25,-175.65000915527344,499.7300109863281,false,,,,,
262714202994300,0,2,27.05752182006836,51.000003814697266,132.90000915527344,546.9199829101562,false,,,,,
262714202994300,0,3,27.809734344482422,118.50000762939453,21.600000381469727,552.0020141601562,false,,,,,
262714202994300,0,4,27.035398483276367,101.85000610351562,-40.95000076293945,529.7379760742188,false,,,,,
262714205202600,1,0,26.482301712036133,22.950000762939453,-58.20000076293945,-281.44598388671875,false,,,,,
262714205202600,1,1,27.78761100769043,14.100000381469727,505.6500244140625,-333.9599914550781,false,,,,,
262714205202600,1,2,26.128318786621094,-5.25,-487.20001220703125,-294.2720031738281,false,,,,,
262714205202600,1,3,28.274335861206055,-487.3500061035156,28.650001525878906,-258.45599365234375,false,,,,,
262714205202600,1,4,26.969026565551758,-474.7500305175781,10.050000190734863,-235.9499969482422,false,,,,,
262714207444500,2,0,28.119468688964844,27.000001907348633,-64.6500015258789,-1506.6920166015625,false,,,,,
262714207444500,2,1,28.274335861206055,19.650001525878906,-457.5000305175781,-1307.5260009765625,false,,,,,
262714207444500,2,2,27.234512329101562,48.30000305175781,372.75,-1342.1319580078125,false,,,,,
262714207444500,2,3,26.305309295654297,431.2500305175781,11.550000190734863,-1326.1600341796875,false,,,,,
262714207444500,2,4,27.699115753173828,369.1500244140625,0.0,-1292.52197265625,false,,,,,
262714219695600,0,0,25.50885009765625,28.05000114440918,-57.30000305175781,646.3820190429688,false,,,,,
262714219695600,0,1,26.482301712036133,10.050000190734863,-179.25,489.3240051269531,false,,,,,
262714219695600,0,2,27.07964515686035,41.55000305175781,127.80000305175781,550.0659790039062,false,,,,,
262714219695600,0,3,27.809734344482422,120.9000015258789,21.30000114440918,549.5819702148438,false,,,,,
262714219695600,0,4,27.12389373779297,96.75000762939453,-40.80000305175781,531.1900024414062,false,,,,,
262714221941300,1,0,26.349557876586914,25.05000114440918,-59.55000305175781,-292.33599853515625,false,,,,,
262714221941300,1,1,27.986724853515625,14.850000381469727,507.6000061035156,-329.84600830078125,false,,,,,
262714221941300,1,2,26.1061954498291,-7.050000190734863,-494.2500305175781,-298.385986328125,false,,,,,
262714221941300,1,3,28.23008918762207,-481.0500183105469,29.100000381469727,-260.3919982910156,false,,,,,
262714221941300,1,4,27.05752182006836,-477.1500244140625,11.25,-230.38400268554688,false,,,,,
262714224139800,2,0,28.185840606689453,31.05000114440918,-62.10000228881836,-1501.85205078125,false,,,,,
262714224139800,2,1,28.053096771240234,21.150001525878906,-459.0000305175781,-1311.39794921875,false,,,,,
262714224139800,2,2,27.544246673583984,52.500003814697266,367.20001220703125,-1345.0360107421875,false,,,,,
262714224139800,2,3,26.3938045501709,427.8000183105469,12.300000190734863,-1323.739990234375,false,,,,,
262714224139800,2,4,27.831857681274414,368.8500061035156,0.9000000357627869,-1286.22998046875,false,,,,,
262714236399900,0,0,25.44247817993164,26.850000381469727,-60.45000076293945,653.1580200195312,false,,,,,
262714236399900,0,1,26.61504364013672,9.0,-181.5,508.9259948730469,false,,,,,
262714236399900,0,2,26.969026565551758,44.400001525878906,119.85000610351562,547.8880004882812,false,,,,,
262714236399900,0,3,27.94247817993164,117.1500015258789,19.950000762939453,551.760009765625,false,,,,,
262714236399900,0,4,26.946903228759766,103.80000305175781,-40.650001525878906,533.6099853515625,false,,,,,
262714238608100,1,0,26.438053131103516,25.200000762939453,-57.150001525878906,-286.2860107421875,false,,,,,
262714238608100,1,1,28.053096771240234,11.700000762939453,511.5000305175781,-326.70001220703125,false,,,,,
262714238608100,1,2,26.039823532104492,-9.600000381469727,-485.2500305175781,-290.3999938964844,false,,,,,
262714238608100,1,3,28.296459197998047,-490.8000183105469,31.650001525878906,-255.7939910888672,false,,,,,
262714238608100,1,4,26.792036056518555,-475.8000183105469,12.300000190734863,-233.52999877929688,false,,,,,
262714240856300,2,0,28.030973434448242,32.55000305175781,-65.4000015258789,-1507.9019775390625,false,,,,,
262714240856300,2,1,28.252212524414062,25.950000762939453,-455.70001220703125,-1304.6219482421875,false,,,,,
262714240856300,2,2,27.190265655517578,47.400001525878906,375.45001220703125,-1346.488037109375,false,,,,,
262714240856300,2,3,26.150442123413086,434.2500305175781,12.600000381469727,-1335.8399658203125,false,,,,,
262714240856300,2,4,27.743362426757812,371.5500183105469,3.450000047683716,-1287.43994140625,false,,,,,
262714253108400,0,0,25.464601516723633,30.30000114440918,-62.85000228881836,654.3679809570312,false,,,,,
262714253108400,0,1,26.482301712036133,11.550000190734863,-177.90000915527344,505.2959899902344,false,,,,,
262714253108400,0,2,26.92477798461914,45.60000228881836,122.55000305175781,549.0980224609375,false,,,,,
262714253108400,0,3,27.94247817993164,119.85000610351562,22.05000114440918,550.7919921875,false,,,,,
262714253108400,0,4,27.05752182006836,98.85000610351562,-41.400001525878906,535.06201171875,false,,,,,
262714255335200,1,0,26.460176467895508,25.650001525878906,-59.85000228881836,-279.9939880371094,false,,,,,
262714255335200,1,1,27.831857681274414,21.0,512.550048828125,-331.0559997558594,false,,,,,
262714255335200,1,2,26.194690704345703,-5.25,-485.70001220703125,-294.5140075683594,false,,,,,
262714255335200,1,3,28.429203033447266,-484.8000183105469,33.60000228881836,-263.5379943847656,false,,,,,
262714255335200,1,4,27.013275146484375,-466.0500183105469,14.850000381469727,-235.70799255371094,false,,,,,
262714257537900,2,0,28.030973434448242,29.850000381469727,-59.400001525878906,-1504.030029296875,false,,,,,
262714257537900,2,1,28.296459197998047,25.05000114440918,-464.8500061035156,-1303.89599609375,false,,,,,
262714257537900,2,2,27.389381408691406,51.900001525878906,373.6500244140625,-1345.52001953125,false,,,,,
262714257537900,2,3,26.194690704345703,431.8500061035156,20.400001525878906,-1324.2239990234375,false,,,,,
262714257537900,2,4,27.809734344482422,374.25,-0.6000000238418579,-1285.5040283203125,false,,,,,
262714269825200,0,0,25.44247817993164,25.05000114440918,-56.400001525878906,653.1580200195312,false,,,,,
262714269825200,0,1,26.76991081237793,9.600000381469727,-169.35000610351562,502.1499938964844,false,,,,,
262714269825200,0,2,26.880531311035156,43.20000076293945,131.85000610351562,550.0659790039062,false,,,,,
262714269825200,0,3,27.920352935791016,116.10000610351562,26.100000381469727,555.1480102539062,false,,,,,
262714269825200,0,4,27.013275146484375,95.25,-37.35000228881836,532.8839721679688,false,,,,,
262714272026900,1,0,26.371681213378906,24.30000114440918,-55.35000228881836,-284.5920104980469,false,,,,,
262714272026900,1,1,27.85398292541504,18.75,509.1000061035156,-336.62200927734375,false,,,,,
262714272026900,1,2,25.973451614379883,-7.350000381469727,-487.5000305175781,-304.1940002441406,false,,,,,
262714272026900,1,3,28.252212524414062,-480.1500244140625,34.20000076293945,-251.67999267578125,false,,,,,
262714272026900,1,4,27.035398483276367,-476.5500183105469,11.100000381469727,-231.83599853515625,false,,,,,
262714274244800,2,0,28.053096771240234,27.750001907348633,-64.05000305175781,-1510.0799560546875,false,,,,,
262714274244800,2,1,28.517698287963867,21.600000381469727,-461.70001220703125,-1303.89599609375,false,,,,,
262714274244800,2,2,27.234512329101562,49.650001525878906,370.3500061035156,-1345.761962890625,false,,,,,
262714274244800,2,3,26.261062622070312,437.70001220703125,16.05000114440918,-1318.9000244140625,false,,,,,
262714274244800,2,4,27.676990509033203,368.70001220703125,-1.2000000476837158,-1292.0379638671875,false,,,,,
262714286511200,0,0,25.685840606689453,31.350000381469727,-65.4000015258789,657.0299682617188,false,,,,,
262714286511200,0,1,26.681415557861328,5.400000095367432,-175.35000610351562,513.7659912109375,false,,,,,
262714286511200,0,2,26.946903228759766,43.5,126.75000762939453,548.3720092773438,false,,,,,
262714286511200,0,3,28.14159393310547,116.85000610351562,20.400001525878906,549.0980224609375,false,,,,,
262714286511200,0,4,26.92477798461914,100.6500015258789,-36.30000305175781,531.1900024414062,false,,,,,
262714288753700,1,0,26.283185958862305,29.400001525878906,-57.60000228881836,-278.0579833984375,false,,,,,
262714288753700,1,1,27.898229598999023,19.80000114440918,512.4000244140625,-330.8139953613281,false,,,,,
262714288753700,1,2,26.061946868896484,-9.15000057220459,-483.9000244140625,-297.4179992675781,false,,,,,
262714288753700,1,3,28.517698287963867,-485.8500061035156,29.100000381469727,-247.32400512695312,false,,,,,
