t_pc_ns,frame_id,sensor_id,accX,accY,accZ,magX,magY,magZ
1643444756934300,63948,0,-0.009765625,-0.01171875,1.009765625,56.55000305175781,-32.85000228881836,605.7260131835938
1643444756934300,63948,1,-0.00390625,-0.8359375,0.53515625,-204.60000610351562,-7.950000286102295,56.869998931884766
1643444756934300,63948,2,-0.01953125,-0.978515625,-0.3125,187.20001220703125,-114.30000305175781,487.6300048828125
1643444756934300,63948,3,-0.02734375,-0.83203125,-0.529296875,-41.10000228881836,51.150001525878906,-780.2080078125
1643444756934300,63948,4,-0.01171875,-0.837890625,-0.564453125,126.60000610351562,-293.25,1595.5059814453125
1643444756934300,63948,5,-0.0234375,-0.796875,-0.564453125,94.6500015258789,58.95000076293945,3463.02001953125
1643444827908800,63949,0,-0.01171875,-0.013671875,1.001953125,57.900001525878906,-31.200000762939453,607.6619873046875
1643444827908800,63949,1,-0.005859375,-0.837890625,0.5390625,-208.50001525878906,-3.6000001430511475,69.4540023803711
1643444827908800,63949,2,-0.017578125,-0.984375,-0.30859375,184.20001220703125,-112.05000305175781,493.19598388671875
1643444827908800,63949,3,-0.01953125,-0.828125,-0.51953125,-26.100000381469727,54.750003814697266,-775.6099853515625
1643444827908800,63949,4,-0.009765625,-0.83984375,-0.560546875,124.20000457763672,-295.6500244140625,1594.780029296875
1643444827908800,63949,5,-0.02734375,-0.798828125,-0.564453125,91.35000610351562,60.150001525878906,3461.083984375
1643444900596100,63950,0,-0.009765625,-0.009765625,1.009765625,59.10000228881836,-36.30000305175781,606.4520263671875
1643444900596100,63950,1,-0.005859375,-0.837890625,0.541015625,-202.50001525878906,-0.75,63.88800048828125
1643444900596100,63950,2,-0.015625,-0.978515625,-0.3046875,184.95001220703125,-119.70000457763672,495.8580017089844
1643444900596100,63950,3,-0.021484375,-0.82421875,-0.51953125,-31.05000114440918,46.650001525878906,-779.239990234375
1643444900596100,63950,4,-0.009765625,-0.83984375,-0.568359375,127.05000305175781,-292.3500061035156,1591.1500244140625
1643444900596100,63950,5,-0.03125,-0.798828125,-0.560546875,93.60000610351562,56.10000228881836,3465.681884765625
1643444972426300,63951,0,-0.009765625,-0.015625,1.01171875,55.20000076293945,-35.55000305175781,613.9539794921875
1643444972426300,63951,1,-0.005859375,-0.837890625,0.53125,-202.35000610351562,-4.200000286102295,63.40399932861328
1643444972426300,63951,2,-0.021484375,-0.978515625,-0.306640625,188.40000915527344,-112.20000457763672,494.8899841308594
1643444972426300,63951,3,-0.017578125,-0.826171875,-0.5234375,-32.10000228881836,49.20000076293945,-777.7880249023438
1643444972426300,63951,4,-0.009765625,-0.837890625,-0.5625,134.10000610351562,-290.4000244140625,1587.761962890625
1643444972426300,63951,5,-0.02734375,-0.798828125,-0.56640625,94.5,59.85000228881836,3459.389892578125
1643445044946100,63952,0,-0.0078125,-0.013671875,1.0078125,61.95000076293945,-34.95000076293945,604.5159912109375
1643445044946100,63952,1,-0.00390625,-0.833984375,0.537109375,-200.40000915527344,-2.1000001430511475,64.12999725341797
1643445044946100,63952,2,-0.017578125,-0.982421875,-0.310546875,188.25,-120.45000457763672,484.9679870605469
1643445044946100,63952,3,-0.021484375,-0.828125,-0.51953125,-35.400001525878906,43.80000305175781,-777.3040161132812
1643445044946100,63952,4,-0.01171875,-0.8359375,-0.564453125,125.85000610351562,-289.95001220703125,1593.3280029296875
1643445044946100,63952,5,-0.029296875,-0.80078125,-0.5703125,95.10000610351562,62.55000305175781,3461.325927734375
1643445115703800,63953,0,-0.009765625,-0.01171875,1.0078125,57.30000305175781,-35.70000076293945,608.6300048828125
1643445115703800,63953,1,-0.005859375,-0.83984375,0.5390625,-203.5500030517578,-1.8000000715255737,64.85600280761719
1643445115703800,63953,2,-0.017578125,-0.978515625,-0.310546875,183.15000915527344,-111.60000610351562,495.8580017089844
1643445115703800,63953,3,-0.01953125,-0.826171875,-0.5234375,-34.5,53.55000305175781,-774.4000244140625
1643445115703800,63953,4,-0.005859375,-0.83984375,-0.568359375,123.30000305175781,-291.9000244140625,1590.4239501953125
1643445115703800,63953,5,-0.025390625,-0.802734375,-0.564453125,94.95000457763672,58.500003814697266,3460.115966796875
1643445188214400,63954,0,-0.01171875,-0.013671875,1.00390625,55.80000305175781,-36.75,604.5159912109375
1643445188214400,63954,1,-0.005859375,-0.837890625,0.537109375,-202.8000030517578,-7.500000476837158,66.30799865722656
1643445188214400,63954,2,-0.01953125,-0.9765625,-0.30859375,181.0500030517578,-117.75000762939453,498.2779846191406
1643445188214400,63954,3,-0.01953125,-0.82421875,-0.521484375,-27.900001525878906,52.20000076293945,-772.947998046875
1643445188214400,63954,4,-0.009765625,-0.8359375,-0.564453125,128.70001220703125,-294.9000244140625,1599.3780517578125
1643445188214400,63954,5,-0.025390625,-0.798828125,-0.564453125,97.05000305175781,59.70000076293945,3468.10205078125
1643445259957200,63955,0,-0.009765625,-0.01171875,1.009765625,61.05000305175781,-35.55000305175781,605.0
1643445259957200,63955,1,-0.00390625,-0.8359375,0.537109375,-203.70001220703125,-4.800000190734863,68.24400329589844
1643445259957200,63955,2,-0.017578125,-0.98046875,-0.310546875,189.3000030517578,-113.10000610351562,486.90399169921875
1643445259957200,63955,3,-0.021484375,-0.82421875,-0.5234375,-40.650001525878906,49.80000305175781,-788.677978515625
1643445259957200,63955,4,-0.005859375,-0.837890625,-0.564453125,124.95000457763672,-297.3000183105469,1583.406005859375
1643445259957200,63955,5,-0.02734375,-0.798828125,-0.568359375,92.70000457763672,60.60000228881836,3468.10205078125
1643445333027400,63956,0,-0.01171875,-0.015625,1.005859375,61.05000305175781,-35.70000076293945,603.0640258789062
1643445333027400,63956,1,-0.00390625,-0.8359375,0.5390625,-205.95001220703125,-10.050000190734863,67.51799774169922
1643445333027400,63956,2,-0.0234375,-0.98046875,-0.3046875,186.45001220703125,-114.9000015258789,491.260009765625
1643445333027400,63956,3,-0.0234375,-0.826171875,-0.515625,-26.55000114440918,44.400001525878906,-787.468017578125
1643445333027400,63956,4,-0.005859375,-0.83984375,-0.564453125,122.4000015258789,-286.6500244140625,1594.053955078125
1643445333027400,63956,5,-0.025390625,-0.80078125,-0.564453125,99.75000762939453,56.70000076293945,3462.778076171875
1643445403840800,63957,0,-0.01171875,-0.013671875,1.0078125,63.900001525878906,-38.400001525878906,605.0
1643445403840800,63957,1,-0.00390625,-0.833984375,0.5390625,-205.20001220703125,2.1000001430511475,62.91999816894531
1643445403840800,63957,2,-0.021484375,-0.98046875,-0.30859375,183.90000915527344,-116.25000762939453,489.0820007324219
1643445403840800,63957,3,-0.021484375,-0.82421875,-0.51953125,-29.400001525878906,44.85000228881836,-776.3359985351562
1643445403840800,63957,4,-0.01171875,-0.83984375,-0.572265625,126.45000457763672,-288.1500244140625,1596.7159423828125
1643445403840800,63957,5,-0.02734375,-0.80078125,-0.568359375,91.20000457763672,57.900001525878906,3458.6640625
1643445476520500,63958,0,-0.01171875,-0.015625,1.009765625,61.20000076293945,-28.950000762939453,606.6939697265625
1643445476520500,63958,1,-0.005859375,-0.837890625,0.5390625,-210.60000610351562,-7.950000286102295,71.8740005493164
1643445476520500,63958,2,-0.01953125,-0.982421875,-0.306640625,182.70001220703125,-121.05000305175781,481.8219909667969
1643445476520500,63958,3,-0.01953125,-0.82421875,-0.51953125,-35.25,50.250003814697266,-777.3040161132812
1643445476520500,63958,4,-0.009765625,-0.837890625,-0.5625,127.6500015258789,-294.6000061035156,1600.345947265625
1643445476520500,63958,5,-0.025390625,-0.802734375,-0.560546875,97.20000457763672,60.900001525878906,3467.3759765625
1643445548714700,63959,0,-0.009765625,-0.013671875,1.009765625,60.30000305175781,-35.10000228881836,600.885986328125
1643445548714700,63959,1,-0.001953125,-0.83984375,0.537109375,-200.10000610351562,-4.200000286102295,66.79199981689453
1643445548714700,63959,2,-0.0234375,-0.98046875,-0.310546875,184.35000610351562,-111.75000762939453,483.27398681640625
1643445548714700,63959,3,-0.01953125,-0.830078125,-0.5234375,-35.25,51.150001525878906,-776.093994140625
1643445548714700,63959,4,-0.013671875,-0.833984375,-0.5625,127.50000762939453,-291.6000061035156,1592.843994140625
1643445548714700,63959,5,-0.02734375,-0.80078125,-0.564453125,91.05000305175781,60.000003814697266,3474.8779296875
1643445619690100,63960,0,-0.01171875,-0.01171875,1.0078125,56.70000076293945,-41.400001525878906,606.2100219726562
1643445619690100,63960,1,-0.001953125,-0.837890625,0.53125,-201.3000030517578,-7.800000190734863,60.98400115966797
1643445619690100,63960,2,-0.021484375,-0.978515625,-0.3125,184.8000030517578,-119.10000610351562,491.7439880371094
1643445619690100,63960,3,-0.01953125,-0.826171875,-0.51953125,-27.150001525878906,49.500003814697266,-776.093994140625
1643445619690100,63960,4,-0.01171875,-0.8359375,-0.56640625,124.95000457763672,-291.6000061035156,1586.3099365234375
1643445619690100,63960,5,-0.02734375,-0.802734375,-0.5625,92.25,57.900001525878906,3471.005859375
1643445692590200,63961,0,-0.01171875,-0.013671875,1.009765625,61.05000305175781,-33.45000076293945,606.2100219726562
1643445692590200,63961,1,-0.005859375,-0.837890625,0.5390625,-206.10000610351562,-0.6000000238418579,63.88800048828125
1643445692590200,63961,2,-0.017578125,-0.978515625,-0.306640625,186.3000030517578,-115.6500015258789,482.7900085449219
1643445692590200,63961,3,-0.01953125,-0.82421875,-0.51953125,-25.05000114440918,54.750003814697266,-782.6279907226562
1643445692590200,63961,4,-0.009765625,-0.837890625,-0.564453125,125.55000305175781,-293.8500061035156,1589.4559326171875
1643445692590200,63961,5,-0.029296875,-0.802734375,-0.56640625,94.6500015258789,57.60000228881836,3460.842041015625
1643445764549000,63962,0,-0.009765625,-0.017578125,1.009765625,57.45000076293945,-35.25,607.4199829101562
1643445764549000,63962,1,-0.005859375,-0.8359375,0.5390625,-201.45001220703125,-5.850000381469727,64.37200164794922
1643445764549000,63962,2,-0.021484375,-0.982421875,-0.3046875,185.40000915527344,-115.05000305175781,489.8079833984375
1643445764549000,63962,3,-0.021484375,-0.826171875,-0.521484375,-33.30000305175781,50.250003814697266,-775.3679809570312
1643445764549000,63962,4,-0.01171875,-0.837890625,-0.568359375,128.85000610351562,-298.3500061035156,1595.2640380859375
1643445764549000,63962,5,-0.025390625,-0.8046875,-0.564453125,99.00000762939453,58.80000305175781,3459.632080078125
1643445835814300,63963,0,-0.01171875,-0.013671875,1.009765625,59.10000228881836,-36.0,606.6939697265625
1643445835814300,63963,1,-0.00390625,-0.8359375,0.533203125,-207.15000915527344,-5.550000190734863,62.43600082397461
1643445835814300,63963,2,-0.017578125,-0.978515625,-0.306640625,183.90000915527344,-111.60000610351562,496.1000061035156
1643445835814300,63963,3,-0.01953125,-0.82421875,-0.51953125,-29.100000381469727,51.000003814697266,-777.3040161132812
1643445835814300,63963,4,-0.013671875,-0.837890625,-0.5625,121.35000610351562,-295.0500183105469,1589.4559326171875
1643445835814300,63963,5,-0.02734375,-0.80078125,-0.560546875,99.1500015258789,57.30000305175781,3459.632080078125
1643445908296800,63964,0,-0.009765625,-0.009765625,1.00390625,58.80000305175781,-35.10000228881836,609.114013671875
1643445908296800,63964,1,-0.00390625,-0.837890625,0.544921875,-199.20001220703125,-7.650000095367432,72.35800170898438
1643445908296800,63964,2,-0.021484375,-0.978515625,-0.30859375,185.85000610351562,-120.60000610351562,486.90399169921875
1643445908296800,63964,3,-0.021484375,-0.828125,-0.5234375,-35.25,50.10000228881836,-785.0479736328125
1643445908296800,63964,4,-0.009765625,-0.8359375,-0.56640625,121.20000457763672,-295.0500183105469,1594.053955078125
1643445908296800,63964,5,-0.029296875,-0.798828125,-0.56640625,92.25,59.55000305175781,3470.0380859375
1643445980215000,63965,0,-0.009765625,-0.009765625,1.01171875,59.85000228881836,-33.900001525878906,601.3699951171875
1643445980215000,63965,1,-0.00390625,-0.833984375,0.53515625,-203.85000610351562,-3.1500000953674316,64.37200164794922
1643445980215000,63965,2,-0.01953125,-0.978515625,-0.30859375,186.3000030517578,-115.50000762939453,495.3739929199219
1643445980215000,63965,3,-0.01953125,-0.83203125,-0.521484375,-30.750001907348633,51.30000305175781,-777.7880249023438
1643445980215000,63965,4,-0.009765625,-0.8359375,-0.564453125,122.85000610351562,-292.20001220703125,1598.16796875
1643445980215000,63965,5,-0.025390625,-0.798828125,-0.56640625,98.55000305175781,61.500003814697266,3474.152099609375
1643446052762900,63966,0,-0.01171875,-0.01171875,1.005859375,62.10000228881836,-35.400001525878906,607.6619873046875
1643446052762900,63966,1,-0.005859375,-0.8359375,0.541015625,-204.15000915527344,0.30000001192092896,67.2760009765625
1643446052762900,63966,2,-0.021484375,-0.982421875,-0.3046875,184.5,-109.95000457763672,493.9219970703125
1643446052762900,63966,3,-0.021484375,-0.82421875,-0.517578125,-36.30000305175781,47.85000228881836,-777.5460205078125
1643446052762900,63966,4,-0.01171875,-0.83984375,-0.564453125,131.70001220703125,-293.1000061035156,1588.0040283203125
1643446052762900,63966,5,-0.025390625,-0.798828125,-0.560546875,93.9000015258789,60.750003814697266,3471.73193359375
1643446124369100,63967,0,-0.01171875,-0.013671875,1.009765625,57.900001525878906,-35.70000076293945,602.0960083007812
1643446124369100,63967,1,-0.00390625,-0.837890625,0.541015625,-207.3000030517578,-0.30000001192092896,67.51799774169922
1643446124369100,63967,2,-0.021484375,-0.98046875,-0.30859375,185.70001220703125,-117.00000762939453,487.6300048828125
1643446124369100,63967,3,-0.01953125,-0.82421875,-0.515625,-33.75,45.0,-779.7239990234375
1643446124369100,63967,4,-0.013671875,-0.837890625,-0.564453125,125.70000457763672,-294.75,1596.4739990234375
1643446124369100,63967,5,-0.02734375,-0.798828125,-0.564453125,99.60000610351562,59.250003814697266,3461.083984375
1643446196684500,63968,0,-0.01171875,-0.01171875,1.01171875,62.85000228881836,-43.95000076293945,599.4340209960938
1643446196684500,63968,1,-0.00390625,-0.83984375,0.541015625,-202.35000610351562,-4.200000286102295,62.194000244140625
1643446196684500,63968,2,-0.021484375,-0.978515625,-0.30859375,180.90000915527344,-120.9000015258789,485.6940002441406
1643446196684500,63968,3,-0.021484375,-0.82421875,-0.517578125,-31.500001907348633,50.70000076293945,-778.27197265625
