frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
13,1643444746201945,29.1277,28.1499,27.9141,22.0279,10.5845,4.2844,1.7880,0.2875,1.8139,0.5170,-1.6989,-11.7050,-6.4341
14,1643444779102686,29.3816,28.1791,28.2024,21.5248,10.5903,4.3765,1.9299,0.7173,1.5009,0.4907,-1.6263,-9.4638,-9.3929
15,1643444812003427,29.2254,28.1424,27.3440,22.7038,10.3936,4.0791,2.3901,0.7039,1.4682,0.7349,-1.8831,-9.2896,-6.6982
16,1643444844904168,29.0993,28.1417,28.0059,22.1305,10.3549,3.6329,3.1162,0.6267,1.2818,0.7962,-1.1891,-11.3246,-5.4967
17,1643444877804909,29.1947,28.1392,27.5002,22.2932,10.8767,3.7184,2.9311,0.4838,1.4767,0.6948,-0.9494,-10.7418,-4.4180
18,1643444910705651,28.9941,27.9743,27.2107,22.8918,10.8543,3.7577,2.5927,0.6038,1.5443,0.5877,-1.6209,-10.0304,-3.1337
19,1643444943606392,29.9361,27.3746,26.9621,23.1247,10.9156,3.7414,2.2978,0.7860,2.7173,-0.5257,-1.8497,-9.6437,-3.8223
20,1643444976507133,29.9261,27.5283,26.8895,23.4999,10.7675,3.5581,2.3327,1.7268,1.4227,-0.1619,-1.8241,-9.5600,-4.9182
21,1643445009407874,29.8246,27.4728,26.8670,23.7374,9.6881,3.9111,2.8333,1.9283,1.1853,0.0382,-1.4612,-9.5797,-4.8702
22,1643445042308615,29.9359,27.3458,26.9429,24.1534,9.2944,4.0429,2.4892,1.2329,2.1666,-0.4311,-1.0982,-9.5995,-4.8222
23,1643445075209357,29.2461,28.1394,26.6214,23.7902,9.2769,4.4480,2.6404,1.0877,2.1658,-0.2112,-1.8545,-9.8173,-4.7741
24,1643445108110098,28.5140,28.8375,26.6936,23.3432,9.2434,5.0648,2.4456,1.6607,0.9860,0.7886,-1.9035,-10.0350,-4.7261
25,1643445141010839,28.9146,28.5499,27.0281,22.9811,9.1554,5.3807,2.2261,2.0594,0.2484,1.5119,-2.6570,-10.5360,-4.6781
26,1643445173911580,29.3597,28.1475,26.9695,22.9843,9.1442,5.1069,2.3863,2.9054,-0.4481,1.7242,-3.0755,-12.2233,-4.6300
27,1643445206812321,29.6240,27.9280,27.1353,22.8389,10.1109,4.5653,2.0407,1.8823,0.6404,0.9652,-2.4802,-13.0323,-3.6577
28,1643445239713063,29.8078,27.9801,26.8334,23.0826,10.4305,4.2196,2.2148,1.3061,1.3158,0.5593,-2.5828,-12.4896,-3.6674
29,1643445272613804,29.6899,28.0161,26.9677,22.8570,10.6508,3.7618,2.6925,0.8408,1.3608,0.4847,-2.2488,-12.1531,-3.6771
30,1643445305514545,29.2056,28.4822,26.7402,22.8435,10.7292,3.9704,2.6118,0.4713,1.7436,0.5813,-1.7820,-10.0139,-2.8751
31,1643445338415286,29.0527,28.3581,26.7888,22.9001,10.7638,4.2325,2.3251,0.5057,1.6816,0.9222,-2.0885,-10.1613,-2.0730
32,1643445371316027,29.0059,28.3080,26.6873,22.6360,10.5632,5.0132,2.1426,0.5291,1.6214,1.7370,-3.1184,-11.6209,-1.2710
33,1643445404216769,28.2474,29.0268,26.7521,22.6426,10.9403,4.6803,2.1775,0.3255,1.9605,1.2397,-2.9825,-12.6502,-0.5747
34,1643445437117510,28.7811,28.8409,27.7371,21.1745,11.7409,3.8803,2.6005,1.0640,1.4574,1.4303,-2.9520,-13.3285,0.1216
35,1643445470018251,29.1727,28.5913,27.4575,21.4297,11.0089,4.8970,2.1772,1.0725,1.4758,1.1139,-3.1969,-10.8115,0.8179
36,1643445502918992,28.9856,28.5125,27.2444,21.8550,11.0086,4.2535,2.5423,1.1269,1.4463,0.8965,-2.4152,-13.5237,-0.0914
37,1643445535819733,29.0451,28.5079,27.1303,22.1615,11.1491,3.5971,3.5842,1.0574,0.9805,0.5226,-1.9769,-14.1540,-1.0007
38,1643445568720475,29.1135,28.5861,26.7285,22.3337,11.2166,3.5351,4.1630,0.2624,1.2743,0.2333,-1.5222,-9.8046,-1.9100
39,1643445601621216,29.2991,28.5341,26.7996,22.3181,10.5449,3.8214,4.6142,-0.1412,1.4448,0.2520,-1.4046,-8.9991,-2.8193
40,1643445634521957,29.7057,28.1319,27.4360,21.8476,9.9832,4.9137,3.9633,-0.3212,1.6394,0.3336,-2.1847,-8.4981,-3.7286
41,1643445667422698,29.8156,27.9039,27.6123,21.8192,9.6348,4.9905,3.4796,0.2575,1.8109,0.3653,-2.0462,-9.5079,-5.5537
42,1643445700323439,30.1760,27.6733,27.3121,23.0326,8.6769,5.6799,2.5359,0.9463,1.4685,0.4850,-1.8387,-10.0936,-6.3650
43,1643445733224181,29.8237,27.5551,27.4992,22.6292,8.8826,5.7337,2.4150,0.9974,1.5857,0.5268,-1.7508,-10.0200,-7.1382
44,1643445766124922,29.5581,27.4855,27.5367,22.7771,9.5974,4.0332,2.3598,1.2921,1.7054,0.6714,-1.7666,-10.1546,-6.9778
45,1643445799025663,29.6626,27.3756,27.7465,22.2384,9.7436,4.2187,2.3047,1.5868,1.5602,0.7433,-0.8059,-9.8585,-6.8174
46,1643445831926404,29.2798,27.4685,27.7053,22.8279,8.9374,5.0726,2.2495,1.8816,2.0793,-0.5127,-1.2913,-9.5662,-7.2029
47,1643445864827145,29.1112,27.5806,27.6719,23.2614,8.3322,5.6672,1.8935,1.5787,1.5532,-0.2690,-1.1683,-9.5829,-7.5883
48,1643445897727887,28.5941,28.0530,27.7719,22.5780,9.7225,4.9332,1.7365,0.8468,1.7316,1.0899,-2.0976,-9.3308,-5.2082
49,1643445930628628,28.4534,28.2735,27.6377,22.1273,10.6504,4.5308,1.6182,0.7906,1.3659,1.3468,-2.6481,-9.2702,-5.1808
50,1643445963529369,28.6324,28.1737,26.9988,23.2612,10.4019,4.2322,1.9276,0.5327,1.3124,1.1415,-2.6708,-9.3121,-5.2022
51,1643445996430110,28.6101,28.1066,27.2894,23.2657,10.2377,4.1210,1.9817,0.3901,1.4619,1.1630,-2.7166,-9.4126,-5.2236
52,1643446029330851,28.6419,28.1183,27.5301,22.2431,10.9555,4.0720,2.2642,0.3136,1.3284,1.9598,-0.9983,-9.2981,-3.0409
53,1643446062231593,28.3245,28.3818,27.9247,21.3601,11.4113,4.1826,2.3375,0.3069,1.2404,1.5990,-1.5990,-9.5538,-1.5425
54,1643446095132334,28.1357,28.4236,28.0383,21.1578,11.6093,4.2628,2.1342,0.5605,1.1558,1.0955,-2.1639,-10.3636,-2.2332
55,1643446128033075,27.7285,28.5864,27.8095,21.2438,11.7559,4.1757,2.0955,0.5801,1.3112,0.7734,-2.0963,-11.1733,-2.9240
56,1643446160933816,28.0017,28.5474,28.0686,20.2396,12.5019,4.1707,2.2772,0.2859,1.3999,0.8588,-2.8941,-8.5343,-3.6147
57,1643446193834557,28.4293,28.2110,27.9572,19.9309,12.9372,4.1660,2.2938,0.2318,1.5317,0.8196,-1.9245,-11.7314,-4.3054
58,1643446226735299,28.6873,28.7962,27.5757,20.3860,12.7185,4.0392,2.0829,0.5151,1.3846,0.8947,-1.7788,-10.8349,-4.2796
59,1643446259636040,28.4875,28.8122,27.8827,21.3211,11.4221,4.0798,2.1830,0.6828,1.1969,0.8828,-2.0839,-8.5789,-4.2538
60,1643446292536781,27.9519,29.6107,27.8629,21.5203,10.9903,3.9792,2.4394,-0.5790,2.4118,0.7099,-2.1412,-8.6039,-4.2279
61,1643446325437522,27.2960,30.0154,27.1532,22.0643,11.0870,3.9099,2.2180,0.2368,2.0628,0.5133,-2.1985,-8.6289,-2.9492
62,1643446358338263,27.1174,30.1061,26.5347,22.4007,10.4858,4.8646,2.0965,0.4532,1.7607,0.5349,-2.2570,-8.8309,-1.6704
63,1643446391239004,27.2399,29.8104,26.4816,22.6331,9.4023,6.0499,2.2011,0.2409,1.5904,0.6845,-2.2072,-9.0702,-1.6054
64,1643446424139746,27.2345,29.6544,26.8485,23.0761,9.8407,4.9903,3.7580,-1.3618,1.6868,0.6645,-2.1574,-9.3096,-1.5404
65,1643446457040487,27.8048,28.9310,27.2406,23.2198,9.5049,5.0737,3.1547,-0.6664,1.6974,0.6629,-2.1496,-9.4212,-1.4754
66,1643446489941228,27.4912,29.2742,27.3459,23.3212,9.1125,4.5028,3.3594,-0.1050,1.8780,0.5181,-2.1419,-9.5328,-1.4104
67,1643446522841969,27.9000,29.6802,27.7198,22.8461,8.9041,5.0705,2.7408,0.3538,1.6742,0.5794,-2.1341,-9.6445,-1.3453
68,1643446555742710,28.1236,29.8758,27.2212,22.7058,10.0808,4.8813,2.2367,0.4899,1.4704,0.6406,-2.1264,-9.7561,-1.2803
69,1643446588643452,28.3506,29.6360,26.9860,23.1790,10.3553,4.6794,2.0925,0.4192,1.5010,0.7215,-2.1186,-9.8677,-1.2153
70,1643446621544193,27.7096,29.8409,26.6396,23.1187,10.7859,4.5333,2.0691,0.4674,1.5877,0.5970,-2.1109,-9.9793,-1.1503
71,1643446654444934,27.7118,29.3416,27.5886,22.0488,10.3407,5.0921,2.0456,0.5156,1.6744,0.5116,-2.1032,-10.0909,-1.0853
72,1643446687345675,27.6814,29.7543,27.6547,22.1756,10.3746,4.7017,1.9743,0.7030,1.6080,0.4822,-2.0954,-10.2025,-1.0203
73,1643446720246416,28.3007,29.1609,27.3372,22.2895,10.7278,4.4115,1.8923,0.9023,1.6347,0.2868,-2.0877,-10.3142,-0.9553
74,1643446753147158,28.4390,28.6916,27.1033,22.4183,11.1226,4.1918,2.0286,0.7936,1.7077,0.3680,-1.7615,-12.6235,-0.7987
75,1643446786047899,28.2220,28.5855,27.0311,23.0120,10.7996,4.0660,2.2209,0.6320,1.4865,0.5666,-1.9714,-12.2784,-0.6422
76,1643446818948640,28.0722,28.6159,26.9548,23.3877,9.7514,4.9090,2.2164,0.6120,1.3022,0.6345,-2.1275,-12.1577,-0.4857
77,1643446851849381,28.5454,28.1881,26.9686,23.4849,9.1939,5.3105,2.2790,0.4883,1.2868,0.8174,-2.2565,-11.6745,-0.3292
78,1643446884750122,28.2095,28.6402,27.5444,22.8741,8.9630,5.4609,2.3174,0.3589,1.3816,0.8638,-2.3855,-11.1914,-0.1726
79,1643446917650864,28.2000,28.7303,27.3829,22.5783,9.9253,4.9390,2.1509,0.6041,1.5155,0.7089,-2.5145,-10.7083,-0.0161
80,1643446950551605,28.1581,28.8517,27.6835,21.9719,9.9550,5.1898,2.0781,0.7316,1.5179,0.7028,-2.8347,-9.5500,0.1404
81,1643446983452346,27.5080,29.3919,27.5387,22.0849,10.3931,4.7751,2.0390,0.5600,1.7836,0.5855,-2.4554,-11.2912,0.2969
82,1643447016353087,27.3803,29.7860,27.2860,22.9004,10.0664,4.5017,2.0086,0.6587,1.7982,0.7312,-2.1273,-10.4137,0.4534
83,1643447049253828,27.4085,30.0292,27.0420,22.8462,10.4088,4.2915,2.2130,0.7003,1.7146,0.5617,-1.9436,-10.9948,0.6100
84,1643447082154570,28.1406,29.3521,27.1127,22.6873,10.7832,4.2115,2.2259,0.6512,1.2816,0.7277,-1.9772,-11.2701,0.6481
85,1643447115055311,28.3982,28.9293,27.1333,22.4672,10.9233,4.3377,2.1636,0.6314,1.3837,0.3670,-1.6435,-12.2063,0.6145
86,1643447147956052,28.5692,28.6961,27.0928,22.8410,10.2436,4.7493,2.0588,0.7738,1.4685,0.2999,-2.0455,-11.7665,0.5809
87,1643447180856793,28.5103,28.5812,27.6092,22.4062,10.3174,4.5311,2.5077,0.3444,1.4764,0.4304,-2.2234,-10.5970,0.5473
88,1643447213757534,29.6402,27.5691,27.0894,22.3777,10.8389,4.4499,2.0025,0.7696,1.5471,0.5525,-3.0195,-8.9376,0.5137
89,1643447246658276,29.2521,27.9718,27.1403,22.7262,10.4794,4.4218,1.6877,1.1071,1.7261,0.3678,-2.6190,-10.7022,0.4802
90,1643447279559017,28.5609,28.7490,27.2073,23.0323,10.1176,3.5317,2.9464,0.9557,1.4526,0.5436,-2.3020,-10.1023,0.0887
91,1643447312459758,28.1531,29.3367,26.8296,23.5819,10.1628,4.0829,2.3229,1.2146,0.9606,0.5930,-2.1904,-10.1463,-0.3028
92,1643447345360499,27.5603,29.6204,26.9276,23.1988,10.6192,4.4651,1.8610,1.0597,1.1568,0.3118,-2.0788,-10.1904,-0.6942
93,1643447378261240,27.4848,29.7204,27.6576,22.9520,9.9577,4.9985,1.3828,0.8680,1.4279,0.2486,-1.5739,-13.1427,-1.0857
94,1643447411161982,27.7488,29.8897,27.8117,22.6642,9.9836,4.7158,1.5510,0.8531,1.4021,0.2836,-1.6686,-12.6237,-1.4772
95,1643447444062723,28.2670,29.5541,28.1163,22.3982,8.6855,5.5836,2.0206,0.8707,1.2136,0.3662,-1.7634,-12.1046,-1.8687
96,1643447476963464,28.6136,28.8670,28.2574,22.2893,8.6650,5.2669,2.4173,0.9438,0.9674,0.5184,-1.8581,-11.5856,-1.4395
97,1643447509864205,28.3002,28.7668,28.3849,22.1596,8.7356,5.3319,2.4768,0.7751,1.1491,0.4823,-2.5055,-9.4731,-1.0104
98,1643447542764946,28.7491,28.3809,27.9679,22.7472,7.6628,6.1994,2.3480,0.4435,1.4342,0.5428,-2.5818,-9.9339,-0.5813
99,1643447575665688,29.0889,27.9977,26.8028,23.6931,8.0886,6.0074,2.4333,0.1370,1.5801,0.3667,-2.3166,-10.2871,-0.5245
100,1643447608566429,29.4137,27.4375,27.4550,23.0951,8.5346,5.0508,2.9800,0.4359,1.4196,0.2348,-2.0513,-10.6404,-0.4677
101,1643447641467170,29.5796,27.2383,27.1334,23.2084,9.7338,3.7308,3.3348,0.5896,1.4490,0.3976,-2.0351,-11.2436,-0.4109
102,1643447674367911,28.8512,28.0242,26.8859,22.8884,10.7190,3.1680,3.4365,0.7451,1.2768,0.5179,-1.7969,-10.3736,-0.9574
103,1643447707268652,28.2336,28.9371,26.7423,22.8369,10.4631,3.7110,3.4245,0.7955,1.2646,0.5455,-1.8203,-10.2814,-0.9936
104,1643447740169394,27.5322,29.4683,27.2428,22.2691,9.4876,5.3097,3.0459,0.5599,1.4512,0.4311,-1.8436,-10.1891,-1.0299
105,1643447773070135,27.0919,29.9394,27.4272,22.3395,8.4550,6.2147,2.7308,0.5680,1.5558,0.2584,-1.8670,-10.0969,-1.7594
106,1643447805970876,28.4053,28.6029,27.4137,22.1905,9.7462,5.1632,2.7085,0.4724,1.4150,0.3943,-1.8903,-10.0046,-2.2057
107,1643447838871617,27.8266,29.1299,27.3300,22.1626,9.9817,5.2744,2.5004,0.3603,1.4711,0.4421,-1.9137,-9.9124,0.0847
108,1643447871772358,27.9468,28.9677,27.3386,22.9555,9.9399,4.7067,2.3346,0.5572,1.4144,0.3386,-1.9371,-9.8201,nan
109,1643447904673100,27.7087,29.2742,27.5305,22.6732,9.8133,5.1377,2.1043,0.7606,1.3258,0.5099,-2.4190,-9.6013,nan
110,1643447937573841,27.3372,29.4768,27.5761,22.5400,9.7459,5.2433,2.1996,0.8193,1.2041,0.6648,-2.1277,-12.4176,nan
111,1643447970474582,27.1634,29.7172,27.5791,22.3097,10.3477,4.0212,2.9181,0.7665,1.2755,0.7003,-2.6186,-10.7678,nan
112,1643448003375323,28.2484,28.6330,28.0300,21.6856,10.9626,4.3908,2.1681,0.7829,1.0927,0.7668,-1.3471,-13.6639,nan
113,1643448036276064,28.3441,28.6935,28.2182,21.2994,11.1891,4.3764,1.9971,1.0527,0.7923,0.9035,-1.5188,-12.6756,nan
114,1643448069176805,27.9854,28.9315,28.3193,21.0809,11.3462,3.4925,2.6909,1.2494,0.7045,0.8989,-1.6905,-11.6873,nan
115,1643448102077547,28.3589,28.3140,28.5243,21.6889,10.6023,3.1027,3.2584,1.2164,0.7129,0.8203,-1.8621,-10.6990,nan
116,1643448134978288,27.7306,28.9649,28.7278,21.8954,9.9817,3.9304,2.7398,1.0362,0.9300,0.6364,-2.0232,-11.3951,nan
117,1643448167879029,27.7390,28.9102,28.8850,21.9871,9.6801,4.4734,2.2235,0.9590,1.2072,0.5223,-2.0729,-11.7288,nan
118,1643448200779770,27.9416,28.7896,28.7956,21.5073,10.3174,3.9747,2.6366,0.7293,1.5096,0.4016,-2.1227,-12.0626,nan
119,1643448233680511,27.9459,28.7987,28.5879,21.8652,9.4132,4.9774,2.4274,0.3805,1.6920,0.4313,-2.1725,-12.3964,nan
120,1643448266581253,27.4502,29.4441,27.6929,22.0848,9.7461,5.3210,2.2689,0.6853,1.2457,0.8137,-2.2223,-12.7302,nan
121,1643448299481994,27.3754,29.4856,27.2714,22.0709,10.0084,5.4959,2.1754,0.5428,1.2617,1.0390,-2.1749,-13.0370,nan
122,1643448332382735,27.4299,29.3358,27.2719,22.0373,10.7002,4.8056,2.1984,0.5698,1.3363,1.0473,-2.1274,-13.3438,nan
123,1643448365283476,27.5156,29.7108,27.1078,22.1032,11.0803,4.4839,2.0381,0.7648,1.2700,0.8784,-2.0021,-13.1327,nan
124,1643448398184217,27.5155,29.5091,27.0693,22.2520,11.2817,4.1479,2.0455,0.7371,1.3454,0.6222,-1.8767,-12.9217,nan
125,1643448431084959,27.5480,29.4059,26.9127,22.4844,11.3414,3.5913,2.4809,0.7049,2.3292,-0.1746,-1.8617,-13.0721,nan
126,1643448463985700,27.7047,29.2656,27.1181,22.2577,11.3519,3.9493,2.1670,0.7275,2.0174,0.0987,-1.9972,-11.7300,nan
127,1643448496886441,28.3659,28.5400,27.2419,22.7090,10.7849,4.1224,1.9849,0.7689,1.6506,0.4973,-2.1327,-10.3880,nan
128,1643448529787182,28.8286,28.1014,27.3489,22.4246,11.0873,4.2236,1.7402,0.9317,1.3741,0.4961,-2.2683,-9.0459,1.9976
129,1643448562687923,29.1432,27.9163,27.1291,22.4865,11.2094,4.2284,1.7500,1.0364,1.1477,0.7579,-1.9791,-8.5828,2.5509
130,1643448595588665,28.7448,28.2627,27.1983,22.3946,11.3145,4.1999,1.8389,1.0182,1.0575,0.9574,-2.6107,-7.7269,3.1041
131,1643448628489406,28.5215,28.3945,27.0665,23.0999,10.8632,4.0855,1.8963,1.0595,1.1398,0.8384,-2.3648,-10.5097,3.6574
132,1643448661390147,29.6782,27.8583,26.9328,22.9247,11.1381,3.9441,1.8698,0.9738,1.5296,0.6357,-2.4397,-9.6145,4.2106
133,1643448694290888,30.2174,27.4598,26.9093,23.3052,10.7757,3.9457,1.9798,0.8357,1.4116,0.8598,-2.4732,-11.1867,4.7639
134,1643448727191629,29.7177,27.5519,26.9641,23.4347,10.4628,4.0482,2.0916,0.7931,1.5743,0.6104,-2.5504,-10.2031,5.3171
135,1643448760092371,29.3728,27.6652,26.9093,23.0183,10.8171,4.0718,2.1028,0.8445,1.4925,0.5335,-2.3946,-10.0755,5.8704
136,1643448792993112,28.6491,28.3065,26.8888,22.6568,10.9800,4.2497,2.1421,0.8026,1.3620,0.6101,-2.2388,-9.9480,6.4236
137,1643448825893853,28.8974,28.0727,26.7928,22.6484,11.1188,3.6759,2.7955,0.7616,1.4140,0.4906,-2.0829,-9.8205,6.9768
138,1643448858794594,29.1279,27.8023,26.7505,23.1707,10.7315,3.9494,2.4756,0.6352,1.5204,0.4991,-2.3513,-8.7433,7.5301
139,1643448891695335,29.3830,27.7458,26.3388,23.1901,11.0591,4.1078,2.1221,0.6457,1.7871,0.1832,-2.1689,-9.0214,8.0833
140,1643448924596077,28.9028,28.2533,26.3280,23.0757,11.2064,4.0826,2.1154,0.6168,1.6669,0.3020,-2.0014,-10.4541,8.6366
141,1643448957496818,28.0155,29.1832,26.5089,22.8782,11.3073,4.0858,2.0587,0.7472,1.5755,0.2887,-1.8339,-11.8867,12.1583
142,1643448990397559,28.0631,29.1162,26.6760,23.3527,9.9930,4.9072,2.0219,0.7598,1.6078,0.2635,-2.0444,-10.7493,14.9252
143,1643449023298300,27.6155,29.5013,26.8174,23.0528,9.1657,5.9644,2.0115,0.8545,1.5011,0.3612,-1.9063,-11.5912,14.5548
144,1643449056199041,28.1359,28.9302,26.7614,23.4630,9.0258,5.7941,2.0142,0.8813,1.3190,0.3279,-1.7682,-12.4332,14.1845
145,1643449089099783,28.5592,28.6568,26.9497,22.9806,9.9306,4.4795,2.6390,0.8711,1.3138,0.5033,-0.6949,-15.3093,13.8141
146,1643449122000524,27.9588,29.3430,27.3479,22.5367,9.0190,5.0460,2.8044,0.9947,1.3256,0.6013,-0.8192,-14.9546,13.4438
147,1643449154901265,27.9020,29.2379,27.6090,22.7065,8.5933,4.9351,2.8897,1.1277,1.2629,0.5030,-0.9435,-14.5999,13.0734
148,1643449187802006,28.5472,28.5865,27.3627,22.5797,9.0020,5.3529,2.2506,1.3348,1.1796,0.5360,-1.0679,-14.2452,12.7030
149,1643449220702747,28.4349,28.6705,27.1289,22.4008,9.4803,5.6761,1.8031,1.4639,1.0586,0.6212,-1.1922,-13.8904,12.3327
150,1643449253603489,28.1875,29.1214,26.4579,22.7013,9.9137,5.2617,1.7819,1.3362,1.2657,0.7441,-1.3165,-13.5357,11.9623
151,1643449286504230,28.4068,29.0157,26.0920,22.8443,10.1579,5.0735,1.7821,1.0495,1.2587,0.5843,-1.7879,-12.1571,3.6288
152,1643449319404971,28.8001,28.5475,26.6793,22.5997,10.2395,4.9549,1.7291,1.0244,1.2811,0.3227,-2.0055,-10.6563,2.7481
153,1643449352305712,28.9217,28.1552,27.4301,22.5050,10.2765,4.5833,1.5997,1.2264,1.4607,0.1326,-2.9561,-8.4633,1.8674
154,1643449385206453,29.5263,27.9739,27.1974,22.5467,10.8152,3.6639,2.3208,0.9160,1.6535,0.1530,-2.4520,-7.8514,0.9867
155,1643449418107195,29.2097,28.0531,27.0252,22.6307,11.1425,3.7967,2.0076,0.8771,1.5468,0.3647,-1.9931,-8.0690,0.1060
156,1643449451007936,28.5398,28.6139,26.8801,22.7029,10.3864,4.8838,1.7585,0.7845,1.0419,0.9975,-1.9049,-9.5456,-0.7747
157,1643449483908677,28.8082,28.1634,27.0491,22.8137,10.5256,4.6672,1.8241,0.8006,0.9611,1.0312,-2.1298,-9.7507,-1.6554
158,1643449516809418,27.9323,28.9375,27.3030,22.6548,10.1812,5.0410,1.7376,0.8646,0.9542,1.0450,-2.0301,-11.1220,-2.5361
159,1643449549710159,27.5731,29.2815,27.3911,22.2055,10.0793,4.8788,2.5704,1.3723,0.8103,0.6664,-0.7009,-12.4826,-3.7579
160,1643449582610901,28.0327,28.4668,27.2358,22.9703,10.1242,4.7033,3.1879,0.4367,1.3145,0.2342,-0.1833,-12.5201,-3.8211
161,1643449615511642,28.4617,28.2274,26.9901,22.5530,11.0840,4.1686,2.8231,0.6599,1.2220,0.4761,-0.5031,-10.7701,-3.8844
162,1643449648412383,28.9090,28.1240,27.4797,21.9320,11.2108,3.6541,2.6605,1.2525,1.7880,0.0656,-0.8770,-10.1753,-3.6154
163,1643449681313124,29.3510,28.2453,27.6148,22.1125,9.9571,3.8336,3.0558,1.2243,1.3414,0.6250,-0.9122,-8.9332,-5.5056
164,1643449714213865,29.3881,27.9100,27.8023,21.9439,10.4210,3.8156,2.6881,1.2734,1.3361,0.5516,-1.1999,-7.6183,-5.7308
165,1643449747114606,29.6211,27.7243,27.7490,22.8777,9.8591,4.0512,2.1626,1.1636,1.9540,-0.0117,-0.8115,-9.1169,-5.9559
166,1643449780015348,29.5525,27.3510,28.0975,21.2462,11.1826,3.3715,3.0287,0.6898,2.3605,-0.1800,-0.7713,-9.9244,-6.0187
167,1643449812916089,29.6556,27.4345,27.4545,20.7655,12.2947,3.7560,2.3194,0.7828,2.1737,0.1422,-0.7450,-10.2345,-6.0814
168,1643449845816830,29.5047,27.4485,27.0900,21.9154,10.8433,3.8769,2.3573,0.6972,2.0129,0.3877,-0.9324,-9.7733,-6.1442
169,1643449878717571,29.0613,27.3274,26.6353,22.6729,10.8788,3.9978,2.3953,0.4849,2.2080,0.7677,-1.1552,-8.6189,-5.6640
170,1643449911618312,28.7283,27.9507,26.9008,22.2012,10.5269,3.9524,4.0589,0.1834,1.7841,0.8431,-1.4488,-7.3774,-5.1838
171,1643449944519054,28.7365,28.6453,27.0188,22.6012,9.3169,5.1909,4.3920,-0.2585,1.6266,1.0811,-1.7425,-6.1359,-4.7037
172,1643449977419795,28.6135,28.3443,26.9223,21.9063,9.7613,5.8979,3.5512,0.3393,1.8134,1.0007,-1.7855,-6.3354,-4.2235
173,1643450010320536,29.7054,27.6242,27.4934,20.8368,11.1088,4.9347,3.0240,0.8507,1.9642,0.3224,-0.9013,-9.9808,-3.7433
174,1643450043221277,29.2958,28.1256,27.4810,21.2947,11.0710,4.0430,3.0977,1.3621,2.1149,0.3522,-0.8201,-11.5964,-3.2631
175,1643450076122018,28.6614,28.4454,27.5860,21.8038,10.3539,4.2805,2.6679,1.8284,2.3279,0.4330,-0.7764,-11.8141,-1.1849
176,1643450109022760,29.1129,27.9161,27.3792,22.3248,9.3722,5.1160,2.4566,1.8527,2.3157,0.9087,-1.0307,-10.3051,-0.8632
177,1643450141923501,29.0064,28.2174,27.4140,22.4610,8.8330,5.6343,3.1339,0.7090,2.2399,1.2790,-1.3948,-8.2829,-2.5578
178,1643450174824242,28.7525,28.4930,26.9382,22.1793,10.0533,3.8868,4.7666,0.2301,3.2596,1.2769,-1.1849,-8.7008,-5.3616
179,1643450207724983,28.6769,28.6375,26.6079,23.7325,9.4132,3.7147,4.3357,0.9628,3.0151,0.3255,-1.2665,-9.8136,1.1681
