frame_idx,t_frame_ns
354,609726204963900
355,609726246796100
356,609726283029900
357,609726315775100
358,609726357649900
359,609726404744300
360,609726444109500
361,609726474135600
362,609726515161900
363,609726553643500
364,609726592236600
365,609726639061800
366,609726674303800
367,609726706870000
368,609726738428800
369,609726777906900
370,609726812614300
371,609726848484100
372,609726881595900
373,609726920267400
374,609726956416400
375,609726991330800
376,609727026610600
377,609727062908300
378,609727107092600
379,609727139927800
380,609727172724000
381,609727215245700
382,609727246728500
383,609727294903200
384,609727340614900
385,609727370756700
386,609727406254600
387,609727450650800
388,609727498423300
389,609727530547400
390,609727563522100
391,609727596735400
392,609727636502700
393,609727672660700
394,609727704827200
395,609727737521500
396,609727780684900
397,609727825496600
398,609727864961400
399,609727901448400
400,609727951997100
401,609727998610900
402,609728031980100
403,609728073507400
404,609728105102500
405,609728137117100
406,609728186419300
407,609728232944400
408,609728279501300
409,609728313753100
410,609728357461900
411,609728405761700
412,609728454072600
413,609728491517600
414,609728530730500
415,609728578962200
416,609728614912000
417,609728650624100
418,609728687582900
419,609728736841400
420,609728781094600
421,609728828569500
422,609728863880100
423,609728906119700
424,609728938999600
425,609728973033400
426,609729015177000
427,609729050777100
428,609729097017200
429,609729129662400
430,609729172744800
431,609729206570200
432,609729254049000
433,609729287815900
434,609729331850900
435,609729366488500
436,609729407874300
437,609729453843000
438,609729487085300
439,609729532896400
440,609729581859200
441,609729628679100
442,609729662648700
443,609729698190100
444,609729737162500
445,609729770715300
446,609729806096500
447,609729846200200
448,609729886420200
449,609729922847200
450,609729959784200
451,609730001110500
452,609730048949500
453,609730094205600
454,609730140774100
455,609730171585900
456,609730206789800
457,609730236297700
458,609730279710600
459,609730313806700
460,609730346779300
461,609730378583900
462,609730413712600
463,609730456039000
464,609730490668100
465,609730532862500
466,609730570719800
467,609730611510200
468,609730650053700
469,609730681372400
470,609730714432200
471,609730748865200
472,609730797069400
473,609730834901900
474,609730875111700
475,609730920779100
476,609730954960500
477,609730990721900
478,609731029845500
479,609731064502700
480,609731097964200
481,609731130079800
482,609731173403300
483,609731205041700
484,609731252576400
485,609731297753900
486,609731337873100
487,609731378651100
488,609731415147400
489,609731455884800
490,609731490205100
491,609731529138800
492,609731561266500
493,609731596538000
494,609731633717900
495,609731672087400
496,609731709225100
497,609731745640200
498,609731784091000
499,609731831633200
500,609731870538100
501,609731907523800
502,609731945505000
503,609731981069400
504,609732015584000
505,609732045266100
506,609732086733200
507,609732128136400
508,609732161183400
509,609732207305200
510,609732255087100
511,609732304389500
512,609732336996400
513,609732382702000
514,609732415562300
515,609732462690400
516,609732504832300
517,609732536715600
518,609732581718000
519,609732616704100
520,609732648294300
521,609732682553700
522,609732723856300
523,609732794849400
524,609732829897300
525,609732864537200
526,609732900772900
527,609732945945900
528,609732990700500
529,609733021169700
530,609733067709800
531,609733113255900
532,609733156675300
533,609733189570500
534,609733224502100
535,609733268761900
536,609733316533500
537,609733363641900
538,609733398586100
539,609733433778200
540,609733472277800
541,609733520995900
542,609733569777300
543,609733615351100
544,609733648872500
545,609733695807800
546,609733730708800
547,609733771268100
548,609733804075000
549,609733836883300
550,609733872370700
551,609733914850200
552,609733947221400
553,609733979684600
554,609734015331400
555,609734054151700
556,609734086632600
557,609734130034200
558,609734165321600
559,609734197719100
560,609734231664700
561,609734263423600
562,609734303976300
563,609734336643200
564,609734381588600
565,609734411405600
566,609734450814000
567,609734490074700
568,609734526869400
569,609734570733200
570,609734615460500
571,609734648560500
572,609734695752000
573,609734740569400
574,609734794918300
575,609734829803500
576,609734866091200
577,609734900849900
578,609734943704700
579,609734979909000
580,609735016706600
581,609735057908000
582,609735092921600
583,609735127794300
584,609735162392500
585,609735210264300
586,609735254632000
587,609735303776900
588,609735352713600
589,609735381824400
590,609735418334700
591,609735461316800
592,609735498619500
593,609735538381100
594,609735571767700
595,609735605972200
596,609735644197600
597,609735694063900
598,609735727770300
599,609735763608400
600,609735803648100
601,609735833324400
602,609735868599400
603,609735907188600
604,609735944947400
605,609735978852700
606,609736024271400
607,609736070564800
608,609736119524900
609,609736153687300
610,609736196470000
611,609736228026100
612,609736274474700
613,609736305795100
614,609736338124700
615,609736383718900
616,609736420696300
617,609736454781700
618,609736491100300
619,609736527330600
620,609736570007800
621,609736620735600
622,609736654076000
623,609736696776700
624,609736744386100
625,609736795589800
626,609736829920500
627,609736868411600
628,609736916449500
629,609736950060000
630,609736997098900
631,609737031649300
632,609737074399300
633,609737106018400
634,609737138294700
635,609737172439300
636,609737212895900
637,609737246810100
638,609737289227400
639,609737340733200
640,609737386769200
641,609737433244100
642,609737465671200
643,609737511652100
644,609737558208800
645,609737594628200
646,609737632273400
647,609737677610800
648,609737710475400
649,609737740770900
650,609737776758100
651,609737820111100
652,609737859578400
653,609737912621700
654,609737947833000
655,609737984846300
656,609738021036800
657,609738059407900
658,609738098464000
659,609738130581400
660,609738174975100
661,609738205924400
662,609738246896100
663,609738288683300
664,609738320579800
665,609738353772200
666,609738396801800
667,609738432016000
668,609738471867500
669,609738509662000
670,609738550829900
671,609738596345700
672,609738642791600
673,609738676502700
674,609738721577100
675,609738755112400
676,609738796910200
677,609738836512800
678,609738876287800
679,609738910646300
680,609738946550500
681,609738988260900
682,609739026767800
683,609739065346100
684,609739098939000
685,609739131475300
686,609739163147100
687,609739195280000
688,609739246955800
689,609739280583600
690,609739328602000
691,609739370715000
692,609739403788800
693,609739437900200
694,609739476671200
695,609739510365000
696,609739545655100
697,609739589290000
698,609739630468600
699,609739669319800
700,609739713565600
701,609739746882500
702,609739783930400
703,609739823857900
704,609739862363400
705,609739899020200
706,609739937413900
707,609739976433300
708,609740012791500
709,609740046477900
710,609740088648800
711,609740121487300
712,609740168493900
713,609740215443000
714,609740250379300
715,609740290586700
716,609740323499700
717,609740354767900
718,609740388436300
719,609740433483100
720,609740481763600
721,609740525683000
722,609740572470200
723,609740605215400
724,609740639257200
725,609740677633100
726,609740715609400
727,609740751548900
728,609740826255400
729,609740863893600
730,609740896450100
731,609740946459100
732,609740986521600
733,609741022185100
734,609741061808000
735,609741103754500
736,609741136472500
737,609741181483200
738,609741228739500
739,609741276546200
740,609741322354500
741,609741370467300
742,609741404319400
743,609741440447400
744,609741482211000
745,609741524536000
746,609741561710500
747,609741596541600
748,609741630370700
749,609741681470300
750,609741726678100
751,609741773731400
752,609741812710800
753,609741854669800
754,609741893072700
755,609741930196800
756,609741964382800
757,609742007503700
758,609742055670200
759,609742103060700
760,609742149701400
761,609742196591500
762,609742234588200
763,609742272693000
764,609742320375100
765,609742354022200
766,609742396685500
767,609742442930700
768,609742491253500
769,609742521686700
770,609742555040500
771,609742588386900
772,609742621311200
773,609742655096700
774,609742711496800
775,609742748898100
776,609742791624400
777,609742826751900
778,609742863470300
779,609742904165500
780,609742946517900
781,609742991713400
782,609743039261600
783,609743086661100
784,609743120439000
785,609743166469500
786,609743213438000
787,609743247747400
788,609743288711300
789,609743322438400
790,609743371680800
791,609743409512600
792,609743448072000
793,609743479195800
794,609743521006900
795,609743573781100
796,609743620419900
797,609743670534400
798,609743715335800
799,609743747560200
800,609743786522200
801,609743824096700
802,609743863869300
803,609743904172000
804,609743954004500
805,609744000521400
806,609744045968100
807,609744080416600
808,609744124204800
809,609744171535300
810,609744220727800
811,609744256166600
812,609744297768200
813,609744331750800
814,609744376547500
815,609744424020700
816,609744463677900
817,609744504065200
818,609744545695600
819,609744596694000
820,609744640155000
821,609744672649500
822,609744720564600
823,609744759679500
824,609744828461700
825,609744874228600
826,609744911802200
827,609744948270400
828,609744998688800
829,609745030781400
830,609745066445500
831,609745103199000
832,609745157446000
833,609745204332300
834,609745252380100
835,609745298754300
836,609745344627800
837,609745390874400
838,609745440639800
839,609745488829700
840,609745531560800
841,609745563953700
842,609745598187200
843,609745644458900
844,609745688744600
845,609745721647500
846,609745756303900
847,609745795627700
848,609745832258000
849,609745871329600
850,609745923737600
851,609745963101400
852,609746004178000
853,609746048482400
854,609746081685500
855,609746115290600
856,609746161900500
857,609746207458500
858,609746252638000
859,609746302736300
860,609746347105700
861,609746395056300
862,609746431014200
863,609746474034300
864,609746520889900
865,609746566400400
866,609746612502800
867,609746661476100
868,609746697967000
869,609746731744000
870,609746786541300
871,609746831943000
872,609746870495000
873,609746906143400
874,609746937497700
875,609746973304500
876,609747016766600
877,609747065108600
878,609747103960000
879,609747136817700
880,609747178390400
881,609747222033200
882,609747270809200
883,609747318422300
884,609747365779100
885,609747411993300
886,609747458336400
887,609747498173800
888,609747537897300
889,609747582383400
890,609747631050400
891,609747673105200
892,609747722792300
893,609747760824600
894,609747798511600
895,609747846964300
896,609747896784700
897,609747935626300
898,609747976372200
899,609748013157900
900,609748054277400
901,609748102499200
902,609748146584100
903,609748181895000
904,609748227429900
905,609748261745300
906,609748304090100
907,609748352928700
908,609748412727200
909,609748450927400
910,609748488280700
911,609748539520800
912,609748584978500
913,609748620719200
914,609748654459700
915,609748696626300
916,609748744667200
917,609748781145400
918,609748820916100
919,609748860124900
920,609748898772800
921,609748946774300
922,609748990821200
923,609749030633300
924,609749069340200
925,609749115335300
926,609749161600700
927,609749195338800
928,609749240852900
929,609749288698600
930,609749324475900
931,609749363140700
932,609749396701100
933,609749437141800
934,609749478254600
935,609749523692400
936,609749570619700
937,609749619734400
938,609749663378400
939,609749696722100
940,609749738707000
941,609749788846600
942,609749838922500
943,609749883775900
944,609749929873900
945,609749978896100
946,609750014595300
947,609750055148300
948,609750102761700
949,609750136521000
950,609750172628600
951,609750213758100
952,609750261757000
953,609750296674100
954,609750329638000
955,609750369637200
956,609750412579800
957,609750463225500
958,609750502009800
959,609750543735400
960,609750580792900
961,609750614643300
962,609750648024500
963,609750688452600
964,609750720935800
965,609750763916500
966,609750802231700
967,609750842826000
968,609750881135100
969,609750920742200
970,609750956397100
971,609750995164500
972,609751033816700
973,609751077982400
974,609751124972500
975,609751172464500
976,609751220887600
977,609751256469100
978,609751298437900
979,609751333805400
980,609751378379400
981,609751412802800
982,609751450693800
983,609751504830600
984,609751545072800
985,609751576510100
986,609751614004000
987,609751650678100
988,609751691421300
989,609751728685700
990,609751763996300
991,609751802184400
992,609751842085600
993,609751883822100
994,609751930811800
995,609751972462800
996,609752022703300
997,609752055164100
998,609752092129500
999,609752130707000
1000,609752163668100
1001,609752196450300
1002,609752238482400
1003,609752272832900
1004,609752320623500
1005,609752365402700
1006,609752412927700
1007,609752454139900
1008,609752491047400
1009,609752524611800
1010,609752569386200
1011,609752606600600
1012,609752642808300
1013,609752679489300
1014,609752714612200
1015,609752755358100
1016,609752829884400
1017,609752865387700
1018,609752900190200
1019,609752937908700
1020,609752990893100
1021,609753021220700
1022,609753055912000
1023,609753090428700
1024,609753126765000
1025,609753165000200
1026,609753212782400
1027,609753246500600
1028,609753288594100
1029,609753325606700
1030,609753370937700
1031,609753405703800
1032,609753442223900
1033,609753481854400
1034,609753527788700
1035,609753571784700
1036,609753604191000
1037,609753653365200
1038,609753698418400
1039,609753745241800
1040,609753784083600
1041,609753820151400
1042,609753859545700
1043,609753896809400
1044,609753948537200
1045,609753980366000
1046,609754017914900
1047,609754055315200
1048,609754087760900
1049,609754127949000
1050,609754171315600
1051,609754206002700
1052,609754246584100
1053,609754282989400
1054,609754323810900
1055,609754358573600
1056,609754389687700
1057,609754431824800
1058,609754472636200
1059,609754525035000
1060,609754561443600
1061,609754595900600
1062,609754649016900
1063,609754696501100
1064,609754731676000
1065,609754774553700
1066,609754812881500
1067,609754850606800
1068,609754897879300
1069,609754928876700
1070,609754977286500
1071,609755013847200
1072,609755054234300
1073,609755099811800
1074,609755147571300
1075,609755180479400
1076,609755224821800
1077,609755273704600
1078,609755321525100
1079,609755370440600
1080,609755404538300
1081,609755445067600
1082,609755491842700
1083,609755530926900
1084,609755565038500
1085,609755596849100
1086,609755648506400
1087,609755694746300
1088,609755740719500
1089,609755779816100
1090,609755820514900
1091,609755859658300
1092,609755896645000
1093,609755930781800
1094,609755977801300
1095,609756011855100
1096,609756054029000
1097,609756091623200
1098,609756131857400
1099,609756178457100
1100,609756211333500
1101,609756254078800
1102,609756288601100
1103,609756335653300
1104,609756378504600
1105,609756413400500
1106,609756450950900
1107,609756489288300
1108,609756536363800
1109,609756571475400
1110,609756612679300
1111,609756653016600
1112,609756694456400
1113,609756740818800
1114,609756779949400
1115,609756828255500
1116,609756881948300
1117,609756915136700
1118,609756954395700
1119,609756990661400
1120,609757037939500
1121,609757086831400
1122,609757129417700
1123,609757164743100
1124,609757211731200
1125,609757257373200
1126,609757292610200
1127,609757328392700
1128,609757363292900
1129,609757400465100
1130,609757438420000
1131,609757478385900
1132,609757517583600
1133,609757553950400
1134,609757603063400
1135,609757642121500
1136,609757677576600
1137,609757712844700
1138,609757746755300
1139,609757790676200
1140,609757831886200
1141,609757866924100
1142,609757904539400
1143,609757950676200
1144,609758007920200
1145,609758046001400
1146,609758086478000
1147,609758136547300
1148,609758180315400
1149,609758213493300
1150,609758247697700
1151,609758288863400
1152,609758336439500
1153,609758386605900
1154,609758422689800
1155,609758460899200
1156,609758500708200
1157,609758537569200
1158,609758577866700
1159,609758618593600
1160,609758669448500
1161,609758712638100
1162,609758748570100
1163,609758791444300
1164,609758831207300
1165,609758871093000
1166,609758918612900
1167,609758964199100
1168,609759011793100
1169,609759046519600
1170,609759092386100
1171,609759138358600
1172,609759186519600
1173,609759227722100
1174,609759263690000
1175,609759300304900
1176,609759340468700
1177,609759370927400
1178,609759406217500
1179,609759448939100
1180,609759483582200
1181,609759521653900
1182,609759562490100
1183,609759605123700
1184,609759654062800
1185,609759702296300
1186,609759746719300
1187,609759786667600
1188,609759841091300
1189,609759876818800
1190,609759918810300
1191,609759957617300
1192,609759995519600
1193,609760038836600
1194,609760080875700
1195,609760121449600
1196,609760162160400
1197,609760195810300
1198,609760236825200
1199,609760270064300
1200,609760306335600
1201,609760338941400
1202,609760375621800
1203,609760408676000
1204,609760464235400
1205,609760501616400
1206,609760541179400
1207,609760589353200
1208,609760638917400
1209,609760681793500
1210,609760727547700
1211,609760763975600
1212,609760806252800
1213,609760851704600
1214,609760890305800
1215,609760946866000
1216,609760990566900
1217,609761027267200
1218,609761069628500
1219,609761114040600
1220,609761147717500
1221,609761191232700
1222,609761237691800
1223,609761286473100
1224,609761321830300
1225,609761361559800
1226,609761410780800
1227,609761457660100
1228,609761498400300
1229,609761552508800
1230,609761588387700
1231,609761623616100
1232,609761677415500
1233,609761712966000
1234,609761747246800
1235,609761783892400
1236,609761834075000
1237,609761870830100
1238,609761913134000
1239,609761962804800
1240,609762001278800
1241,609762040449200
1242,609762078202100
1243,609762130461200
1244,609762178672500
1245,609762222984500
1246,609762270743300
1247,609762320450900
1248,609762356293300
1249,609762396600000
1250,609762436927600
1251,609762475692600
1252,609762516458700
1253,609762553234400
1254,609762597410800
1255,609762647885800
1256,609762681671200
1257,609762726994200
1258,609762764098900
1259,609762804240600
1260,609762862210800
1261,609762895760800
1262,609762929347700
1263,609762966977700
1264,609763006236500
1265,609763049666300
1266,609763100236900
1267,609763148252200
1268,609763194243900
1269,609763241249500
1270,609763277638700
1271,609763312279300
1272,609763354117900
1273,609763400627700
1274,609763437925000
1275,609763478034400
1276,609763514650700
1277,609763550225500
1278,609763587044000
1279,609763632985600
1280,609763679564600
1281,609763713472000
1282,609763757500800
1283,609763804268700
1284,609763853221700
1285,609763886522000
1286,609763926659700
1287,609763978538900
1288,609764022099200
1289,609764069462100
1290,609764105077500
1291,609764140224700
1292,609764179341300
1293,609764213019600
1294,609764256476900
1295,609764304259300
1296,609764352590400
1297,609764397577000
1298,609764445430600
1299,609764491707300
1300,609764539386400
1301,609764575793900
1302,609764619995600
1303,609764665002100
1304,609764697542400
1305,609764744976000
1306,609764786261400
1307,609764824431400
1308,609764864181600
1309,609764901836400
1310,609764946923800
1311,609764984294900
1312,609765024039000
1313,609765070647100
1314,609765117997500
1315,609765163670000
1316,609765196483400
1317,609765230474500
1318,609765276506300
1319,609765322741300
1320,609765369696800
1321,609765404013500
1322,609765449034800
1323,609765486585000
1324,609765526358500
1325,609765573337800
1326,609765620403700
1327,609765666361700
1328,609765712463500
1329,609765760853400
1330,609765797636100
1331,609765830671600
1332,609765885321600
1333,609765930520200
1334,609765978508600
1335,609766023236600
1336,609766070496300
1337,609766116260700
1338,609766162493300
1339,609766210235500
1340,609766256101500
1341,609766304103300
1342,609766352165400
1343,609766398699200
1344,609766445332200
1345,609766491043100
1346,609766529447000
1347,609766570676100
1348,609766620798900
1349,609766666531000
1350,609766704003900
1351,609766738417000
1352,609766775622400
1353,609766820983100
1354,609766860547500
1355,609766901400300
1356,609766937702700
1357,609766971405400
1358,609767006926800
1359,609767056347700
1360,609767091833900
1361,609767136572500
1362,609767170603500
1363,609767213508300
1364,609767261555900
1365,609767308288100
1366,609767355354000
1367,609767394640200
1368,609767434235400
1369,609767470276000
1370,609767508902500
1371,609767561517200
1372,609767608577200
1373,609767645915500
1374,609767688247100
1375,609767720973600
1376,609767755668700
1377,609767809523500
1378,609767846481000
1379,609767886663900
1380,609767926375400
1381,609767965852300
1382,609768013499400
1383,609768055439600
1384,609768088301500
1385,609768136411000
1386,609768177595000
1387,609768227362600
1388,609768261626000
1389,609768308276700
1390,609768354337800
1391,609768392334600
1392,609768445296700
1393,609768480637100
1394,609768525257100
1395,609768571368900
1396,609768621837100
1397,609768664230800
1398,609768711590600
1399,609768751889300
1400,609768804841100
1401,609768862141100
1402,609768898221200
1403,609768933932400
1404,609768975222600
1405,609769014279300
1406,609769062217800
1407,609769120172200
1408,609769156139800
1409,609769195471300
1410,609769231792000
1411,609769272306400
1412,609769319587700
1413,609769364723500
1414,609769400677300
1415,609769438531100
1416,609769475619600
1417,609769510532200
1418,609769554175200
1419,609769589486800
1420,609769631957300
1421,609769671401000
1422,609769712804800
1423,609769746379800
1424,609769786938500
1425,609769836418800
1426,609769885111600
1427,609769922274700
1428,609769957957700
1429,609769992022100
1430,609770029765000
1431,609770070313600
1432,609770105978100
1433,609770148281900
1434,609770195413400
1435,609770243530700
1436,609770288743000
1437,609770336692400
1438,609770380415400
1439,609770430463800
1440,609770475396300
1441,609770509398000
1442,609770554149800
1443,609770602246900
1444,609770646785000
1445,609770693592200
1446,609770728583400
1447,609770771432500
1448,609770820976500
1449,609770859286500
1450,609770896289600
1451,609770929514200
1452,609770978649000
1453,609771022165600
1454,609771061491800
1455,609771102578300
1456,609771148161000
1457,609771196599100
1458,609771230246200
1459,609771271248200
1460,609771320020900
1461,609771355331700
1462,609771403832700
1463,609771447432000
1464,609771496886400
1465,609771531933800
1466,609771573786600
1467,609771622505800
1468,609771670502000
1469,609771707650200
1470,609771746264500
1471,609771787519500
1472,609771840202700
1473,609771878351400
1474,609771917880500
1475,609771963289200
1476,609772000219000
1477,609772042854600
1478,609772079208000
1479,609772121328300
1480,609772168386700
1481,609772205002000
1482,609772248396400
1483,609772293931800
1484,609772330059200
1485,609772371450500
1486,609772406985300
1487,609772446509100
1488,609772483429100
1489,609772517309600
1490,609772558554800
1491,609772596244200
1492,609772636407700
1493,609772675552100
1494,609772712592800
1495,609772748197300
1496,609772790485700
1497,609772840769200
1498,609772881406800
1499,609772923131800
1500,609772962711600
1501,609772996626700
1502,609773041553400
1503,609773077858800
1504,609773113461900
1505,609773152425100
1506,609773195298600
1507,609773232140200
1508,609773273635300
1509,609773320426000
1510,609773368304800
1511,609773407722200
1512,609773446405100
1513,609773495492700
1514,609773532761500
1515,609773570655100
1516,609773604863200
1517,609773646489900
1518,609773696467200
1519,609773744083000
1520,609773787301000
1521,609773823016600
1522,609773867250200
1523,609773905284500
1524,609773946507100
1525,609773994402300
1526,609774029977700
1527,609774070233900
1528,609774105732900
1529,609774149379100
1530,609774186374400
1531,609774221508400
1532,609774261064200
1533,609774299912800
1534,609774342228900
1535,609774381495100
1536,609774430300400
1537,609774478184400
1538,609774514421800
1539,609774557199800
1540,609774592005700
1541,609774631671500
1542,609774663869800
1543,609774711494000
1544,609774749627100
1545,609774790020600
1546,609774828588700
1547,609774867410300
1548,609774906027100
1549,609774946484400
1550,609774983316700
1551,609775021497600
1552,609775058113600
1553,609775103831200
1554,609775138174500
1555,609775171166600
1556,609775213048800
1557,609775260021100
1558,609775310048400
1559,609775353624900
1560,609775403799700
1561,609775446075100
1562,609775486736600
1563,609775521810600
1564,609775570960300
1565,609775604334600
1566,609775642027200
1567,609775685998600
1568,609775729430800
1569,609775778138300
1570,609775823145600
1571,609775867333200
1572,609775903698800
1573,609775946389100
1574,609775995892300
1575,609776041295200
1576,609776079152400
1577,609776110835400
1578,609776146236400
1579,609776195207900
1580,609776244052800
1581,609776291252500
1582,609776336137800
1583,609776384809200
1584,609776420479500
1585,609776478347500
1586,609776525518300
1587,609776573356600
1588,609776620302500
1589,609776660725500
1590,609776702062000
1591,609776736722300
1592,609776778364500
1593,609776814997700
1594,609776854064400
1595,609776892257600
1596,609776930033700
1597,609776965201000
1598,609777011807400
1599,609777060884100
1600,609777096181000
1601,609777138250500
1602,609777186231800
1603,609777221182900
1604,609777254008600
1605,609777294287900
1606,609777328910900
1607,609777370285300
1608,609777406042900
1609,609777438240500
1610,609777482134500
1611,609777520780600
1612,609777565164900
1613,609777612167600
1614,609777655066900
1615,609777694779000
1616,609777750281200
1617,609777787273000
1618,609777826953400
1619,609777864831300
1620,609777902952900
1621,609777948167000
1622,609777986275700
1623,609778025881500
1624,609778077668000
1625,609778115920400
1626,609778164770200
1627,609778198706000
1628,609778245239300
1629,609778289040400
1630,609778325324100
1631,609778370199900
1632,609778414485900
1633,609778446204300
1634,609778480908000
1635,609778520828000
1636,609778563487700
1637,609778601261100
1638,609778647875700
1639,609778698546600
1640,609778746359200
1641,609778787725600
1642,609778827210400
1643,609778867900500
1644,609778903741100
1645,609778948424600
1646,609778996010000
1647,609779033647800
1648,609779071228500
1649,609779105873600
1650,609779147020100
1651,609779196259500
1652,609779229877000
1653,609779273238300
1654,609779320088700
1655,609779368271500
1656,609779413457700
1657,609779446092500
1658,609779490277600
1659,609779538474900
1660,609779586198400
1661,609779632877800
1662,609779679010200
