t_pc_ns,frame_id,sensor_id,accX,accY,accZ,magX,magY,magZ
605010071993600,21950,0,0.001953125,-0.0078125,1.009765625,23.25,-47.10000228881836,574.0239868164062
605010071993600,21950,1,-0.033203125,0.05078125,1.009765625,12.15000057220459,-1.5,55.417999267578125
605010071993600,21950,2,-0.078125,0.0390625,0.990234375,47.400001525878906,-147.75,477.95001220703125
605010071993600,21950,3,-0.099609375,-0.306640625,0.94921875,-186.0,28.200000762939453,-852.5659790039062
605010071993600,21950,4,-0.115234375,-0.578125,0.802734375,254.40000915527344,-327.9000244140625,1586.552001953125
605010071993600,21950,5,-0.15234375,-0.642578125,0.767578125,97.80000305175781,64.20000457763672,3471.005859375
605010144010900,21951,0,0.0,-0.01171875,1.01171875,24.150001525878906,-49.500003814697266,569.9099731445312
605010144010900,21951,1,-0.0390625,0.05859375,1.015625,11.550000190734863,-6.900000095367432,48.641998291015625
605010144010900,21951,2,-0.091796875,0.048828125,0.998046875,47.400001525878906,-151.5,481.3379821777344
605010144010900,21951,3,-0.14453125,-0.322265625,0.95703125,-180.90000915527344,27.600000381469727,-853.7760009765625
605010144010900,21951,4,-0.173828125,-0.603515625,0.798828125,258.45001220703125,-320.5500183105469,1585.583984375
605010144010900,21951,5,-0.181640625,-0.64453125,0.73828125,97.95000457763672,69.0,3463.02001953125
605010215796400,21952,0,0.00390625,-0.009765625,1.0078125,33.30000305175781,-45.30000305175781,570.8779907226562
605010215796400,21952,1,-0.0390625,0.05859375,1.009765625,13.500000953674316,-7.500000476837158,54.933998107910156
605010215796400,21952,2,-0.08984375,0.03125,0.998046875,54.60000228881836,-154.0500030517578,476.0140075683594
605010215796400,21952,3,-0.12109375,-0.32421875,0.953125,-188.5500030517578,27.450000762939453,-850.6300048828125
605010215796400,21952,4,-0.12109375,-0.59375,0.8046875,253.35000610351562,-324.45001220703125,1583.1639404296875
605010215796400,21952,5,-0.125,-0.669921875,0.7578125,95.55000305175781,63.60000228881836,3468.827880859375
605010288718700,21953,0,0.00390625,-0.013671875,1.0078125,28.650001525878906,-46.05000305175781,571.60400390625
605010288718700,21953,1,-0.029296875,0.060546875,1.01953125,7.200000286102295,-6.450000286102295,49.125999450683594
605010288718700,21953,2,-0.06640625,0.056640625,1.0,51.750003814697266,-143.5500030517578,475.5299987792969
605010288718700,21953,3,-0.08984375,-0.322265625,0.95703125,-187.20001220703125,30.750001907348633,-852.8079833984375
605010288718700,21953,4,-0.1015625,-0.626953125,0.798828125,259.8000183105469,-327.75,1576.6300048828125
605010288718700,21953,5,-0.10546875,-0.685546875,0.744140625,99.9000015258789,75.45000457763672,3463.74609375
605010360983900,21954,0,0.00390625,-0.0078125,1.005859375,24.30000114440918,-49.650001525878906,579.8319702148438
605010360983900,21954,1,-0.03515625,0.078125,1.009765625,13.65000057220459,-8.550000190734863,42.83399963378906
605010360983900,21954,2,-0.078125,0.07421875,0.998046875,44.10000228881836,-155.85000610351562,482.5480041503906
605010360983900,21954,3,-0.111328125,-0.279296875,0.966796875,-181.5,23.850000381469727,-855.7119750976562
605010360983900,21954,4,-0.13671875,-0.57421875,0.833984375,255.60000610351562,-325.8000183105469,1572.7579345703125
605010360983900,21954,5,-0.154296875,-0.65234375,0.7734375,97.50000762939453,69.30000305175781,3462.535888671875
605010431825100,21955,0,0.0078125,-0.01171875,1.0078125,26.55000114440918,-48.150001525878906,576.927978515625
605010431825100,21955,1,-0.03125,0.0625,1.01171875,8.700000762939453,-13.950000762939453,46.4640007019043
605010431825100,21955,2,-0.078125,0.033203125,0.99609375,47.85000228881836,-144.3000030517578,487.38800048828125
605010431825100,21955,3,-0.10546875,-0.330078125,0.951171875,-183.0,25.950000762939453,-856.1959838867188
605010431825100,21955,4,-0.119140625,-0.591796875,0.8046875,256.20001220703125,-327.3000183105469,1573.968017578125
605010431825100,21955,5,-0.126953125,-0.62890625,0.76171875,99.75000762939453,75.9000015258789,3461.81005859375
605010504486200,21956,0,0.0,-0.009765625,1.009765625,23.400001525878906,-52.95000076293945,576.2020263671875
605010504486200,21956,1,-0.03515625,0.052734375,1.01171875,14.100000381469727,-9.15000057220459,58.56399917602539
605010504486200,21956,2,-0.0859375,0.044921875,1.001953125,48.750003814697266,-149.25,479.4020080566406
605010504486200,21956,3,-0.125,-0.306640625,0.955078125,-183.0,24.150001525878906,-855.469970703125
605010504486200,21956,4,-0.15234375,-0.5703125,0.818359375,251.5500030517578,-327.3000183105469,1576.387939453125
605010504486200,21956,5,-0.16796875,-0.626953125,0.763671875,100.95000457763672,67.80000305175781,3466.89208984375
605010575944100,21957,0,0.0078125,-0.009765625,1.0078125,30.750001907348633,-45.900001525878906,579.1060180664062
605010575944100,21957,1,-0.033203125,0.060546875,1.009765625,10.350000381469727,-2.700000047683716,44.2859992980957
605010575944100,21957,2,-0.083984375,0.04296875,1.0,46.05000305175781,-154.95001220703125,482.3059997558594
605010575944100,21957,3,-0.111328125,-0.30859375,0.958984375,-179.85000610351562,29.100000381469727,-855.7119750976562
605010575944100,21957,4,-0.134765625,-0.580078125,0.822265625,248.5500030517578,-328.8000183105469,1588.2459716796875
605010575944100,21957,5,-0.140625,-0.646484375,0.76953125,96.75000762939453,70.35000610351562,3460.60009765625
605010649021800,21958,0,0.001953125,-0.01171875,1.001953125,24.0,-49.650001525878906,576.4439697265625
605010649021800,21958,1,-0.029296875,0.060546875,1.013671875,12.300000190734863,-9.0,45.25400161743164
605010649021800,21958,2,-0.07421875,0.05859375,1.0,47.25,-157.5,490.7760009765625
605010649021800,21958,3,-0.103515625,-0.298828125,0.96484375,-184.65000915527344,16.5,-851.3560180664062
605010649021800,21958,4,-0.109375,-0.59765625,0.828125,255.75001525878906,-332.1000061035156,1587.52001953125
605010649021800,21958,5,-0.119140625,-0.66015625,0.77734375,105.30000305175781,73.5,3471.248046875
605010720441200,21959,0,0.005859375,-0.009765625,1.0078125,24.0,-43.20000076293945,566.0380249023438
605010720441200,21959,1,-0.0234375,0.0703125,1.01171875,8.700000762939453,-2.25,47.43199920654297
605010720441200,21959,2,-0.068359375,0.076171875,1.0,51.60000228881836,-151.20001220703125,472.6260070800781
605010720441200,21959,3,-0.10546875,-0.275390625,0.97265625,-183.90000915527344,25.200000762939453,-852.0819702148438
605010720441200,21959,4,-0.115234375,-0.572265625,0.833984375,256.3500061035156,-328.3500061035156,1577.114013671875
605010720441200,21959,5,-0.12109375,-0.640625,0.771484375,101.10000610351562,69.45000457763672,3459.632080078125
605010792013800,21960,0,0.00390625,-0.009765625,1.005859375,25.05000114440918,-48.900001525878906,572.0880126953125
605010792013800,21960,1,-0.03515625,0.064453125,1.015625,8.25,-4.5,42.83399963378906
605010792013800,21960,2,-0.08203125,0.0390625,0.998046875,54.000003814697266,-149.25,479.6440124511719
605010792013800,21960,3,-0.11328125,-0.318359375,0.951171875,-178.0500030517578,24.900001525878906,-844.3380126953125
605010792013800,21960,4,-0.138671875,-0.576171875,0.82421875,248.25001525878906,-322.20001220703125,1578.08203125
605010792013800,21960,5,-0.16796875,-0.619140625,0.7734375,101.10000610351562,67.80000305175781,3454.7919921875
605010864356100,21961,0,0.001953125,-0.01171875,1.0078125,22.650001525878906,-46.35000228881836,573.2979736328125
605010864356100,21961,1,-0.03515625,0.068359375,1.009765625,11.700000762939453,-5.25,57.354000091552734
605010864356100,21961,2,-0.08203125,0.05859375,1.0,47.10000228881836,-151.8000030517578,489.5660095214844
605010864356100,21961,3,-0.130859375,-0.296875,0.96484375,-178.35000610351562,29.100000381469727,-857.406005859375
605010864356100,21961,4,-0.154296875,-0.564453125,0.822265625,252.90000915527344,-323.70001220703125,1590.1820068359375
605010864356100,21961,5,-0.15625,-0.625,0.765625,98.70000457763672,73.80000305175781,3460.842041015625
605010936415400,21962,0,0.0078125,-0.0078125,1.005859375,24.150001525878906,-52.95000076293945,573.2979736328125
605010936415400,21962,1,-0.033203125,0.060546875,1.01171875,9.0,-8.850000381469727,51.0620002746582
605010936415400,21962,2,-0.07421875,0.04296875,0.998046875,48.45000076293945,-151.8000030517578,483.031982421875
605010936415400,21962,3,-0.103515625,-0.3046875,0.958984375,-177.75,27.150001525878906,-851.8399658203125
605010936415400,21962,4,-0.115234375,-0.5703125,0.822265625,252.45001220703125,-327.3000183105469,1577.114013671875
605010936415400,21962,5,-0.119140625,-0.642578125,0.775390625,103.20000457763672,65.70000457763672,3465.43994140625
605011008170600,21963,0,0.00390625,-0.01171875,1.01171875,22.950000762939453,-49.650001525878906,575.718017578125
605011008170600,21963,1,-0.029296875,0.06640625,1.01171875,4.800000190734863,-0.6000000238418579,50.577999114990234
605011008170600,21963,2,-0.0703125,0.0546875,0.998046875,40.80000305175781,-155.25,480.85400390625
605011008170600,21963,3,-0.099609375,-0.3046875,0.9609375,-184.5,30.30000114440918,-850.8720092773438
605011008170600,21963,4,-0.119140625,-0.59375,0.818359375,257.1000061035156,-323.4000244140625,1579.050048828125
605011008170600,21963,5,-0.123046875,-0.66015625,0.759765625,99.45000457763672,69.30000305175781,3456.72802734375
605011079900000,21964,0,0.005859375,-0.0078125,1.00390625,27.450000762939453,-46.35000228881836,575.9600219726562
605011079900000,21964,1,-0.033203125,0.07421875,1.01171875,9.15000057220459,-4.950000286102295,44.52799987792969
605011079900000,21964,2,-0.07421875,0.068359375,0.99609375,48.150001525878906,-145.95001220703125,482.7900085449219
605011079900000,21964,3,-0.099609375,-0.28515625,0.966796875,-184.95001220703125,20.55000114440918,-851.3560180664062
605011079900000,21964,4,-0.119140625,-0.57421875,0.830078125,259.5,-328.8000183105469,1578.323974609375
605011079900000,21964,5,-0.134765625,-0.654296875,0.76171875,107.25000762939453,69.0,3464.9560546875
605011152113500,21965,0,0.00390625,-0.01171875,1.00390625,29.400001525878906,-51.750003814697266,579.8319702148438
605011152113500,21965,1,-0.029296875,0.060546875,1.009765625,14.550000190734863,-9.90000057220459,53.481998443603516
605011152113500,21965,2,-0.076171875,0.0390625,1.001953125,49.80000305175781,-155.10000610351562,482.3059997558594
605011152113500,21965,3,-0.111328125,-0.3125,0.953125,-182.85000610351562,27.30000114440918,-845.7899780273438
605011152113500,21965,4,-0.1328125,-0.58203125,0.81640625,258.1500244140625,-333.75,1580.0179443359375
605011152113500,21965,5,-0.15234375,-0.64453125,0.763671875,100.6500015258789,71.4000015258789,3456.969970703125
605011224841900,21966,0,0.00390625,-0.013671875,1.009765625,26.55000114440918,-42.60000228881836,569.9099731445312
605011224841900,21966,1,-0.033203125,0.056640625,1.015625,16.5,-3.3000001907348633,49.36800003051758
605011224841900,21966,2,-0.08203125,0.05078125,1.00390625,46.05000305175781,-151.35000610351562,487.38800048828125
605011224841900,21966,3,-0.12109375,-0.298828125,0.958984375,-181.20001220703125,24.30000114440918,-859.583984375
605011224841900,21966,4,-0.1328125,-0.57421875,0.81640625,249.15000915527344,-333.9000244140625,1572.2740478515625
605011224841900,21966,5,-0.142578125,-0.642578125,0.7578125,101.55000305175781,66.75,3464.9560546875
