accX_0,accY_0,accZ_0,magX_0,magY_0,magZ_0,accX_1,accY_1,accZ_1,magX_1,magY_1,magZ_1,accX_2,accY_2,accZ_2,magX_2,magY_2,magZ_2,accX_3,accY_3,accZ_3,magX_3,magY_3,magZ_3,accX_4,accY_4,accZ_4,magX_4,magY_4,magZ_4,accX_5,accY_5,accZ_5,magX_5,magY_5,magZ_5,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
0.017578125,-0.009765625,1.0078125,26.400001525878906,-57.750003814697266,585.3980102539062,0.00390625,0.025390625,1.01171875,-8.550000190734863,-3.0,46.947998046875,-0.046875,0.0390625,1.001953125,39.45000076293945,-155.5500030517578,480.61199951171875,-0.0859375,-0.09375,1.015625,-267.75,38.25,-1005.0260009765625,-0.107421875,-0.654296875,0.779296875,202.35000610351562,-328.6500244140625,1581.7120361328125,-0.15234375,-0.67578125,0.73046875,113.4000015258789,69.9000015258789,3463.74609375,2.7364422707823692,2.5653556962706485,-1.9221823419761928,-4.643954464644562,0.23107482510443522,5.625810180678371,1.087952441130725,0.883882776997955,-1.5935637555162483,1.7946043841305022,-0.9895593864323339,0.7569595672236145,0.5021903372157375
0.009765625,-0.0078125,1.005859375,19.350000381469727,-51.60000228881836,567.7319946289062,-0.001953125,0.095703125,1.017578125,-1.5,-0.15000000596046448,37.0260009765625,-0.05078125,0.072265625,1.00390625,44.400001525878906,-147.3000030517578,490.2919921875,-0.08203125,-0.107421875,1.01171875,-265.3500061035156,39.45000076293945,-1007.2039794921875,-0.08984375,-0.697265625,0.751953125,232.0500030517578,-334.6500244140625,1580.260009765625,-0.08984375,-0.82421875,0.689453125,99.45000457763672,66.0,3470.0380859375,2.2678845253450124,2.6640127738485018,-1.4845784549676602,-4.399663401272802,-0.058695775516278546,5.351651518007739,1.2129368092072628,0.3922277368314127,-0.8993924172844056,1.256032107068445,-3.1175667498192845,2.840252474971534,0.721096419949069
0.015625,-0.009765625,1.0078125,21.450000762939453,-53.85000228881836,571.8460083007812,-0.001953125,0.109375,1.01171875,-4.200000286102295,-12.90000057220459,37.268001556396484,-0.021484375,0.087890625,1.00390625,44.10000228881836,-149.25,485.2099914550781,-0.05859375,-0.11328125,1.0078125,-265.0500183105469,36.0,-997.0399780273438,-0.109375,-0.703125,0.736328125,222.15000915527344,-340.8000183105469,1579.7760009765625,-0.15625,-0.748046875,0.677734375,102.45000457763672,68.55000305175781,3470.0380859375,1.9370867971275512,3.063465126861795,-1.4264541066574867,-4.574977595102004,0.1556497505221262,5.580813202872449,0.8745700095556644,0.9927804847996229,-1.2989250037136004,0.6103475586530653,-0.991880193917607,1.7051882295883505,-0.07310044092348411
0.015625,-0.0078125,1.009765625,19.650001525878906,-54.000003814697266,569.426025390625,-0.009765625,0.052734375,1.0078125,-5.100000381469727,-11.40000057220459,38.720001220703125,-0.029296875,-0.00390625,1.0078125,37.5,-153.75,477.2239990234375,-0.087890625,-0.1328125,1.001953125,-250.95001220703125,36.75,-987.3599853515625,-0.0859375,-0.66796875,0.759765625,229.35000610351562,-331.8000183105469,1586.552001953125,-0.033203125,-0.7265625,0.705078125,104.25000762939453,71.70000457763672,3462.535888671875,1.5296294701146869,3.516984105734828,-2.1398029732985533,-3.465431910404499,-0.3283613638189953,5.815661523938227,0.5187892086459981,1.3030141446809853,-1.062854635620141,0.5505444417814183,-0.07646785056376457,0.6727263845032482,0.7427452734837372
0.013671875,-0.0078125,1.005859375,22.350000381469727,-52.35000228881836,573.5399780273438,0.01953125,0.072265625,1.013671875,-6.0,-6.600000381469727,39.93000030517578,-0.01171875,0.064453125,1.0,38.55000305175781,-147.45001220703125,479.4020080566406,-0.05078125,-0.103515625,1.0078125,-214.50001525878906,36.45000076293945,-937.5079956054688,-0.0859375,-0.56640625,0.841796875,220.65000915527344,-331.0500183105469,1574.4520263671875,-0.123046875,-0.685546875,0.779296875,102.30000305175781,71.70000457763672,3463.02001953125,2.149491855239655,2.8962490543141577,-1.8212342800925496,-4.096505456574149,0.23039386504215834,5.669868412249676,1.1823173080321372,0.4044286967755239,-0.8056897905839712,0.495152277104653,-0.6073454490108159,0.92931003613203,0.726852604764319
0.0078125,-0.0078125,1.005859375,15.750000953674316,-52.650001525878906,572.0880126953125,-0.01171875,0.107421875,1.01171875,-0.75,-10.350000381469727,36.54199981689453,-0.068359375,0.14453125,1.017578125,38.400001525878906,-149.85000610351562,481.8219909667969,-0.087890625,-0.064453125,1.021484375,-164.25,25.650001525878906,-906.531982421875,-0.146484375,-0.458984375,0.900390625,208.95001220703125,-330.75,1569.3699951171875,-0.115234375,-0.533203125,0.8359375,106.80000305175781,69.45000457763672,3448.98388671875,2.4420814047442714,2.2031792327986133,-1.5313345292434108,-4.421707706603398,0.02466967942080488,6.103584617767233,1.101021956402293,0.6705891387061929,-0.9683738003439575,0.8805941071469969,-0.6630680700765779,0.70635132159526,0.13473658042398942
0.009765625,-0.005859375,1.00390625,22.5,-50.85000228881836,577.89599609375,0.0,0.068359375,1.00390625,-5.550000190734863,-7.350000381469727,41.38199996948242,-0.041015625,0.005859375,0.99609375,33.900001525878906,-155.10000610351562,468.9960021972656,-0.083984375,-0.1171875,1.001953125,-131.70001220703125,29.700000762939453,-885.4779663085938,-0.109375,-0.34375,0.931640625,173.85000610351562,-324.75,1578.5660400390625,-0.1171875,-0.3046875,0.91015625,114.00000762939453,73.80000305175781,3451.161865234375,2.489220213997875,3.137289646786352,-2.077710889717799,-4.034207188889773,0.0855270738366261,5.454759294635335,0.898651551007733,0.9427860834956707,-1.5163179775375821,1.1206404279957505,-0.9031011246904098,1.4192740508537838,0.614122709593405
0.009765625,-0.0078125,1.009765625,21.0,-49.05000305175781,572.572021484375,0.02734375,0.060546875,1.00390625,-6.0,-4.950000286102295,40.172000885009766,-0.044921875,0.078125,0.99609375,22.950000762939453,-152.85000610351562,480.85400390625,-0.12890625,-0.126953125,0.98828125,-106.6500015258789,27.900001525878906,-881.6060180664062,-0.166015625,-0.306640625,0.919921875,137.25,-322.5,1585.342041015625,-0.130859375,-0.197265625,0.98828125,118.50000762939453,71.70000457763672,3455.51806640625,2.113643551584132,3.224875733393039,-2.563069575518857,-3.6275571011447014,0.3082150066052039,5.712951866869968,0.9882068358675103,0.8074927458229303,-1.7269647272503637,1.065557638737909,-0.31890927822742704,1.0684816456611015,-0.3097170699977042
0.013671875,-0.01171875,1.001953125,23.100000381469727,-52.500003814697266,577.6539916992188,0.0,-0.04296875,1.009765625,-3.1500000953674316,-8.25,41.13999938964844,-0.06640625,-0.048828125,1.00390625,18.900001525878906,-148.5,471.8999938964844,-0.119140625,-0.064453125,1.025390625,-108.75000762939453,27.150001525878906,-872.4099731445312,-0.1015625,-0.173828125,0.978515625,152.10000610351562,-334.0500183105469,1570.3380126953125,-0.103515625,-0.248046875,0.97265625,107.70000457763672,63.750003814697266,3446.56396484375,2.1869448084426812,3.094788550031026,-1.9540243963367363,-4.264728948061725,0.31074310147574274,6.263738336379887,0.28390753723550055,0.8651741111882792,-0.7873942367444084,1.083290469247745,-0.3712962291400759,0.5672685618640985,1.3023953778987805
0.01171875,-0.009765625,1.013671875,20.400001525878906,-60.30000305175781,574.0239868164062,-0.013671875,0.10546875,1.01953125,-6.450000286102295,-4.950000286102295,46.70600128173828,-0.060546875,0.06640625,0.939453125,22.05000114440918,-153.3000030517578,477.46600341796875,-0.16015625,-0.234375,0.966796875,-105.60000610351562,30.150001525878906,-867.5700073242188,-0.1875,-0.318359375,0.982421875,186.75,-331.95001220703125,1567.1920166015625,-0.18359375,-0.37109375,0.927734375,99.75000762939453,71.55000305175781,3450.919921875,2.249444981242214,2.78646897286257,-1.778484249217301,-4.139944534368961,0.5251787698089052,5.849417966779153,0.48649272391368886,0.964203655175766,-1.1940308300183193,1.2689969796316924,-1.2079172609668527,1.4368109128922673,0.3274749885188688
