t_frame_ns,theta_1,theta_2,theta_3,theta_4,quality
265225738139700,-0.09878572886158357,0.6834162495667566,0.05689747833078509,-1.402720318533881,1
265225776847300,-0.05003996938464458,-0.048745759476939,0.7403137278975418,-0.5901416634745578,1
265225817104200,0.7415580229486511,0.7403137278975418,-0.6415279990359581,-0.05003996938464458,1
265225879977600,nan,nan,nan,nan,0
265225926852700,1.4841144973975242,0.7986993525724981,-0.6999136237109146,0.05138633556140036,1
265225966945300,-0.17986059357633033,-0.8341181292089881,0.8341181292089881,-0.6415279990359581,1
265226006965100,1.419930399084161,-0.11528310300574152,0.11528310300574152,-0.6999136237109146,1
265226052599600,0.7499535930955338,0.0,0.6142025838515855,-0.5542697819519646,1
265226099990600,1.3615447744092044,-0.05689747833078509,0.11528310300574152,-0.7499535930955338,1
265226146850700,0.0,-0.8341181292089881,0.8925037538839191,0.05993280189959546,1
265226192045400,-0.8586321544720936,0.6279508462606136,0.17074850631188454,-0.7499535930955338,1
265226239523100,-0.8714285619969331,0.6915679684206028,0.1183184265745519,-0.7598464256105101,1
265226286864400,0.6205076478339334,0.0,-0.6205076478339334,-0.7084600900491097,1
265226333777000,0.5737299966143183,0.7878147777948861,0.0,-0.5901416634745578,1
265226380790500,0.6550005513480955,-0.04630335141410202,0.09380440131142093,0.15017206442298395,1
265226426661400,0.6550005513480955,-0.04630335141410202,0.09380440131142093,0.15017206442298395,1
265226471913500,-0.09878572886158357,0.0,0.7986993525724981,-0.6999136237109146,1
265226521964900,1.4462056402671764,-1.523514791546688,1.4854571554877356,-2.9356734464211645,1
265226569844700,-0.07515428319838897,-0.6674021912504587,0.0,-1.477326274960475,1
265226615023000,0.714952381315067,1.429776084895892,0.037096647139462015,-2.1818251133503956,1
265226661122700,0.6868765857822677,-0.02715868631154646,-0.6973691373650636,-0.7061570880447272,1
265226708708200,0.6868765857822677,-0.02715868631154646,-0.6973691373650636,-0.7061570880447272,1
265226753889600,-0.0665359312035471,1.444815085514676,-1.3955213384169098,0.017242184105780906,1
265226809616300,0.6348520126206051,0.015307448076382471,1.3620644359864515,-1.279861078453935,1
265226861070400,2.6640798266598087,-0.022945845594699688,0.046430929474030984,-1.3226705573725568,1
265226909194800,1.3169124057932549,0.6580216050887182,0.022945845594699688,-1.9978798564766729,1
265226956874100,1.3169124057932549,0.6580216050887182,0.022945845594699688,-1.9978798564766729,1
265227003778500,1.9091524329963774,-1.2580920527668886,1.2795270609375033,-1.930587441166992,1
265227043119600,1.272044263603393,-1.272044263603393,-0.00748279733411018,-0.6510603802294888,1
265227096023900,1.211016690031107,-0.6541208420125568,0.6946985827588966,-1.2515944307774467,1
265227142112100,1.211016690031107,-0.019642021689584482,0.019642021689584482,-1.211016690031107,1
265227190189100,1.753742297008064,-1.1651772381887544,0.6152064099222408,-1.833218067506576,1
265227237926500,0.6092217154334219,1.7808101015436233,-0.576139257373197,-0.5274958138137534,1
265227284465100,1.1245994974424145,0.5635468708140067,-1.139686128187229,-0.5484602400691921,1
265227329828900,1.8279682443050145,0.6086800025051164,0.640807152614256,-0.5605797424848575,1
265227376284500,0.5633750557237276,1.7675950525052821,-1.1653046283861168,-0.5433509071770489,1
265227414633300,1.1405797636204724,0.505325565831753,-1.0825302737284979,0.6540773534247875,1
265227456920300,-0.621418258514768,1.1510740682232055,0.6502394414604186,-1.7698841219895807,1
265227502650800,-0.12292574898590204,0.0,0.6069990231761717,-2.311214944325183,1
265227548927100,1.1309233997933232,0.5762563152639532,-1.0630243541989184,-1.1534929756771786,1
265227590820900,nan,nan,nan,nan,0
265227642806900,nan,nan,nan,nan,0
265227690967300,-0.369418083146128,-0.5136268322383707,0.7721022795931416,-0.43641207876517357,1
265227734936500,0.47967438902985543,0.0,0.0527099938816307,-0.33057289560641534,1
265227784727600,1.516036732749197,0.6139403209517009,-0.5228410762238304,-0.967700701354067,1
265227830078500,-0.14270401254682646,0.4922773412334587,-0.45767844476683395,-1.0315810121070272,1
265227878254200,nan,nan,nan,nan,0
265227924751600,nan,nan,nan,nan,0
265227972846200,nan,nan,nan,nan,0
265228019057800,nan,nan,nan,nan,0
265228066712400,nan,nan,nan,nan,0
265228113880300,nan,nan,nan,nan,0
265228160306100,nan,nan,nan,nan,0
265228200875500,nan,nan,nan,nan,0
265228255578500,nan,nan,nan,nan,0
265228303688500,nan,nan,nan,nan,0
265228350244800,nan,nan,nan,nan,0
265228391899600,nan,nan,nan,nan,0
265228425070400,nan,nan,nan,nan,0
265228477297900,nan,nan,nan,nan,0
265228518771600,0.6030911943805374,1.1344216309770185,0.5839363706784382,-0.5123092224354902,1
265228556551700,0.596809451229177,0.0,-0.5729386976834767,-0.0057868679242681215,1
265228600895900,0.0,-0.5672664098579234,-0.5784964283171787,0.5362562614999102,1
265228647018700,0.5542418737489723,2.9282837118453635,0.04197492253684807,-1.0501363030873596,1
265228695682100,2.887419493867698,0.5717951834732113,0.02886437010881778,-0.4546213494104447,1
265228734115600,-0.07011513470795856,0.017003396329331684,-0.561024933525947,0.06154216700177845,1
265228774759400,nan,nan,nan,nan,0
265228821960500,1.1561169457971845,0.5250993669879228,-0.5010305679361242,-0.5137643921810346,1
265228869725500,1.1184306239925215,1.7071797150572765,-0.5409539293966459,-1.0925018981732224,1
