t_pc_ns,frame_id,t_esp_us,sensor_id,accX,accY,accZ,magX,magY,magZ
519285624793700,75893,1169718435,0,-0.005859375,-0.0078125,1.01171875,-32.10000228881836,-35.400001525878906,603.5479736328125
519285624793700,75893,1169718435,1,-0.01953125,0.79296875,0.55078125,192.3000030517578,-12.15000057220459,59.04800033569336
519285624793700,75893,1169718435,2,-0.025390625,0.94140625,-0.3046875,-224.70001220703125,-139.65000915527344,496.3420104980469
519285624793700,75893,1169718435,3,-0.03125,0.7890625,-0.580078125,71.4000015258789,30.000001907348633,-783.5960083007812
519285624793700,75893,1169718435,4,-0.03125,0.796875,-0.5859375,-54.60000228881836,-299.70001220703125,1642.2120361328125
519285624793700,75893,1169718435,5,-0.0234375,0.791015625,-0.544921875,87.75,98.85000610351562,3501.255859375
519285696568100,75894,1169790435,0,-0.005859375,-0.009765625,1.005859375,-29.700000762939453,-35.70000076293945,608.6300048828125
519285696568100,75894,1169790435,1,-0.0234375,0.794921875,0.55078125,189.60000610351562,-17.400001525878906,63.1619987487793
519285696568100,75894,1169790435,2,-0.021484375,0.939453125,-0.3046875,-227.40000915527344,-137.5500030517578,497.30999755859375
519285696568100,75894,1169790435,3,-0.03125,0.78515625,-0.58203125,74.25,34.650001525878906,-783.5960083007812
519285696568100,75894,1169790435,4,-0.03125,0.802734375,-0.587890625,-65.10000610351562,-303.6000061035156,1632.531982421875
519285696568100,75894,1169790435,5,-0.029296875,0.79296875,-0.546875,92.10000610351562,104.55000305175781,3493.028076171875
519285769170300,75895,1169862435,0,-0.001953125,-0.005859375,1.009765625,-33.0,-28.200000762939453,600.1599731445312
519285769170300,75895,1169862435,1,-0.01953125,0.79296875,0.548828125,190.5,-10.200000762939453,65.0979995727539
519285769170300,75895,1169862435,2,-0.0234375,0.94140625,-0.306640625,-225.00001525878906,-138.45001220703125,498.2779846191406
519285769170300,75895,1169862435,3,-0.029296875,0.787109375,-0.578125,69.60000610351562,28.80000114440918,-785.531982421875
519285769170300,75895,1169862435,4,-0.029296875,0.798828125,-0.5859375,-60.45000076293945,-298.5,1630.1119384765625
519285769170300,75895,1169862435,5,-0.0234375,0.791015625,-0.544921875,94.5,100.35000610351562,3494.238037109375
519285840689600,75896,1169934435,0,-0.005859375,-0.005859375,1.0078125,-33.0,-27.30000114440918,608.6300048828125
519285840689600,75896,1169934435,1,-0.01953125,0.794921875,0.55078125,184.35000610351562,-8.850000381469727,64.61399841308594
519285840689600,75896,1169934435,2,-0.025390625,0.939453125,-0.302734375,-231.3000030517578,-133.20001220703125,485.4519958496094
519285840689600,75896,1169934435,3,-0.033203125,0.787109375,-0.580078125,74.85000610351562,32.85000228881836,-774.6419677734375
519285840689600,75896,1169934435,4,-0.03125,0.796875,-0.5859375,-61.80000305175781,-298.8000183105469,1638.3399658203125
519285840689600,75896,1169934435,5,-0.025390625,0.798828125,-0.546875,94.05000305175781,98.4000015258789,3501.498046875
519285913046400,75897,1170006435,0,-0.001953125,-0.005859375,1.009765625,-33.30000305175781,-33.900001525878906,601.3699951171875
519285913046400,75897,1170006435,1,-0.015625,0.79296875,0.548828125,186.90000915527344,-6.750000476837158,60.98400115966797
519285913046400,75897,1170006435,2,-0.01953125,0.94140625,-0.302734375,-227.25001525878906,-130.95001220703125,491.7439880371094
519285913046400,75897,1170006435,3,-0.029296875,0.7890625,-0.580078125,69.75,32.85000228881836,-779.9660034179688
519285913046400,75897,1170006435,4,-0.033203125,0.80078125,-0.587890625,-59.250003814697266,-303.3000183105469,1629.385986328125
519285913046400,75897,1170006435,5,-0.025390625,0.794921875,-0.546875,94.20000457763672,102.30000305175781,3493.511962890625
519285985481400,75898,1170078435,0,-0.005859375,-0.009765625,1.0078125,-33.150001525878906,-35.70000076293945,604.5159912109375
519285985481400,75898,1170078435,1,-0.021484375,0.794921875,0.552734375,183.90000915527344,-11.100000381469727,62.678001403808594
519285985481400,75898,1170078435,2,-0.0234375,0.94140625,-0.30078125,-226.50001525878906,-140.25,502.6340026855469
519285985481400,75898,1170078435,3,-0.029296875,0.787109375,-0.583984375,69.9000015258789,30.900001525878906,-784.322021484375
519285985481400,75898,1170078435,4,-0.029296875,0.796875,-0.58203125,-61.95000076293945,-299.25,1620.18994140625
519285985481400,75898,1170078435,5,-0.0234375,0.79296875,-0.546875,94.20000457763672,96.0,3496.657958984375
519286057397000,75899,1170150435,0,-0.005859375,-0.005859375,1.009765625,-30.30000114440918,-39.900001525878906,608.14599609375
519286057397000,75899,1170150435,1,-0.017578125,0.79296875,0.552734375,188.5500030517578,-7.950000286102295,65.0979995727539
519286057397000,75899,1170150435,2,-0.025390625,0.9375,-0.3046875,-224.85000610351562,-131.25,500.45599365234375
519286057397000,75899,1170150435,3,-0.029296875,0.787109375,-0.576171875,72.30000305175781,34.20000076293945,-775.6099853515625
519286057397000,75899,1170150435,4,-0.029296875,0.796875,-0.5859375,-60.900001525878906,-301.8000183105469,1634.468017578125
519286057397000,75899,1170150435,5,-0.025390625,0.79296875,-0.546875,92.70000457763672,103.6500015258789,3488.429931640625
519286128755800,75900,1170222435,0,-0.00390625,-0.001953125,1.0078125,-28.950000762939453,-37.80000305175781,612.0180053710938
519286128755800,75900,1170222435,1,-0.021484375,0.79296875,0.5546875,184.20001220703125,-12.750000953674316,77.44000244140625
519286128755800,75900,1170222435,2,-0.0234375,0.9375,-0.30859375,-226.65000915527344,-133.8000030517578,498.7619934082031
519286128755800,75900,1170222435,3,-0.02734375,0.7890625,-0.583984375,66.9000015258789,28.500001907348633,-770.0440063476562
519286128755800,75900,1170222435,4,-0.03125,0.798828125,-0.587890625,-65.4000015258789,-302.25,1640.2760009765625
519286128755800,75900,1170222435,5,-0.0234375,0.791015625,-0.544921875,93.30000305175781,102.60000610351562,3498.35205078125
519286200709500,75901,1170294435,0,-0.005859375,-0.005859375,1.0078125,-36.900001525878906,-34.5,608.8720092773438
519286200709500,75901,1170294435,1,-0.021484375,0.791015625,0.552734375,180.60000610351562,-9.75,67.76000213623047
519286200709500,75901,1170294435,2,-0.0234375,0.943359375,-0.30078125,-222.90000915527344,-137.5500030517578,496.583984375
519286200709500,75901,1170294435,3,-0.03125,0.7890625,-0.583984375,69.9000015258789,28.350000381469727,-773.4320068359375
519286200709500,75901,1170294435,4,-0.029296875,0.80078125,-0.58984375,-60.45000076293945,-303.9000244140625,1638.58203125
519286200709500,75901,1170294435,5,-0.02734375,0.79296875,-0.544921875,94.6500015258789,101.4000015258789,3500.77197265625
519286272856600,75902,1170366435,0,-0.00390625,-0.0078125,1.0078125,-23.25,-35.10000228881836,606.2100219726562
519286272856600,75902,1170366435,1,-0.021484375,0.79296875,0.548828125,187.8000030517578,-12.90000057220459,60.742000579833984
519286272856600,75902,1170366435,2,-0.025390625,0.94140625,-0.302734375,-234.45001220703125,-137.40000915527344,499.7300109863281
519286272856600,75902,1170366435,3,-0.03125,0.791015625,-0.58203125,69.45000457763672,30.000001907348633,-778.0299682617188
519286272856600,75902,1170366435,4,-0.029296875,0.80078125,-0.5859375,-64.95000457763672,-298.95001220703125,1631.8060302734375
519286272856600,75902,1170366435,5,-0.0234375,0.79296875,-0.546875,93.1500015258789,105.1500015258789,3498.35205078125
519286344999800,75903,1170438435,0,-0.00390625,-0.0078125,1.009765625,-35.85000228881836,-37.80000305175781,605.968017578125
519286344999800,75903,1170438435,1,-0.021484375,0.791015625,0.548828125,187.20001220703125,-16.350000381469727,59.290000915527344
519286344999800,75903,1170438435,2,-0.02734375,0.939453125,-0.30078125,-231.15000915527344,-136.5,506.74798583984375
519286344999800,75903,1170438435,3,-0.029296875,0.7890625,-0.578125,71.4000015258789,33.0,-775.1259765625
519286344999800,75903,1170438435,4,-0.03125,0.80078125,-0.583984375,-65.55000305175781,-297.75,1632.0479736328125
519286344999800,75903,1170438435,5,-0.0234375,0.79296875,-0.54296875,95.70000457763672,101.10000610351562,3497.6259765625
519286417692700,75904,1170510435,0,-0.005859375,-0.0078125,1.00390625,-31.950000762939453,-36.30000305175781,611.2919921875
519286417692700,75904,1170510435,1,-0.01953125,0.79296875,0.544921875,184.5,-13.500000953674316,67.2760009765625
519286417692700,75904,1170510435,2,-0.025390625,0.939453125,-0.3046875,-229.50001525878906,-136.8000030517578,488.3559875488281
519286417692700,75904,1170510435,3,-0.029296875,0.787109375,-0.58203125,71.10000610351562,30.000001907348633,-783.1119995117188
519286417692700,75904,1170510435,4,-0.029296875,0.80078125,-0.587890625,-64.05000305175781,-301.6500244140625,1625.998046875
519286417692700,75904,1170510435,5,-0.0234375,0.79296875,-0.544921875,93.45000457763672,103.20000457763672,3497.867919921875
519286488666600,75905,1170582435,0,-0.005859375,-0.005859375,1.0078125,-29.250001907348633,-26.700000762939453,608.8720092773438
519286488666600,75905,1170582435,1,-0.021484375,0.794921875,0.552734375,191.40000915527344,-6.450000286102295,65.0979995727539
519286488666600,75905,1170582435,2,-0.025390625,0.94140625,-0.306640625,-225.90000915527344,-136.5,494.406005859375
519286488666600,75905,1170582435,3,-0.03125,0.791015625,-0.578125,73.20000457763672,33.900001525878906,-774.8839721679688
519286488666600,75905,1170582435,4,-0.02734375,0.80078125,-0.587890625,-56.250003814697266,-303.9000244140625,1625.030029296875
519286488666600,75905,1170582435,5,-0.0234375,0.787109375,-0.54296875,92.10000610351562,103.20000457763672,3498.35205078125
519286560833300,75906,1170654435,0,0.001953125,-0.00390625,1.01171875,-31.200000762939453,-30.900001525878906,604.7579956054688
519286560833300,75906,1170654435,1,-0.013671875,0.794921875,0.552734375,184.35000610351562,-13.65000057220459,64.61399841308594
519286560833300,75906,1170654435,2,-0.021484375,0.943359375,-0.30078125,-227.70001220703125,-136.95001220703125,502.3919982910156
519286560833300,75906,1170654435,3,-0.025390625,0.787109375,-0.58203125,69.60000610351562,33.45000076293945,-777.06201171875
519286560833300,75906,1170654435,4,-0.03515625,0.80078125,-0.587890625,-63.30000305175781,-301.8000183105469,1638.58203125
519286560833300,75906,1170654435,5,-0.0234375,0.79296875,-0.54296875,92.70000457763672,99.30000305175781,3492.5439453125
519286632855800,75907,1170726435,0,-0.00390625,-0.00390625,1.01171875,-30.900001525878906,-30.600000381469727,599.4340209960938
519286632855800,75907,1170726435,1,-0.01953125,0.791015625,0.55078125,184.20001220703125,-17.55000114440918,71.14800262451172
519286632855800,75907,1170726435,2,-0.0234375,0.939453125,-0.306640625,-227.85000610351562,-132.3000030517578,500.45599365234375
519286632855800,75907,1170726435,3,-0.029296875,0.787109375,-0.58203125,66.30000305175781,30.150001525878906,-767.6240234375
519286632855800,75907,1170726435,4,-0.029296875,0.798828125,-0.583984375,-60.750003814697266,-303.9000244140625,1639.3079833984375
519286632855800,75907,1170726435,5,-0.025390625,0.787109375,-0.544921875,96.30000305175781,100.95000457763672,3493.75390625
519286704422000,75908,1170798435,0,-0.005859375,-0.005859375,1.00390625,-30.150001525878906,-35.85000228881836,604.031982421875
519286704422000,75908,1170798435,1,-0.021484375,0.791015625,0.546875,187.35000610351562,-13.500000953674316,55.417999267578125
519286704422000,75908,1170798435,2,-0.025390625,0.94140625,-0.30078125,-220.0500030517578,-137.85000610351562,491.5019836425781
519286704422000,75908,1170798435,3,-0.02734375,0.791015625,-0.576171875,71.55000305175781,32.25,-781.176025390625
519286704422000,75908,1170798435,4,-0.03125,0.794921875,-0.583984375,-51.60000228881836,-301.6500244140625,1625.27197265625
519286704422000,75908,1170798435,5,-0.025390625,0.791015625,-0.544921875,89.25,102.30000305175781,3499.803955078125
519286776765700,75909,1170870435,0,-0.00390625,-0.0078125,1.00390625,-29.55000114440918,-36.900001525878906,602.3380126953125
519286776765700,75909,1170870435,1,-0.017578125,0.79296875,0.55078125,187.8000030517578,-18.600000381469727,54.69200134277344
519286776765700,75909,1170870435,2,-0.0234375,0.943359375,-0.30859375,-228.75001525878906,-136.0500030517578,496.82598876953125
519286776765700,75909,1170870435,3,-0.029296875,0.787109375,-0.580078125,77.4000015258789,29.55000114440918,-771.0120239257812
519286776765700,75909,1170870435,4,-0.03125,0.802734375,-0.583984375,-54.000003814697266,-300.6000061035156,1641.72802734375
519286776765700,75909,1170870435,5,-0.029296875,0.79296875,-0.541015625,93.30000305175781,103.80000305175781,3492.06005859375
519286848770900,75910,1170942435,0,-0.00390625,-0.00390625,1.009765625,-34.20000076293945,-35.70000076293945,599.4340209960938
519286848770900,75910,1170942435,1,-0.0234375,0.794921875,0.548828125,188.25,-8.550000190734863,68.48600006103516
519286848770900,75910,1170942435,2,-0.025390625,0.94140625,-0.3046875,-229.50001525878906,-135.60000610351562,497.0679931640625
519286848770900,75910,1170942435,3,-0.03125,0.78515625,-0.576171875,71.70000457763672,34.20000076293945,-777.3040161132812
519286848770900,75910,1170942435,4,-0.029296875,0.80078125,-0.5859375,-59.70000076293945,-297.45001220703125,1637.85595703125
519286848770900,75910,1170942435,5,-0.025390625,0.794921875,-0.544921875,98.4000015258789,103.95000457763672,3497.6259765625
519286920157300,75911,1171014435,0,-0.001953125,-0.0078125,1.0078125,-34.95000076293945,-30.600000381469727,606.9359741210938
519286920157300,75911,1171014435,1,-0.017578125,0.791015625,0.544921875,183.3000030517578,-11.100000381469727,68.72799682617188
519286920157300,75911,1171014435,2,-0.025390625,0.94140625,-0.3046875,-228.3000030517578,-134.10000610351562,498.5199890136719
519286920157300,75911,1171014435,3,-0.03125,0.7890625,-0.58203125,69.75,26.700000762939453,-778.5139770507812
519286920157300,75911,1171014435,4,-0.03125,0.80078125,-0.59375,-56.400001525878906,-301.3500061035156,1632.7740478515625
519286920157300,75911,1171014435,5,-0.02734375,0.794921875,-0.546875,98.4000015258789,101.25000762939453,3498.10986328125
519286992555100,75912,1171086435,0,0.0,-0.005859375,1.0078125,-30.900001525878906,-35.10000228881836,610.8079833984375
519286992555100,75912,1171086435,1,-0.015625,0.794921875,0.548828125,184.35000610351562,-11.40000057220459,72.5999984741211
519286992555100,75912,1171086435,2,-0.0234375,0.943359375,-0.302734375,-231.60000610351562,-139.0500030517578,502.8760070800781
519286992555100,75912,1171086435,3,-0.03125,0.7890625,-0.58203125,70.6500015258789,35.400001525878906,-780.2080078125
519286992555100,75912,1171086435,4,-0.02734375,0.80078125,-0.591796875,-56.85000228881836,-301.6500244140625,1624.303955078125
519286992555100,75912,1171086435,5,-0.0234375,0.79296875,-0.544921875,94.6500015258789,104.70000457763672,3499.077880859375
519287065074800,75913,1171158435,0,-0.005859375,-0.005859375,1.005859375,-33.0,-38.10000228881836,615.8900146484375
519287065074800,75913,1171158435,1,-0.01953125,0.791015625,0.546875,186.45001220703125,-0.9000000357627869,63.88800048828125
519287065074800,75913,1171158435,2,-0.0234375,0.9375,-0.3046875,-220.50001525878906,-135.0,494.406005859375
519287065074800,75913,1171158435,3,-0.02734375,0.78515625,-0.5859375,64.80000305175781,32.55000305175781,-773.6740112304688
519287065074800,75913,1171158435,4,-0.03125,0.796875,-0.587890625,-57.45000076293945,-302.70001220703125,1632.2900390625
519287065074800,75913,1171158435,5,-0.025390625,0.791015625,-0.546875,95.70000457763672,105.9000015258789,3492.06005859375
519287136506500,75914,1171230435,0,-0.001953125,-0.009765625,1.009765625,-31.05000114440918,-33.60000228881836,608.14599609375
519287136506500,75914,1171230435,1,-0.015625,0.794921875,0.55078125,181.95001220703125,-11.100000381469727,66.30799865722656
519287136506500,75914,1171230435,2,-0.025390625,0.94140625,-0.3046875,-227.85000610351562,-137.10000610351562,495.8580017089844
519287136506500,75914,1171230435,3,-0.03125,0.791015625,-0.578125,73.20000457763672,35.70000076293945,-769.5599975585938
519287136506500,75914,1171230435,4,-0.03125,0.798828125,-0.58984375,-67.20000457763672,-299.1000061035156,1630.595947265625
519287136506500,75914,1171230435,5,-0.025390625,0.7890625,-0.548828125,94.80000305175781,103.80000305175781,3499.320068359375
519287208678200,75915,1171302435,0,-0.00390625,-0.005859375,1.001953125,-37.80000305175781,-33.30000305175781,611.2919921875
519287208678200,75915,1171302435,1,-0.021484375,0.79296875,0.548828125,184.35000610351562,-13.65000057220459,61.95199966430664
519287208678200,75915,1171302435,2,-0.0234375,0.943359375,-0.3046875,-228.90000915527344,-140.85000610351562,504.3280029296875
519287208678200,75915,1171302435,3,-0.02734375,0.787109375,-0.580078125,74.70000457763672,26.55000114440918,-780.9340209960938
519287208678200,75915,1171302435,4,-0.03125,0.798828125,-0.591796875,-60.000003814697266,-299.4000244140625,1627.6920166015625
519287208678200,75915,1171302435,5,-0.0234375,0.79296875,-0.55078125,93.30000305175781,104.55000305175781,3493.99609375
519287280647600,75916,1171374435,0,-0.00390625,-0.001953125,1.01171875,-38.70000076293945,-30.900001525878906,611.5339965820312
519287280647600,75916,1171374435,1,-0.017578125,0.791015625,0.548828125,185.85000610351562,-19.950000762939453,55.417999267578125
519287280647600,75916,1171374435,2,-0.021484375,0.94140625,-0.30078125,-229.35000610351562,-127.35000610351562,497.0679931640625
519287280647600,75916,1171374435,3,-0.029296875,0.787109375,-0.578125,70.5,30.750001907348633,-781.41796875
519287280647600,75916,1171374435,4,-0.03125,0.80078125,-0.58984375,-62.10000228881836,-297.6000061035156,1636.64599609375
519287280647600,75916,1171374435,5,-0.025390625,0.787109375,-0.54296875,88.20000457763672,101.25000762939453,3493.75390625
519287352619800,75917,1171446435,0,-0.00390625,-0.0078125,1.0078125,-32.55000305175781,-33.30000305175781,609.8400268554688
519287352619800,75917,1171446435,1,-0.01953125,0.79296875,0.548828125,183.3000030517578,-9.0,72.5999984741211
519287352619800,75917,1171446435,2,-0.025390625,0.943359375,-0.30859375,-228.45001220703125,-135.90000915527344,501.1820068359375
519287352619800,75917,1171446435,3,-0.033203125,0.787109375,-0.580078125,73.95000457763672,32.70000076293945,-781.176025390625
519287352619800,75917,1171446435,4,-0.029296875,0.802734375,-0.5859375,-56.70000076293945,-298.8000183105469,1633.5
519287352619800,75917,1171446435,5,-0.0234375,0.791015625,-0.548828125,92.70000457763672,98.10000610351562,3499.320068359375
519287424987700,75918,1171518435,0,-0.00390625,-0.005859375,1.01171875,-34.35000228881836,-27.150001525878906,606.6939697265625
519287424987700,75918,1171518435,1,-0.01953125,0.791015625,0.55078125,183.3000030517578,-11.850000381469727,61.709999084472656
519287424987700,75918,1171518435,2,-0.02734375,0.94140625,-0.3046875,-226.20001220703125,-132.15000915527344,494.406005859375
519287424987700,75918,1171518435,3,-0.02734375,0.78515625,-0.58203125,67.80000305175781,30.750001907348633,-777.7880249023438
519287424987700,75918,1171518435,4,-0.03125,0.80078125,-0.587890625,-57.750003814697266,-303.9000244140625,1627.2080078125
519287424987700,75918,1171518435,5,-0.0234375,0.791015625,-0.544921875,86.25,100.50000762939453,3497.6259765625
519287496289900,75919,1171590435,0,-0.00390625,-0.005859375,1.00390625,-30.000001907348633,-45.30000305175781,611.2919921875
519287496289900,75919,1171590435,1,-0.021484375,0.796875,0.552734375,190.95001220703125,-14.850000381469727,66.30799865722656
519287496289900,75919,1171590435,2,-0.0234375,0.9375,-0.3046875,-226.95001220703125,-130.65000915527344,499.2460021972656
519287496289900,75919,1171590435,3,-0.025390625,0.7890625,-0.580078125,75.75,32.400001525878906,-767.6240234375
519287496289900,75919,1171590435,4,-0.033203125,0.798828125,-0.5859375,-61.650001525878906,-302.70001220703125,1631.56396484375
519287496289900,75919,1171590435,5,-0.0234375,0.794921875,-0.546875,95.4000015258789,102.30000305175781,3493.99609375
519287569077800,75920,1171662435,0,-0.005859375,-0.005859375,1.005859375,-37.650001525878906,-25.80000114440918,605.4840087890625
519287569077800,75920,1171662435,1,-0.017578125,0.794921875,0.546875,187.0500030517578,-5.850000381469727,55.65999984741211
519287569077800,75920,1171662435,2,-0.025390625,0.939453125,-0.306640625,-230.85000610351562,-133.5,497.30999755859375
519287569077800,75920,1171662435,3,-0.02734375,0.7890625,-0.580078125,65.55000305175781,30.900001525878906,-779.239990234375
519287569077800,75920,1171662435,4,-0.02734375,0.798828125,-0.587890625,-62.85000228881836,-306.1500244140625,1628.176025390625
519287569077800,75920,1171662435,5,-0.0234375,0.7890625,-0.544921875,92.25,105.30000305175781,3496.657958984375
519287641104200,75921,1171734435,0,-0.005859375,-0.0078125,1.0078125,-36.45000076293945,-34.05000305175781,609.114013671875
519287641104200,75921,1171734435,1,-0.017578125,0.791015625,0.55078125,182.40000915527344,-10.200000762939453,74.77799987792969
519287641104200,75921,1171734435,2,-0.025390625,0.94140625,-0.302734375,-232.95001220703125,-136.65000915527344,489.5660095214844
519287641104200,75921,1171734435,3,-0.029296875,0.791015625,-0.576171875,72.1500015258789,36.150001525878906,-782.1439819335938
519287641104200,75921,1171734435,4,-0.03125,0.80078125,-0.58984375,-57.000003814697266,-300.6000061035156,1630.35400390625
519287641104200,75921,1171734435,5,-0.021484375,0.798828125,-0.544921875,95.10000610351562,105.00000762939453,3499.077880859375
519287712724500,75922,1171806435,0,-0.00390625,-0.005859375,1.0078125,-32.25,-30.900001525878906,605.4840087890625
519287712724500,75922,1171806435,1,-0.01953125,0.79296875,0.546875,188.85000610351562,-17.25,57.11199951171875
519287712724500,75922,1171806435,2,-0.025390625,0.943359375,-0.302734375,-225.15000915527344,-127.95000457763672,496.82598876953125
519287712724500,75922,1171806435,3,-0.029296875,0.78125,-0.580078125,71.55000305175781,32.25,-774.1580200195312
519287712724500,75922,1171806435,4,-0.03125,0.798828125,-0.5859375,-52.80000305175781,-296.5500183105469,1637.614013671875
519287712724500,75922,1171806435,5,-0.021484375,0.787109375,-0.544921875,97.05000305175781,106.20000457763672,3496.89990234375
519287784189400,75923,1171878435,0,-0.001953125,-0.0078125,1.0078125,-33.30000305175781,-36.30000305175781,608.14599609375
519287784189400,75923,1171878435,1,-0.017578125,0.794921875,0.55078125,186.90000915527344,-12.450000762939453,61.22599792480469
519287784189400,75923,1171878435,2,-0.02734375,0.939453125,-0.302734375,-228.00001525878906,-134.85000610351562,494.8899841308594
519287784189400,75923,1171878435,3,-0.029296875,0.787109375,-0.578125,71.10000610351562,31.650001525878906,-776.8200073242188
519287784189400,75923,1171878435,4,-0.033203125,0.802734375,-0.591796875,-57.000003814697266,-298.95001220703125,1635.677978515625
519287784189400,75923,1171878435,5,-0.0234375,0.79296875,-0.54296875,93.75,103.05000305175781,3496.89990234375
519287856567400,75924,1171950435,0,-0.0078125,-0.0078125,1.00390625,-35.55000305175781,-35.70000076293945,613.2279663085938
519287856567400,75924,1171950435,1,-0.0234375,0.791015625,0.552734375,189.90000915527344,-9.0,72.35800170898438
519287856567400,75924,1171950435,2,-0.025390625,0.94140625,-0.30859375,-226.8000030517578,-135.0,497.30999755859375
519287856567400,75924,1171950435,3,-0.03125,0.7890625,-0.578125,73.05000305175781,33.30000305175781,-785.531982421875
519287856567400,75924,1171950435,4,-0.03125,0.798828125,-0.591796875,-60.900001525878906,-295.6500244140625,1634.2259521484375
519287856567400,75924,1171950435,5,-0.0234375,0.79296875,-0.548828125,93.60000610351562,103.35000610351562,3494.9638671875
519287928888500,75925,1172022435,0,-0.005859375,-0.0078125,1.0078125,-29.55000114440918,-34.95000076293945,604.7579956054688
519287928888500,75925,1172022435,1,-0.021484375,0.79296875,0.55078125,184.0500030517578,-12.450000762939453,70.66400146484375
519287928888500,75925,1172022435,2,-0.0234375,0.939453125,-0.302734375,-229.95001220703125,-132.0,503.60198974609375
519287928888500,75925,1172022435,3,-0.029296875,0.7890625,-0.578125,73.20000457763672,29.100000381469727,-777.3040161132812
