frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
26,437689651470144,-3.8687,-1.4261,0.1411,2.3331,4.1517,5.1423,4.7808,5.2685,2.4579,1.9918,1.7253,1.2933,nan
27,437689680622381,-3.7572,-1.8836,-0.5122,3.5115,4.0824,6.1343,3.2009,5.4653,3.6004,0.9561,1.8767,1.3524,nan
28,437689709774619,-4.6672,-0.9060,-1.2141,2.9032,4.6063,6.6158,3.3140,5.4030,nan,nan,0.5336,2.5492,nan
29,437689738926856,-4.3660,-2.0509,-0.1224,2.7460,4.2413,6.2655,4.1455,5.6549,2.7162,1.1878,1.9722,1.4465,nan
30,437689768079094,-5.3090,-2.6361,1.8186,1.5759,4.7806,6.2267,4.3303,4.1980,3.5763,0.9019,1.6684,2.4222,nan
31,437689797231332,-4.4744,-1.7513,0.0808,1.9992,4.1413,6.5968,3.9209,4.3904,2.4375,2.1519,2.5809,0.1035,nan
32,437689826383569,-4.0839,-2.7472,1.4223,1.9199,3.7580,6.7406,3.4611,5.2829,2.1668,1.7450,2.0202,0.7434,nan
33,437689855535807,-4.4773,-2.4343,0.4809,2.6564,4.5899,6.0345,4.2012,4.8399,1.4901,1.8991,-0.1133,2.4832,nan
34,437689884688044,-2.8761,-3.1703,0.3573,2.4342,4.3083,6.1976,4.1474,5.1652,1.9705,1.2852,-0.2368,3.0856,nan
35,437689913840282,-4.4450,-2.8377,0.9437,1.9684,4.6964,6.1340,3.9641,6.1199,1.0088,2.6798,-0.0453,2.4790,nan
36,437689942992519,-4.8379,-1.7852,1.4170,1.4814,4.3076,6.7535,2.9852,5.8669,2.2117,1.7948,0.6929,3.0815,nan
37,437689972144757,-3.2078,-2.1714,0.7291,2.0243,3.7543,7.0125,3.2775,5.9920,1.5720,2.2206,1.0017,1.1066,nan
38,437690001296994,-4.2264,-0.6444,-0.1260,2.8937,3.1942,6.4546,3.9359,5.3207,2.7189,2.3420,0.1213,1.9231,nan
39,437690030449232,-4.5638,-1.7718,0.8192,2.8187,3.3743,6.0330,3.8492,5.5254,3.1015,2.4343,0.2557,-0.1073,-2.2112
40,437690059601469,-3.2148,-1.8751,0.3215,3.3632,2.4937,6.4496,3.4261,5.3972,2.7558,2.4013,1.0639,0.0376,nan
41,437690088753707,-4.4840,-1.7372,0.5896,3.1380,2.9800,5.4711,4.4780,4.5267,2.8620,2.9881,0.7180,1.0290,nan
42,437690117905944,-2.9648,-2.2782,0.1609,2.6213,3.6374,6.0342,3.5135,4.7935,2.4400,2.1438,1.7407,0.7706,nan
43,437690147058182,-3.1805,-2.8623,1.4623,1.8473,4.1353,5.3839,3.5036,4.9452,2.6661,1.7406,0.7691,1.8728,nan
44,437690176210420,-2.8995,-2.8817,1.5735,1.7568,2.9028,4.9603,4.1853,5.5593,1.9656,2.0514,0.4089,1.5633,nan
45,437690205362657,-2.6076,-2.2865,-0.0951,2.9233,2.8319,5.0578,3.7963,5.3397,1.7297,2.1569,0.6035,1.8070,nan
46,437690234514895,-3.1197,-1.6825,-0.2914,2.4926,2.9486,4.9659,3.6365,5.2825,2.5770,1.4499,0.6625,2.4190,nan
47,437690263667132,-3.7363,-1.8654,0.2624,2.0575,3.3136,4.9021,3.4943,4.9183,1.9176,2.1991,1.8799,0.6786,nan
48,437690292819370,-4.2406,-0.9931,-2.0674,4.0239,2.9609,4.8907,2.9372,5.0026,2.1406,1.4865,0.6603,1.3326,nan
49,437690321971607,-3.0748,-1.4673,-0.0426,2.2123,2.7138,3.9977,4.0871,3.7423,2.5882,0.5392,2.0306,1.5815,nan
50,437690351123845,-3.8702,-1.8523,-0.3647,2.4796,3.2249,4.1659,3.5009,4.6396,1.2992,1.6633,-0.4179,3.1162,nan
51,437690380276082,-3.2171,-2.2356,1.1091,1.1194,3.2463,3.8243,4.0648,3.4012,2.0798,1.8526,0.2098,1.9108,nan
52,437690409428320,-3.1806,-1.2726,0.5020,0.6862,3.0259,3.7177,3.7817,3.7426,1.7726,2.2680,0.0036,2.6237,-2.6928
53,437690438580557,-3.8586,-1.5468,0.8111,1.4865,2.8949,2.9897,3.9092,4.0118,2.5655,1.2107,0.8504,1.5074,nan
54,437690467732795,-3.9588,-1.1720,1.2053,2.0380,2.0309,3.6453,4.3621,2.4415,2.8943,0.5237,1.1722,2.8841,nan
55,437690496885032,-3.4457,-0.7609,0.4179,1.0124,2.3232,3.8893,4.0667,3.4830,2.6658,1.3519,-0.1083,2.3111,nan
56,437690526037270,-3.7551,-0.8434,0.2762,1.8397,2.0580,3.1184,4.4063,3.9723,2.4765,1.5338,-0.7513,3.3132,nan
57,437690555189508,-3.1490,-0.8526,0.9876,0.8718,2.2884,3.4300,4.0369,3.9686,2.3242,1.2946,0.6235,1.6362,nan
58,437690584341745,-1.6926,-1.2227,-0.0718,0.9831,2.1720,3.7191,4.2735,3.8495,2.1877,-1.1662,3.1793,1.8992,nan
59,437690613493983,-2.0604,-1.5447,-0.4633,1.9901,1.7166,2.9553,4.0696,4.4067,1.6575,1.4072,2.3814,0.2344,nan
60,437690642646220,-3.5247,-0.6718,-0.9211,2.2334,2.4916,3.5712,2.1370,4.9904,1.0747,3.0369,1.0329,0.8047,nan
61,437690671798458,-3.4436,0.1262,-1.0147,1.7716,2.6445,3.1299,2.6221,3.9764,2.5080,-0.1649,3.9929,0.3883,nan
62,437690700950695,-3.4794,0.1118,-0.1892,0.7851,1.9152,3.1487,3.5873,3.9357,2.4535,1.5013,-0.4927,3.5375,nan
63,437690730102933,-3.9895,1.0971,-0.3960,0.5485,2.4159,2.3460,3.8507,4.1000,1.4745,2.6693,0.0786,2.4363,nan
64,437690759255170,-4.8207,0.2977,-0.4674,1.9586,2.0015,2.9119,2.5168,4.0467,2.2906,2.6155,1.1104,0.1174,nan
65,437690788407408,-3.0492,-0.3417,-0.6994,2.0330,2.4566,1.8247,3.3505,3.9686,2.0094,1.4434,-1.4041,3.6792,nan
66,437690817559645,-0.1298,-0.2655,-0.8947,1.3430,1.7892,3.1397,3.5617,2.7073,2.5267,2.0947,-1.2972,2.0194,nan
67,437690846711883,0.2070,-0.4585,-1.5811,2.1788,2.3461,2.8025,3.0117,3.5231,1.7587,1.6008,0.6613,0.5153,nan
68,437690875864120,-2.3535,0.0292,-1.5178,1.7183,2.4073,2.7043,2.8240,3.6261,1.7266,2.0009,0.6321,1.1689,1.9575
69,437690905016358,-2.0467,-1.2003,-0.1109,1.2439,1.5824,2.6997,2.8974,3.4610,2.5294,0.0585,1.5097,2.6565,nan
70,437690934168595,-2.2440,-1.0464,0.3682,1.3615,1.5739,2.5563,2.3582,3.6350,2.5539,1.8766,0.8954,1.1862,nan
71,437690963320833,-1.3040,-1.0540,-0.3939,1.5139,1.3277,2.6360,2.9418,3.7840,1.6550,1.9901,0.6515,2.1654,nan
72,437690992473071,-0.8877,-2.1670,0.3391,0.6983,1.9936,2.0748,3.1100,3.7382,2.7531,1.1740,0.9836,1.4444,nan
73,437691021625308,-2.3897,-1.4447,0.1576,1.5515,2.0139,2.4468,3.1958,3.7873,2.5389,1.4049,0.3326,1.2491,nan
74,437691050777546,-2.6567,-0.4036,-0.2463,1.1174,1.6453,2.9907,3.4207,3.7974,1.4902,2.5160,0.9630,-0.3505,nan
75,437691079929783,-2.8697,-0.9599,0.0379,0.6256,1.7578,2.5104,3.6667,3.5899,1.9850,2.2982,2.2343,-2.6720,4.8284
76,437691109082021,-2.3585,-1.4344,-0.6534,1.6290,1.6029,2.1167,3.9584,3.7160,0.6776,3.4062,-0.0074,0.7146,nan
77,437691138234258,0.1946,-0.2075,-1.4574,1.1473,2.1107,1.7043,2.6247,4.8996,1.0888,0.1266,3.2091,-0.4305,nan
78,437691167386496,-1.8551,-0.9650,-1.1782,1.6559,2.0332,1.4998,2.1053,4.1860,0.6555,1.7797,2.2108,-0.8261,nan
79,437691196538733,-0.7212,-0.4252,-0.2571,0.7982,0.9176,1.1868,1.4975,4.1220,1.4086,1.7737,0.7689,0.4222,nan
80,437691225690971,0.2425,-0.9818,-0.9104,0.4618,1.6879,0.8595,1.4587,4.0769,1.2831,0.9961,1.3830,2.0165,nan
81,437691254843208,0.4446,-0.3558,-0.9631,0.3691,-0.0412,1.7668,1.9093,3.6014,1.9628,-0.2970,2.5743,0.8926,nan
82,437691283995446,-0.0833,-0.5686,-2.3670,1.3486,0.6274,1.6355,2.3011,3.5091,1.3117,0.6049,2.5697,-0.3145,nan
83,437691313147683,0.5412,-0.6891,-1.9371,2.1107,0.9898,1.6611,2.4028,2.7806,1.2253,0.6298,1.6943,1.2577,nan
84,437691342299921,0.0528,-1.0732,0.6012,-0.0315,0.7047,2.0014,2.1795,3.6241,1.5333,1.2071,1.2271,1.2121,nan
85,437691371452159,0.1648,-0.5323,-0.3149,0.5210,1.0008,2.0218,2.9138,3.6280,2.0238,0.9063,0.8344,0.8846,nan
86,437691400604396,0.1136,-0.2485,-1.0497,1.4240,0.6099,2.1182,3.3043,3.9700,2.2994,2.0241,-1.0192,2.9797,nan
87,437691429756634,-0.1324,-0.1849,-0.9788,1.1162,0.5716,2.9847,3.0462,4.3100,2.5514,1.8884,0.6942,3.0185,nan
88,437691458908871,0.6186,-1.7450,-0.3040,0.7316,1.2865,2.5816,3.7078,4.7013,2.5187,0.4901,0.2781,3.2042,nan
89,437691488061109,0.1112,-1.3195,-0.3848,1.1358,1.0954,2.5878,4.6837,4.7534,2.1422,0.5733,-0.2668,3.2347,nan
90,437691517213346,1.8441,-3.1567,1.6202,1.0156,1.3075,2.0777,2.7571,5.8789,2.1735,3.2125,-2.1469,3.7721,-3.4959
91,437691546365584,0.1978,-0.6997,-0.5270,1.0576,0.6994,1.9348,3.2829,5.3698,2.9990,2.2036,-0.1624,1.1723,nan
92,437691575517821,-0.7825,0.3400,-1.5751,1.5721,0.1309,2.9060,2.2873,4.4427,4.1770,0.1272,1.1110,1.5694,nan
93,437691604670059,0.4199,0.0643,-2.5107,1.1502,0.0232,2.1793,3.5605,3.6547,2.8610,2.5289,-0.5044,2.0884,nan
94,437691633822296,-0.2976,-0.9176,-1.3668,0.6142,1.5406,-0.1176,4.4840,3.0832,1.4753,2.2363,0.8937,1.8225,nan
95,437691662974534,0.4648,-0.5709,-0.8607,0.4128,-1.1965,2.1244,4.0015,1.9690,2.2673,1.1544,0.7524,0.5163,nan
96,437691692126771,1.5553,-1.2949,-0.2174,0.0184,-0.1986,1.0948,2.5961,2.5335,1.2752,2.1088,0.9643,1.0097,nan
97,437691721279009,1.1507,-1.1273,-0.1487,0.0656,0.1481,-0.0780,3.4644,1.4071,0.9640,-0.0359,2.4590,0.7140,nan
98,437691750431247,0.8254,-1.6127,-0.0566,1.1895,-0.7681,0.5061,2.3129,1.3722,0.9248,1.3040,-1.0736,2.8929,nan
99,437691779583484,-1.0348,-0.4252,-1.1326,1.7301,-0.2135,-0.1107,1.2844,2.2967,0.8886,1.2529,1.6417,0.0489,nan
100,437691808735722,0.1883,-1.1089,-0.1311,1.0723,-0.4066,0.4085,0.8453,2.3800,0.4844,0.9431,0.8526,1.0340,nan
101,437691837887959,0.2015,-0.5374,-0.4199,0.7181,-0.5167,0.9952,1.2641,2.7706,0.7375,1.6253,1.0312,0.2473,nan
102,437691867040197,-0.5781,-0.3188,-0.7009,1.0247,-0.0790,0.7093,2.1405,2.4854,2.0011,2.9752,-0.6122,1.8986,nan
103,437691896192434,-0.7670,-0.3269,-0.1088,0.2686,0.3161,0.1869,2.4005,3.7640,2.3450,3.0191,-2.5163,4.0378,nan
104,437691925344672,0.3358,-0.3210,-1.0802,0.4259,0.6227,2.0057,2.4458,3.0747,1.3112,2.2167,-0.0504,2.3249,nan
105,437691954496909,0.3432,-0.8464,-0.1338,0.3776,0.2812,1.9543,2.5410,3.7287,1.2355,1.4878,-1.0447,4.3878,nan
106,437691983649147,-0.0952,0.1618,-0.5325,-0.1621,0.8623,1.5861,3.2951,3.2034,1.1103,2.2910,1.2231,1.5380,nan
107,437692012801384,0.8202,0.4064,-0.7365,-0.9262,1.0238,1.9611,2.7225,4.0551,2.6058,1.4919,0.6606,0.0183,nan
108,437692041953622,0.1198,0.2001,0.0538,-0.7499,0.4816,0.5190,4.2659,4.4886,2.1477,1.1406,0.6792,0.6106,nan
109,437692071105859,1.1215,-0.5070,-0.2949,-0.2417,0.4056,1.0765,2.7730,4.9505,1.1723,1.0970,2.7743,-1.6095,nan
110,437692100258097,0.3068,-0.1427,-0.1053,-0.3513,0.1056,0.2186,2.8386,4.1001,1.5086,1.6643,0.3623,1.3757,nan
111,437692129410335,0.8842,-0.9021,-0.2274,-0.4776,-0.0226,1.0446,2.0538,3.0575,1.0488,1.6057,-0.4330,3.8557,nan
112,437692158562572,0.7072,-0.0181,-0.7597,-0.4891,-0.0039,0.8118,0.9997,3.3691,1.6637,0.9471,-0.2388,3.0590,nan
113,437692187714810,0.2579,-0.5685,-1.0439,-0.3529,-0.1694,0.7525,0.1504,3.9061,1.7122,0.4939,1.9789,1.1359,nan
114,437692216867047,0.3755,-0.5394,-0.6260,-0.5077,-0.1906,0.3222,0.0003,3.2039,1.4122,1.1946,-0.2022,3.7781,nan
115,437692246019285,-0.3585,0.3115,-1.8771,0.9107,0.1387,0.3841,-1.1844,2.1728,0.8510,1.5991,-0.2075,3.5822,nan
116,437692275171522,-0.1311,0.1476,-0.8049,-0.1294,0.2707,-0.1848,-1.2679,1.9236,1.1450,1.5247,0.1398,2.3896,nan
117,437692304323760,0.8651,-0.7739,-0.6049,-0.4353,0.6285,-0.1278,-2.4294,2.9111,0.8199,0.3845,0.3532,2.4533,nan
118,437692333475997,-0.5136,0.6538,-0.8782,-0.5756,-0.7556,2.0636,-2.5782,2.1433,0.0416,0.6609,0.6245,1.9888,nan
119,437692362628235,-0.7053,0.2824,-0.4146,-0.2806,-0.5179,1.7640,-3.1743,2.6292,1.1026,0.6711,0.5708,0.8358,nan
120,437692391780472,-0.3313,0.9128,-3.0941,2.1285,-0.3127,0.6793,-1.5111,1.1926,1.2198,2.8759,0.2848,1.3900,nan
121,437692420932710,-0.8155,0.3716,-0.5505,0.4058,0.0128,0.5112,-0.9162,2.3110,1.5159,2.7842,-1.1210,1.8268,nan
122,437692450084947,-1.2091,0.0625,0.1413,0.0170,1.1180,0.3778,-1.5143,4.1963,-0.7758,3.9766,-0.4946,2.8015,nan
123,437692479237185,-1.0370,0.1661,-0.2587,0.5639,1.4295,0.3281,-1.8728,4.1634,0.7081,0.9455,1.8244,2.7942,nan
124,437692508389422,-0.4160,0.0921,0.7765,-0.7889,1.3498,0.8944,-0.6241,3.0624,1.9948,1.3983,0.3027,2.5705,nan
125,437692537541660,0.4853,-0.1940,0.4442,-0.7946,0.6674,0.8900,-0.3281,3.8511,0.9840,2.6107,0.0643,1.5349,nan
126,437692566693898,-0.0606,0.4313,0.6654,-1.1930,0.3810,1.8753,-1.4804,4.1716,-0.2721,1.4097,0.2966,3.1007,0.1656
127,437692595846135,0.5288,-0.6496,0.8880,-0.7067,-0.0156,1.8759,-1.0327,3.1772,1.3409,1.3326,-0.9559,3.6948,nan
128,437692624998373,1.2190,0.3208,0.0130,-0.9523,0.4325,1.3404,-1.8132,3.4408,1.3085,1.4742,-0.5663,3.9497,nan
129,437692654150610,0.9858,0.9579,-0.8457,-0.3231,-0.4632,2.0012,-2.0358,2.9457,1.4000,1.8932,0.2377,2.0098,nan
130,437692683302848,1.3257,0.6082,0.1429,-0.1844,-1.0336,2.1432,-2.0448,2.2354,1.7676,1.9235,1.6407,0.4231,nan
131,437692712455085,0.9428,0.5447,0.3368,-0.7085,-0.2443,1.7728,-2.3614,2.9079,1.3730,1.2119,0.5151,3.3677,nan
132,437692741607323,1.7013,0.4640,-0.7906,0.1787,-0.6190,2.0256,-2.6128,3.2154,1.2802,1.4680,-0.7899,3.4671,nan
133,437692770759560,1.4172,0.0163,-0.3139,0.1686,-0.4275,1.5342,-2.1469,3.1155,0.6080,2.3827,-1.6890,4.7587,nan
134,437692799911798,1.7159,-0.1635,-0.3050,0.3941,-0.2207,1.1366,-1.7027,3.3163,0.9651,0.9427,1.0823,1.5073,nan
135,437692829064035,1.3667,0.1493,0.1564,-0.3501,0.1446,1.1103,-2.2303,3.9735,1.7715,0.7007,0.7689,0.9982,nan
136,437692858216273,1.2650,-0.2542,-1.0038,0.9409,-0.1422,1.1191,-1.4427,2.9336,1.7417,1.2104,1.3925,0.1031,nan
137,437692887368510,0.8812,-0.2531,0.3891,0.2280,-0.2145,1.2879,-1.1444,3.2792,0.3590,1.9650,0.2361,0.8329,nan
138,437692916520748,0.3904,0.4971,0.2754,0.2006,-0.6361,1.9138,-1.4950,3.4553,-0.8140,2.9015,-0.0687,2.2368,nan
139,437692945672986,0.6882,0.7620,-0.5900,-0.1196,0.2501,1.3521,-1.0957,3.2811,0.2382,1.4802,-0.3608,2.8014,nan
140,437692974825223,-0.9849,2.5414,-0.9374,1.0091,-0.8259,2.0308,-0.7985,2.7707,0.8260,2.1132,0.0144,1.2990,nan
141,437693003977461,1.3425,0.7648,-1.1209,0.5007,-0.0917,1.2710,-1.4054,3.3327,1.6276,2.0402,-1.7388,3.5173,nan
142,437693033129698,0.3296,1.5443,-0.6620,0.0853,-0.0483,1.2704,-1.1666,2.6388,1.6937,0.9107,-0.7131,4.3903,nan
143,437693062281936,1.3720,0.5389,-0.1796,0.9275,-0.6179,1.3889,-1.5693,2.2912,1.9276,1.0450,0.3898,2.4445,nan
144,437693091434173,1.3610,1.1264,0.0363,-0.3198,-0.0470,1.0873,-1.3828,2.2455,1.4921,0.8930,1.1058,1.0622,nan
145,437693120586411,0.2356,1.0292,0.6537,-0.2164,-0.1442,1.2505,-2.3707,2.8794,-0.1280,2.3183,-0.9452,3.1089,nan
146,437693149738648,0.4578,1.7951,-0.5964,-0.2650,-0.5636,1.7412,-2.6507,2.6299,0.5179,1.5399,0.3284,3.0245,nan
147,437693178890886,0.9668,1.0098,0.2627,-0.4416,-0.6234,1.5092,-2.6118,2.3349,0.9916,1.6893,-0.3896,3.5678,nan
148,437693208043123,1.4346,0.3501,0.8735,-0.3125,-0.3716,0.7453,-2.5290,2.8193,0.2230,2.6168,-1.0723,2.9084,nan
149,437693237195361,1.2775,-0.0593,0.3486,-0.2295,-0.4647,1.4262,-2.3200,3.1089,0.3390,2.0341,-0.3043,2.7207,nan
150,437693266347598,-0.0342,-0.9824,1.5346,0.6624,-0.9760,1.2402,-3.1859,2.8599,1.1494,1.2258,-1.8924,4.6172,nan
151,437693295499836,1.0662,0.0778,0.2491,0.4823,-0.6816,1.4384,-3.0452,3.2269,0.9229,1.0237,-1.1681,4.0056,nan
152,437693324652074,0.5318,0.6807,-0.2514,0.5796,0.1170,0.6209,-1.5100,2.3081,1.5715,0.9793,-0.8621,2.2693,nan
153,437693353804311,1.2480,0.1814,0.3361,-0.5332,1.0291,1.0698,-1.8777,2.4793,1.3763,0.2404,0.5784,2.4869,nan
154,437693382956549,-0.1353,0.2102,-0.0638,0.5747,0.5865,1.0902,-2.7144,3.4870,1.4759,-0.2562,2.4721,0.4655,nan
155,437693412108786,-0.1751,1.0392,-0.7752,-2.0207,2.7148,0.4069,-1.7430,3.1369,1.6460,-0.1528,1.7320,1.3133,nan
156,437693441261024,0.7802,0.2539,-1.0091,0.9382,0.0206,0.6790,-2.3112,3.4128,1.6976,0.1179,-0.3445,2.7023,nan
157,437693470413261,1.2819,0.8455,-1.3869,0.5523,-0.0715,1.0432,-2.0926,1.7587,1.9688,-2.1900,3.9729,2.0592,nan
158,437693499565499,0.7645,0.9408,-1.2432,0.5753,0.1868,0.5522,-2.5195,1.9066,1.7135,0.6578,-0.5281,3.3267,nan
159,437693528717736,1.1105,1.1844,-1.4661,0.1690,-0.0432,1.1487,-2.8035,2.1138,1.2521,1.2183,-0.8774,2.9881,nan
160,437693557869974,-0.3912,1.1442,-1.3253,0.1134,0.7094,0.9796,-3.6055,2.9693,0.9886,0.7392,-3.2372,5.0331,nan
161,437693587022211,-0.5110,1.9706,-1.6731,1.0373,-0.1712,0.2210,-3.0602,3.2263,1.0059,-0.7002,-0.8735,4.2102,nan
162,437693616174449,2.1874,0.2096,-0.9149,0.3186,-0.1170,0.8115,-2.9780,2.9468,0.9428,-0.1743,-0.4890,2.6815,nan
163,437693645326686,2.1734,-0.0613,-0.2367,0.2167,-0.2266,1.0615,-2.9012,2.5963,1.3360,0.0744,-0.1822,3.3567,nan
164,437693674478924,0.0692,0.7407,0.1178,0.5971,0.2378,0.5294,-2.4342,3.0178,0.6148,0.4046,1.6913,0.8077,nan
165,437693703631162,1.1555,0.1374,0.0172,0.3461,0.3051,-0.0695,-1.5237,2.6253,0.5850,0.6023,0.9910,1.1842,nan
166,437693732783399,1.5262,-0.6175,0.9310,-0.7383,0.8284,0.5902,-2.1557,2.8116,0.9247,1.9899,-0.1694,1.7649,nan
167,437693761935637,0.3097,-0.4330,0.3253,0.9413,-0.2130,0.6633,-2.7457,3.7208,0.6810,0.8697,0.8517,1.9447,0.5447
168,437693791087874,0.4244,-0.0764,-1.3732,1.6136,0.3373,0.4995,-3.1162,3.8218,0.6812,1.0542,0.9851,0.8767,nan
169,437693820240112,0.1967,0.2793,-1.2612,1.0046,0.0902,0.5660,-2.3971,3.4838,0.9263,1.8475,-3.8654,5.4410,nan
170,437693849392349,-0.0288,0.9776,-1.0596,0.9100,0.1704,0.6023,-2.8521,4.0804,0.6738,0.2626,1.6343,1.1548,nan
171,437693878544587,1.2982,0.3206,-0.3079,-0.0228,0.2428,1.7530,-3.4865,3.1840,2.0179,0.3379,0.0446,1.7186,nan
172,437693907696824,1.1876,0.0743,-0.3843,0.4945,0.4567,1.1344,-3.0836,2.8337,2.5280,-0.4189,1.8334,1.1515,nan
173,437693936849062,1.2083,0.3992,-0.2188,0.4530,-0.5049,1.8654,-2.8564,2.7312,0.6489,1.3044,0.7932,1.6066,nan
174,437693966001299,1.9455,0.0623,-0.8192,0.6399,-1.0329,2.1831,-2.3540,2.5927,0.9636,1.0487,-0.8856,3.1769,nan
175,437693995153537,0.9359,-0.1575,-0.5743,0.5974,0.3369,0.8282,-2.3748,2.9360,1.3707,1.1091,0.1240,1.0675,nan
176,437694024305774,1.1209,-0.8691,-0.3596,0.3248,0.6989,0.6320,-1.8420,3.0779,0.7911,1.3985,0.5793,1.8971,nan
177,437694053458012,1.3914,-1.0874,-0.5989,0.6326,0.7566,0.4290,-1.7556,2.6052,1.9062,1.9533,-1.7479,3.0846,nan
178,437694082610249,1.5577,-0.6292,-0.7960,0.1651,1.1407,1.1784,-2.2026,3.2852,2.3834,-0.5490,-0.5317,3.6829,nan
179,437694111762487,1.7397,-0.6481,-0.5432,0.0725,0.6827,1.2456,-1.7858,3.4687,2.3724,0.0978,-1.4381,2.5300,nan
180,437694140914725,1.3628,0.2332,-0.8285,0.7747,-0.7658,1.5589,-0.8563,3.5401,1.3156,1.4746,-0.1841,0.3827,nan
181,437694170066962,1.0737,0.3054,0.9430,-1.1988,-0.5049,1.1854,-0.5257,2.9739,2.0778,0.6040,-1.0909,3.6814,nan
182,437694199219200,1.2880,0.1405,-0.9301,1.3635,-0.9513,1.7983,-0.9500,3.5821,1.6974,0.2058,-0.9662,2.8776,nan
183,437694228371437,1.7376,-0.1810,-0.5127,0.6219,-0.2599,2.3027,-1.1872,3.1017,2.1165,1.2047,-3.7143,5.2080,nan
184,437694257523675,1.0103,0.4923,-0.6528,0.5438,0.3520,1.1749,-0.4027,3.1226,1.7620,0.4142,0.4666,2.3483,nan
185,437694286675912,2.4727,-0.7063,-0.7033,0.7204,-0.0055,0.9512,-0.3568,3.3563,1.1172,1.2564,2.0073,0.0469,nan
