frame_idx,t_frame_ns
400,1226081280860600
401,1226081328666100
402,1226081360663900
403,1226081392941600
404,1226081424559100
405,1226081456721200
406,1226081488819900
407,1226081521047700
408,1226081552721000
409,1226081600602300
410,1226081632684800
411,1226081665092800
412,1226081697198300
413,1226081728936800
414,1226081760814200
415,1226081793135500
416,1226081824632200
417,1226081872936200
418,1226081905127000
419,1226081936855600
420,1226081968753400
421,1226082000600700
422,1226082032724200
423,1226082064828500
424,1226082096896200
425,1226082128993000
426,1226082176801800
427,1226082208651100
428,1226082240824400
429,1226082273126200
430,1226082304786500
431,1226082336822400
432,1226082368683400
433,1226082400784200
434,1226082448632000
435,1226082480790100
436,1226082512750700
437,1226082544792500
438,1226082576806700
439,1226082608678300
440,1226082640789600
441,1226082673492000
442,1226082704831300
443,1226082752900400
444,1226082784856200
445,1226082816712400
446,1226082848707000
447,1226082881323200
448,1226082913204000
449,1226082944884800
450,1226082977333800
451,1226083024823600
452,1226083056802300
453,1226083088846400
454,1226083120880600
455,1226083152879600
456,1226083184887800
457,1226083216759200
458,1226083248807100
459,1226083281054200
460,1226083329200100
461,1226083360983000
462,1226083392937900
463,1226083424761400
464,1226083456822000
465,1226083489335900
466,1226083520878900
467,1226083552900000
468,1226083600773900
469,1226083632777200
470,1226083664811700
471,1226083696912900
472,1226083728996900
473,1226083760946000
474,1226083792969600
475,1226083824830300
476,1226083856906900
477,1226083904990800
478,1226083937076400
479,1226083969011500
480,1226084000992300
481,1226084032826400
482,1226084064913100
483,1226084097102000
484,1226084128801000
485,1226084176925900
486,1226084208934000
487,1226084240955400
488,1226084272989700
489,1226084304949400
490,1226084337136200
491,1226084368880800
492,1226084401047700
493,1226084448884300
494,1226084481210200
495,1226084513047200
496,1226084545059400
497,1226084576931700
498,1226084609031300
499,1226084641151700
500,1226084673109100
501,1226084704965700
502,1226084753004000
503,1226084784999200
504,1226084816905200
505,1226084849075500
506,1226084881155700
507,1226084913033600
508,1226084945072300
509,1226084977107200
510,1226085024903300
511,1226085057195100
512,1226085089274700
513,1226085121365200
514,1226085153089000
515,1226085185093800
516,1226085217041100
517,1226085249123100
518,1226085281137800
519,1226085329060900
520,1226085361045400
521,1226085393084800
522,1226085424953900
523,1226085456963400
524,1226085489268100
525,1226085521180800
526,1226085553144300
527,1226085601126800
528,1226085632961400
529,1226085665155700
530,1226085697134200
531,1226085729137800
532,1226085761169300
533,1226085793420700
534,1226085825015100
535,1226085857084100
536,1226085905134300
537,1226085937281800
538,1226085969152400
539,1226086001140900
540,1226086032999600
541,1226086065404400
542,1226086097324400
543,1226086129149100
544,1226086177272200
545,1226086209027100
546,1226086241062200
547,1226086273175400
548,1226086305100900
549,1226086337242500
550,1226086369222900
551,1226086401250500
552,1226086433062300
553,1226086481585500
554,1226086513308500
555,1226086545204000
556,1226086577054400
557,1226086609503300
558,1226086641110900
559,1226086673269400
560,1226086705373500
561,1226086753234400
562,1226086785128300
563,1226086817501700
564,1226086849191000
565,1226086881306300
566,1226086913285900
567,1226086945232200
568,1226086977198700
569,1226087025147000
570,1226087057476800
571,1226087089380900
572,1226087121260400
573,1226087153270900
574,1226087185270200
575,1226087217580800
576,1226087249353000
577,1226087281277300
578,1226087329649100
579,1226087361508000
580,1226087393361100
581,1226087425172500
582,1226087457732800
583,1226087489374900
584,1226087521288200
585,1226087553264800
586,1226087601323600
587,1226087633177500
588,1226087665387100
589,1226087697800600
590,1226087729354200
591,1226087761378900
592,1226087793379300
593,1226087825203400
594,1226087857320200
595,1226087905353100
596,1226087937797500
597,1226087969321500
598,1226088001396800
599,1226088033236900
600,1226088065559400
601,1226088097474200
602,1226088129359200
603,1226088177349500
604,1226088209211400
605,1226088241235700
606,1226088273434800
607,1226088305398400
608,1226088337471400
609,1226088369484300
610,1226088401381700
611,1226088433229600
612,1226088481478000
613,1226088513868300
614,1226088545417100
615,1226088577349700
616,1226088609366500
617,1226088641484800
618,1226088673802400
619,1226088705378000
620,1226088753816900
621,1226088785403900
622,1226088817762800
623,1226088849283600
624,1226088881493900
625,1226088913493300
626,1226088945349000
627,1226088977438300
628,1226089025476200
629,1226089057416800
630,1226089089620400
631,1226089121797900
632,1226089153367400
633,1226089185453800
634,1226089217284800
635,1226089249421000
636,1226089281468600
637,1226089329495700
638,1226089361463800
639,1226089393518400
640,1226089425921000
641,1226089457575200
642,1226089489611400
643,1226089521646200
644,1226089553628000
645,1226089601736300
646,1226089633898300
647,1226089665462200
648,1226089697709000
649,1226089729442400
650,1226089761653500
651,1226089793919600
652,1226089825496200
653,1226089857448000
654,1226089906005300
655,1226089937575100
656,1226089969570800
657,1226090001586800
658,1226090033436300
659,1226090065534700
660,1226090097829900
661,1226090129606700
662,1226090177647100
663,1226090209518300
664,1226090241423000
665,1226090273742600
666,1226090305580600
667,1226090337602800
668,1226090369448600
669,1226090401548000
670,1226090433392500
671,1226090481611300
672,1226090513630800
673,1226090545620900
674,1226090577616100
675,1226090609625200
676,1226090641463800
677,1226090673984400
678,1226090705737600
679,1226090753682400
680,1226090785607300
681,1226090818047900
682,1226090849491800
683,1226090881603500
684,1226090913664500
685,1226090945646600
686,1226090977627900
687,1226091009619200
688,1226091057505100
689,1226091089685300
690,1226091121930100
691,1226091153512900
692,1226091185697100
693,1226091217706700
694,1226091249656700
695,1226091281539100
696,1226091329717700
697,1226091361726600
698,1226091393753200
699,1226091425540900
700,1226091457673000
701,1226091489651700
702,1226091521549400
703,1226091553706900
704,1226091601717300
705,1226091633549000
706,1226091665749500
707,1226091697909600
708,1226091729551000
709,1226091762042800
710,1226091794111100
711,1226091825879600
712,1226091857890800
713,1226091905908400
714,1226091937681100
715,1226091969858200
716,1226092001602500
717,1226092033731900
718,1226092065676600
719,1226092097769100
720,1226092130188900
721,1226092178071700
722,1226092209645000
723,1226092241629700
724,1226092273612500
725,1226092306110600
726,1226092337780200
727,1226092369670600
728,1226092401925600
729,1226092433754500
730,1226092481693700
731,1226092513915200
732,1226092545824400
733,1226092578088100
734,1226092610128200
735,1226092642031600
736,1226092673728800
737,1226092705915800
738,1226092753797800
739,1226092785868500
740,1226092818052900
741,1226092849823600
742,1226092882074200
743,1226092914351900
744,1226092945919600
745,1226092977859500
746,1226093009819900
747,1226093058017500
748,1226093089779200
749,1226093121923800
750,1226093153839500
751,1226093185836900
752,1226093218093000
753,1226093250032400
754,1226093281870200
755,1226093329871600
756,1226093361979900
757,1226093393904700
758,1226093425896100
759,1226093457838300
760,1226093490190800
761,1226093522067900
762,1226093553948200
763,1226093585793800
764,1226093634235600
765,1226093665766300
766,1226093697954900
767,1226093730068900
768,1226093762202300
769,1226093793865600
770,1226093826019900
771,1226093857720700
772,1226093906335900
773,1226093938009500
774,1226093969966500
775,1226094001967900
776,1226094034112400
777,1226094065849000
778,1226094098036300
779,1226094130062100
780,1226094178198500
781,1226094209957900
782,1226094241834700
783,1226094273939400
784,1226094306008900
785,1226094337929400
786,1226094369942200
787,1226094402057100
788,1226094433931100
789,1226094481866300
790,1226094514412500
791,1226094546006000
792,1226094578066200
793,1226094609913600
794,1226094642057400
795,1226094673985100
796,1226094706154800
797,1226094754131200
798,1226094786035500
799,1226094817956900
800,1226094849867100
801,1226094882311800
802,1226094914151700
803,1226094946042500
804,1226094978135600
805,1226095010056500
806,1226095058152500
807,1226095090324200
808,1226095122233500
809,1226095154065100
810,1226095186086100
811,1226095218075300
812,1226095249923200
813,1226095282115200
814,1226095330527500
815,1226095362349000
816,1226095393975600
817,1226095426048700
818,1226095457946300
819,1226095490076800
820,1226095522221400
821,1226095554081000
822,1226095586094800
823,1226095634189300
824,1226095666362100
825,1226095698144800
826,1226095729933400
827,1226095762139600
828,1226095794110300
829,1226095826156100
830,1226095857922300
831,1226095906207800
832,1226095938368400
833,1226095970089200
834,1226096002077100
835,1226096034573100
836,1226096065986600
837,1226096098176700
838,1226096129987300
839,1226096162188800
840,1226096210201100
841,1226096242314100
842,1226096274034400
843,1226096306199700
844,1226096338178400
845,1226096370183100
846,1226096402301200
847,1226096434135600
848,1226096482134500
849,1226096514257800
850,1226096546168000
851,1226096578073900
852,1226096610265700
853,1226096642186900
854,1226096674101600
855,1226096706341600
856,1226096754311600
857,1226096786489100
858,1226096818118500
859,1226096850078200
860,1226096882207400
861,1226096914515000
862,1226096946284900
863,1226096978425400
864,1226097010241000
865,1226097058471800
866,1226097090183400
867,1226097122327100
868,1226097154225600
869,1226097186253900
870,1226097218253300
871,1226097250116200
872,1226097282261900
873,1226097330754600
874,1226097362319800
875,1226097394301600
876,1226097426551700
877,1226097458418400
878,1226097490302900
879,1226097522446100
880,1226097554419500
881,1226097586315200
882,1226097634589800
883,1226097666195700
884,1226097698385600
885,1226097730158300
886,1226097762277100
887,1226097794295200
888,1226097826314700
889,1226097858184500
890,1226097906362500
891,1226097938211200
892,1226097970368700
893,1226098002637100
894,1226098034218300
895,1226098066198500
896,1226098098327500
897,1226098130542500
898,1226098162326800
899,1226098210367400
900,1226098242384800
901,1226098274239200
902,1226098306840900
903,1226098338348900
904,1226098370344000
905,1226098402434500
906,1226098434373000
907,1226098482241300
908,1226098514442900
909,1226098546429300
910,1226098578423800
911,1226098610534500
912,1226098642391800
913,1226098674249100
914,1226098706354100
915,1226098754409200
916,1226098786304400
917,1226098818451100
918,1226098850261200
919,1226098882275500
920,1226098914459600
921,1226098946444400
922,1226098978515800
923,1226099010388700
924,1226099058365800
925,1226099090404900
926,1226099122584000
927,1226099154306200
928,1226099186608300
929,1226099218483800
930,1226099250452100
931,1226099282328100
932,1226099330647400
933,1226099362386600
934,1226099394405200
935,1226099426415900
936,1226099458352800
937,1226099490447500
938,1226099522458900
939,1226099554431000
940,1226099586461100
941,1226099634506100
942,1226099666642100
943,1226099698362000
944,1226099730704800
945,1226099762523500
946,1226099794533200
947,1226099826401400
948,1226099858521300
949,1226099906478300
950,1226099938698000
951,1226099970384900
952,1226100002497400
953,1226100034644700
954,1226100066519300
955,1226100098471800
956,1226100130671700
957,1226100162540400
958,1226100210576300
959,1226100242642400
960,1226100274443400
961,1226100306569500
962,1226100338755100
963,1226100370591100
964,1226100402586200
965,1226100434539000
966,1226100482422700
967,1226100514545900
968,1226100546519300
969,1226100578550200
970,1226100610634200
971,1226100642594600
972,1226100674802700
973,1226100706473900
974,1226100738730400
975,1226100786617100
976,1226100818752600
977,1226100850776800
978,1226100882517500
979,1226100914664000
980,1226100946673200
981,1226100978723400
982,1226101010840300
983,1226101058490800
984,1226101090615600
985,1226101122661200
986,1226101154626000
987,1226101186740800
988,1226101218655800
989,1226101250507400
990,1226101282524400
991,1226101330797600
992,1226101362631300
993,1226101394764500
994,1226101426628400
995,1226101458525800
996,1226101490534800
997,1226101522728900
998,1226101555123300
999,1226101586674600
1000,1226101634635500
1001,1226101666532500
1002,1226101698660500
1003,1226101731102000
1004,1226101762812300
1005,1226101794748700
1006,1226101826542800
1007,1226101858745500
1008,1226101906593800
1009,1226101938934200
1010,1226101970743500
1011,1226102002761900
1012,1226102034604600
1013,1226102066580100
1014,1226102098727700
1015,1226102130892800
1016,1226102162659700
1017,1226102210919200
1018,1226102242707600
1019,1226102274609000
1020,1226102306797100
1021,1226102338874200
1022,1226102370752200
1023,1226102402747700
1024,1226102434801200
1025,1226102482647800
1026,1226102514628600
1027,1226102546939100
1028,1226102578867100
1029,1226102610768800
1030,1226102642703500
1031,1226102674764200
1032,1226102706751300
1033,1226102738868000
1034,1226102786761000
1035,1226102818891800
1036,1226102850807400
1037,1226102883021800
1038,1226102915172300
1039,1226102946982900
1040,1226102978867500
1041,1226103010855300
1042,1226103059160400
1043,1226103090747600
1044,1226103122844300
1045,1226103154901000
1046,1226103186897100
1047,1226103219202400
1048,1226103250851600
1049,1226103282797100
1050,1226103314935200
1051,1226103362835700
1052,1226103394930900
1053,1226103426880800
1054,1226103458722400
1055,1226103490752600
1056,1226103522907100
1057,1226103555330000
1058,1226103586876900
1059,1226103634886800
1060,1226103666739700
1061,1226103698853600
1062,1226103730923200
1063,1226103763069200
1064,1226103794944500
1065,1226103826918900
1066,1226103858959700
1067,1226103907106300
1068,1226103938971500
1069,1226103970798300
1070,1226104002959600
1071,1226104034764300
1072,1226104067246500
1073,1226104098824500
1074,1226104131050000
1075,1226104162928100
1076,1226104210946500
1077,1226104243272500
1078,1226104274804000
1079,1226104306958200
1080,1226104339168500
1081,1226104370961600
1082,1226104402871200
1083,1226104434923100
1084,1226104482788700
1085,1226104514913500
1086,1226104547053200
1087,1226104579179100
1088,1226104611015700
1089,1226104643263000
1090,1226104674824300
1091,1226104707034500
1092,1226104739147900
1093,1226104787018200
1094,1226104819025400
1095,1226104851023500
1096,1226104882853000
1097,1226104914925500
1098,1226104947101000
1099,1226104979151200
1100,1226105010985000
1101,1226105059251100
1102,1226105090876200
1103,1226105123010400
1104,1226105155471600
1105,1226105187037500
1106,1226105219073400
1107,1226105251053100
1108,1226105282860000
1109,1226105314939900
1110,1226105363042000
1111,1226105395188700
1112,1226105427059200
1113,1226105458895300
1114,1226105490928500
1115,1226105522954000
1116,1226105554964900
1117,1226105586975000
1118,1226105635029900
1119,1226105666880900
1120,1226105699116000
1121,1226105731101200
1122,1226105763179800
1123,1226105795091600
1124,1226105827105100
1125,1226105859097600
1126,1226105890941800
1127,1226105939312200
1128,1226105971323000
1129,1226106003011600
1130,1226106035147600
1131,1226106067155000
1132,1226106099208200
1133,1226106131166200
1134,1226106163079700
1135,1226106211122400
1136,1226106243130000
1137,1226106274996500
1138,1226106307369300
1139,1226106339317500
1140,1226106371181700
1141,1226106403183800
1142,1226106435172100
1143,1226106483520400
1144,1226106515082800
1145,1226106547346300
1146,1226106579504200
1147,1226106611173200
1148,1226106643513000
1149,1226106675027800
1150,1226106707237600
1151,1226106739226900
1152,1226106787168400
1153,1226106819177000
1154,1226106851197000
1155,1226106883044400
1156,1226106915114700
1157,1226106947443100
1158,1226106979292300
1159,1226107011344000
1160,1226107059245100
1161,1226107091060600
1162,1226107123112000
1163,1226107155435500
1164,1226107187139400
1165,1226107219162700
1166,1226107251276800
1167,1226107283087200
1168,1226107315166400
1169,1226107363210800
1170,1226107395236900
1171,1226107427247900
1172,1226107459230000
1173,1226107491118200
1174,1226107523128900
1175,1226107555456500
1176,1226107587248500
1177,1226107635259900
1178,1226107667249700
1179,1226107699112700
1180,1226107731218100
1181,1226107763383100
1182,1226107795281400
1183,1226107827146000
1184,1226107859257500
1185,1226107891103300
1186,1226107939368300
1187,1226107971432900
1188,1226108003288800
1189,1226108035362800
1190,1226108067504200
1191,1226108099201400
1192,1226108131377500
1193,1226108163433400
1194,1226108211376100
1195,1226108243209400
1196,1226108275294400
1197,1226108307258600
1198,1226108339361900
1199,1226108371375900
1200,1226108403291600
1201,1226108435299200
1202,1226108483192100
1203,1226108515286900
1204,1226108547489000
1205,1226108579379400
1206,1226108611193300
1207,1226108643695100
1208,1226108675390100
1209,1226108707317900
1210,1226108739343700
1211,1226108787397500
1212,1226108819572900
1213,1226108851425300
1214,1226108883358500
1215,1226108915365400
1216,1226108947427900
1217,1226108979411800
1218,1226109011391400
1219,1226109059402300
1220,1226109091304300
1221,1226109123616300
1222,1226109155591600
1223,1226109187729600
1224,1226109219454500
1225,1226109251511100
1226,1226109283409700
1227,1226109315291800
1228,1226109363632700
1229,1226109395836400
1230,1226109427452700
1231,1226109459398600
1232,1226109491333700
1233,1226109523449500
1234,1226109555549000
1235,1226109587447100
1236,1226109635756400
1237,1226109667489200
1238,1226109699412800
1239,1226109731422600
1240,1226109763647400
1241,1226109795443500
1242,1226109827526300
1243,1226109859527800
1244,1226109891484500
1245,1226109939400700
1246,1226109972005600
1247,1226110003533800
1248,1226110035544900
1249,1226110067530600
1250,1226110099378000
1251,1226110132014300
1252,1226110163614900
1253,1226110211543600
1254,1226110243559200
1255,1226110275585900
1256,1226110307735600
1257,1226110339429100
1258,1226110371715400
1259,1226110403578300
1260,1226110435579000
1261,1226110467596300
1262,1226110515698000
1263,1226110547700800
1264,1226110579491700
1265,1226110611492900
1266,1226110643527600
1267,1226110675528500
1268,1226110707505400
1269,1226110739546600
1270,1226110787587200
1271,1226110819411800
1272,1226110851609800
1273,1226110883462200
1274,1226110915488600
1275,1226110947702100
1276,1226110979470100
1277,1226111011615000
1278,1226111059613400
1279,1226111091576900
1280,1226111123635700
1281,1226111155779200
1282,1226111187530500
1283,1226111219538600
1284,1226111251568300
1285,1226111283676800
1286,1226111315455900
1287,1226111363739700
1288,1226111395657800
1289,1226111427908600
1290,1226111459672800
1291,1226111491806700
1292,1226111523849100
1293,1226111555818400
1294,1226111587976200
1295,1226111635667100
1296,1226111667623100
1297,1226111699496800
1298,1226111731611400
1299,1226111763757400
1300,1226111795668700
1301,1226111827837900
1302,1226111859559800
1303,1226111891535600
1304,1226111939687300
1305,1226111972178100
1306,1226112003831800
1307,1226112035807700
1308,1226112067606000
1309,1226112099577300
1310,1226112131990400
1311,1226112164381600
1312,1226112212080600
1313,1226112243745100
1314,1226112275662900
1315,1226112307623400
1316,1226112339721300
1317,1226112371801100
1318,1226112403646100
1319,1226112435605800
1320,1226112467559300
1321,1226112515865300
1322,1226112547800600
1323,1226112579817800
1324,1226112612068100
1325,1226112644022400
1326,1226112676067900
1327,1226112707626400
1328,1226112739674400
1329,1226112787796400
1330,1226112819736600
1331,1226112852118300
1332,1226112883731800
1333,1226112915840600
1334,1226112947997500
1335,1226112979692500
1336,1226113011856200
1337,1226113043837600
1338,1226113091682400
1339,1226113123678100
1340,1226113155898400
1341,1226113187852400
1342,1226113219702300
1343,1226113251866500
1344,1226113283964500
1345,1226113315673500
1346,1226113364594500
1347,1226113395770700
1348,1226113427869800
1349,1226113459822600
1350,1226113491813500
1351,1226113523718300
1352,1226113555896500
1353,1226113587746200
1354,1226113635869400
1355,1226113668184100
1356,1226113699728300
1357,1226113732105100
1358,1226113764008800
1359,1226113795861800
1360,1226113827930800
1361,1226113860024100
1362,1226113891801700
1363,1226113939850700
1364,1226113971990900
1365,1226114003922500
1366,1226114036123900
1367,1226114067772000
1368,1226114099916200
1369,1226114131839000
1370,1226114163958900
1371,1226114211892200
1372,1226114243925300
1373,1226114275928600
1374,1226114307909400
1375,1226114339819600
1376,1226114372360100
1377,1226114403915100
1378,1226114436078100
1379,1226114467914400
1380,1226114515788200
1381,1226114547995800
1382,1226114580133200
1383,1226114611828200
1384,1226114644156000
1385,1226114675797100
1386,1226114707823500
1387,1226114739919700
1388,1226114787969400
1389,1226114819780100
1390,1226114851959400
1391,1226114883973300
1392,1226114915850100
1393,1226114948356500
1394,1226114980246700
1395,1226115012105700
1396,1226115044315800
1397,1226115092410700
1398,1226115123920800
1399,1226115155957500
1400,1226115188011400
1401,1226115219993900
1402,1226115252001600
1403,1226115284058700
1404,1226115315854700
1405,1226115364070300
1406,1226115396204500
1407,1226115428060100
1408,1226115460060800
1409,1226115492171600
1410,1226115523901200
1411,1226115555964400
1412,1226115588272200
1413,1226115620215900
1414,1226115668007600
1415,1226115700283800
1416,1226115731919900
1417,1226115764111200
1418,1226115796055300
1419,1226115828402900
1420,1226115860025700
1421,1226115892099700
1422,1226115940119700
1423,1226115972267500
1424,1226116004064400
1425,1226116036129700
1426,1226116068533600
1427,1226116100130600
1428,1226116131988600
1429,1226116164182900
1430,1226116212034500
1431,1226116244071200
1432,1226116276268900
1433,1226116307988500
1434,1226116340186900
1435,1226116372523600
1436,1226116404133900
1437,1226116436288600
1438,1226116468457000
1439,1226116516010000
1440,1226116548305900
1441,1226116580628800
1442,1226116612185300
1443,1226116644184300
1444,1226116676235500
1445,1226116708081900
1446,1226116740318600
1447,1226116788640800
1448,1226116820328900
1449,1226116852408400
1450,1226116884211700
1451,1226116916313500
1452,1226116948134300
1453,1226116980399000
1454,1226117012508100
1455,1226117044182600
1456,1226117092240300
1457,1226117124072600
1458,1226117156466100
1459,1226117188702200
1460,1226117220277000
1461,1226117252487700
1462,1226117284536900
1463,1226117316315100
1464,1226117364575800
1465,1226117396239900
1466,1226117428491800
1467,1226117460424500
1468,1226117492534200
1469,1226117524089500
1470,1226117556238800
1471,1226117588492200
1472,1226117620263600
1473,1226117668269100
1474,1226117700393100
1475,1226117732378500
1476,1226117764222500
1477,1226117796254000
1478,1226117828347500
1479,1226117860223900
1480,1226117892279200
1481,1226117940281200
1482,1226117972289800
1483,1226118004227700
1484,1226118036486600
1485,1226118068384700
1486,1226118100305700
1487,1226118132157400
1488,1226118164360700
1489,1226118212304200
1490,1226118244323700
1491,1226118276300800
1492,1226118308312500
1493,1226118340482200
1494,1226118372348000
1495,1226118404703000
1496,1226118436460100
