t_pc_ns,sensor_id,accX,accY,accZ,magX,magY,magZ
433422375645800,1,0.0430,0.0352,1.0137,-73.95,2.70,-282.66
433422388651200,2,0.0332,-0.3965,0.9238,111.30,-144.90,465.37
433422401670700,3,0.0547,-0.3848,0.8535,-23.25,14.25,-830.06
433422414657200,4,-0.0273,-0.5801,0.8027,228.60,-297.00,1573.24
433422427679600,5,-0.0176,-0.6562,0.7480,101.55,58.35,3447.29
433422440660800,0,0.0078,-0.0039,1.0098,12.90,-42.90,447.94
433422453638600,1,0.0254,0.0137,1.0156,-70.05,0.30,-277.33
433422466699600,2,-0.0273,-0.3828,0.9473,104.25,-142.35,463.19
433422479650300,3,-0.0703,-0.3672,0.9375,-30.00,27.00,-861.52
433422492710300,4,-0.1230,-0.5449,0.8398,256.50,-298.35,1559.93
433422505644300,5,-0.0879,-0.6289,0.7793,99.00,56.10,3438.09
433422518626200,0,0.0078,-0.0059,1.0117,6.15,-43.05,453.99
433422531661200,1,0.0078,0.0176,1.0176,-74.25,0.75,-286.53
433422544850100,2,-0.0762,-0.3242,0.9277,96.45,-145.05,460.04
433422557693100,3,-0.1191,-0.2969,0.9141,-37.50,24.15,-866.12
433422570958100,4,-0.1680,-0.5488,0.8223,225.90,-300.15,1555.58
433422583698600,5,-0.2051,-0.4883,0.8320,106.80,59.10,3443.66
433422596640300,0,0.0098,-0.0059,1.0039,5.85,-43.80,446.25
433422609621500,1,0.0000,0.0566,1.0273,-78.45,9.60,-272.01
433422622655100,2,-0.1406,-0.4004,0.9258,93.45,-159.15,463.43
433422635647200,3,-0.1562,-0.3594,0.9668,-44.55,21.75,-863.46
433422648726900,4,-0.1719,-0.5547,0.8418,243.15,-302.25,1568.89
433422661720900,5,-0.1523,-0.5762,0.7637,103.20,61.20,3450.68
433422674669200,0,0.0879,0.0605,1.0098,8.55,-48.15,450.12
433422687819800,1,0.0410,0.0488,1.0000,-73.05,8.25,-278.06
433422700711000,2,0.0000,-0.3437,0.9434,89.55,-150.90,460.53
433422713668800,3,-0.0488,-0.3262,0.9668,-58.05,15.60,-868.05
433422726743800,4,-0.0566,-0.5586,0.8008,254.10,-305.40,1561.87
433422739684300,5,-0.0410,-0.6914,0.7363,96.90,60.90,3445.84
433422752694800,0,0.0117,-0.0059,1.0117,5.70,-39.75,447.46
433422765707200,1,-0.0137,0.1016,1.0293,-75.15,7.20,-276.12
433422778730700,2,-0.0430,-0.3105,0.9668,80.25,-157.35,464.64
433422791727100,3,-0.0977,-0.2500,0.9785,-67.35,21.30,-887.41
433422805033600,4,-0.1328,-0.5469,0.8457,233.85,-302.70,1555.33
433422817725800,5,-0.0742,-0.5234,0.8926,107.55,60.60,3443.66
433422830665300,0,0.0078,-0.0059,1.0098,10.65,-44.85,450.60
433422843832300,1,-0.0059,0.0195,0.9863,-78.00,2.25,-284.35
433422856683000,2,-0.0254,-0.3359,0.9316,80.85,-148.80,454.23
433422870000900,3,0.0020,-0.2617,0.9746,-59.70,23.70,-868.30
433422882745400,4,-0.0449,-0.5820,0.8535,232.95,-306.15,1548.07
433422895767600,5,-0.0488,-0.5859,0.8184,100.05,59.40,3442.45
433422908702000,0,0.0078,-0.0039,1.0098,8.25,-44.85,449.39
433422921723300,1,-0.0215,0.0742,1.0137,-76.50,3.90,-280.24
433422934735000,2,-0.0605,-0.2832,0.9629,73.20,-145.50,463.67
433422947692000,3,-0.0703,-0.2324,0.9805,-50.70,25.50,-888.87
433422960692700,4,-0.0918,-0.5352,0.8691,218.55,-300.45,1562.11
433422973679700,5,-0.0547,-0.5000,0.8379,101.85,62.10,3435.67
433422986711200,0,0.0059,-0.0020,1.0137,6.60,-39.75,456.41
433422999718800,1,-0.0195,0.0156,1.0156,-81.60,5.10,-282.41
433423012955800,2,-0.0430,-0.3945,0.9258,74.40,-146.70,464.88
433423025743700,3,-0.0488,-0.2910,0.9688,-49.80,18.00,-869.26
433423038717200,4,-0.0762,-0.5566,0.8398,229.80,-290.55,1550.49
433423051685000,5,-0.1289,-0.5996,0.8125,100.05,57.60,3433.98
433423064682900,0,0.0039,-0.0098,1.0117,7.50,-41.10,453.02
433423077725700,1,-0.0195,0.0449,1.0176,-85.20,5.40,-286.53
433423090744800,2,-0.0820,-0.3047,0.9473,68.70,-152.85,466.33
433423103752100,3,-0.1289,-0.2109,0.9824,-52.80,21.90,-876.77
433423116768400,4,-0.1309,-0.5195,0.8867,219.60,-304.35,1557.51
433423129718900,5,-0.0566,-0.5664,0.8594,104.40,57.60,3443.18
433423142730700,0,0.0137,-0.0059,1.0039,12.45,-40.35,453.99
433423155693600,1,0.0020,0.0859,1.0234,-78.90,3.15,-284.35
433423168762200,2,-0.0586,-0.3496,0.9492,69.75,-151.05,457.14
433423181754600,3,-0.1035,-0.1797,0.9902,-53.85,20.10,-879.91
433423194949300,4,-0.1504,-0.4121,0.9023,227.55,-303.30,1554.85
433423207759500,5,-0.1797,-0.5195,0.8613,101.70,56.25,3452.61
433423220860700,0,0.0039,-0.0059,1.0039,11.25,-46.35,451.57
433423233743000,1,-0.0039,0.0527,1.0156,-70.05,7.35,-288.95
433423246718800,2,-0.0449,-0.3320,0.9551,68.55,-149.85,464.64
433423259776200,3,-0.0469,-0.2246,0.9922,-55.50,23.85,-877.49
433423272738200,4,-0.0664,-0.5137,0.8711,229.20,-297.30,1559.21
433423285752400,5,-0.0684,-0.4902,0.8262,93.00,58.95,3434.22
433423298746100,0,0.0098,-0.0078,1.0000,6.75,-47.55,448.43
433423311760500,1,-0.0156,0.0469,1.0137,-73.20,7.50,-283.62
433423324759000,2,-0.0605,-0.3145,0.9492,70.65,-154.35,469.48
433423337999400,3,-0.0996,-0.2187,0.9824,-50.70,28.65,-876.04
433423350800800,4,-0.1211,-0.4297,0.9121,232.80,-301.20,1555.33
433423363725900,5,-0.1836,-0.6270,0.8457,99.75,60.45,3444.39
433423376719700,0,0.0117,-0.0078,1.0098,15.75,-43.65,441.65
433423389740100,1,-0.0059,-0.0117,1.0156,-79.35,10.80,-286.53
433423402776100,2,-0.0781,-0.3633,0.9336,59.10,-151.95,464.16
433423415772300,3,-0.0859,-0.1992,0.9785,-37.95,23.85,-876.52
433423428804500,4,-0.0703,-0.4531,0.8965,199.80,-296.40,1554.37
433423441772600,5,-0.0449,-0.3887,0.8828,99.00,61.65,3435.92
433423454724300,0,0.0039,-0.0059,1.0059,9.60,-43.65,451.09
433423467713200,1,-0.0117,0.0312,1.0195,-74.10,9.15,-281.69
433423480747100,2,-0.0605,-0.3516,0.9414,59.55,-149.25,463.91
433423493784900,3,-0.0859,-0.2090,0.9902,-36.15,25.80,-871.44
433423506763200,4,-0.1289,-0.3770,0.9316,186.90,-298.80,1561.63
433423519979700,5,-0.1758,-0.3828,0.9141,104.25,57.75,3431.56
433423532774600,0,0.0117,-0.0059,1.0039,13.35,-41.10,456.41
433423545963300,1,-0.0137,0.0488,1.0176,-73.95,6.75,-277.82
433423558792800,2,-0.0469,-0.3164,0.9473,70.95,-154.20,466.09
433423571819200,3,-0.0488,-0.2227,0.9922,-36.45,23.85,-872.41
433423584778600,4,-0.0312,-0.4824,0.9180,205.80,-299.10,1556.79
433423597759200,5,0.0059,-0.5645,0.8691,100.05,62.55,3433.98
433423610771600,0,0.0098,-0.0059,1.0059,9.90,-46.20,467.54
433423623788700,1,-0.0215,0.0645,1.0176,-75.45,10.05,-275.64
433423636802700,2,-0.0703,-0.3027,0.9629,70.20,-151.35,472.87
433423649755200,3,-0.0918,-0.1543,1.0039,-33.15,30.60,-876.04
433423662884800,4,-0.1250,-0.4492,0.9238,222.60,-309.45,1554.85
433423675800500,5,-0.1270,-0.5527,0.8770,98.40,61.95,3437.61
433423688740600,0,0.0098,-0.0078,1.0039,9.45,-39.45,445.52
433423701797200,1,-0.0215,0.0801,1.0176,-69.00,10.35,-274.91
433423714765900,2,-0.0879,-0.3398,0.9434,73.50,-148.95,457.62
433423727825700,3,-0.1016,-0.2148,0.9805,-31.35,27.45,-865.39
433423740771500,4,-0.1270,-0.4082,0.9121,198.60,-295.05,1545.90
433423753785200,5,-0.1543,-0.4102,0.8848,109.65,55.35,3441.24
433423766808700,0,0.0078,-0.0039,1.0059,13.95,-45.15,448.67
433423779799500,1,0.0000,0.0059,1.0078,-70.95,7.65,-282.41
433423792818000,2,-0.0625,-0.3555,0.9414,65.55,-151.65,453.75
433423805776100,3,-0.0703,-0.2207,0.9961,-27.75,18.75,-870.72
433423818855900,4,-0.0801,-0.4102,0.9199,193.50,-298.80,1550.25
433423831809400,5,-0.0723,-0.4316,0.8945,106.20,58.80,3436.64
433423845041400,0,0.0078,-0.0078,1.0078,9.60,-42.45,448.18
433423857830900,1,-0.0078,0.0039,1.0078,-76.35,5.10,-282.41
433423870879500,2,-0.0410,-0.3496,0.9258,68.55,-157.95,467.54
433423883836400,3,-0.0605,-0.1953,0.9805,-18.60,28.80,-878.70
433423896813100,4,-0.0762,-0.4336,0.9121,208.95,-299.85,1551.46
433423909837300,5,-0.0625,-0.5273,0.8770,100.20,54.00,3434.46
433423922761700,0,0.0078,-0.0059,1.0059,8.10,-44.10,457.38
433423935749900,1,0.0000,0.0449,1.0137,-79.20,3.00,-290.88
433423948800800,2,-0.0508,-0.3437,0.9414,60.90,-151.35,462.22
433423961834000,3,-0.0957,-0.1855,1.0039,-21.00,21.60,-864.42
433423974850700,4,-0.1348,-0.3887,0.9336,216.15,-300.30,1542.27
433423987830500,5,-0.1562,-0.4844,0.8984,102.60,61.65,3436.40
433424000806300,0,0.0098,-0.0059,1.0039,9.75,-43.50,455.20
433424013779500,1,0.0020,0.0078,1.0059,-79.20,12.00,-283.87
433424026832900,2,-0.0566,-0.3555,0.9258,65.25,-154.05,467.54
433424039797900,3,-0.0762,-0.2363,0.9863,-18.15,23.10,-872.89
433424052800300,4,-0.0625,-0.4414,0.9199,193.35,-298.05,1555.09
433424065839800,5,-0.0352,-0.4434,0.9063,105.00,54.45,3440.76
433424078838000,0,0.0117,-0.0098,1.0000,10.05,-40.65,465.12
433424091821800,1,-0.0020,0.0273,1.0039,-77.55,4.65,-274.91
433424104920300,2,-0.0547,-0.3574,0.9238,64.65,-156.00,460.77
433424117867200,3,-0.0762,-0.2031,0.9844,-11.55,24.15,-876.77
433424130812800,4,-0.0996,-0.3867,0.9160,198.75,-306.30,1553.16
433424143807100,5,-0.0977,-0.4414,0.9023,100.95,59.25,3436.64
433424156787000,0,0.0117,-0.0059,1.0078,2.40,-39.75,452.54
433424169840700,1,-0.0156,0.0820,1.0098,-84.30,12.75,-283.62
433424182853300,2,-0.0664,-0.3203,0.9355,65.40,-145.65,453.51
433424195814100,3,-0.0605,-0.2012,0.9980,-7.05,27.30,-875.56
433424208828000,4,-0.0684,-0.3887,0.9375,192.75,-301.05,1552.67
433424221822300,5,-0.0918,-0.4004,0.9238,105.90,59.70,3431.32
433424234778800,0,0.0078,-0.0039,1.0039,9.45,-46.20,463.91
433424247821900,1,-0.0215,0.1270,0.9980,-92.10,9.00,-287.50
433424260858600,2,-0.0879,-0.3281,0.9492,70.20,-142.80,466.09
433424273849800,3,-0.1172,-0.1621,0.9941,-0.15,26.85,-869.26
433424286842800,4,-0.1445,-0.3242,0.9434,178.65,-301.80,1545.17
433424299866900,5,-0.1797,-0.3359,0.9492,103.50,64.35,3435.92
433424312821700,0,0.0078,-0.0098,1.0039,-3.45,-40.05,464.64
433424325853800,1,-0.0156,0.1875,0.9980,-94.20,13.35,-279.51
433424338826100,2,-0.0742,-0.2773,0.9531,79.80,-150.30,456.90
433424351850400,3,-0.0937,-0.1367,0.9941,3.90,27.00,-866.12
433424364892200,4,-0.0937,-0.3320,0.9414,168.60,-293.70,1549.04
433424377908000,5,-0.0820,-0.3437,0.9473,100.80,61.65,3426.24
433424390849000,0,0.0098,-0.0039,1.0039,-1.65,-40.50,475.05
433424403831200,1,0.0039,0.2676,1.0059,-100.05,12.60,-290.40
433424416945000,2,-0.0273,-0.1562,1.0547,80.25,-151.35,458.11
433424429818500,3,-0.0254,0.0605,1.0176,7.65,19.50,-875.31
433424442894500,4,-0.0215,-0.1582,1.0059,161.85,-296.85,1558.00
433424455838100,5,-0.0176,-0.2285,0.9863,104.25,63.30,3431.08
433424468845100,0,0.0078,-0.0059,1.0098,-6.00,-40.50,469.48
433424481866300,1,0.0000,0.2715,0.9707,-98.85,10.95,-286.53
433424494960100,2,-0.0527,-0.2031,0.9824,84.15,-149.40,452.54
433424507892400,3,-0.1113,-0.0195,1.0137,17.10,24.00,-870.23
433424520957400,4,-0.1582,-0.0898,0.9902,123.90,-298.80,1548.07
433424533887700,5,-0.1113,-0.0449,0.9980,110.10,62.70,3426.72
433424546832300,0,0.0059,-0.0059,1.0059,-6.15,-44.70,480.61
433424559827800,1,-0.0215,0.2988,0.9590,-90.60,13.35,-285.32
433424572855100,2,-0.0937,-0.1875,0.9863,85.05,-144.60,461.98
433424585889600,3,-0.1172,-0.0039,1.0234,25.50,22.95,-872.65
433424598914400,4,-0.1836,-0.0684,1.0000,116.25,-289.65,1551.22
433424611906600,5,-0.2363,-0.0957,0.9941,100.05,52.20,3424.78
433424624872300,0,0.0117,-0.0078,1.0039,-2.55,-42.75,460.53
433424637868100,1,-0.0020,0.3223,0.9434,-90.75,9.90,-303.95
433424650900100,2,-0.0527,-0.1465,1.0039,87.15,-155.70,463.67
433424663842400,3,-0.0645,0.0000,1.0391,28.65,22.95,-863.94
433424677047900,4,-0.0176,-0.0957,1.0215,119.55,-292.65,1540.81
433424689854300,5,0.0000,-0.1094,1.0176,111.45,58.80,3427.45
433424702833800,0,0.0098,-0.0059,1.0020,-2.85,-39.00,474.32
433424715891500,1,-0.0039,0.3555,0.9414,-81.90,8.55,-289.43
433424728879800,2,-0.0547,-0.1309,0.9922,87.75,-152.85,450.60
433424741884300,3,-0.0801,0.0879,1.0137,32.10,24.45,-872.17
433424755104700,4,-0.1152,0.0098,1.0254,101.25,-300.60,1552.43
433424767920100,5,-0.0840,0.0176,1.0234,114.30,55.80,3422.36
433424780893000,0,0.0078,-0.0039,1.0137,-0.90,-42.00,464.40
433424793883500,1,0.0000,0.3535,0.9316,-79.35,5.55,-289.19
433424806923900,2,-0.0508,-0.1641,0.9922,84.30,-152.10,444.31
433424819942500,3,-0.0625,0.0293,1.0293,45.30,26.40,-873.38
433424832927000,4,-0.0605,-0.0449,1.0098,71.85,-291.15,1546.14
433424846051700,5,-0.0586,0.0352,1.0176,109.95,61.80,3419.22
433424858864500,0,0.0117,-0.0039,1.0098,-7.50,-46.20,468.51
433424871870100,1,-0.0156,0.3535,0.9512,-79.20,12.15,-287.25
433424884867100,2,-0.0586,-0.1582,0.9883,89.70,-146.85,457.62
433424897458700,3,-0.0918,0.0781,1.0234,41.25,22.65,-877.49
433424910928600,4,-0.1348,0.0059,1.0254,94.20,-298.05,1544.44
433424923921200,5,-0.1289,-0.0625,1.0254,105.45,63.45,3430.83
433424936905400,0,0.0078,-0.0039,1.0098,0.75,-37.80,468.27
433424949911800,1,-0.0117,0.3457,0.9492,-84.90,3.15,-287.74
433424962898900,2,-0.0742,-0.1621,0.9922,78.15,-153.60,459.07
433424975924200,3,-0.0996,0.0312,1.0137,42.60,18.75,-870.96
433424988895800,4,-0.1191,-0.0664,1.0059,94.35,-293.25,1552.91
433425001913400,5,-0.0840,-0.0820,1.0137,108.30,61.20,3424.78
433425014906200,0,-0.0371,0.0625,0.9961,-0.90,-45.90,472.14
433425028089900,1,-0.0508,0.2988,0.9570,-87.00,2.85,-283.62
433425040943000,2,-0.0664,-0.1992,0.9844,78.15,-153.60,450.36
433425053922800,3,-0.0859,0.0957,1.0293,42.60,22.95,-869.26
433425066946600,4,-0.1738,0.0508,1.0293,98.10,-300.45,1550.25
433425079906800,5,-0.2344,-0.0059,1.0410,107.85,58.35,3434.46
433425092931000,0,-0.0840,-0.0039,1.0078,-1.95,-39.90,469.48
433425105879900,1,0.0156,0.2812,0.9590,-80.55,9.45,-279.51
433425118483600,2,-0.0488,-0.1875,0.9746,66.90,-149.10,455.93
433425131887900,3,-0.0332,0.0645,1.0078,41.25,22.80,-863.70
433425144905700,4,-0.0508,0.0156,1.0059,62.40,-292.35,1540.09
433425157531400,5,-0.0234,0.0898,1.0156,113.85,63.30,3435.19
433425171135300,0,0.0039,-0.0098,1.0020,-0.60,-43.65,469.72
433425183934500,1,-0.0059,0.2324,0.9805,-79.80,5.85,-293.30
433425196908400,2,-0.0430,-0.2148,0.9766,65.70,-149.85,458.83
433425209883400,3,-0.0410,0.0781,1.0156,54.15,22.95,-875.07
433425222913600,4,-0.0469,0.0020,1.0195,74.70,-297.45,1550.98
433425235957900,5,-0.0820,-0.0156,1.0195,111.90,60.60,3428.41
433425248936900,0,0.0098,-0.0039,1.0059,-1.05,-38.40,468.27
433425261942500,1,-0.0020,0.2090,0.9922,-68.85,2.55,-292.58
433425274966000,2,-0.0527,-0.2520,0.9570,64.95,-144.30,457.38
433425287785600,3,-0.0762,0.0098,1.0098,48.00,25.20,-871.20
433425300981600,4,-0.0879,-0.0684,1.0137,100.65,-294.75,1536.94
433425313925200,5,-0.0898,-0.1309,0.9980,107.25,66.45,3426.24
433425326513000,0,0.0098,-0.0059,1.0098,2.85,-34.95,469.24
433425339911600,1,-0.0176,0.1406,0.9961,-62.25,6.45,-286.04
433425353012300,2,-0.0547,-0.2793,0.9531,66.00,-149.25,467.79
433425365528900,3,-0.0859,0.0195,1.0000,48.90,22.20,-876.28
433425378948700,4,-0.1055,-0.0781,1.0000,95.25,-300.30,1551.70
433425391966600,5,-0.0684,-0.0937,0.9980,114.00,59.70,3426.48
433425404502300,0,0.0098,-0.0059,1.0078,3.90,-45.00,456.90
433425417965800,1,-0.0273,0.1445,1.0078,-64.05,3.90,-287.25
433425430934500,2,-0.0645,-0.3047,0.9570,50.70,-152.55,469.48
433425443500200,3,-0.1074,0.0098,1.0176,51.90,21.75,-873.62
433425456987300,4,-0.1621,-0.0566,1.0000,91.20,-299.70,1538.88
433425469989700,5,-0.1914,-0.0410,0.9902,109.95,62.70,3432.77
433425482545900,0,0.0117,-0.0059,1.0039,9.30,-41.55,458.83
433425495519100,1,-0.0332,0.0742,1.0039,-56.70,4.65,-275.64
433425508984600,2,-0.0801,-0.3223,0.9551,50.85,-152.55,465.85
433425521532400,3,-0.0801,-0.0254,1.0293,46.65,19.65,-871.20
433425534571700,4,-0.0937,-0.0957,1.0137,88.50,-302.40,1538.88
433425548010300,5,-0.1016,-0.0937,1.0000,112.95,63.15,3423.82
433425560511100,0,0.0059,-0.0098,1.0078,8.10,-45.75,455.20
433425573510000,1,-0.0176,0.0703,1.0195,-63.00,6.90,-275.64
433425586989600,2,-0.0527,-0.2969,0.9375,43.50,-153.30,468.27
433425599573100,3,-0.0879,-0.0098,0.9922,49.05,23.70,-873.38
433425612565500,4,-0.1328,-0.1406,0.9941,106.95,-303.60,1542.51
433425626001800,5,-0.0859,-0.1211,1.0430,107.85,59.85,3428.66
433425638526800,0,0.0098,-0.0039,1.0137,9.30,-40.80,448.18
433425651983600,1,-0.0234,-0.0039,1.0098,-57.90,4.65,-276.36
433425664957300,2,-0.0840,-0.2930,0.9336,36.45,-148.50,467.79
433425677577000,3,-0.0996,-0.0059,1.0156,44.10,20.85,-871.93
433425690598200,4,-0.1172,-0.0605,1.0195,101.70,-297.30,1545.41
433425704100900,5,-0.1250,-0.0859,1.0059,108.60,55.95,3419.22
433425716563600,0,0.0078,-0.0059,1.0117,11.25,-43.50,456.41
433425729997300,1,-0.0195,-0.0273,1.0156,-52.50,4.35,-272.49
433425743004300,2,-0.0801,-0.2910,0.9434,24.00,-149.85,465.12
433425755541700,3,-0.0801,0.0156,1.0215,46.20,25.35,-869.75
433425768599400,4,-0.1016,-0.0566,1.0137,94.50,-301.20,1556.06
433425782008100,5,-0.0918,-0.0684,1.0078,111.60,57.90,3438.58
433425794528100,0,-0.0625,-0.0781,1.0117,18.15,-39.45,443.83
433425808002400,1,-0.0469,-0.1270,1.0176,-53.40,0.60,-279.03
433425821063600,2,-0.0742,-0.3574,0.9355,19.05,-151.20,482.31
433425833585500,3,-0.0977,-0.0371,1.0215,45.45,24.00,-864.91
433425846603800,4,-0.1289,-0.0820,1.0078,100.80,-299.25,1546.14
433425859980100,5,-0.1523,-0.1133,1.0098,112.50,54.75,3428.66
433425872556300,0,0.0117,-0.0020,1.0098,14.10,-47.55,450.85
433425886016200,1,-0.0312,-0.1250,1.0117,-49.50,4.20,-278.30
433425899024700,2,-0.0840,-0.3359,0.9336,12.15,-150.90,477.95
433425911605500,3,-0.1367,-0.0039,1.0156,44.40,22.35,-868.30
433425924571500,4,-0.1836,-0.0645,1.0195,99.60,-303.75,1546.86
433425938006700,5,-0.1445,-0.0957,1.0137,106.80,59.70,3432.77
433425950549900,0,0.0117,-0.0059,1.0078,18.45,-38.70,449.64
433425963576200,1,-0.0117,-0.0684,1.0156,-48.15,7.35,-272.01
433425976991500,2,-0.0801,-0.2734,0.9609,16.95,-150.00,476.74
433425989565600,3,-0.1035,0.0566,1.0117,45.45,20.55,-870.47
433426002620000,4,-0.0898,-0.0215,1.0059,97.65,-302.55,1551.95
433426016048500,5,-0.0820,-0.0605,0.9941,110.10,61.65,3425.27
433426028605700,0,0.0098,-0.0039,1.0078,17.25,-41.70,443.59
433426041604900,1,-0.0137,-0.0586,1.0234,-50.25,4.35,-278.54
433426055023200,2,-0.0508,-0.2832,0.9492,13.20,-148.50,480.37
433426067608300,3,-0.0566,0.0410,1.0059,45.00,27.00,-874.10
433426080585600,4,-0.0566,-0.0059,1.0039,74.25,-301.65,1542.99
433426093666800,5,-0.0332,0.0312,1.0039,114.45,60.00,3425.99
433426106574400,0,0.0215,-0.0059,1.0137,18.00,-43.95,443.83
433426119656600,1,-0.0273,-0.0586,1.0234,-49.80,7.35,-271.77
433426132615100,2,-0.0645,-0.2812,0.9668,5.55,-148.20,478.43
433426146021900,3,-0.0957,0.0527,0.9941,50.85,19.50,-875.07
433426158638100,4,-0.1445,-0.0098,1.0039,67.35,-303.60,1547.11
433426171579500,5,-0.1328,0.0176,1.0039,115.80,61.95,3418.98
433426185033200,0,0.0039,-0.0078,1.0078,16.20,-35.85,442.62
433426197592400,1,-0.0254,-0.1348,1.0137,-43.35,10.05,-278.06
433426210628500,2,-0.0723,-0.3125,0.9512,-0.45,-153.90,473.35
433426223610600,3,-0.0996,0.0078,1.0098,44.55,21.30,-870.23
433426236622700,4,-0.1328,-0.0566,1.0059,84.15,-300.75,1552.91
433426249633700,5,-0.1094,-0.1113,1.0039,117.45,64.80,3428.41
433426262598000,0,-0.0527,-0.0254,1.0234,22.05,-44.25,450.12
433426275630000,1,-0.1172,-0.0996,1.0059,-36.90,1.95,-274.91
433426288640100,2,-0.0996,-0.3164,0.9590,-1.05,-150.45,468.51
433426301641300,3,-0.0918,-0.0117,1.0020,45.15,24.30,-867.33
433426314673800,4,-0.1309,-0.0977,1.0156,118.80,-301.95,1538.64
433426327654000,5,-0.2070,-0.1465,1.0020,100.50,61.50,3426.72
433426340633400,0,0.0410,-0.0039,1.0059,24.75,-43.20,446.97
433426353619400,1,-0.0586,-0.2227,0.9883,-36.00,2.25,-275.40
433426366644100,2,-0.1055,-0.3047,0.9375,-6.75,-149.70,470.69
433426379612200,3,-0.1309,-0.0059,1.0078,48.00,19.35,-868.30
433426392690200,4,-0.1328,-0.0820,0.9922,96.45,-301.95,1545.41
433426405607000,5,-0.1484,-0.0684,1.0000,114.15,62.10,3433.01
433426418643900,0,0.0098,-0.0078,1.0078,33.30,-39.75,451.57
433426431671100,1,-0.0254,-0.2676,0.9746,-23.55,5.10,-257.49
433426444892900,2,-0.0840,-0.3457,0.9473,-14.40,-149.85,467.54
433426457656400,3,-0.1016,-0.0195,1.0273,47.70,22.95,-865.39
433426470668700,4,-0.1172,-0.0879,1.0098,81.15,-303.15,1554.37
433426483615300,5,-0.1289,-0.0566,1.0020,110.55,59.85,3427.20
433426496620500,0,0.0137,-0.0078,1.0078,28.65,-42.00,454.48
433426509614000,1,0.0215,-0.3750,0.9316,-25.35,-0.15,-264.02
433426522630900,2,-0.0078,-0.3926,0.9355,-19.50,-147.90,476.26
433426535651700,3,-0.0469,-0.0391,1.0449,51.00,24.30,-870.96
433426548632200,4,-0.0684,-0.0625,1.0195,94.65,-300.30,1551.46
433426561673200,5,0.0039,-0.0996,1.0137,114.90,60.75,3430.59
433426574651400,0,0.0039,-0.0078,1.0078,36.00,-43.65,439.71
433426587726300,1,-0.0234,-0.3477,0.9609,-26.10,-2.10,-260.39
433426600625200,2,-0.0684,-0.3594,0.9316,-20.55,-151.50,473.35
433426613627900,3,-0.1035,-0.0059,1.0156,56.10,17.85,-869.51
433426626695000,4,-0.1523,-0.0488,1.0156,90.90,-300.60,1547.59
433426639634100,5,-0.1270,-0.0586,0.9648,121.20,57.90,3423.57
433426652651200,0,-0.0332,0.0059,1.0195,36.90,-49.05,456.65
433426665676800,1,-0.0918,-0.2852,0.9668,-25.35,1.05,-266.44
433426678693200,2,-0.1699,-0.3711,0.9219,-22.80,-151.05,474.56
433426691662400,3,-0.1484,-0.1016,1.0020,49.95,29.85,-864.42
433426704675500,4,-0.1719,-0.1934,1.0039,102.45,-310.35,1548.32
433426717684600,5,-0.2832,-0.1211,0.9707,117.45,51.45,3439.06
433426730621700,0,0.0078,-0.0059,1.0117,32.70,-43.35,456.17
433426743679200,1,-0.0371,-0.4336,0.9316,-17.10,6.00,-263.05
433426756695400,2,-0.1328,-0.4277,0.8789,-13.95,-154.80,480.61
433426769776000,3,-0.1367,-0.1953,0.9941,43.95,25.05,-867.33
433426782664900,4,-0.0820,-0.3105,0.9785,145.50,-308.25,1555.09
433426795657300,5,-0.0898,-0.3730,0.9512,105.60,58.65,3434.95
433426808667500,0,0.0098,-0.0059,1.0098,37.80,-39.45,457.62
433426821721700,1,-0.0391,-0.3730,0.9277,-21.45,3.90,-264.02
433426834695300,2,-0.0645,-0.3984,0.8926,-17.25,-151.65,484.00
433426847681200,3,-0.0879,-0.0742,0.9961,39.15,27.30,-857.41
433426860709900,4,-0.0977,-0.2148,0.9805,160.20,-307.35,1557.51
433426873697500,5,-0.0898,-0.3262,0.9512,108.90,58.20,3431.56
433426886750900,0,0.0098,-0.0078,1.0020,34.65,-42.45,456.17
433426899724400,1,-0.0410,-0.4473,0.9121,-25.95,-1.35,-254.34
433426912676200,2,-0.0820,-0.4121,0.8789,-26.85,-154.50,484.73
433426925690200,3,-0.0781,-0.0879,0.9902,49.20,21.15,-872.17
433426938683700,4,-0.1035,-0.1543,0.9883,111.45,-306.45,1558.48
433426951714600,5,-0.1406,-0.1172,0.9844,117.75,60.75,3431.08
433426964649400,0,0.0078,-0.0020,1.0078,44.55,-48.15,466.33
433426977661100,1,-0.0527,-0.5078,0.8594,-22.80,0.15,-256.52
433426990732700,2,-0.1191,-0.5039,0.8652,-45.60,-151.05,476.50
433427003688500,3,-0.1250,-0.1328,0.9980,53.40,27.30,-872.17
433427016742700,4,-0.1387,-0.2207,1.0039,110.85,-302.40,1545.90
433427029674100,5,-0.1348,-0.1797,0.9941,115.50,55.35,3430.11
433427042696400,0,0.0078,-0.0059,1.0059,45.30,-48.90,476.50
433427055681800,1,-0.0254,-0.6191,0.8242,-34.05,6.00,-247.32
433427068732300,2,-0.0859,-0.6094,0.8633,-55.50,-145.50,474.08
433427081671800,3,-0.1152,-0.2148,1.0391,52.50,27.30,-865.88
433427095012100,4,-0.1465,-0.2871,1.0371,154.05,-309.15,1548.32
433427107720600,5,-0.1758,-0.3633,0.9512,106.65,49.65,3433.25
433427120700500,0,0.0039,-0.0059,1.0059,48.30,-46.80,470.69
