frame_idx,t_estimated_ns,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
19,433409341185028,-17.1459,-13.5727,-11.4368,-5.5522,-4.2343,-2.2386,-7.4944,-6.5211,-4.7730,-1.2238,-3.5823,1.0945,0.8030
20,433409370619626,-17.1640,-12.2604,-11.2559,-5.4659,-4.1997,-3.0614,-6.9179,-7.0596,-4.7001,-2.0648,-1.9107,1.1557,0.6997
21,433409400054224,-15.3844,-13.8537,-10.9026,-4.7031,-4.3039,-2.9066,-6.4381,-7.2607,-6.5612,-0.9794,-0.9727,nan,nan
22,433409429488822,-15.8171,-13.1213,-9.8791,-5.5140,-2.9294,-3.9993,-5.3052,-7.3393,-7.1735,-0.6987,0.9482,-0.4832,-1.7843
23,433409458923420,-14.8616,-12.1608,-9.7618,-5.9528,-3.1827,-4.4830,-5.1324,-7.9769,nan,nan,nan,nan,nan
24,433409488358018,-15.1897,-11.6430,-9.3795,-5.2509,-3.6133,-4.6466,-5.8432,-7.2760,-5.1944,1.0809,-2.1826,nan,nan
25,433409517792617,-14.3790,-10.5962,-8.2491,-6.6552,-4.0315,-3.2147,-6.5942,nan,nan,-0.3002,-2.4632,2.5100,nan
26,433409547227215,-13.3229,-10.2255,-8.9635,-6.2214,-3.7656,-4.2805,-6.7839,-8.0592,-6.4131,-0.7621,-1.7481,0.6416,nan
27,433409576661813,-12.8724,-8.7085,-12.7178,-3.2898,-3.6896,-4.3355,-7.9655,-8.4033,-5.6559,-0.1604,-2.4380,2.5285,nan
28,433409606096411,-12.0788,-8.3069,-10.3164,-5.9140,-3.3091,-3.9031,-10.1104,-5.9969,-5.9249,-1.0328,-3.1287,3.5097,-2.5137
29,433409635531009,-11.2124,-9.5014,-9.0805,-5.5229,-2.9885,-4.8439,-10.4654,-5.8720,-6.0031,-0.3692,-4.1099,3.1344,-4.4385
30,433409664965607,-9.9241,-9.2665,-12.0026,-2.3177,-4.9608,-4.0365,-11.0952,-6.4957,-5.5644,-0.4535,-3.3249,2.1281,-2.0213
31,433409694400205,-9.6361,-8.5874,-8.9164,-4.6972,-4.6697,-2.7247,-13.1578,-8.0988,-4.6487,-0.7960,-2.7092,2.6393,nan
32,433409723834803,-9.7179,-8.5195,-10.4530,-3.0918,-3.1399,-4.6961,-11.8562,-7.9087,-5.7226,-0.3751,-1.6859,1.4904,nan
33,433409753269402,-10.4503,-7.9541,-7.3011,-3.4908,-4.5604,-5.4249,-11.8229,-7.9405,-4.7771,-2.7468,-1.0912,nan,nan
34,433409782704000,-9.5588,-8.7361,-6.9114,-3.7368,-2.6701,-4.4941,-12.0038,-9.2605,-4.1511,-0.9282,-3.3442,1.7290,nan
35,433409812138598,-9.9552,-8.0298,-6.3773,-2.5739,-3.3128,-3.9813,-12.0325,-8.0720,-5.1904,-2.7343,nan,nan,nan
36,433409841573196,-10.6822,-7.9007,-7.6876,-2.4297,-0.2631,-4.3218,-9.5306,-8.3573,-4.9857,-1.4256,nan,nan,nan
37,433409871007794,-10.3587,-7.8910,-5.6386,-2.2157,-1.5289,-4.0137,-10.8121,-7.1503,-4.1547,-3.4514,nan,nan,nan
38,433409900442392,-11.1484,-8.3170,-7.0203,2.3508,-3.1081,-2.9045,-10.4882,-7.3218,-3.6423,-129.6946,nan,nan,nan
39,433409929876990,-11.7427,-8.6915,-4.9113,-2.0460,1.1826,-3.0636,-9.8569,-6.5920,-4.1214,0.7213,-4.7538,1.6339,nan
40,433409959311588,-11.9852,-7.9110,-7.8541,0.7765,1.7581,-1.9727,-10.2289,-3.9545,-6.5024,-0.9290,-2.2542,nan,nan
41,433409988746186,-11.9474,-7.2949,-6.0240,1.6559,0.1546,-1.6397,-10.1307,-3.4316,nan,nan,1.5650,nan,nan
42,433410018180785,-12.7437,-6.9810,-4.7264,0.7680,0.1645,-0.5592,-9.1819,-4.5563,-6.6613,-0.9948,-0.6471,3.2648,nan
43,433410047615383,-12.0466,-6.9013,-5.6690,2.3910,0.9700,-1.1712,-9.0432,-5.0496,-5.6920,-0.8693,-1.1141,4.3983,nan
44,433410077049981,-12.2701,-7.0483,-5.7880,1.6567,3.3584,-1.4247,-8.6360,-5.3377,-4.7630,1.4769,-1.5914,0.2958,nan
45,433410106484579,-11.6778,-5.9883,-4.8059,0.5451,3.0784,-1.0451,-8.5694,-4.6174,-3.6831,-0.9872,-1.9902,3.6861,nan
46,433410135919177,-11.2269,-6.2933,-4.2151,0.9575,3.5396,-1.4645,-8.1355,-5.3045,-3.4136,0.2882,-2.0876,1.8035,nan
47,433410165353775,-10.7082,-6.0420,-5.1426,1.6630,4.1327,-1.2734,-7.5234,-5.3119,-3.4928,-1.5915,0.0344,1.7709,nan
48,433410194788373,-10.5593,-5.8167,-4.2854,4.3820,0.7946,0.0235,-8.5429,-4.8387,-3.6701,1.0908,-2.9598,nan,nan
49,433410224222971,-10.9331,-5.2047,-3.3332,4.0247,1.1535,0.1611,-8.5203,-5.2686,-4.3482,2.0114,-2.6727,0.3315,nan
50,433410253657570,-10.6261,-4.4440,-4.4401,4.9411,0.5256,0.6572,-8.0488,-5.5417,-2.5492,-0.6466,-0.8711,-0.3997,nan
51,433410283092168,-9.3051,-5.6011,-3.1595,2.0352,2.5480,0.8222,-7.7149,-4.6735,-2.5075,0.1435,-2.7155,0.8011,nan
52,433410312526766,-9.9526,-5.3214,-3.3524,2.3087,3.1788,0.5203,-7.2990,-4.5825,-1.7149,-1.3559,-2.2710,1.2147,nan
53,433410341961364,-9.1207,-5.2801,-5.2067,4.7025,2.3432,1.2341,-6.1131,-5.1127,-2.5318,-1.6988,0.5529,0.8466,nan
54,433410371395962,-8.2816,-5.3052,-1.6187,0.9277,2.7949,1.1345,-5.8650,-4.6205,-2.1907,-0.1227,-1.3929,0.2480,nan
55,433410400830560,-9.2088,-4.4420,-2.3825,0.7693,4.8019,0.4435,-6.3229,-3.8601,-2.4362,0.3371,-1.9985,1.8996,nan
56,433410430265158,-9.3667,-4.8692,-1.8813,1.2796,3.8781,0.8326,-5.8662,-3.9658,-2.4561,0.5096,-0.5936,0.7176,nan
57,433410459699756,-8.0235,-5.8886,-2.2578,3.4931,2.2030,0.5285,-5.5767,-3.7149,-2.6890,0.6078,-2.7694,3.0305,nan
58,433410489134354,-8.0063,-5.6875,-5.3030,4.2231,4.4320,0.8267,-5.1768,-3.7974,-2.7599,-0.2684,-0.7414,nan,nan
59,433410518568953,-8.2698,-5.2460,-1.7613,2.5177,3.2362,0.6790,-5.3419,-4.0731,-2.6402,0.7089,-0.6313,nan,nan
60,433410548003551,-9.2629,-3.7598,-1.7717,3.4803,0.7931,2.2550,-6.1826,-3.3871,-2.9756,0.5138,-1.0045,nan,nan
61,433410577438149,-8.7224,-3.7291,-3.1927,2.5369,4.0933,1.3544,-5.1618,-3.6768,-3.7046,-0.0228,0.0158,nan,nan
62,433410606872747,-8.4421,-4.1641,-3.6357,5.5814,1.4619,1.8094,-5.4603,-4.1629,-2.6362,0.8295,-1.6100,nan,nan
63,433410636307345,-8.9712,-3.7726,-3.7623,2.7787,4.8219,1.8944,-5.8692,-4.2045,-2.8305,1.0415,-0.4443,nan,nan
64,433410665741943,-8.5324,-3.9703,-0.6093,3.7583,2.4918,0.6191,-5.9351,-2.8197,-2.4925,-0.1323,-1.7426,nan,nan
65,433410695176541,-7.6903,-3.7647,-3.2882,4.5301,3.5810,1.3668,-5.5612,-3.1162,-2.4569,-0.1364,-2.3062,nan,nan
66,433410724611139,-7.3195,-4.0462,-3.2256,4.4258,3.8152,1.4776,-5.2592,-3.2644,-2.2498,-0.3571,-0.9187,nan,nan
67,433410754045738,-7.6295,-4.1965,-1.3644,2.3859,4.3122,1.4601,-4.6930,-3.3686,-1.8459,-0.6545,0.5859,nan,nan
68,433410783480336,-7.3127,-3.6263,-4.2973,4.4746,4.2425,2.0289,-4.5387,-2.6672,-0.7571,-0.5779,0.0868,nan,nan
69,433410812914934,-7.9029,-3.7203,-2.9101,5.2193,2.2348,2.7034,-4.6993,-2.3030,-1.6788,-0.1839,-0.1234,nan,nan
70,433410842349532,-8.3797,-3.9899,-0.4374,2.0703,4.3196,3.0001,-5.3358,-1.4989,-2.0517,0.2427,-0.3951,nan,nan
71,433410871784130,-8.5410,-3.7729,-2.8689,2.6335,6.5378,2.8735,-4.5902,-1.9139,-2.2174,0.3146,-1.4077,nan,nan
72,433410901218728,-8.6185,-4.5243,-3.2641,6.8754,4.1649,2.5903,-4.2543,-2.4104,-2.0229,0.5893,-0.1822,nan,nan
73,433410930653326,-7.4685,-4.1771,-3.1978,6.3165,3.8541,2.9677,-4.2461,-1.9616,-2.1540,0.0812,0.4651,nan,nan
74,433410960087924,-8.7066,-4.1471,0.8556,1.0860,5.7011,2.9233,-2.6826,-2.4937,-2.6875,0.5801,0.7016,nan,nan
75,433410989522522,-7.7449,-5.1366,0.1595,1.9855,7.2319,3.8643,-3.5174,-2.2331,-2.2629,1.0017,-1.0469,nan,nan
76,433411018957121,-9.2566,-5.1568,0.0475,5.7985,4.6336,3.8518,-3.0274,-1.7908,-2.5078,1.6435,-1.5494,nan,nan
77,433411048391719,-9.8274,-6.1074,1.0090,5.1744,5.3551,4.2802,-3.0710,-0.9684,-0.7793,0.7906,-0.3341,nan,nan
78,433411077826317,-10.0199,-5.5186,-0.2342,3.5225,8.4143,4.7889,-2.2724,-2.1587,-0.6627,1.5753,-0.5370,nan,nan
79,433411107260915,-10.3832,-4.8782,0.1539,4.0344,7.8452,4.2916,-0.6666,-2.9874,0.4297,1.0746,1.0686,nan,nan
80,433411136695513,-10.2944,-5.4930,1.6934,4.9198,6.5035,4.7398,-1.3876,-0.9731,0.3611,-0.2285,2.0325,nan,nan
81,433411166130111,-9.4386,-4.9614,-2.1034,8.1974,6.4907,4.3145,-0.7266,-1.2223,-0.2261,1.5281,1.4437,nan,nan
82,433411195564709,-9.7979,-4.6113,-0.2044,5.7354,6.2236,4.2356,-0.7211,-0.4970,-0.7155,1.3705,-2.0347,nan,nan
83,433411224999307,-8.7826,-5.0234,0.3415,4.9396,4.9576,4.9054,-2.5217,0.6347,-0.3303,0.4826,-0.1093,nan,nan
84,433411254433906,-9.3257,-4.4133,0.0034,2.9952,7.4173,4.2882,-1.1402,-0.7936,-1.0634,0.0530,-1.7361,nan,nan
85,433411283868504,-11.0373,-2.0017,-2.5952,6.9060,5.1299,3.9943,-1.5359,-0.6661,-1.1765,0.5341,-0.1275,nan,nan
86,433411313303102,-9.7050,-2.7810,-3.4147,5.6533,7.0222,3.5745,-1.5236,-1.6749,-1.1279,0.2276,0.7446,nan,nan
87,433411342737700,-9.6619,-4.2126,-1.6405,8.4420,3.7487,3.5988,-1.9051,-1.6748,-1.2732,-0.0383,0.0249,nan,nan
88,433411372172298,-9.6324,-3.2674,-2.0545,4.6949,7.5464,3.4773,-1.1467,-2.8898,-1.1298,0.6000,0.7328,nan,nan
89,433411401606896,-9.2543,-3.8962,-1.6373,6.8519,5.0690,3.7328,-1.3973,-2.0971,-1.3929,0.7843,-0.6345,nan,nan
90,433411431041494,-9.3063,-3.4640,-1.1241,6.8401,4.6643,3.9902,-1.8120,-0.0639,-1.1693,0.5942,1.3726,nan,nan
91,433411460476092,-9.2703,-3.5461,1.6430,3.8089,5.7357,3.6626,-1.9188,-0.4916,-0.7877,0.3929,1.2309,nan,nan
92,433411489910690,-9.3025,-3.7280,-0.9425,6.5915,5.8516,4.3259,-1.8498,-0.7480,-0.4531,0.0087,-0.1821,nan,nan
93,433411519345289,-8.3299,-4.1689,0.8585,4.9163,5.8906,4.2411,-1.4553,-0.7733,-0.5484,0.6954,-1.1691,nan,nan
94,433411548779887,-8.2539,-4.1271,1.5302,5.9481,4.7410,4.2457,-1.5487,-0.9919,-0.5916,1.4100,-2.1271,nan,nan
95,433411578214485,-8.5102,-3.4298,0.1655,6.6510,4.9045,3.9916,-1.7892,-0.4954,-1.7680,2.3592,-0.1431,nan,nan
96,433411607649083,-8.4372,-4.0118,1.0471,4.7285,5.5280,4.4850,-0.7317,-1.8160,-0.6401,1.0217,-0.0159,nan,nan
97,433411637083681,-8.5775,-4.0691,0.6135,3.7218,7.3476,4.3326,-2.6828,0.0337,-0.4160,0.7906,1.4520,nan,nan
98,433411666518279,-8.1994,-3.4547,-0.1607,4.8086,6.3697,3.9245,-1.3404,-0.1068,-1.2447,0.9294,-2.5220,nan,nan
99,433411695952877,-8.0001,-3.6891,0.0152,2.9690,8.5629,3.5423,-1.3112,-0.4255,-1.5017,1.0757,3.9348,nan,nan
100,433411725387475,-8.3345,-3.9182,0.0285,5.8551,6.0050,3.7351,-1.3207,-0.9850,-1.0043,1.2162,3.0627,nan,nan
101,433411754822074,-9.0759,-3.7890,0.3485,7.0944,5.2833,3.1772,-1.0716,-0.6080,-1.3439,1.8400,-0.0400,nan,nan
102,433411784256672,-9.2378,-3.1063,0.0921,6.0392,5.7334,4.0299,-1.2892,-0.7402,-1.4948,1.6652,0.2240,nan,nan
103,433411813691270,-9.7875,-3.5848,0.0225,4.6043,8.1119,3.0907,-1.0583,-0.7591,-1.0664,1.3544,-0.0370,nan,nan
104,433411843125868,-9.7488,-3.0868,-0.3722,3.6219,9.4906,3.0513,-0.6021,-2.4625,0.4534,1.2624,-0.4296,nan,nan
105,433411872560466,-9.2630,-3.8703,-0.2064,7.9100,5.7812,2.6725,-1.3842,-1.9344,-0.6283,-1.7090,3.1395,nan,nan
106,433411901995064,-8.5838,-4.1789,-0.3429,4.4707,9.7047,1.3803,-1.4493,-1.2055,-0.5090,1.8967,0.3593,nan,nan
107,433411931429662,-8.9144,-3.0331,0.0052,4.0266,9.4511,0.5161,-1.3339,-0.8404,-1.1556,0.6677,1.1574,nan,nan
108,433411960864260,-8.2751,-3.6519,0.3958,4.7531,8.3151,0.2147,-1.4822,-1.2169,-1.8852,1.1361,-1.3249,nan,nan
109,433411990298858,-8.9013,-4.1100,1.5257,6.0905,6.3081,-0.2776,-1.6172,-1.2642,-0.9633,1.0375,0.2094,nan,nan
110,433412019733457,-9.0581,-4.3472,0.1227,6.0134,7.3196,-0.3029,-2.7108,-0.1163,-1.2358,0.6012,0.8005,nan,nan
111,433412049168055,-8.9295,-3.9751,0.3574,4.1845,8.3453,-0.4295,-1.8544,-1.8208,-0.9954,1.2325,-0.9675,nan,nan
112,433412078602653,-7.9332,-4.4584,0.6750,7.8119,4.1004,-0.8819,-2.0111,-1.6644,-0.8325,0.6151,-0.3197,nan,nan
113,433412108037251,-7.4222,-4.3932,-0.1220,7.3162,4.9152,-1.5171,-1.3976,-2.0055,-0.8857,1.0405,-0.8252,nan,nan
114,433412137471849,-8.5653,-4.8023,1.7529,6.8533,4.9809,-1.3224,-2.9861,-1.6462,-0.6016,0.7891,-0.9926,nan,nan
115,433412166906447,-9.6870,-3.7478,-0.0684,7.2312,6.1143,-2.0072,-3.8078,-0.7098,-1.6413,1.0385,0.8985,nan,nan
116,433412196341045,-9.3686,-3.1468,1.7093,7.9225,4.2724,-2.1239,-3.9527,-1.4513,-2.2066,1.8202,-0.3675,nan,nan
117,433412225775643,-9.4006,-3.8428,2.3996,5.7658,6.8491,-2.0195,-3.8524,-1.9011,-2.6434,1.1524,1.4225,nan,nan
118,433412255210242,-9.9129,-3.9301,0.5092,10.0964,4.5642,-1.8154,-4.5186,-1.3438,-1.9684,0.6974,0.6429,nan,nan
119,433412284644840,-10.7746,-3.5480,-0.3357,10.6515,4.4423,-0.7375,-3.6962,-1.7894,-1.1808,-0.6302,2.0027,nan,nan
120,433412314079438,-9.8975,-4.5958,3.6734,5.1622,9.6499,-0.3069,-3.2235,-2.1573,-1.5964,3.3674,-0.0214,nan,nan
121,433412343514036,-11.2890,-4.4261,3.5803,8.1555,7.0238,0.6482,-3.0618,-1.3066,-0.8139,0.6844,0.6308,nan,nan
122,433412372948634,-11.7997,-5.1129,2.9928,9.9325,6.2203,0.8312,-2.3629,-0.5190,-0.7360,3.2647,-3.3147,nan,nan
123,433412402383232,-11.0800,-5.5518,4.1479,6.1835,9.7698,0.8396,-1.2002,-0.1010,-1.0990,1.4369,0.5848,nan,nan
124,433412431817830,-13.0704,-3.7495,2.9535,9.9628,6.5428,1.3498,-1.0678,0.8717,-0.8393,2.0819,-4.2931,nan,nan
125,433412461252428,-11.7776,-4.4053,2.9961,6.9881,9.6585,0.7950,-0.3398,1.1704,-0.6968,2.1694,-1.7824,nan,nan
126,433412490687026,-10.9748,-3.5253,0.0449,10.7959,6.8244,1.4446,-0.3788,0.8857,-0.4514,2.3298,-1.7386,nan,nan
127,433412520121625,-11.3431,-3.1788,1.9598,8.9765,6.6667,1.5918,-0.2583,1.5414,-0.2701,0.5204,-0.1590,nan,nan
128,433412549556223,-10.7969,-3.2552,2.2704,8.1800,7.4505,0.9934,-0.8196,1.4768,-0.4588,1.1236,0.8280,nan,nan
129,433412578990821,-9.7359,-3.8967,0.6802,9.2195,7.2171,0.8294,-0.4708,1.2548,-0.9280,1.2582,1.4081,nan,nan
130,433412608425419,-10.5051,-2.8515,2.1992,7.3766,7.6273,0.4364,0.0618,-0.2439,-0.5161,1.0647,0.2294,nan,nan
131,433412637860017,-10.4259,-3.4832,1.3990,9.1524,6.6480,0.6794,-0.2416,-0.8584,0.0504,1.3328,-0.2480,nan,nan
132,433412667294615,-10.2020,-2.7774,-0.2348,10.6545,6.8150,0.4578,-0.8111,-0.7272,-0.3764,1.7946,-0.3776,nan,nan
133,433412696729213,-10.2214,-3.7517,3.1812,7.0750,7.4855,0.2192,-1.0700,-0.4954,-0.4720,1.6277,0.3422,nan,nan
134,433412726163811,-11.0532,-3.7831,-0.3063,10.4013,7.8112,-0.4196,-1.4159,-0.4675,0.1044,1.0057,1.1074,nan,nan
135,433412755598410,-10.6679,-4.3201,0.3494,10.1473,7.8233,-1.1826,-1.3471,-0.5240,-0.4923,1.2416,1.0498,nan,nan
136,433412785033008,-10.7320,-3.4855,2.1891,8.6916,6.4434,-1.2496,-0.8269,-0.7297,-0.3860,1.1673,-1.8189,nan,nan
137,433412814467606,-10.4421,-3.8181,1.9701,7.9935,8.0900,-2.3760,-1.0027,-0.6087,-1.3961,-0.0888,3.4605,nan,nan
138,433412843902204,-9.7943,-4.1440,3.4312,9.0082,4.9979,-2.1945,-1.2848,-1.1912,-1.2145,0.9285,1.4478,nan,nan
139,433412873336802,-9.5609,-3.7932,2.7266,10.1282,4.3747,-2.7488,-1.8570,-1.6572,-0.8547,1.8230,-0.2121,nan,nan
140,433412902771400,-10.2653,-3.7785,4.4747,8.5886,4.6785,-3.8970,-2.7542,-0.8429,-0.3866,1.0207,0.0970,nan,nan
141,433412932205998,nan,-4.0567,0.7929,9.1340,6.8115,-3.9344,-2.8698,-0.9056,-0.6439,1.1445,0.3596,nan,nan
142,433412961640596,-10.7967,-2.8656,2.6658,7.6001,6.9224,-0.9082,-5.6734,-0.4738,-0.3386,1.0054,-1.0955,nan,nan
143,433412991075194,-9.8730,-2.6702,2.3059,7.3123,6.3389,-0.9311,-3.6807,nan,nan,0.5530,nan,nan,nan
144,433413020509793,nan,-3.3928,2.6166,8.0872,5.9427,-2.5186,nan,nan,nan,nan,nan,nan,nan
145,433413049944391,-9.6826,-3.6958,3.7125,7.0114,6.7843,-3.0145,-2.9342,-1.2452,-0.9112,0.9676,nan,nan,nan
146,433413079378989,-9.0406,-3.0494,3.2655,9.2049,6.2247,-3.6310,-2.8683,0.1136,1.1403,-0.8037,nan,nan,nan
147,433413108813587,nan,-2.4920,2.7856,7.8975,6.7043,-3.0131,-2.4618,-0.1818,nan,nan,nan,nan,nan
148,433413138248185,nan,-2.7005,-0.8659,8.5201,7.0355,nan,nan,nan,nan,nan,nan,nan,nan
149,433413167682783,nan,nan,nan,10.1702,5.5411,-2.2079,-3.2301,nan,nan,nan,nan,nan,nan
150,433413197117381,nan,0.2357,0.2598,9.4902,5.7470,-2.4443,nan,nan,-1.0216,-1.8128,1.1832,nan,nan
151,433413226551979,-9.8610,-3.3586,4.2504,6.9467,7.4892,-3.7604,-2.4485,0.9508,-2.1768,0.9790,1.2682,-0.3563,nan
152,433413255986578,-8.1760,-3.5681,4.2623,7.3061,6.7503,-2.6053,-2.6159,-0.1809,0.0139,0.6703,-0.7690,2.7237,nan
153,433413285421176,-8.9717,-2.5652,2.8828,8.0140,6.5675,-2.0049,-2.2814,-0.5425,-0.3470,1.2866,-1.4685,3.1976,nan
154,433413314855774,-8.1900,-2.8218,3.9599,6.7884,6.9045,-1.8793,-1.2268,-1.0205,-0.2368,1.2097,-1.7437,4.4234,nan
155,433413344290372,-9.7180,-2.1290,3.6838,7.0433,6.9697,-1.3585,-1.9144,0.4821,-0.0954,1.1962,-1.3983,3.6886,nan
156,433413373724970,-9.2987,-2.2601,3.8130,6.9051,7.8202,-2.7774,-0.8583,0.6898,-0.3541,1.7443,-0.4296,1.4836,nan
157,433413403159568,-10.0129,-2.0916,3.7170,8.0294,7.1175,-1.1991,-0.2814,-0.2873,-0.3759,1.1193,0.0697,0.8511,nan
158,433413432594166,-9.1172,-1.9378,3.3454,10.8765,4.1689,-1.2482,0.2701,1.2053,-0.9496,1.6495,0.1459,1.5471,nan
159,433413462028764,-8.6484,-2.0824,2.6229,8.6324,6.8037,-0.9572,0.1133,2.0696,-0.6488,2.2111,-1.7435,3.1261,nan
160,433413491463362,-9.4704,-1.4752,3.9399,6.9695,7.2556,0.1252,-0.4939,2.6353,-0.1500,1.5919,-0.7619,1.9584,nan
161,433413520897961,-9.1886,-1.8310,3.5978,9.9926,5.0477,0.3264,-0.1481,1.9928,-0.7798,2.1558,1.4597,-0.1105,nan
162,433413550332559,-9.2708,-2.0535,4.3185,7.3021,6.6999,1.1722,-0.6166,1.7988,0.7180,1.4981,-0.3551,2.8426,nan
163,433413579767157,-10.0088,-1.9815,4.4104,7.0384,6.8282,0.9014,-0.2741,2.1314,0.5412,1.3911,-0.5466,1.8501,nan
164,433413609201755,-10.2447,-2.0193,4.0269,7.3588,7.1092,1.0351,0.0293,1.3084,0.5215,0.8184,-1.1596,3.5959,nan
165,433413638636353,-10.0013,-2.1186,4.8281,6.7877,7.2700,0.7334,0.1510,0.6591,0.6875,1.6627,-2.2354,3.3943,nan
166,433413668070951,-9.9321,-2.1821,4.6408,6.9382,7.5554,0.5636,0.0027,0.7537,1.5043,-0.0169,0.0622,1.7058,4.8867
167,433413697505549,-9.5325,-2.3888,3.8083,7.4220,7.5017,0.2438,0.2559,0.8053,1.2094,0.6011,-1.5564,1.5913,nan
168,433413726940147,-9.8216,-1.9266,3.5346,7.8887,7.0895,0.1572,-0.1616,1.4856,0.7107,1.1047,0.0788,0.7058,nan
169,433413756374746,-9.7442,-2.3001,3.8868,7.2497,7.3274,0.1644,-0.5793,1.7221,0.0926,0.9081,1.0352,0.6032,6.2729
170,433413785809344,-9.0849,-2.8399,4.0162,7.3857,6.2592,1.0161,0.0537,0.2642,0.3324,1.1869,0.6582,1.0754,nan
171,433413815243942,-9.3236,-3.0301,3.0231,10.2672,4.5522,-0.5843,-0.2370,1.4068,-0.3315,0.4254,1.9411,0.9714,-1.0624
172,433413844678540,-10.2202,-1.9777,3.7530,9.7557,3.9689,-0.1567,-0.6271,1.5389,0.0256,0.7260,-0.9810,2.0670,nan
173,433413874113138,-10.1804,-1.3958,3.5568,7.5353,6.5419,-1.0196,-0.8488,1.2860,-0.1945,1.2322,0.8777,-0.1354,nan
174,433413903547736,-10.0258,-2.2732,4.3376,8.3286,5.4280,-1.7683,-0.9198,1.3246,-0.5021,-0.0051,1.6423,0.1789,nan
175,433413932982334,-9.8647,-1.3503,3.5670,9.1428,4.6522,-1.4752,-1.3339,0.5968,-0.5301,1.9502,0.5396,-0.3422,nan
176,433413962416932,-9.0281,-1.8257,2.7388,9.0201,5.0097,-1.7038,-1.4671,0.7861,-0.4585,1.4852,1.1245,-0.1936,nan
177,433413991851530,-9.2829,-1.7057,2.3618,9.4282,4.9507,-2.2663,-1.3278,1.0701,-0.8715,1.8330,-0.5603,1.2119,nan
178,433414021286129,-9.4660,-1.5037,2.8954,8.4424,5.3433,-2.5483,-1.2322,0.7030,0.1567,1.3692,0.1437,0.6085,nan
179,433414050720727,-10.4524,-0.4903,4.4287,5.8459,6.5839,-2.8857,-0.7204,0.1017,0.0554,0.8447,-2.9000,4.1215,nan
